#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
14,Poland,2878061,,74688.0,,2649184,,154189,265.0,76125.0,1976.0,16718899.0,442218.0,"37,806,876 ",Europe,13,506,2,,,"4,078",Dummy,Dummy
15,Mexico,2463390,3789.0,230624.0,200.0,1962152,"+2,116",270614,4798.0,18916.0,1771.0,7270369.0,55828.0,"130,227,594 ",North America,53,565,18,29,2,"2,078",Dummy,Dummy
16,Ukraine,2227225,1188.0,51902.0,55.0,2145660,"+4,682",29663,177.0,51222.0,1194.0,10576820.0,243248.0,"43,481,632 ",Europe,20,838,4,27,1,682,Dummy,Dummy
17,Peru,2015190,,189522.0,,0,N/A,0,2538.0,60316.0,5673.0,13564562.0,405997.0,"33,410,467 ",South America,17,176,2,,,"3,143",Dummy,Dummy
18,Indonesia,1937652,,53476.0,,1763870,,120306,,7013.0,194.0,18195984.0,65859.0,"276,288,261 ",Asia,143,"5,167",15,,,435,Dummy,Dummy
19,South Africa,1774312,,58223.0,,1620317,,95772,546.0,29561.0,970.0,12331837.0,205452.0,"60,023,043 ",Africa,34,"1,031",5,,,"1,596",Dummy,Dummy
20,Netherlands,1675644,,17719.0,,1583274,,74651,236.0,97585.0,1032.0,14444249.0,841191.0,"17,171,188 ",Europe,10,969,1,,,"4,347",Dummy,Dummy
21,Czechia,1665526,,30254.0,,1630977,,4295,19.0,155250.0,2820.0,27263556.0,2541343.0,"10,728,013 ",Europe,6,355,0,,,400,Dummy,Dummy
22,Chile,1491561,,30922.0,,1420365,,40274,3301.0,77391.0,1604.0,16122245.0,836514.0,"19,273,132 ",South America,13,623,1,,,"2,090",Dummy,Dummy
23,Canada,1405146,,26001.0,,1364997,,14148,670.0,36921.0,683.0,35889917.0,943017.0,"38,058,615 ",North America,27,"1,464",1,,,372,Dummy,Dummy
24,Philippines,1332832,,23121.0,,1253541,,56170,1704.0,12010.0,208.0,14229423.0,128223.0,"110,974,126 ",Asia,83,"4,800",8,,,506,Dummy,Dummy
25,Iraq,1269440,,16781.0,,1184492,,68167,460.0,30900.0,408.0,11109563.0,270422.0,"41,082,254 ",Asia,32,"2,448",4,,,"1,659",Dummy,Dummy
26,Sweden,1084636,,14537.0,,1032523,"+2,109",37576,98.0,106760.0,1431.0,10423085.0,1025942.0,"10,159,527 ",Europe,9,699,1,,,"3,699",Dummy,Dummy
27,Romania,1079983,,32028.0,,1044687,,3268,192.0,56501.0,1676.0,9465003.0,495173.0,"19,114,526 ",Europe,18,597,2,,,171,Dummy,Dummy
28,Belgium,1077758,671.0,25110.0,11.0,1006824,"+3,801",45824,256.0,92607.0,2158.0,14642274.0,1258153.0,"11,637,913 ",Europe,11,463,1,58,0.9,"3,937",Dummy,Dummy
29,Pakistan,945184,1119.0,21874.0,46.0,887095,"+4,763",36215,2494.0,4201.0,97.0,13971689.0,62101.0,"224,981,676 ",Asia,238,"10,285",16,5,0.2,161,Dummy,Dummy
30,Portugal,860395,,17055.0,,817092,,26248,83.0,84616.0,1677.0,12482057.0,1227558.0,"10,168,198 ",Europe,12,596,1,,,"2,581",Dummy,Dummy
31,Israel,839720,,6428.0,,833061,,231,25.0,90041.0,689.0,14758111.0,1582470.0,"9,326,000 ",Asia,11,"1,451",1,,,25,Dummy,Dummy
32,Bangladesh,837247,,13282.0,,773752,,50213,1187.0,5036.0,80.0,6242786.0,37549.0,"166,257,966 ",Asia,199,"12,518",27,,,302,Dummy,Dummy
33,Hungary,807209,,29944.0,,732901,,44364,53.0,83763.0,3107.0,6009124.0,623558.0,"9,636,830 ",Europe,12,322,2,,,"4,604",Dummy,Dummy
34,Japan,777643,,14187.0,,736941,,26515,803.0,6167.0,113.0,15557809.0,123372.0,"126,105,152 ",Asia,162,"8,889",8,,,210,Dummy,Dummy
35,Jordan,744844,,9622.0,,728266,,6956,540.0,72315.0,934.0,7607160.0,738561.0,"10,299,970 ",Asia,14,"1,070",1,,,675,Dummy,Dummy
36,Serbia,715307,,6980.0,,704796,,3531,19.0,82185.0,802.0,4302390.0,494322.0,"8,703,613 ",Europe,12,"1,247",2,,,406,Dummy,Dummy
37,Switzerland,701260,,10868.0,,671319,,19073,71.0,80464.0,1247.0,8037136.0,922201.0,"8,715,172 ",Europe,12,802,1,,,"2,188",Dummy,Dummy
38,Malaysia,673026,,4142.0,,600935,,67949,924.0,20543.0,126.0,13522560.0,412750.0,"32,762,131 ",Asia,49,"7,910",2,,,"2,074",Dummy,Dummy
39,Austria,649002,,10671.0,,634900,,3431,92.0,71669.0,1178.0,49167859.0,5429565.0,"9,055,580 ",Europe,14,849,0,,,379,Dummy,Dummy
40,Nepal,614216,,8558.0,,543521,,62137,,20725.0,289.0,3240299.0,109334.0,"29,636,664 ",Asia,48,"3,463",9,,,"2,097",Dummy,Dummy
41,UAE,603961,,1738.0,,583115,,19108,,60368.0,174.0,54015636.0,5399092.0,"10,004,577 ",Asia,17,"5,756",0,,,"1,910",Dummy,Dummy
42,Lebanon,542934,,7808.0,,528146,,6980,77.0,79889.0,1149.0,4599186.0,676737.0,"6,796,124 ",Asia,13,870,1,,,"1,027",Dummy,Dummy
43,Morocco,524975,,9221.0,,512097,,3657,101.0,14064.0,247.0,6661992.0,178469.0,"37,328,593 ",Africa,71,"4,048",6,,,98,Dummy,Dummy
44,Saudi Arabia,469414,,7621.0,,451187,,10606,1549.0,13286.0,216.0,20617677.0,583551.0,"35,331,379 ",Asia,75,"4,636",2,,,300,Dummy,Dummy
45,Ecuador,441180,,21153.0,,407512,,12515,472.0,24649.0,1182.0,1478045.0,82578.0,"17,898,801 ",South America,41,846,12,,,699,Dummy,Dummy
46,Bulgaria,420749,,17957.0,,392035,,10757,227.0,60994.0,2603.0,3025593.0,438604.0,"6,898,236 ",Europe,16,384,2,,,"1,559",Dummy,Dummy
47,Greece,416741,,12472.0,,395398,,8871,330.0,40171.0,1202.0,10168315.0,980153.0,"10,374,210 ",Europe,25,832,1,,,855,Dummy,Dummy
48,Bolivia,414513,2836.0,15826.0,88.0,330148,"+3,664",68539,200.0,35054.0,1338.0,1676320.0,141760.0,"11,825,090 ",South America,29,747,7,240,7,"5,796",Dummy,Dummy
49,Belarus,407748,,3006.0,,400513,,4229,,43165.0,318.0,6572741.0,695797.0,"9,446,344 ",Europe,23,"3,142",1,,,448,Dummy,Dummy
50,Kazakhstan,405209,1145.0,4203.0,8.0,381026,"+1,052",19980,221.0,21337.0,221.0,11575012.0,609490.0,"18,991,305 ",Asia,47,"4,519",2,60,0.4,"1,052",Dummy,Dummy
51,Paraguay,398761,,11181.0,,333133,,54447,584.0,55259.0,1549.0,1432552.0,198518.0,"7,216,244 ",South America,18,645,5,,,"7,545",Dummy,Dummy
52,Slovakia,391149,,12456.0,,377534,,1159,42.0,71610.0,2280.0,2903570.0,531578.0,"5,462,176 ",Europe,14,439,2,,,212,Dummy,Dummy
53,Panama,390221,,6457.0,,373896,,9868,105.0,89100.0,1474.0,2831815.0,646593.0,"4,379,596 ",North America,11,678,2,,,"2,253",Dummy,Dummy
54,Tunisia,374312,,13721.0,,326329,,34262,424.0,31358.0,1149.0,1582787.0,132597.0,"11,936,829 ",Africa,32,870,8,,,"2,870",Dummy,Dummy
55,Croatia,358823,,8162.0,,349860,,801,28.0,87926.0,2000.0,2092201.0,512672.0,"4,080,972 ",Europe,11,500,2,,,196,Dummy,Dummy
56,Georgia,356179,,5096.0,,341775,,9308,,89451.0,1280.0,5434673.0,1364870.0,"3,981,825 ",Asia,11,781,1,,,"2,338",Dummy,Dummy
57,Costa Rica,347157,,4437.0,,266249,,76471,470.0,67559.0,863.0,1368966.0,266408.0,"5,138,599 ",North America,15,"1,158",4,,,"14,882",Dummy,Dummy
58,Uruguay,346515,,5120.0,,309965,,31430,420.0,99423.0,1469.0,2596916.0,745114.0,"3,485,258 ",South America,10,681,1,,,"9,018",Dummy,Dummy
59,Azerbaijan,335291,,4959.0,,329038,,1294,,32786.0,485.0,3644912.0,356416.0,"10,226,568 ",Asia,31,"2,062",3,,,127,Dummy,Dummy
60,Kuwait,332570,,1837.0,,314218,,16515,186.0,76791.0,424.0,2788413.0,643846.0,"4,330,869 ",Asia,13,"2,358",2,,,"3,813",Dummy,Dummy
61,Palestine,312164,,3544.0,,304777,,3843,13.0,59866.0,680.0,1867969.0,358236.0,"5,214,348 ",Asia,17,"1,471",3,,,737,Dummy,Dummy
62,Dominican Republic,311833,,3726.0,,254400,,53707,491.0,28473.0,340.0,1638427.0,149602.0,"10,951,906 ",North America,35,"2,939",7,,,"4,904",Dummy,Dummy
63,Denmark,290686,,2527.0,,281195,,6964,20.0,50017.0,435.0,63652221.0,10952363.0,"5,811,734 ",Europe,20,"2,300",0,,,"1,198",Dummy,Dummy
64,Lithuania,278072,,4352.0,,264362,,9358,83.0,103535.0,1620.0,3633644.0,1352918.0,"2,685,782 ",Europe,10,617,1,,,"3,484",Dummy,Dummy
65,Guatemala,275202,,8527.0,,249560,,17115,5.0,15095.0,468.0,1512790.0,82976.0,"18,231,624 ",North America,66,"2,138",12,,,939,Dummy,Dummy
66,Egypt,275010,,15723.0,,203193,,56094,90.0,2640.0,151.0,2869589.0,27546.0,"104,174,922 ",Africa,379,"6,626",36,,,538,Dummy,Dummy
67,Ethiopia,274601,,4260.0,,252451,,17890,237.0,2334.0,36.0,2802595.0,23817.0,"117,674,188 ",Africa,429,"27,623",42,,,152,Dummy,Dummy
68,Ireland,267673,,4941.0,,251091,,11641,19.0,53637.0,990.0,4729538.0,947708.0,"4,990,499 ",Europe,19,"1,010",1,,,"2,333",Dummy,Dummy
69,Bahrain,260954,,1259.0,,249129,,10566,248.0,148463.0,716.0,4858164.0,2763931.0,"1,757,701 ",Asia,7,"1,396",0,,,"6,011",Dummy,Dummy
70,Slovenia,256701,,4409.0,,250016,,2276,38.0,123461.0,2121.0,1323715.0,636643.0,"2,079,212 ",Europe,8,472,2,,,"1,095",Dummy,Dummy
71,Moldova,255937,,6159.0,,248904,,874,52.0,63587.0,1530.0,1192798.0,296349.0,"4,024,973 ",Europe,16,654,3,,,217,Dummy,Dummy
72,Venezuela,255457,,2886.0,,235795,,16776,287.0,9008.0,102.0,3359014.0,118447.0,"28,358,677 ",South America,111,"9,826",8,,,592,Dummy,Dummy
73,Honduras,249931,813.0,6691.0,17.0,91111,563,152129,578.0,24857.0,665.0,760395.0,75624.0,"10,054,955 ",North America,40,"1,503",13,81,2,"15,130",Dummy,Dummy
74,Oman,240708,,2591.0,,212808,,25309,383.0,46022.0,495.0,1550000.0,296354.0,"5,230,225 ",Asia,22,"2,019",3,,,"4,839",Dummy,Dummy
75,Sri Lanka,230692,,2374.0,,194145,,34173,,10730.0,110.0,3743577.0,174126.0,"21,499,210 ",Asia,93,"9,056",6,,,"1,590",Dummy,Dummy
76,Armenia,223904,,4490.0,,215533,,3881,,75425.0,1513.0,1134905.0,382310.0,"2,968,549 ",Asia,13,661,3,,,"1,307",Dummy,Dummy
77,Qatar,220198,,579.0,,217550,,2069,77.0,78424.0,206.0,2094362.0,745907.0,"2,807,805 ",Asia,13,"4,849",1,,,737,Dummy,Dummy
78,Thailand,207724,3129.0,1555.0,30.0,172316,"+4,651",33853,1169.0,2969.0,22.0,8129670.0,116192.0,"69,967,735 ",Asia,337,"44,995",9,45,0.4,484,Dummy,Dummy
79,Bosnia and Herzegovina,204730,,9608.0,,178319,,16803,,62777.0,2946.0,1008853.0,309347.0,"3,261,235 ",Europe,16,339,3,,,"5,152",Dummy,Dummy
80,Libya,189888,,3166.0,,175471,,11251,,27281.0,455.0,1077979.0,154870.0,"6,960,529 ",Africa,37,"2,199",6,,,"1,616",Dummy,Dummy
81,Kenya,176622,,3428.0,,121206,,51988,113.0,3217.0,62.0,1881460.0,34271.0,"54,899,664 ",Africa,311,"16,015",29,,,947,Dummy,Dummy
82,Nigeria,167103,,2117.0,,163528,,1458,11.0,792.0,10.0,2231409.0,10575.0,"211,002,846 ",Africa,"1,263","99,671",95,,,7,Dummy,Dummy
83,Cuba,161997,,1118.0,,153198,,7681,155.0,14311.0,99.0,4677671.0,413222.0,"11,319,990 ",North America,70,"10,125",2,,,679,Dummy,Dummy
84,North Macedonia,155583,,5472.0,,149690,,421,25.0,74681.0,2627.0,841125.0,403748.0,"2,083,292 ",Europe,13,381,2,,,202,Dummy,Dummy
85,S. Korea,149731,540.0,1994.0,1.0,141029,591,6708,156.0,2918.0,39.0,10257836.0,199913.0,"51,311,462 ",Asia,343,"25,733",5,11,0.02,131,Dummy,Dummy
86,Myanmar,146406,,3250.0,,133216,,9940,,2674.0,59.0,2657808.0,48537.0,"54,758,807  ",Asia,374,"16,849",21,,,182,Dummy,Dummy
87,Latvia,136403,,2475.0,,131480,,2448,48.0,73093.0,1326.0,2809291.0,1505381.0,"1,866,166 ",Europe,14,754,1,,,"1,312",Dummy,Dummy
88,Algeria,134458,,3598.0,,93586,,37274,26.0,3014.0,81.0,230861.0,5176.0,"44,606,301 ",Africa,332,"12,398",193,,,836,Dummy,Dummy
89,Albania,132476,,2454.0,,129888,,134,18.0,46082.0,854.0,766622.0,266671.0,"2,874,785 ",Europe,22,"1,171",4,,,47,Dummy,Dummy
90,Estonia,130658,,1266.0,,126188,,3204,3.0,98432.0,954.0,1483720.0,1117772.0,"1,327,390 ",Europe,10,"1,048",1,,,"2,414",Dummy,Dummy
91,Norway,128679,,790.0,,88952,,38937,10.0,23560.0,145.0,6024985.0,1103115.0,"5,461,790 ",Europe,42,"6,914",1,,,"7,129",Dummy,Dummy
92,Zambia,118850,,1492.0,,100423,,16935,790.0,6297.0,79.0,1722786.0,91280.0,"18,873,545 ",Africa,159,"12,650",11,,,897,Dummy,Dummy
93,Kyrgyzstan,112777,787.0,1916.0,4.0,103930,365,6931,102.0,17018.0,289.0,1214670.0,183294.0,"6,626,909 ",Asia,59,"3,459",5,119,0.6,"1,046",Dummy,Dummy
94,Uzbekistan,104834,371.0,713.0,2.0,100623,295,3498,23.0,3090.0,21.0,1377915.0,40608.0,"33,932,339 ",Asia,324,"47,591",25,11,0.06,103,Dummy,Dummy
95,Montenegro,100001,,1603.0,,98018,,380,60.0,159201.0,2552.0,433983.0,690900.0,"628,142 ",Europe,6,392,1,,,605,Dummy,Dummy
96,Afghanistan,96531,,3842.0,,62397,,30292,1124.0,2428.0,97.0,541735.0,13624.0,"39,763,430 ",Asia,412,"10,350",73,,,762,Dummy,Dummy
97,Ghana,94824,,790.0,,92806,,1228,9.0,2992.0,25.0,1223378.0,38603.0,"31,691,068 ",Africa,334,"40,115",26,,,39,Dummy,Dummy
98,Finland,94026,,967.0,,46000,,47059,12.0,16945.0,174.0,5257800.0,947528.0,"5,548,966 ",Europe,59,"5,738",1,,,"8,481",Dummy,Dummy
99,Mongolia,85770,2642.0,400.0,11.0,59220,571,26150,126.0,25767.0,120.0,3108631.0,933895.0,"3,328,673 ",Asia,39,"8,322",1,794,3,"7,856",Dummy,Dummy
100,Cameroon,80328,,1313.0,,78162,,853,152.0,2956.0,48.0,1718937.0,63255.0,"27,174,822 ",Africa,338,"20,697",16,,,31,Dummy,Dummy
101,El Salvador,76495,,2315.0,5.0,70931,,3249,39.0,11737.0,355.0,1032660.0,158443.0,"6,517,533 ",North America,85,"2,815",6,,0.8,499,Dummy,Dummy
102,Cyprus,73379,,374.0,,71785,,1220,12.0,60356.0,308.0,7320797.0,6021546.0,"1,215,767 ",Asia,17,"3,251",0,,,"1,003",Dummy,Dummy
103,Mozambique,71764,,844.0,,69999,,921,17.0,2236.0,26.0,571002.0,17795.0,"32,088,128 ",Africa,447,"38,019",56,,,29,Dummy,Dummy
104,Maldives,71138,,200.0,,63180,,7758,90.0,129430.0,364.0,946183.0,1721503.0,"549,626 ",Asia,8,"2,748",1,,,"14,115",Dummy,Dummy
105,Luxembourg,70485,,818.0,,69185,,482,2.0,110878.0,1287.0,3002810.0,4723650.0,"635,697 ",Europe,9,777,0,,,758,Dummy,Dummy
106,Namibia,67021,,1040.0,,55538,,10443,79.0,25929.0,402.0,473457.0,183170.0,"2,584,794 ",Africa,39,"2,485",5,,,"4,040",Dummy,Dummy
107,Uganda,65631,,508.0,,48649,,16474,24.0,1393.0,11.0,1217352.0,25839.0,"47,113,144 ",Africa,718,"92,742",39,,,350,Dummy,Dummy
108,Singapore,62339,,34.0,,61931,,374,1.0,10576.0,6.0,12809152.0,2173123.0,"5,894,353 ",Asia,95,"173,363",0,,,63,Dummy,Dummy
109,Botswana,61457,,926.0,,56798,,3733,1.0,25640.0,386.0,1230113.0,513213.0,"2,396,886 ",Africa,39,"2,588",2,,,"1,557",Dummy,Dummy
110,Jamaica,49429,,1012.0,,28054,,20363,9.0,16623.0,340.0,411116.0,138258.0,"2,973,541 ",North America,60,"2,938",7,,,"6,848",Dummy,Dummy
111,Ivory Coast,47933,,306.0,,47322,,305,,1775.0,11.0,654588.0,24244.0,"27,000,037 ",Africa,563,"88,235",41,,,11,Dummy,Dummy
112,Senegal,42118,,1156.0,,40667,,295,8.0,2454.0,67.0,542495.0,31607.0,"17,163,725 ",Africa,408,"14,848",32,,,17,Dummy,Dummy
113,Madagascar,41998,,892.0,,40318,,788,78.0,1480.0,31.0,209835.0,7397.0,"28,368,437 ",Africa,675,"31,803",135,,,28,Dummy,Dummy
114,Cambodia,40782,625.0,380.0,12.0,35030,705,5372,,2407.0,22.0,1269241.0,74926.0,"16,939,930 ",Asia,415,"44,579",13,37,0.7,317,Dummy,Dummy
115,Zimbabwe,40556,,1640.0,,37075,,1841,3.0,2691.0,109.0,603665.0,40059.0,"15,069,503 ",Africa,372,"9,189",25,,,122,Dummy,Dummy
116,Angola,37094,,847.0,,31003,,5244,17.0,1096.0,25.0,603641.0,17839.0,"33,837,531 ",Africa,912,"39,950",56,,,155,Dummy,Dummy
117,Sudan,36347,,2737.0,,30062,,3548,,811.0,61.0,232965.0,5197.0,"44,824,215 ",Africa,"1,233","16,377",192,,,79,Dummy,Dummy
118,DRC,36222,,857.0,,27880,,7485,,393.0,9.0,180055.0,1954.0,"92,148,703 ",Africa,"2,544","107,525",512,,,81,Dummy,Dummy
119,Malawi,34650,,1163.0,,32793,,694,12.0,1768.0,59.0,254698.0,12995.0,"19,600,329 ",Africa,566,"16,853",77,,,35,Dummy,Dummy
120,Cabo Verde,31783,,279.0,,30711,,793,23.0,56578.0,497.0,163434.0,290933.0,"561,759 ",Africa,18,"2,013",3,,,"1,412",Dummy,Dummy
121,Malta,30585,,419.0,,30121,,45,,69092.0,947.0,957441.0,2162882.0,"442,669 ",Europe,14,"1,056",0,,,102,Dummy,Dummy
122,Australia,30301,10.0,910.0,,29189,,202,1.0,1175.0,35.0,19501100.0,756366.0,"25,782,609 ",Australia/Oceania,851,"28,333",1,0.4,,8,Dummy,Dummy
123,Trinidad and Tobago,29606,,695.0,,20042,,8869,22.0,21089.0,495.0,213924.0,152386.0,"1,403,828 ",North America,47,"2,020",7,,,"6,318",Dummy,Dummy
124,Rwanda,29175,,376.0,,26383,,2416,11.0,2201.0,28.0,1522174.0,114813.0,"13,257,832 ",Africa,454,"35,260",9,,,182,Dummy,Dummy
125,Réunion,28441,,220.0,,26333,,1888,32.0,31551.0,244.0,102720.0,113953.0,"901,425 ",Africa,32,"4,097",9,,,"2,094",Dummy,Dummy
126,French Guiana,26143,,136.0,,9995,,16012,36.0,85421.0,444.0,271589.0,887404.0,"306,049 ",South America,12,"2,250",1,,,"52,318",Dummy,Dummy
127,Syria,24946,,1826.0,,21699,,1421,,1393.0,102.0,103566.0,5784.0,"17,905,387 ",Asia,718,"9,806",173,,,79,Dummy,Dummy
128,Gabon,24832,,157.0,,24165,,510,17.0,10912.0,69.0,850090.0,373544.0,"2,275,742 ",Africa,92,"14,495",3,,,224,Dummy,Dummy
129,Guinea,23398,,167.0,,21488,,1743,24.0,1737.0,12.0,460401.0,34176.0,"13,471,626 ",Africa,576,"80,668",29,,,129,Dummy,Dummy
130,Mauritania,20199,,479.0,,19271,,449,16.0,4238.0,101.0,287204.0,60262.0,"4,765,939 ",Africa,236,"9,950",17,,,94,Dummy,Dummy
131,Mayotte,20176,,173.0,,2964,,17039,6.0,72294.0,620.0,176919.0,633932.0,"279,082 ",Africa,14,"1,613",2,,,"61,054",Dummy,Dummy
132,Suriname,19108,,427.0,,14572,,4109,34.0,32296.0,722.0,72352.0,122287.0,"591,658 ",South America,31,"1,386",8,,,"6,945",Dummy,Dummy
133,French Polynesia,18952,,142.0,,18779,,31,,67096.0,503.0,26355.0,93305.0,"282,462 ",Australia/Oceania,15,"1,989",11,,,110,Dummy,Dummy
134,Eswatini,18768,,676.0,,17970,,122,10.0,16018.0,577.0,219168.0,187060.0,"1,171,647 ",Africa,62,"1,733",5,,,104,Dummy,Dummy
135,Guyana,18658,,438.0,,16577,,1643,21.0,23612.0,554.0,172667.0,218515.0,"790,185 ",South America,42,"1,804",5,,,"2,079",Dummy,Dummy
136,Haiti,16859,,361.0,,12568,,3930,,1462.0,31.0,81436.0,7060.0,"11,535,335 ",North America,684,"31,954",142,,,341,Dummy,Dummy
137,Papua New Guinea,16791,,165.0,,16132,,494,7.0,1843.0,18.0,129252.0,14190.0,"9,108,633 ",Australia/Oceania,542,"55,204",70,,,54,Dummy,Dummy
138,Guadeloupe,16752,,229.0,,2250,,14273,23.0,41860.0,572.0,212247.0,530366.0,"400,190 ",North America,24,"1,748",2,,,"35,666",Dummy,Dummy
139,Somalia,14827,,775.0,,7114,,6938,,909.0,48.0,141473.0,8671.0,"16,314,883 ",Africa,"1,100","21,051",115,,,425,Dummy,Dummy
140,Mali,14359,,523.0,,9986,,3850,,690.0,25.0,308739.0,14839.0,"20,805,355 ",Africa,"1,449","39,781",67,,,185,Dummy,Dummy
141,Andorra,13836,,127.0,,13633,,76,3.0,178799.0,1641.0,193595.0,2501777.0,"77,383 ",Europe,6,609,0,,,982,Dummy,Dummy
142,Togo,13669,,127.0,,13324,,218,,1615.0,15.0,348975.0,41233.0,"8,463,490 ",Africa,619,"66,642",24,,,26,Dummy,Dummy
143,Seychelles,13630,,50.0,,12173,,1407,,137774.0,505.0,21504.0,217366.0,"98,930 ",Africa,7,"1,979",5,,,"14,222",Dummy,Dummy
144,Burkina Faso,13460,,167.0,,13287,,6,,628.0,8.0,192739.0,8986.0,"21,448,427 ",Africa,"1,593","128,434",111,,,0.3,Dummy,Dummy
145,Taiwan,13409,,478.0,,8042,,4889,,562.0,20.0,1591613.0,66712.0,"23,858,070 ",Asia,"1,779","49,912",15,,,205,Dummy,Dummy
146,Tajikistan,13308,,90.0,,13218,,0,,1366.0,9.0,,,"9,741,700 ",Asia,732,"108,241",,,,,Dummy,Dummy
147,Belize,12994,,327.0,,12507,,160,1.0,32123.0,808.0,144326.0,356790.0,"404,513 ",North America,31,"1,237",3,,,396,Dummy,Dummy
148,Curaçao,12304,,123.0,,12146,,35,4.0,74690.0,747.0,122960.0,746411.0,"164,735 ",North America,13,"1,339",1,,,212,Dummy,Dummy
149,Bahamas,12242,,240.0,,11208,,794,4.0,30849.0,605.0,102786.0,259013.0,"396,837 ",North America,32,"1,653",4,,,"2,001",Dummy,Dummy
150,Martinique,12178,,98.0,,98,,11982,5.0,32476.0,261.0,191164.0,509790.0,"374,986 ",North America,31,"3,826",2,,,"31,953",Dummy,Dummy
151,Congo,12121,,160.0,,11211,,750,,2146.0,28.0,158304.0,28031.0,"5,647,378 ",Africa,466,"35,296",36,,,133,Dummy,Dummy
152,Hong Kong,11882,,210.0,,11600,,72,1.0,1573.0,28.0,16710131.0,2211752.0,"7,555,157 ",Asia,636,"35,977",0,,,10,Dummy,Dummy
153,Vietnam,11794,159.0,61.0,,4590,,7143,,120.0,0.6,6282417.0,63991.0,"98,176,081 ",Asia,"8,324","1,609,444",16,2,,73,Dummy,Dummy
