#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
19,Czechia,1655414,,29948.0,,1602118,,23348,224.0,154329.0,2792.0,22005586.0,2051516.0,"10,726,498 ",Europe,6,358,0,,,"2,177"
20,South Africa,1621362,,55507.0,,1528868,,36987,546.0,27038.0,926.0,11207305.0,186895.0,"59,965,841 ",Africa,37,"1,080",5,,,617
21,Netherlands,1610868,,17488.0,,1393462,,199918,631.0,93828.0,1019.0,13524699.0,787772.0,"17,168,296 ",Europe,11,982,1,,,"11,645"
22,Canada,1342388,,25066.0,,1255714,,61608,1344.0,35295.0,659.0,33754111.0,887488.0,"38,033,326 ",North America,28,"1,517",1,,,"1,620"
23,Chile,1300629,,27997.0,,1236581,,36051,2972.0,67528.0,1454.0,14076346.0,730837.0,"19,260,593 ",South America,15,688,1,,,"1,872"
24,Philippines,1159071,,19507.0,,1089613,,49951,1819.0,10455.0,176.0,12793212.0,115397.0,"110,862,535 ",Asia,96,"5,683",9,,,451
25,Iraq,1151557,,16069.0,,1061975,,73513,457.0,28078.0,392.0,9970564.0,243107.0,"41,013,036 ",Asia,36,"2,552",4,,,"1,792"
26,Romania,1073679,,29716.0,,1028554,,15409,718.0,56142.0,1554.0,8753313.0,457707.0,"19,124,290 ",Europe,18,644,2,,,806
27,Sweden,1051762,,14349.0,,902392,,135021,283.0,103574.0,1413.0,9481745.0,933728.0,"10,154,718 ",Europe,10,708,1,,,"13,296"
28,Belgium,1038514,3800.0,24768.0,19.0,922277,,91469,595.0,89265.0,2129.0,13421361.0,1153626.0,"11,634,063 ",Europe,11,470,1,327,2,"7,862"
29,Pakistan,890391,4207.0,19987.0,131.0,804122,"+4,171",66282,4517.0,3963.0,89.0,12603469.0,56102.0,"224,653,004 ",Asia,252,"11,240",18,19,0.6,295
30,Portugal,843278,,17013.0,,804176,,22089,56.0,82914.0,1673.0,11271353.0,1108244.0,"10,170,462 ",Europe,12,598,1,,,"2,172"
31,Israel,839221,,6395.0,,832232,,594,58.0,91244.0,695.0,14487253.0,1575114.0,"9,197,590 ",Asia,11,"1,438",1,,,65
32,Hungary,799588,,29329.0,,648513,,121746,224.0,82956.0,3043.0,5670793.0,588336.0,"9,638,698 ",Europe,12,329,2,,,"12,631"
33,Bangladesh,783737,,12248.0,,726132,,45357,1155.0,4718.0,74.0,5755446.0,34644.0,"166,132,540 ",Asia,212,"13,564",29,,,273
34,Jordan,727612,,9314.0,,710445,,7853,729.0,70695.0,905.0,7034669.0,683493.0,"10,292,227 ",Asia,14,"1,105",1,,,763
35,Serbia,708328,,6725.0,,682847,,18756,80.0,81358.0,772.0,4041471.0,464201.0,"8,706,292 ",Europe,12,"1,295",2,,,"2,154"
36,Japan,692702,,11851.0,,609086,,71765,1293.0,5492.0,94.0,13307674.0,105504.0,"126,134,642 ",Asia,182,"10,643",9,,,569
37,Switzerland,684954,,10755.0,,626589,,47610,171.0,78637.0,1235.0,7390415.0,848465.0,"8,710,337 ",Europe,13,810,1,,,"5,466"
38,Austria,639054,,10508.0,,618798,,9748,267.0,70601.0,1161.0,37237382.0,4113875.0,"9,051,656 ",Europe,14,861,0,,,"1,077"
39,UAE,550029,,1639.0,,530085,,18305,,55028.0,164.0,47513885.0,4753558.0,"9,995,437 ",Asia,18,"6,098",0,,,"1,831"
40,Lebanon,537043,,7651.0,,503774,,25618,292.0,78995.0,1125.0,4241656.0,623915.0,"6,798,451 ",Asia,13,889,2,,,"3,768"
41,Morocco,515758,,9106.0,,504210,,2442,106.0,13829.0,244.0,6406161.0,171769.0,"37,295,133 ",Africa,72,"4,096",6,,,65
42,Malaysia,485496,,2040.0,,436116,,47340,559.0,14833.0,62.0,10765602.0,328917.0,"32,730,407 ",Asia,67,"16,044",3,,,"1,446"
43,Nepal,480418,,5657.0,,360403,,114358,,16232.0,191.0,2834098.0,95758.0,"29,596,521 ",Asia,62,"5,232",10,,,"3,864"
44,Saudi Arabia,436239,,7201.0,,420671,,8367,1372.0,12362.0,204.0,18194963.0,515586.0,"35,289,873 ",Asia,81,"4,901",2,,,237
45,Bulgaria,415687,,17416.0,,369781,,28490,460.0,60225.0,2523.0,2709565.0,392565.0,"6,902,215 ",Europe,17,396,3,,,"4,128"
46,Ecuador,412907,,19979.0,,354499,,38429,584.0,23095.0,1118.0,1380547.0,77219.0,"17,878,294 ",South America,43,895,13,,,"2,149"
47,Slovakia,388138,,12262.0,,372055,,3821,171.0,71062.0,2245.0,2778680.0,508732.0,"5,461,974 ",Europe,14,445,2,,,700
48,Greece,383558,,11587.0,,340612,,31359,642.0,36958.0,1116.0,9003208.0,867521.0,"10,378,085 ",Europe,27,896,1,,,"3,022"
49,Belarus,380089,,2732.0,,370135,,7222,,40236.0,289.0,6133343.0,649266.0,"9,446,581 ",Europe,25,"3,458",2,,,765
50,Panama,372221,,6305.0,,360254,,5662,105.0,85091.0,1441.0,2548227.0,582532.0,"4,374,396 ",North America,12,694,2,,,"1,294"
51,Kazakhstan,366481,2433.0,4124.0,,327026,"+3,210",35331,221.0,19315.0,217.0,10989671.0,579192.0,"18,974,127 ",Asia,52,"4,601",2,128,,"1,862"
52,Croatia,351997,,7792.0,,338982,,5223,163.0,86213.0,1908.0,1946021.0,476627.0,"4,082,899 ",Europe,12,524,2,,,"1,279"
53,Bolivia,340207,2766.0,13693.0,58.0,276549,"+1,480",49965,200.0,28800.0,1159.0,1342772.0,113670.0,"11,812,907 ",South America,35,863,9,234,5,"4,230"
54,Georgia,333601,,4519.0,,313651,,15431,,83769.0,1135.0,4650210.0,1167688.0,"3,982,409 ",Asia,12,881,1,,,"3,875"
55,Azerbaijan,331040,,4814.0,,317609,,8617,,32393.0,471.0,3414614.0,334125.0,"10,219,584 ",Asia,31,"2,123",3,,,843
56,Tunisia,329925,,12032.0,,291515,,26378,445.0,27661.0,1009.0,1403153.0,117641.0,"11,927,375 ",Africa,36,991,9,,,"2,212"
57,Paraguay,321032,,7914.0,,266328,,46790,569.0,44529.0,1098.0,1212383.0,168164.0,"7,209,542 ",South America,22,911,6,,,"6,490"
58,Palestine,304532,,3448.0,,295643,,5441,59.0,58505.0,662.0,1795993.0,345035.0,"5,205,251 ",Asia,17,"1,510",3,,,"1,045"
59,Kuwait,294693,,1703.0,,280940,,12050,185.0,68121.0,394.0,2487024.0,574897.0,"4,326,035 ",Asia,15,"2,540",2,,,"2,785"
60,Costa Rica,293820,,3696.0,,225950,,64174,517.0,57219.0,720.0,1134165.0,220868.0,"5,135,044 ",North America,17,"1,389",5,,,"12,497"
61,Dominican Republic,279565,,3597.0,,234785,,41183,306.0,25546.0,329.0,1491612.0,136300.0,"10,943,590 ",North America,39,"3,042",7,,,"3,763"
62,Denmark,269343,,2505.0,,253678,,13160,23.0,46357.0,431.0,48583579.0,8361806.0,"5,810,178 ",Europe,22,"2,319",0,,,"2,265"
63,Lithuania,267769,,4136.0,,243126,,20507,184.0,99592.0,1538.0,3151738.0,1172232.0,"2,688,665 ",Europe,10,650,1,,,"7,627"
64,Ethiopia,267597,,4038.0,,222560,,40999,524.0,2278.0,34.0,2666416.0,22701.0,"117,455,676 ",Africa,439,"29,088",44,,,349
65,Ireland,256893,,4941.0,,238970,,12982,38.0,51520.0,991.0,4729538.0,948510.0,"4,986,281 ",Europe,19,"1,009",1,,,"2,604"
66,Moldova,254213,,6053.0,,245510,,2650,124.0,63148.0,1504.0,1059810.0,263262.0,"4,025,687 ",Europe,16,665,4,,,658
67,Slovenia,250453,,4338.0,,239442,,6673,110.0,120457.0,2086.0,1240948.0,596842.0,"2,079,190 ",Europe,8,479,2,,,"3,209"
68,Uruguay,249365,,3638.0,,216589,,29138,492.0,71567.0,1044.0,2044626.0,586805.0,"3,484,339 ",South America,14,958,2,,,"8,363"
69,Egypt,249238,,14498.0,,183696,,51044,90.0,2396.0,139.0,2715258.0,26101.0,"104,027,039 ",Africa,417,"7,175",38,,,491
70,Guatemala,243833,,7928.0,,224185,,11720,5.0,13393.0,435.0,1360587.0,74732.0,"18,206,234 ",North America,75,"2,296",13,,,644
71,Honduras,229211,924.0,6051.0,32.0,83123,37,140037,536.0,22823.0,603.0,687858.0,68492.0,"10,042,894 ",North America,44,"1,660",15,92,3,"13,944"
72,Armenia,221368,,4357.0,,209508,,7503,,74582.0,1468.0,1046412.0,352550.0,"2,968,126 ",Asia,13,681,3,,,"2,528"
73,Venezuela,218814,,2446.0,,202625,,13743,316.0,7714.0,86.0,3359014.0,118422.0,"28,364,814 ",South America,130,"11,596",8,,,485
74,Qatar,214150,,538.0,,209251,,4361,181.0,76270.0,192.0,1981339.0,705654.0,"2,807,805 ",Asia,13,"5,219",1,,,"1,553"
75,Oman,207805,,2228.0,,192198,,13379,252.0,39807.0,427.0,1550000.0,296920.0,"5,220,257 ",Asia,25,"2,343",3,,,"2,563"
76,Bahrain,206878,,773.0,,188496,,17609,197.0,118004.0,441.0,4412989.0,2517177.0,"1,753,150 ",Asia,8,"2,268",0,,,"10,044"
77,Bosnia and Herzegovina,202847,,9086.0,,170788,,22973,,62170.0,2785.0,952119.0,291811.0,"3,262,788 ",Europe,16,359,3,,,"7,041"
78,Libya,182350,,3097.0,,169070,,10183,,26225.0,445.0,992938.0,142799.0,"6,953,379 ",Africa,38,"2,245",7,,,"1,464"
79,Kenya,166382,,3035.0,,114235,,49112,108.0,3036.0,55.0,1756846.0,32054.0,"54,808,842 ",Africa,329,"18,059",31,,,896
80,Nigeria,165852,,2067.0,,156456,,7329,11.0,787.0,10.0,2002653.0,9509.0,"210,610,797 ",Africa,"1,270","101,892",105,,,35
81,North Macedonia,154891,,5249.0,,146499,,3143,25.0,74349.0,2520.0,763451.0,366463.0,"2,083,299 ",Europe,13,397,3,,,"1,509"
82,Sri Lanka,151343,,1051.0,,122367,,27925,,7042.0,49.0,3075321.0,143089.0,"21,492,357 ",Asia,142,"20,449",7,,,"1,299"
83,Myanmar,143159,,3216.0,,132136,,7807,,2616.0,59.0,2606374.0,47622.0,"54,730,948 ",Asia,382,"17,018",21,,,143
84,S. Korea,134117,646.0,1916.0,4.0,123659,422,8542,151.0,2614.0,37.0,9447358.0,184130.0,"51,308,098 ",Asia,383,"26,779",5,13,0.08,166
85,Albania,132095,,2438.0,,127240,,2417,18.0,45946.0,848.0,680210.0,236593.0,"2,875,024 ",Europe,22,"1,179",4,,,841
86,Latvia,129297,,2298.0,,118219,,8780,79.0,69226.0,1230.0,2527839.0,1353413.0,"1,867,751 ",Europe,14,813,1,,,"4,701"
87,Cuba,128094,,834.0,,120282,,6978,128.0,11315.0,74.0,4060526.0,358687.0,"11,320,516 ",North America,88,"13,574",3,,,616
88,Estonia,127757,,1232.0,,119608,,6917,31.0,96252.0,928.0,1373329.0,1034662.0,"1,327,322 ",Europe,10,"1,077",1,,,"5,211"
89,Algeria,125896,,3395.0,,87746,,34755,19.0,2826.0,76.0,230861.0,5183.0,"44,545,644 ",Africa,354,"13,121",193,,,780
90,Norway,120292,,781.0,,88952,,30559,24.0,22037.0,143.0,5507549.0,1008976.0,"5,458,551 ",Europe,45,"6,989",1,,,"5,598"
91,Thailand,119585,2636.0,703.0,25.0,76636,"+2,268",42246,1228.0,1709.0,10.0,8124896.0,116146.0,"69,954,374 ",Asia,585,"99,508",9,38,0.4,604
92,Kyrgyzstan,101580,361.0,1729.0,4.0,94803,320,5048,86.0,15348.0,261.0,1076421.0,162634.0,"6,618,667 ",Asia,65,"3,828",6,55,0.6,763
93,Montenegro,99031,,1566.0,,96226,,1239,60.0,157659.0,2493.0,398604.0,634582.0,"628,136 ",Europe,6,401,2,,,"1,973"
94,Uzbekistan,97543,263.0,676.0,2.0,93071,231,3796,23.0,2878.0,20.0,1377915.0,40652.0,"33,895,215 ",Asia,347,"50,141",25,8,0.06,112
95,Ghana,93456,,783.0,,91348,,1325,8.0,2954.0,25.0,1130406.0,35726.0,"31,641,347 ",Africa,339,"40,410",28,,,42
96,Zambia,92630,,1263.0,,90919,,448,40.0,4918.0,67.0,1485412.0,78869.0,"18,834,005 ",Africa,203,"14,912",13,,,24
97,Finland,90687,,929.0,,46000,,43758,26.0,16345.0,167.0,4810224.0,866971.0,"5,548,310 ",Europe,61,"5,972",1,,,"7,887"
98,Cameroon,77429,,1189.0,,70497,,5743,385.0,2855.0,44.0,1518411.0,55980.0,"27,124,116 ",Africa,350,"22,813",18,,,212
99,Cyprus,71533,,348.0,,39061,,32124,49.0,58870.0,286.0,6033252.0,4965247.0,"1,215,096 ",Asia,17,"3,492",0,,,"26,437"
100,El Salvador,71479,,2202.0,3.0,66903,,2374,22.0,10971.0,338.0,956458.0,146808.0,"6,515,034 ",North America,91,"2,959",7,,0.5,364
101,Mozambique,70509,,828.0,,68777,,904,21.0,2202.0,26.0,540123.0,16868.0,"32,020,877 ",Africa,454,"38,673",59,,,28
102,Luxembourg,69398,,808.0,,66803,,1787,21.0,109302.0,1273.0,2797577.0,4406209.0,"634,917 ",Europe,9,786,0,,,"2,815"
103,Afghanistan,64575,,2772.0,,55529,,6274,1124.0,1627.0,70.0,437568.0,11023.0,"39,696,196 ",Asia,615,"14,320",91,,,158
104,Singapore,61689,,31.0,,61183,,475,5.0,10472.0,5.0,11064019.0,1878174.0,"5,890,838 ",Asia,95,"190,027",1,,,81
105,Namibia,51827,,739.0,,48531,,2557,49.0,20078.0,286.0,414769.0,160684.0,"2,581,269 ",Africa,50,"3,493",6,,,991
106,Botswana,50800,,774.0,,47477,,2549,1.0,21226.0,323.0,1105082.0,461750.0,"2,393,247 ",Africa,47,"3,092",2,,,"1,065"
107,Mongolia,50618,519.0,235.0,8.0,44391,805,5992,99.0,15225.0,71.0,2858085.0,859670.0,"3,324,631 ",Asia,66,"14,147",1,156,2,"1,802"
108,Maldives,48608,,112.0,,29644,,18852,90.0,88556.0,204.0,806165.0,1468700.0,"548,897 ",Asia,11,"4,901",1,,,"34,345"
109,Jamaica,47572,,892.0,,23530,,23150,16.0,16004.0,300.0,359103.0,120806.0,"2,972,554 ",North America,62,"3,332",8,,,"7,788"
110,Ivory Coast,46777,,298.0,,46217,,262,,1736.0,11.0,619741.0,22996.0,"26,949,915 ",Africa,576,"90,436",43,,,10
111,Uganda,43094,,350.0,,42429,,315,24.0,917.0,7.0,1066651.0,22694.0,"47,002,099 ",Africa,"1,091","134,292",44,,,7
112,Senegal,40925,,1128.0,,39649,,148,9.0,2389.0,66.0,501402.0,29271.0,"17,129,853 ",Africa,419,"15,186",34,,,9
113,Madagascar,40385,,777.0,,38443,,1165,311.0,1426.0,27.0,196725.0,6948.0,"28,313,799 ",Africa,701,"36,440",144,,,41
114,Zimbabwe,38612,,1583.0,,36416,,613,12.0,2565.0,105.0,453058.0,30098.0,"15,052,944 ",Africa,390,"9,509",33,,,41
115,Sudan,34272,,2446.0,,27949,,3877,,766.0,55.0,232965.0,5206.0,"44,745,683 ",Africa,"1,306","18,293",192,,,87
116,Malawi,34238,,1153.0,,32246,,839,11.0,1750.0,59.0,240114.0,12274.0,"19,562,387 ",Africa,571,"16,967",81,,,43
117,Angola,31438,,696.0,,26458,,4284,20.0,931.0,21.0,534728.0,15840.0,"33,758,950 ",Africa,"1,074","48,504",63,,,127
118,DRC,30708,,776.0,,26603,,3329,,334.0,8.0,156038.0,1697.0,"91,939,459 ",Africa,"2,994","118,479",589,,,36
119,Malta,30489,,417.0,,29952,,120,,68889.0,942.0,902366.0,2038877.0,"442,580 ",Europe,15,"1,061",0,,,271
120,Australia,29994,3.0,910.0,,28952,,132,1.0,1164.0,35.0,17695097.0,686922.0,"25,759,982 ",Australia/Oceania,859,"28,308",1,0.1,,5
121,Cabo Verde,28699,,253.0,,25816,,2630,23.0,51130.0,451.0,158645.0,282640.0,"561,297 ",Africa,20,"2,219",4,,,"4,686"
122,Rwanda,26424,,348.0,,24808,,1268,1.0,1997.0,26.0,1385943.0,104732.0,"13,233,195 ",Africa,501,"38,026",10,,,96
123,Gabon,24039,,147.0,,20759,,3133,20.0,10582.0,65.0,779364.0,343073.0,"2,271,714 ",Africa,95,"15,454",3,,,"1,379"
124,Syria,23884,,1714.0,,21460,,710,,1336.0,96.0,103566.0,5795.0,"17,872,769 ",Asia,748,"10,428",173,,,40
125,Cambodia,23697,415.0,164.0,5.0,15700,745,7833,,1400.0,10.0,1097724.0,64869.0,"16,922,225 ",Asia,714,"103,184",15,25,0.3,463
126,Réunion,23566,,176.0,,21709,,1681,31.0,26157.0,195.0,102720.0,114015.0,"900,937 ",Africa,38,"5,119",9,,,"1,866"
127,Guinea,22879,,153.0,,20547,,2179,24.0,1702.0,11.0,446006.0,33174.0,"13,444,275 ",Africa,588,"87,871",30,,,162
128,French Guiana,22382,,110.0,,9995,,12277,25.0,73275.0,360.0,243075.0,795783.0,"305,454 ",South America,14,"2,777",1,,,"40,193"
129,Mayotte,20176,,171.0,,2964,,17041,6.0,72425.0,614.0,176919.0,635081.0,"278,577 ",Africa,14,"1,629",2,,,"61,172"
130,Mauritania,18957,,457.0,,18197,,303,14.0,3985.0,96.0,252970.0,53183.0,"4,756,557 ",Africa,251,"10,408",19,,,64
131,French Polynesia,18835,,141.0,,18661,,33,1.0,66711.0,499.0,26355.0,93346.0,"282,338 ",Australia/Oceania,15,"2,002",11,,,117
132,Eswatini,18530,,672.0,,17808,,50,3.0,15828.0,574.0,202579.0,173037.0,"1,170,728 ",Africa,63,"1,742",6,,,43
133,Trinidad and Tobago,17669,,331.0,,10689,,6649,15.0,12589.0,236.0,160927.0,114663.0,"1,403,482 ",North America,79,"4,240",9,,,"4,738"
134,Guadeloupe,16530,,221.0,,2250,,14059,29.0,41306.0,552.0,201479.0,503466.0,"400,184 ",North America,24,"1,811",2,,,"35,131"
135,Guyana,15607,,349.0,,13359,,1899,16.0,19758.0,442.0,140168.0,177451.0,"789,896 ",South America,51,"2,263",6,,,"2,404"
136,Papua New Guinea,14639,298.0,141.0,2.0,13608,"+2,272",890,,1609.0,16.0,110286.0,12125.0,"9,095,647 ",Australia/Oceania,621,"64,508",82,33,0.2,98
137,Somalia,14575,,762.0,,6579,,7234,,895.0,47.0,123568.0,7590.0,"16,280,830 ",Africa,"1,117","21,366",132,,,444
138,Mali,14221,,512.0,,9347,,4362,,685.0,25.0,286284.0,13790.0,"20,760,551 ",Africa,"1,460","40,548",73,,,210
139,Haiti,13598,,276.0,,12463,,859,,1180.0,24.0,60085.0,5214.0,"11,524,703 ",North America,848,"41,756",192,,,75
140,Andorra,13569,,127.0,,13234,,208,12.0,175369.0,1641.0,193595.0,2502068.0,"77,374 ",Europe,6,609,0,,,"2,688"
141,Burkina Faso,13407,,165.0,,13220,,22,,626.0,8.0,184886.0,8638.0,"21,404,414 ",Africa,"1,597","129,724",116,,,1
142,Tajikistan,13308,,90.0,,13218,,0,,1368.0,9.0,,,"9,725,272 ",Asia,731,"108,059",,,,
143,Togo,13299,,125.0,,12013,,1161,,1574.0,15.0,325211.0,38493.0,"8,448,606 ",Africa,635,"67,589",26,,,137
144,Belize,12753,,323.0,,12346,,84,1.0,31570.0,800.0,127298.0,315125.0,"403,960 ",North America,32,"1,251",3,,,208
145,Suriname,12409,,239.0,,10507,,1663,32.0,20987.0,404.0,56997.0,96400.0,"591,257 ",South America,48,"2,474",10,,,"2,813"
146,Curaçao,12262,,121.0,,12080,,61,18.0,74458.0,735.0,105407.0,640056.0,"164,684 ",North America,13,"1,361",2,,,370
147,Martinique,11866,,93.0,,98,,11675,10.0,31642.0,248.0,174717.0,465902.0,"375,008 ",North America,32,"4,032",2,,,"31,133"
148,Hong Kong,11828,,210.0,,11539,,79,2.0,1567.0,28.0,14841321.0,1965605.0,"7,550,510 ",Asia,638,"35,955",1,,,10
149,Congo,11476,,150.0,,8208,,3118,,2036.0,27.0,141948.0,25182.0,"5,636,956 ",Africa,491,"37,580",40,,,553
150,Djibouti,11468,,152.0,,11290,,26,,11461.0,152.0,155147.0,155051.0,"1,000,618 ",Africa,87,"6,583",6,,,26
151,Bahamas,11321,,221.0,,10154,,946,8.0,28549.0,557.0,93687.0,236256.0,"396,549 ",North America,35,"1,794",4,,,"2,386"
152,Aruba,10879,,105.0,,10704,,70,14.0,101516.0,980.0,159439.0,1487790.0,"107,165 ",North America,10,"1,021",1,,,653
153,Lesotho,10806,,320.0,,6427,,4059,,5009.0,148.0,90408.0,41910.0,"2,157,196 ",Africa,200,"6,741",24,,,"1,882"
154,South Sudan,10652,,115.0,,10462,,75,,942.0,10.0,159088.0,14067.0,"11,309,091 ",Africa,"1,062","98,340",71,,,7
155,Seychelles,9764,,35.0,,7826,,1903,,98743.0,354.0,21504.0,217469.0,"98,883 ",Africa,10,"2,825",5,,,"19,245"
156,Benin,8025,,101.0,,7893,,31,35.0,647.0,8.0,604310.0,48731.0,"12,400,949 ",Africa,"1,545","122,782",21,,,2
157,Equatorial Guinea,7694,,112.0,,7279,,303,7.0,5331.0,78.0,123169.0,85344.0,"1,443,206 ",Africa,188,"12,886",12,,,210
158,Nicaragua,7193,,185.0,,4225,,2783,,1075.0,28.0,,,"6,693,835 ",North America,931,"36,183",,,,416
159,CAR,7010,,96.0,,5112,,1802,2.0,1430.0,20.0,40907.0,8343.0,"4,903,446 ",Africa,699,"51,078",120,,,367
160,Yemen,6593,,1298.0,,3120,,2175,23.0,217.0,43.0,50787.0,1671.0,"30,401,395 ",Asia,"4,611","23,422",599,,,72
161,Iceland,6551,,29.0,,6470,,52,55.0,19088.0,85.0,635858.0,1852771.0,"343,193 ",Europe,52,"11,834",1,,,152
162,Gambia,5966,,175.0,,5717,,74,3.0,2410.0,71.0,76379.0,30848.0,"2,476,013 ",Africa,415,"14,149",32,,,30
163,Niger,5356,,192.0,,5008,,156,2.0,214.0,8.0,103758.0,4155.0,"24,970,329 ",Africa,"4,662","130,054",241,,,6
164,San Marino,5087,,90.0,,4974,,23,4.0,149644.0,2648.0,64241.0,1889775.0,"33,994 ",Europe,7,378,1,,,677
165,Timor-Leste,4949,,11.0,,2636,,2302,,3692.0,8.0,86596.0,64601.0,"1,340,465 ",Asia,271,"121,860",15,,,"1,717"
166,Chad,4914,,173.0,,4711,,30,,292.0,10.0,117348.0,6969.0,"16,837,771 ",Africa,"3,426","97,328",143,,,2
167,Saint Lucia,4906,,77.0,,4581,,248,2.0,26610.0,418.0,43679.0,236915.0,"184,366 ",North America,38,"2,394",4,,,"1,345"
168,Vietnam,4720,30.0,38.0,1.0,2687,,1995,,48.0,0.4,3091540.0,31511.0,"98,109,148 ",Asia,"20,786","2,581,820",32,0.3,0.01,20
169,Burundi,4382,,6.0,,773,,3603,,359.0,0.5,279132.0,22879.0,"12,200,151 ",Africa,"2,784","2,033,359",44,,,295
170,Gibraltar,4286,,94.0,,4192,,0,,127249.0,2791.0,245473.0,7287958.0,"33,682 ",Europe,8,358,0,,,
171,Sierra Leone,4107,,79.0,,3104,,924,,506.0,10.0,153257.0,18876.0,"8,119,169 ",Africa,"1,977","102,774",53,,,114
172,Channel Islands,4059,,86.0,,3956,,17,,23158.0,491.0,454413.0,2592601.0,"175,273 ",Europe,43,"2,038",0,,,97
173,Barbados,3975,,47.0,,3922,,6,,13817.0,163.0,163940.0,569859.0,"287,685 ",North America,72,"6,121",2,,,21
174,Eritrea,3887,,14.0,,3700,,173,,1083.0,4.0,23693.0,6601.0,"3,589,539 ",Africa,923,"256,396",152,,,48
175,Comoros,3864,,146.0,,3708,,10,,4362.0,165.0,,,"885,832 ",Africa,229,"6,067",,,,11
