#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5714759,5525.0,223105.0,285.0,2996392.0,"+7,332",2495262,26069.0,,,,,,North America,"
",,
,South America,4287835,1693.0,148408.0,75.0,2918355.0,354,1221072,13135.0,,,,,,South America,"
",,
,Asia,4540596,17336.0,101167.0,221.0,3370317.0,"+12,558",1069112,19129.0,,,,,,Asia,"
",,
,Europe,2931035,7445.0,204242.0,183.0,1764051.0,"+8,847",962742,5149.0,,,,,,Europe,"
",,
,Africa,972374,87.0,20682.0,11.0,633289.0,360,318403,1149.0,,,,,,Africa,"
",,
,Oceania,20519,412.0,257.0,11.0,12281.0,5,7981,44.0,,,,,,Australia/Oceania,"
",,
,World,18467839,32498.0,697876.0,786.0,11695336.0,"+29,456",6074627,64679.0,2369.0,89.5,,,,All,"
",,
1,USA,4862285,111.0,158931.0,2.0,2447525.0,727,2255829,18725.0,14682.0,480.0,60939722.0,184007.0,"331,182,250 ",North America,68,"2,084",5
2,Brazil,2751665,,94702.0,,1912319.0,,744644,8318.0,12937.0,445.0,13196132.0,62042.0,"212,698,326 ",South America,77,"2,246",16
3,India,1858689,3358.0,39002.0,31.0,1231682.0,"+1,242",588005,8944.0,1346.0,28.0,20864750.0,15106.0,"1,381,233,876 ",Asia,743,"35,414",66
4,Russia,861423,5159.0,14351.0,144.0,661471.0,"+7,878",185601,2300.0,5903.0,98.0,29201862.0,200094.0,"145,940,412 ",Europe,169,"10,169",5
5,South Africa,516862,,8539.0,,358037.0,,150286,539.0,8705.0,144.0,3058695.0,51514.0,"59,375,438 ",Africa,115,"6,953",19
6,Mexico,443813,4767.0,48012.0,266.0,295677.0,"+6,283",100124,3883.0,3439.0,372.0,1011050.0,7834.0,"129,055,063 ",North America,291,"2,688",128
7,Peru,433100,,19811.0,,298091.0,,115198,1419.0,13119.0,600.0,2417857.0,73241.0,"33,012,553 ",South America,76,"1,666",14
8,Chile,361493,,9707.0,,333976.0,,17810,235.0,18895.0,507.0,1697558.0,88733.0,"19,131,170 ",South America,53,"1,971",11
9,Spain,344134,,28472.0,,0.0,N/A,0,617.0,7360.0,609.0,6678414.0,142834.0,"46,756,500 ",Europe,136,"1,642",7
10,Colombia,327850,,11017.0,,173727.0,,143106,1493.0,6437.0,216.0,1685530.0,33094.0,"50,931,819 ",South America,155,"4,623",30
11,Iran,312035,,17405.0,,270228.0,,24402,4104.0,3711.0,207.0,2534658.0,30143.0,"84,088,811 ",Asia,269,"4,831",33
12,UK,305623,,46210.0,,0.0,N/A,0,86.0,4500.0,680.0,16717684.0,246141.0,"67,919,112 ",Europe,222,"1,470",4
13,Pakistan,280461,432.0,5999.0,15.0,249397.0,524,25065,1013.0,1268.0,27.0,2031955.0,9184.0,"221,260,636 ",Asia,789,"36,883",109
14,Saudi Arabia,280093,,2949.0,,242055.0,,35089,2017.0,8034.0,85.0,3473715.0,99643.0,"34,861,472 ",Asia,124,"11,821",10
15,Italy,248229,,35166.0,,200589.0,,12474,41.0,4106.0,582.0,6940801.0,114813.0,"60,453,293 ",Europe,244,"1,719",9
16,Bangladesh,244020,1918.0,3234.0,50.0,139860.0,"+1,955",100926,,1480.0,20.0,1201256.0,7287.0,"164,837,963 ",Asia,676,"50,970",137
17,Turkey,233851,,5747.0,,217497.0,,10607,580.0,2770.0,68.0,4927217.0,58365.0,"84,420,896 ",Asia,361,"14,690",17
18,Germany,212320,,9232.0,,194700.0,,8388,270.0,2533.0,110.0,8006135.0,95528.0,"83,809,070 ",Europe,395,"9,078",10
19,Argentina,206743,,3813.0,,91302.0,,111628,1150.0,4571.0,84.0,747907.0,16534.0,"45,233,488 ",South America,219,"11,863",60
20,France,191295,,30294.0,,81500.0,,79501,371.0,2930.0,464.0,2982302.0,45680.0,"65,287,125 ",Europe,341,"2,155",22
21,Iraq,131886,,4934.0,,94111.0,,32841,514.0,3273.0,122.0,1042806.0,25877.0,"40,298,609 ",Asia,306,"8,168",39
