#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
18,0,Europe,Netherlands,334.0,,,"17,130,596 ",293.0,17652.0,44249,5715.0,0.0,302395.0,2583.0
19,30538,Asia,Pakistan,4.0,,,"220,368,526 ",111.0,1816.0,43966,939.0,12489.0,400292.0,200.0
20,29957,Asia,Qatar,5.0,,,"2,875,180 ",172.0,57799.0,35606,15.0,5634.0,166182.0,12384.0
21,27855,South America,Ecuador,161.0,,,"17,610,964 ",221.0,5574.0,34151,2839.0,3457.0,98171.0,1939.0
22,20713,Europe,Belarus,19.0,,,"9,449,669 ",92.0,39692.0,31508,175.0,10620.0,375076.0,3334.0
23,22085,Europe,Sweden,371.0,,,"10,092,027 ",287.0,20799.0,30799,3743.0,4971.0,209900.0,3052.0
24,1027,Europe,Switzerland,219.0,,,"8,647,311 ",57.0,40486.0,30618,1891.0,27700.0,350099.0,3541.0
25,21754,Europe,Portugal,122.0,,,"10,199,983 ",101.0,64939.0,29432,1247.0,6431.0,662375.0,2885.0
26,18407,Asia,Singapore,4.0,,,"5,845,014 ",10.0,42131.0,28794,22.0,10365.0,246254.0,4926.0
27,19758,Asia,Bangladesh,2.0,,,"164,497,521 ",1.0,1177.0,25121,370.0,4993.0,193645.0,153.0
28,14045,Asia,UAE,23.0,,,"9,876,291 ",1.0,162098.0,25063,227.0,10791.0,1600923.0,2538.0
29,3220,Europe,Ireland,317.0,,,"4,931,300 ",54.0,59949.0,24251,1561.0,19470.0,295626.0,4918.0
30,10417,Europe,Poland,25.0,,,"37,851,214 ",160.0,17258.0,19268,948.0,7903.0,653224.0,509.0
31,12696,Europe,Ukraine,13.0,,,"43,762,271 ",245.0,5483.0,18876,548.0,5632.0,239961.0,431.0
32,12808,Asia,Indonesia,4.0,,,"273,184,442 ",,743.0,18496,1221.0,4467.0,202936.0,68.0
33,8928,Africa,South Africa,5.0,,,"59,220,176 ",119.0,8251.0,17200,312.0,7960.0,488609.0,290.0
34,5888,Europe,Romania,59.0,,,"19,251,572 ",195.0,16730.0,17191,1137.0,10166.0,322074.0,893.0
35,12272,South America,Colombia,12.0,,,"50,819,268 ",136.0,3971.0,16935,613.0,4050.0,201808.0,333.0
36,11962,Asia,Kuwait,28.0,,,"4,263,020 ",179.0,59276.0,16764,121.0,4681.0,252696.0,3932.0
37,2946,Asia,Israel,32.0,,,"8,639,287 ",50.0,59316.0,16659,278.0,13435.0,512452.0,1928.0
38,4035,Asia,Japan,6.0,,,"126,519,062 ",213.0,2021.0,16367,768.0,11564.0,255675.0,129.0
39,1011,Europe,Austria,70.0,,,"9,000,506 ",39.0,41379.0,16321,632.0,14678.0,372435.0,1813.0
40,9083,Africa,Egypt,6.0,,,"102,099,285 ",41.0,1322.0,13484,659.0,3742.0,135000.0,132.0
41,6169,North America,Dominican Republic,41.0,,,"10,835,186 ",136.0,4625.0,13223,441.0,6613.0,50108.0,1220.0
42,9262,Asia,Philippines,8.0,,,"109,407,875 ",81.0,2237.0,12942,837.0,2843.0,244800.0,118.0
43,781,Asia,S. Korea,5.0,32.0,,"51,264,240 ",15.0,15146.0,11110,263.0,10066.0,776433.0,217.0
44,1077,Europe,Denmark,95.0,,,"5,789,887 ",25.0,82056.0,11044,551.0,9416.0,475096.0,1907.0
45,5595,Europe,Serbia,27.0,,,"8,741,226 ",15.0,21814.0,10733,234.0,4904.0,190683.0,1228.0
46,3392,North America,Panama,65.0,,,"4,306,610 ",72.0,12032.0,9867,281.0,6194.0,51815.0,2291.0
47,5544,South America,Argentina,9.0,,,"45,147,454 ",154.0,2406.0,8809,393.0,2872.0,108634.0,195.0
48,2619,Europe,Czechia,28.0,,,"10,706,744 ",33.0,33994.0,8647,302.0,5726.0,363963.0,808.0
49,8002,Europe,Norway,43.0,,,"5,416,333 ",16.0,40615.0,8267,233.0,32.0,219984.0,1526.0
50,6625,Asia,Afghanistan,5.0,,,"38,819,750 ",19.0,636.0,7653,178.0,850.0,24697.0,197.0
51,4568,Asia,Bahrain,7.0,,,"1,693,829 ",9.0,147247.0,7532,12.0,2952.0,249411.0,4447.0
52,3070,Africa,Algeria,13.0,,,"43,754,940 ",22.0,149.0,7377,561.0,3746.0,6500.0,169.0
53,555,Australia/Oceania,Australia,4.0,,,"25,465,024 ",11.0,42642.0,7068,100.0,6413.0,1085870.0,278.0
54,2929,Africa,Morocco,5.0,,,"36,858,953 ",1.0,2723.0,7023,193.0,3901.0,100367.0,191.0
55,1218,Asia,Malaysia,4.0,,,"32,316,866 ",11.0,14304.0,6978,114.0,5646.0,462257.0,216.0
56,3118,Asia,Kazakhstan,2.0,,,"18,750,200 ",31.0,29496.0,6751,35.0,3598.0,553062.0,360.0
57,4475,Africa,Nigeria,0.9,,,"205,500,163 ",7.0,180.0,6401,192.0,1734.0,36899.0,31.0
58,1098,Europe,Finland,54.0,,,"5,539,752 ",25.0,27492.0,6399,301.0,5000.0,152300.0,1155.0
59,3611,Europe,Moldova,55.0,,,"4,034,998 ",251.0,5067.0,6340,221.0,2508.0,20447.0,1571.0
60,4292,Africa,Ghana,1.0,,,"30,993,199 ",5.0,5826.0,6096,31.0,1773.0,180567.0,197.0
61,4070,Asia,Oman,5.0,,,"5,090,324 ",31.0,11984.0,5671,27.0,1574.0,61000.0,1114.0
62,2813,Asia,Armenia,22.0,,,"2,962,619 ",10.0,14528.0,5041,64.0,2164.0,43041.0,1702.0
63,3759,South America,Bolivia,16.0,218.0,15.0,"11,654,083 ",3.0,1270.0,4481,189.0,533.0,14803.0,385.0
64,131,Europe,Luxembourg,174.0,,,"624,752 ",10.0,100858.0,3958,109.0,3718.0,63011.0,6335.0
65,1114,Asia,Iraq,3.0,,,"40,110,732 ",,3732.0,3611,131.0,2366.0,149701.0,90.0
66,1677,Europe,Hungary,48.0,,,"9,663,057 ",46.0,14353.0,3556,467.0,1412.0,138697.0,368.0
67,1822,Africa,Cameroon,5.0,,,"26,463,124 ",28.0,,3529,140.0,1567.0,,133.0
68,1279,Asia,Azerbaijan,4.0,,,"10,128,537 ",37.0,23717.0,3518,41.0,2198.0,240220.0,347.0
69,120,Asia,Thailand,0.8,,,"69,780,195 ",61.0,4099.0,3033,56.0,2857.0,286008.0,43.0
70,2459,North America,Honduras,15.0,157.0,1.0,"9,885,675 ",13.0,1090.0,2955,147.0,349.0,10775.0,299.0
71,1320,Africa,Guinea,1.0,,,"13,087,736 ",18.0,787.0,2863,18.0,1525.0,10304.0,219.0
72,504,Asia,Uzbekistan,0.4,,,"33,411,286 ",6.0,13768.0,2855,13.0,2338.0,460000.0,85.0
73,1301,Europe,Greece,16.0,,,"10,428,608 ",22.0,13041.0,2840,165.0,1374.0,136001.0,272.0
74,2331,Africa,Sudan,3.0,,,"43,721,964  ",,6.0,2728,111.0,286.0,281.0,62.0
75,1454,Africa,Senegal,2.0,,,"16,688,310 ",6.0,1474.0,2617,30.0,1133.0,24599.0,157.0
76,665,Europe,Bosnia and Herzegovina,41.0,,,"3,283,031 ",4.0,16445.0,2321,134.0,1522.0,53988.0,707.0
77,1501,Europe,Bulgaria,16.0,,,"6,954,080 ",36.0,9607.0,2259,112.0,646.0,66810.0,325.0
78,169,Europe,Croatia,23.0,,,"4,108,012 ",10.0,13583.0,2232,96.0,1967.0,55800.0,543.0
79,1075,Africa,Ivory Coast,1.0,,,"26,296,533 ",,729.0,2153,28.0,1050.0,19174.0,82.0
80,1935,North America,Guatemala,2.0,132.0,5.0,"17,875,264 ",5.0,1165.0,2133,43.0,155.0,20820.0,119.0
81,1254,Asia,Tajikistan,4.0,,,"9,511,117 ",,,1936,41.0,641.0,,204.0
82,270,North America,Cuba,7.0,,,"11,327,386 ",8.0,7553.0,1887,79.0,1538.0,85556.0,167.0
83,382,Europe,North Macedonia,51.0,,,"2,083,384 ",21.0,10682.0,1839,106.0,1351.0,22255.0,883.0
84,3,Europe,Iceland,29.0,,,"340,988 ",,167710.0,1802,10.0,1789.0,57187.0,5285.0
85,789,Europe,Estonia,48.0,,,"1,326,435 ",4.0,52915.0,1791,64.0,938.0,70188.0,1350.0
86,1278,Africa,DRC,0.7,,,"89,211,817 ",,,1629,61.0,290.0,,18.0
87,578,Africa,Djibouti,7.0,,,"986,284 ",,19196.0,1618,7.0,1033.0,18933.0,1641.0
88,477,Europe,Lithuania,22.0,,,"2,726,257 ",17.0,87152.0,1562,60.0,1025.0,237600.0,573.0
89,35,Australia/Oceania,New Zealand,4.0,,,"4,817,692 ",1.0,49552.0,1503,21.0,1447.0,238725.0,312.0
90,1265,Africa,Somalia,4.0,,,"15,836,937 ",2.0,,1502,59.0,178.0,,95.0
91,1172,Africa,Gabon,5.0,,,"2,219,197 ",9.0,3590.0,1502,12.0,318.0,7966.0,677.0
92,966,North America,El Salvador,5.0,,,"6,482,464 ",27.0,9308.0,1498,30.0,502.0,60341.0,231.0
93,275,Europe,Slovakia,5.0,,,"5,459,346 ",3.0,26647.0,1495,28.0,1192.0,145474.0,274.0
94,25,Europe,Slovenia,50.0,,,"2,078,906 ",5.0,34138.0,1467,104.0,1338.0,70970.0,706.0
95,725,Africa,Mayotte,66.0,,,"271,994 ",9.0,19118.0,1370,18.0,627.0,5200.0,5037.0
96,331,Asia,Kyrgyzstan,2.0,,,"6,511,224 ",5.0,9137.0,1243,14.0,898.0,59490.0,191.0
97,1048,Asia,Maldives,7.0,,,"539,391 ",9.0,21830.0,1143,4.0,91.0,11775.0,2119.0
98,27,Asia,Hong Kong,0.5,,,"7,489,929 ",1.0,22469.0,1056,4.0,1025.0,168291.0,141.0
99,171,Africa,Tunisia,4.0,1.0,1.0,"11,804,125 ",3.0,3526.0,1044,47.0,826.0,41620.0,88.0
100,990,Africa,Guinea-Bissau,3.0,,,"1,962,210 ",,764.0,1038,6.0,42.0,1500.0,529.0
101,449,Asia,Sri Lanka,0.4,4.0,,"21,403,028 ",1.0,2119.0,1027,9.0,569.0,45351.0,48.0
102,297,Europe,Latvia,11.0,,,"1,888,407 ",3.0,48172.0,1012,21.0,694.0,90968.0,536.0
103,555,Africa,Kenya,0.9,,,"53,624,913 ",1.0,872.0,963,50.0,358.0,46784.0,18.0
104,677,Asia,Lebanon,4.0,,,"6,828,786 ",4.0,9331.0,954,26.0,251.0,63720.0,140.0
105,176,Europe,Albania,11.0,,,"2,878,146 ",1.0,4298.0,949,31.0,742.0,12369.0,330.0
106,386,Asia,Cyprus,14.0,,,"1,206,344 ",10.0,72574.0,918,17.0,515.0,87549.0,761.0
107,125,Africa,Niger,2.0,,,"24,091,143 ",,245.0,914,55.0,734.0,5909.0,38.0
108,319,Africa,Mali,3.0,,,"20,176,487 ",,173.0,901,53.0,529.0,3483.0,45.0
109,295,North America,Costa Rica,2.0,,,"5,088,699 ",5.0,4076.0,882,10.0,577.0,20741.0,173.0
110,588,South America,Paraguay,2.0,,,"7,122,183 ",,2966.0,829,11.0,230.0,21121.0,116.0
111,796,Africa,Equatorial Guinea,5.0,,,"1,397,001 ",,611.0,825,7.0,22.0,854.0,591.0
112,93,Africa,Burkina Faso,2.0,,,"20,830,672 ",,,796,51.0,652.0,,38.0
113,573,Africa,Zambia,0.4,,,"18,318,568 ",1.0,1011.0,772,7.0,192.0,18519.0,42.0
114,82,Europe,Andorra,660.0,,,"77,251 ",3.0,48543.0,761,51.0,628.0,3750.0,9851.0
115,486,South America,Venezuela,0.4,131.0,,"28,444,815 ",1.0,21676.0,749,10.0,253.0,616562.0,26.0
116,139,South America,Uruguay,6.0,,,"3,472,364 ",4.0,10020.0,738,20.0,579.0,34794.0,213.0
117,48,,Diamond Princess,,,, ,4.0,,712,13.0,651.0,,
118,239,Asia,Georgia,3.0,,,"3,990,014 ",6.0,10203.0,707,12.0,456.0,40711.0,177.0
119,403,Europe,San Marino,1209.0,,,"33,923 ",1.0,106417.0,655,41.0,211.0,3610.0,19308.0
120,223,Asia,Jordan,0.9,,,"10,191,291 ",5.0,14569.0,649,9.0,417.0,148482.0,64.0
121,103,Europe,Malta,14.0,,,"441,410 ",1.0,120514.0,569,6.0,460.0,53196.0,1289.0
122,32,Europe,Channel Islands,253.0,,,"173,676 ",,30758.0,555,44.0,479.0,5342.0,3196.0
123,350,Africa,Chad,3.0,,,"16,365,816 ",,,545,56.0,139.0,,33.0
124,334,Africa,Sierra Leone,4.0,,,"7,957,089 ",,,534,33.0,167.0,,67.0
125,491,North America,Haiti,2.0,,,"11,386,106 ",,186.0,533,21.0,21.0,2120.0,47.0
126,366,North America,Jamaica,3.0,,,"2,959,694 ",,2983.0,520,9.0,145.0,8828.0,176.0
127,305,Africa,Tanzania,0.4,,,"59,517,667 ",7.0,,509,21.0,183.0,,9.0
128,92,Africa,Réunion,,,,"894,575 ",4.0,19227.0,446,,354.0,17200.0,499.0
129,32,Asia,Taiwan,0.3,,,"23,811,922 ",,2914.0,440,7.0,401.0,69395.0,18.0
130,273,Africa,Congo,3.0,,,"5,501,102 ",,,420,15.0,132.0,,76.0
131,363,Asia,Nepal,0.07,,,"29,073,225 ",1.0,3689.0,402,2.0,37.0,107253.0,14.0
132,43,Asia,Palestine,0.4,,,"5,086,676 ",,8822.0,391,2.0,346.0,44876.0,77.0
133,348,Africa,CAR,,,,"4,819,607 ",,726.0,366,,18.0,3498.0,76.0
134,240,Africa,Ethiopia,0.04,,,"114,607,221 ",,544.0,365,5.0,120.0,62300.0,3.0
135,219,Africa,Togo,1.0,,,"8,254,589 ",,1675.0,338,12.0,107.0,13825.0,41.0
136,11,Europe,Isle of Man,282.0,,,"84,982 ",9.0,49822.0,335,24.0,300.0,4234.0,3942.0
137,247,Africa,Cabo Verde,5.0,,,"555,278 ",,1606.0,335,3.0,85.0,892.0,603.0
138,0,Africa,Mauritius,8.0,,,"1,271,531 ",,72955.0,332,10.0,322.0,92764.0,261.0
139,205,Africa,Madagascar,0.07,,,"27,601,550 ",,205.0,326,2.0,119.0,5670.0,12.0
140,3,Europe,Montenegro,14.0,,,"628,057 ",2.0,16188.0,324,9.0,312.0,10167.0,516.0
141,61,Asia,Vietnam,,,,"97,236,622 ",2.0,2828.0,324,,263.0,275000.0,3.0
142,99,Africa,Rwanda,,,,"12,912,035 ",,4053.0,308,,209.0,52335.0,24.0
143,282,Africa,South Sudan,0.4,,,"11,178,254 ",,300.0,290,4.0,4.0,3356.0,26.0
144,197,Africa,Uganda,,,,"45,554,546 ",,1651.0,260,,63.0,75228.0,6.0
145,38,North America,Nicaragua,3.0,,,"6,615,255 ",,,254,17.0,199.0,,38.0
146,239,Africa,Sao Tome and Principe,37.0,,,"218,664 ",,800.0,251,8.0,4.0,175.0,1148.0
147,85,Africa,Liberia,5.0,,,"5,042,890 ",,,233,23.0,125.0,,46.0
148,81,South America,French Guiana,3.0,,,"297,708 ",,,218,1.0,136.0,,732.0
149,119,Africa,Eswatini,2.0,,,"1,158,757 ",,3590.0,208,2.0,87.0,4160.0,180.0
150,83,Asia,Myanmar,0.1,,,"54,367,787 ",,278.0,193,6.0,104.0,15137.0,4.0
151,87,North America,Martinique,37.0,,,"375,297 ",,,192,14.0,91.0,,512.0
152,0,Europe,Faeroe Islands,,,,"48,842 ",,182855.0,187,,187.0,8931.0,3829.0
153,134,Asia,Yemen,0.9,,,"29,744,780 ",,4.0,167,28.0,5.0,120.0,6.0
154,33,North America,Guadeloupe,32.0,,,"400,116 ",3.0,7163.0,155,13.0,109.0,2866.0,387.0
155,2,Europe,Gibraltar,,,,"33,692 ",,160572.0,147,,145.0,5410.0,4363.0
156,102,Africa,Mozambique,,,,"31,144,220 ",,210.0,146,,44.0,6537.0,5.0
157,4,Asia,Brunei ,2.0,,,"436,990 ",2.0,40358.0,141,1.0,136.0,17636.0,323.0
158,114,Asia,Mongolia,,,,"3,271,940 ",2.0,3474.0,140,,26.0,11367.0,43.0
159,120,Africa,Mauritania,0.9,,,"4,634,257 ",,557.0,131,4.0,7.0,2583.0,28.0
160,45,Africa,Benin,0.2,,,"12,083,204 ",,2108.0,130,2.0,83.0,25471.0,11.0
161,69,South America,Guyana,13.0,,,"786,119 ",3.0,1614.0,125,10.0,46.0,1269.0,159.0
162,38,North America,Bermuda,144.0,,,"62,303 ",2.0,91569.0,125,9.0,78.0,5705.0,2006.0
163,0,Asia,Cambodia,,,,"16,691,420 ",,925.0,122,,122.0,15447.0,7.0
164,1,North America,Trinidad and Tobago,6.0,,,"1,398,974 ",,1949.0,116,8.0,107.0,2727.0,83.0
165,55,North America,Cayman Islands,15.0,,,"65,631 ",,107906.0,111,1.0,55.0,7082.0,1691.0
166,5,North America,Aruba,28.0,,,"106,714 ",4.0,18976.0,101,3.0,93.0,2025.0,946.0
167,6,Europe,Monaco,102.0,,,"39,210 ",1.0,,97,4.0,87.0,,2474.0
168,42,North America,Bahamas,28.0,,,"392,805 ",1.0,4649.0,96,11.0,43.0,1826.0,244.0
169,15,North America,Barbados,24.0,2.0,,"287,335 ",4.0,14502.0,90,7.0,68.0,4167.0,313.0
170,26,Europe,Liechtenstein,26.0,,,"38,116 ",,23612.0,82,1.0,55.0,900.0,2151.0
171,8,North America,Sint Maarten,350.0,,,"42,819 ",7.0,9669.0,77,15.0,54.0,414.0,1798.0
172,40,Africa,Malawi,0.2,,,"19,067,788 ",1.0,95.0,70,3.0,27.0,1803.0,4.0
173,30,Africa,Libya,0.4,,,"6,860,181 ",,530.0,68,3.0,35.0,3633.0,10.0
174,0,Australia/Oceania,French Polynesia,,,,"280,722 ",,12454.0,60,,60.0,3496.0,214.0
175,19,Asia,Syria,0.2,,,"17,447,571 ",,,58,3.0,36.0,,3.0
176,32,Africa,Angola,0.09,,,"32,734,590 ",,187.0,52,3.0,17.0,6136.0,2.0
177,24,Africa,Zimbabwe,0.3,,,"14,837,082 ",,1888.0,46,4.0,18.0,28019.0,3.0
178,0,Asia,Macao,,,,"648,282 ",,,45,,45.0,,69.0
179,21,Africa,Burundi,0.08,,,"11,845,443 ",,24.0,42,1.0,20.0,284.0,4.0
180,6,North America,Saint Martin,78.0,,,"38,586 ",1.0,,39,3.0,30.0,,1011.0
181,0,Africa,Eritrea,,,,"3,540,578 ",,,39,,39.0,,11.0
182,3,North America,Antigua and Barbuda,31.0,,,"97,835 ",1.0,1870.0,25,3.0,19.0,183.0,256.0
183,7,Africa,Botswana,0.4,,,"2,345,808 ",,5667.0,25,1.0,17.0,13294.0,11.0
184,10,Africa,Gambia,0.4,,,"2,408,042 ",,613.0,24,1.0,13.0,1476.0,10.0
185,0,Asia,Timor-Leste,,,,"1,315,383 ",,561.0,24,,24.0,738.0,18.0
186,8,North America,Grenada,,,,"112,464 ",4.0,21509.0,22,,14.0,2419.0,196.0
187,16,Asia,Bhutan,,,,"770,610 ",,18457.0,21,,5.0,14223.0,27.0
188,5,Asia,Laos,,,,"7,262,953 ",,641.0,19,,14.0,4653.0,3.0
189,0,North America,Belize,5.0,,,"396,752 ",,2629.0,18,2.0,16.0,1043.0,45.0
190,3,Australia/Oceania,Fiji,,,,"895,695 ",,1451.0,18,,15.0,1300.0,20.0
191,0,Australia/Oceania,New Caledonia,,,,"285,178 ",,19125.0,18,,18.0,5454.0,63.0
192,0,North America,Saint Lucia,,,,"183,531 ",,4283.0,18,,18.0,786.0,98.0
193,3,North America,St. Vincent Grenadines,,,,"110,900 ",,1398.0,17,,14.0,155.0,153.0
194,1,North America,Curaçao,6.0,,,"164,017 ",,2957.0,16,1.0,14.0,485.0,98.0
195,0,North America,Dominica,,,,"71,966 ",,6017.0,16,,16.0,433.0,222.0
196,3,Africa,Namibia,,,,"2,535,319 ",,818.0,16,,13.0,2074.0,6.0
197,0,North America,Saint Kitts and Nevis,,,,"53,156 ",,7356.0,15,,15.0,391.0,282.0
198,0,South America,Falkland Islands,,,,"3,467 ",,122873.0,13,,13.0,426.0,3750.0
199,1,North America,Turks and Caicos,26.0,,,"38,655 ",,2820.0,12,1.0,10.0,109.0,310.0
200,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
201,7,Africa,Comoros,1.0,,,"867,319 ",,,11,1.0,3.0,,13.0
202,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
203,1,South America,Suriname,2.0,,,"586,020 ",,689.0,11,1.0,9.0,404.0,19.0
204,0,North America,Greenland,,,,"56,759 ",,31132.0,11,,11.0,1767.0,194.0
205,0,Africa,Seychelles,,,,"98,277 ",,,11,,11.0,,112.0
206,7,,MS Zaandam,,,, ,,,9,2.0,,,
207,1,North America,British Virgin Islands,33.0,,,"30,208 ",,5528.0,8,1.0,6.0,167.0,265.0
208,0,Australia/Oceania,Papua New Guinea,,,,"8,926,371 ",,269.0,8,,8.0,2402.0,0.9
209,0,North America,Caribbean Netherlands,,,,"26,195 ",,13629.0,6,,6.0,357.0,229.0
210,0,North America,St. Barth,,,,"9,874 ",,,6,,6.0,,608.0
211,0,Africa,Western Sahara,,,,"595,503 ",,,6,,6.0,,10.0
212,0,North America,Anguilla,,,,"14,987 ",,,3,,3.0,,200.0
213,1,Africa,Lesotho,,,,"2,140,282 ",,,1,,,,0.5
214,0,North America,Saint Pierre Miquelon,,,,"5,797 ",,,1,,1.0,,173.0
215,87,Asia,China,3.0,5.0,,"1,439,323,776 ",9.0,,82965,4634.0,78244.0,,58.0
,1177063,North America,Total:,,3004.0,340.0,,18422.0,,1739100,106282.0,455755.0,,
,857100,Europe,Total:,,,,,11168.0,,1815438,164574.0,793764.0,,
,285510,South America,Total:,,349.0,15.0,,10599.0,,488006,25493.0,177003.0,,
,329110,Asia,Total:,,41.0,,,4936.0,,841163,25500.0,486553.0,,
,53495,Africa,Total:,,1.0,1.0,,284.0,,93229,2925.0,36809.0,,
,593,Australia/Oceania,Total:,,,,,12.0,,8675,121.0,7961.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,331650,Europe,European Union,275.47638047196057,0.0,0.0,,6601.0,36856.19102957397,1151189,122656.0,658349.0,16410238.0,2585.486066390032
