#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9022502,5511.0,314370.0,421.0,5844177.0,"+4,530",2863955,17595.0,,,,,,North America,"
",,
,Asia,10873929,6336.0,198369.0,89.0,9141271.0,"+4,734",1534289,20747.0,,,,,,Asia,"
",,
,South America,8206807,503.0,259281.0,44.0,7056247.0,489,891279,17388.0,,,,,,South America,"
",,
,Europe,5210229,19871.0,224336.0,296.0,2587978.0,"+8,511",2397915,8965.0,,,,,,Europe,"
",,
,Africa,1506015,,36288.0,,1246159.0,,223568,1602.0,,,,,,Africa,"
",,
,Oceania,31532,9.0,935.0,3.0,28762.0,29,1835,18.0,,,,,,Australia/Oceania,"
",,
,World,34851735,32230.0,1033594.0,853.0,25905245.0,"+18,293",7912896,66319.0,4471.0,132.6,,,,All,"
",,
1,USA,7549323,,213524.0,,4776824.0,,2558975,14166.0,22773.0,644.0,109570446.0,330529.0,"331,499,850 ",North America,44,"1,553",3
2,India,6473544,1610.0,100875.0,,5427706.0,"+2,629",944963,8944.0,4679.0,73.0,77850403.0,56272.0,"1,383,456,294 ",Asia,214,"13,715",18
3,Brazil,4882231,,145431.0,,4232593.0,,504207,8318.0,22927.0,683.0,17900000.0,84059.0,"212,945,646 ",South America,44,"1,464",12
4,Russia,1204502,9859.0,21251.0,174.0,975859.0,"+5,563",207392,2300.0,8253.0,146.0,47200000.0,323397.0,"145,950,636 ",Europe,121,"6,868",3
5,Colombia,841531,,26397.0,,753953.0,,61181,2220.0,16494.0,517.0,3818824.0,74849.0,"51,020,676 ",South America,61,"1,933",13
6,Peru,821564,,32609.0,,695645.0,,93310,1331.0,24830.0,986.0,3922567.0,118550.0,"33,087,868 ",South America,40,"1,015",8
7,Spain,810807,,32086.0,,0.0,N/A,0,1566.0,17340.0,686.0,12723989.0,272116.0,"46,759,459 ",Europe,58,"1,457",4
8,Argentina,779689,,20599.0,,614515.0,,144575,3828.0,17211.0,455.0,2030512.0,44822.0,"45,301,410 ",South America,58,"2,199",22
9,Mexico,753090,4775.0,78492.0,414.0,541518.0,"+4,043",133080,2522.0,5825.0,607.0,1983157.0,15340.0,"129,276,993 ",North America,172,"1,647",65
10,South Africa,677833,,16909.0,,611044.0,,49880,539.0,11393.0,284.0,4229709.0,71090.0,"59,498,013 ",Africa,88,"3,519",14
11,France,589653,,32155.0,,97778.0,,459720,1276.0,9028.0,492.0,11174392.0,171096.0,"65,310,735 ",Europe,111,"2,031",6
12,UK,467146,,42268.0,,0.0,N/A,0,341.0,6872.0,622.0,25048460.0,368482.0,"67,977,452 ",Europe,146,"1,608",3
13,Chile,466590,,12867.0,,439607.0,,14116,868.0,24355.0,672.0,3394522.0,177185.0,"19,158,040 ",South America,41,"1,489",6
14,Iran,464596,,26567.0,,385264.0,,52765,4137.0,5514.0,315.0,4067861.0,48275.0,"84,265,047 ",Asia,181,"3,172",21
15,Iraq,372259,,9298.0,,299804.0,,63157,562.0,9204.0,230.0,2311962.0,57160.0,"40,446,933 ",Asia,109,"4,350",17
16,Bangladesh,366383,,5305.0,,278627.0,,82451,,2219.0,32.0,1970251.0,11933.0,"165,106,733 ",Asia,451,"31,123",84
17,Saudi Arabia,335578,,4823.0,,320348.0,,10407,970.0,9602.0,138.0,6592660.0,188629.0,"34,950,413 ",Asia,104,"7,247",5
18,Turkey,321512,,8325.0,,282657.0,,30530,1455.0,3802.0,98.0,10608664.0,125443.0,"84,569,589 ",Asia,263,"10,159",8
19,Italy,319908,,35941.0,,229970.0,,53997,294.0,5293.0,595.0,11572459.0,191474.0,"60,438,776 ",Europe,189,"1,682",5
20,Philippines,319330,2674.0,5678.0,62.0,255046.0,459,58606,1758.0,2904.0,52.0,3800150.0,34563.0,"109,949,885 ",Asia,344,"19,364",29
