#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1181012,North America,North America,,5026.0,841.0,"+2,264",,19471.0,,2180717,131984.0,867721.0,,
,"
",,,495211,South America,South America,,607.0,15.0,"+5,034",,11695.0,,1030697,46090.0,489396.0,,
,"
",,,825234,Europe,Europe,,42.0,12.0,768,,9306.0,,2045192,177100.0,1042858.0,,
,"
",,,463944,Asia,Asia,,4727.0,70.0,"+2,168",,14529.0,,1264728,33128.0,767656.0,,
,"
",,,91570,Africa,Africa,,,,,,449.0,,172183,4783.0,75830.0,,
,"
",,,467,Australia/Oceania,Oceania,,7.0,,33,,4.0,,8857,124.0,8266.0,,
,"
",,,3057493,All,World,50.4,10409.0,938.0,"+10,267",,55458.0,,6703095,393224.0,3252378.0,,860.0
1,172,"3,003",17,1101626,North America,USA,333.0,,,,"330,864,650 ",17083.0,59142.0,1924051,110173.0,712252.0,19568069.0,5815.0
2,345,"6,241",215,306834,South America,Brazil,160.0,,,,"212,451,006 ",8318.0,4643.0,615870,34039.0,274997.0,986365.0,2899.0
3,331,"27,104",12,231101,Europe,Russia,37.0,,,,"145,930,189 ",2300.0,80402.0,441108,5384.0,204623.0,11733051.0,3023.0
4,162,"1,723",12,0,Europe,Spain,580.0,,,N/A,"46,753,542 ",617.0,86921.0,287740,27133.0,0.0,4063843.0,6154.0
5,241,"1,701",14,0,Europe,UK,588.0,,,N/A,"67,860,771 ",604.0,73762.0,281661,39904.0,0.0,5005565.0,4151.0
6,258,"1,795",15,38429,Europe,Italy,557.0,,,,"60,467,811 ",338.0,66970.0,234013,33689.0,161895.0,4049544.0,3870.0
7,"6,074","216,723",314,111204,Asia,India,5.0,316.0,,"+1,012","1,379,011,457 ",8944.0,3181.0,227029,6363.0,109462.0,4386379.0,165.0
8,453,"9,589",19,7687,Europe,Germany,104.0,,,700,"83,765,266 ",600.0,51917.0,184923,8736.0,168500.0,4348880.0,2208.0
9,180,"6,547",29,101939,South America,Peru,153.0,,,,"32,937,238 ",1005.0,34485.0,183198,5031.0,76228.0,1135831.0,5562.0
10,503,"18,201",38,31002,Asia,Turkey,55.0,,,,"84,272,204 ",602.0,26220.0,167410,4630.0,131778.0,2209583.0,1987.0
11,511,"10,397",82,28714,Asia,Iran,96.0,,,,"83,912,575 ",2569.0,12148.0,164270,8071.0,127485.0,1019362.0,1958.0
12,428,"2,245",47,53403,Europe,France,445.0,,,,"65,263,516 ",1163.0,21216.0,152444,29065.0,69976.0,1384633.0,2336.0
13,162,"14,089",30,21305,South America,Chile,71.0,,,"+4,883","19,104,300 ",1496.0,33838.0,118292,1356.0,95631.0,646458.0,6192.0
14,"1,219","10,270",410,17687,North America,Mexico,97.0,4442.0,816.0,"+2,177","128,833,133 ",378.0,2438.0,105680,12545.0,75448.0,314063.0,820.0
15,402,"4,939",21,34350,North America,Canada,202.0,,,,"37,718,122 ",1727.0,47487.0,93726,7637.0,51739.0,1791106.0,2485.0
16,373,"56,911",39,23581,Asia,Saudi Arabia,18.0,,,,"34,772,530 ",1321.0,25515.0,93157,611.0,68965.0,887209.0,2679.0
17,"2,471","119,998",346,56213,Asia,Pakistan,8.0,3985.0,68.0,"+1,070","220,556,339 ",111.0,2894.0,89249,1838.0,31198.0,638323.0,405.0
18,44,"62,396",12,24228,Asia,Qatar,16.0,,,,"2,807,805 ",239.0,85863.0,63741,45.0,39468.0,241086.0,22701.0
19,197,"1,213",13,33171,Europe,Belgium,824.0,,,,"11,586,077 ",143.0,77704.0,58767,9548.0,16048.0,900282.0,5072.0
20,"2,859","210,716",459,44621,Asia,Bangladesh,5.0,,,,"164,569,193 ",1.0,2177.0,57563,781.0,12161.0,358277.0,350.0
21,365,"2,860",45,0,Europe,Netherlands,350.0,,,N/A,"17,132,248 ",113.0,22117.0,46942,5990.0,0.0,378912.0,2740.0
22,206,"37,350",16,24566,Europe,Belarus,27.0,,,,"9,449,534 ",92.0,61915.0,45981,253.0,21162.0,585065.0,4866.0
23,241,"2,213",37,0,Europe,Sweden,452.0,,,N/A,"10,094,775 ",2143.0,27291.0,41883,4562.0,0.0,275500.0,4149.0
24,430,"5,055",148,17461,South America,Ecuador,198.0,,,,"17,622,682 ",252.0,6774.0,40966,3486.0,20019.0,119375.0,2325.0
25,"1,453","69,874",72,18633,Africa,South Africa,14.0,,,,"59,252,862 ",208.0,13850.0,40792,848.0,21311.0,820675.0,688.0
26,267,"36,196",5,17173,Asia,UAE,28.0,,,,"9,881,514 ",1.0,217122.0,37018,273.0,19572.0,2145493.0,3746.0
27,158,"243,626",14,12994,Asia,Singapore,4.0,,,,"5,847,022 ",5.0,69864.0,36922,24.0,23904.0,408495.0,6315.0
28,"1,448","46,774",136,21112,South America,Colombia,21.0,,,,"50,842,963 ",335.0,7368.0,35120,1087.0,12921.0,374592.0,691.0
29,304,"7,009",12,11814,Europe,Portugal,143.0,,,,"10,198,688 ",58.0,83068.0,33592,1455.0,20323.0,847181.0,3294.0
30,280,"4,503",21,392,Europe,Switzerland,222.0,,,,"8,650,074 ",27.0,47335.0,30913,1921.0,28600.0,409450.0,3574.0
31,143,"18,075",14,12462,Asia,Kuwait,55.0,,,,"4,265,782 ",184.0,71735.0,29921,236.0,17223.0,306006.0,7014.0
32,"3,433","90,749",757,20885,Africa,Egypt,11.0,,,,"102,183,789 ",41.0,1321.0,29767,1126.0,7756.0,135000.0,291.0
33,"9,484","158,809",743,18205,Asia,Indonesia,6.0,,,,"273,310,806 ",,1345.0,28818,1721.0,8892.0,367640.0,105.0
34,"1,722","58,569",112,13622,Europe,Ukraine,17.0,,,,"43,750,846 ",297.0,8967.0,25411,747.0,11042.0,392316.0,581.0
35,196,"2,965",14,780,Europe,Ireland,337.0,,,,"4,933,710 ",36.0,70619.0,25142,1664.0,22698.0,348416.0,5096.0
