#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11147638,15362.0,351600.0,635.0,7383304.0,"+6,834",3412734,20848.0,,,,,,North America,"
",,
,Asia,13628875,37625.0,242322.0,781.0,12092496.0,"+33,647",1294057,21501.0,,,,,,Asia,"
",,
,South America,9634528,147.0,293948.0,10.0,8596664.0,419,743916,18074.0,,,,,,South America,"
",,
,Europe,9818359,106604.0,264317.0,1224.0,3761057.0,"+37,497",5792985,20851.0,,,,,,Europe,"
",,
,Africa,1786697,2262.0,42773.0,55.0,1455834.0,782,288090,2294.0,,,,,,Africa,"
",,
,Oceania,37471,15.0,970.0,,32662.0,79,3839,25.0,,,,,,Australia/Oceania,"
",,
,World,46054289,162015.0,1195945.0,2705.0,33322676.0,"+79,258",11535668,83597.0,5908.0,153.4,,,,All,"
",,
1,USA,9324833,8536.0,235264.0,105.0,6026206.0,"+1,694",3063363,17145.0,28117.0,709.0,143025956.0,431258.0,"331,648,064 ",North America,36,"1,410",2
2,India,8143201,7035.0,121726.0,45.0,7438317.0,"+7,406",583158,8944.0,5882.0,88.0,108796064.0,78582.0,"1,384,493,422 ",Asia,170,"11,374",13
3,Brazil,5519528,,159562.0,,4966264.0,,393702,8318.0,25906.0,749.0,21900000.0,102787.0,"213,061,062 ",South America,39,"1,335",10
4,Russia,1618116,18140.0,27990.0,334.0,1215414.0,"+14,854",374712,2300.0,11086.0,192.0,60400000.0,413825.0,"145,955,407 ",Europe,90,"5,215",2
5,France,1331984,,36565.0,,116533.0,,1178886,3377.0,20391.0,560.0,15836818.0,242443.0,"65,321,753 ",Europe,49,"1,786",4
6,Spain,1264517,,35878.0,,0.0,N/A,0,2482.0,27042.0,767.0,16690076.0,356924.0,"46,760,840 ",Europe,37,"1,303",3
7,Argentina,1157179,,30792.0,,961101.0,,165286,4981.0,25526.0,679.0,2980105.0,65738.0,"45,333,107 ",South America,39,"1,472",15
8,Colombia,1063151,,31135.0,,959433.0,,72583,2283.0,20821.0,610.0,4992137.0,97766.0,"51,062,142 ",South America,48,"1,640",10
9,UK,989745,,46229.0,,0.0,N/A,0,975.0,14554.0,680.0,33470217.0,492175.0,"68,004,678 ",Europe,69,"1,471",2
