#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,26959824,17077.0,569345.0,1273.0,16558433.0,"+8,562",9832046,36560.0,,,,,,North America,"
",,
,Asia,21731638,6889.0,352245.0,95.0,20177581.0,"+7,063",1201812,24521.0,,,,,,Asia,"
",,
,South America,14239545,2057.0,381708.0,39.0,12646862.0,999,1210975,18908.0,,,,,,South America,"
",,
,Europe,26660591,21706.0,607141.0,300.0,14330703.0,"+10,593",11722747,29153.0,,,,,,Europe,"
",,
,Africa,3157992,,75787.0,,2574282.0,,507923,2957.0,,,,,,Africa,"
",,
,Oceania,49324,18.0,1069.0,,33717.0,9,14538,20.0,,,,,,Australia/Oceania,"
",,
,World,92799635,47747.0,1987310.0,1707.0,66322284.0,"+27,226",24490041,112119.0,11905.0,255.0,,,,All,"
",,
1,USA,23616345,,393928.0,,13975036.0,,9247381,29238.0,71124.0,1186.0,277448025.0,835573.0,"332,045,064 ",North America,14,843,1
2,India,10512831,,151765.0,,10146763.0,509,214303,8944.0,7578.0,109.0,184232305.0,132802.0,"1,387,271,445 ",Asia,132,"9,141",8
3,Brazil,8257459,,206009.0,,7277195.0,,774255,8318.0,38700.0,966.0,28600000.0,134039.0,"213,370,212 ",South America,26,"1,036",7
4,Russia,3471053,,63370.0,,2854088.0,,553595,2300.0,23780.0,434.0,94631354.0,648301.0,"145,968,186 ",Europe,42,"2,303",2
5,UK,3211576,,84767.0,,1406967.0,,1719842,3496.0,47175.0,1245.0,61779630.0,907488.0,"68,077,604 ",Europe,21,803,1
6,France,2830442,,69031.0,,205672.0,,2555739,2711.0,43311.0,1056.0,38490013.0,588971.0,"65,351,265 ",Europe,23,947,2
7,Turkey,2355839,,23325.0,,2227927.0,,104587,2652.0,27773.0,275.0,26729595.0,315115.0,"84,824,844 ",Asia,36,"3,637",3
8,Italy,2319036,,80326.0,,1673936.0,,564774,2579.0,38386.0,1330.0,28300119.0,468438.0,"60,413,855 ",Europe,26,752,2
9,Spain,2176089,,52878.0,,0.0,N/A,0,2744.0,46533.0,1131.0,28775103.0,615319.0,"46,764,538 ",Europe,21,884,2
10,Germany,1980861,,44404.0,,1596600.0,,339857,5230.0,23602.0,529.0,36353196.0,433147.0,"83,928,070 ",Europe,42,"1,890",2
11,Colombia,1831980,,47124.0,,1665003.0,,119853,3482.0,35800.0,921.0,8827889.0,172510.0,"51,173,213 ",South America,28,"1,086",6
