#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
32,122,"14,973",13,9619,Asia,Kuwait,67.0,,,,"4,267,163 ",172.0,77365.0,34952,285.0,25048.0,330129.0,8191.0
33,279,"4,464",19,325,Europe,Switzerland,224.0,,,,"8,651,455 ",18.0,51739.0,31063,1938.0,28800.0,447617.0,3590.0
34,"1,470","50,282",93,15316,Europe,Ukraine,20.0,,,,"43,745,133 ",306.0,10702.0,29753,870.0,13567.0,468172.0,680.0
35,"1,571","57,547",204,19236,South America,Argentina,17.0,,,,"45,174,623 ",274.0,4899.0,28764,785.0,8743.0,221305.0,637.0
36,"1,324","30,973",33,13550,Europe,Poland,32.0,,,,"37,848,507 ",77.0,30410.0,28577,1222.0,13805.0,1150983.0,755.0
37,195,"2,894",13,847,Europe,Ireland,345.0,,,,"4,934,915 ",28.0,74526.0,25250,1705.0,22698.0,367780.0,5117.0
38,"4,418","104,091",226,18281,Asia,Philippines,10.0,,,,"109,503,524 ",82.0,4419.0,24787,1052.0,5454.0,483901.0,226.0
39,"1,613","86,203",710,19450,Asia,Afghanistan,12.0,556.0,5.0,273,"38,877,379 ",19.0,1409.0,24102,451.0,4201.0,54770.0,620.0
40,493,"19,089",108,8686,North America,Dominican Republic,52.0,,,,"10,842,314 ",110.0,9226.0,22008,568.0,12754.0,100035.0,2030.0
41,899,"13,944",35,4579,Europe,Romania,72.0,,,,"19,243,203 ",171.0,28199.0,21404,1380.0,15445.0,542646.0,1112.0
42,242,"53,113",38,13486,Asia,Oman,19.0,,,,"5,098,867 ",92.0,26090.0,21071,96.0,7489.0,133029.0,4132.0
43,224,"10,240",50,5031,North America,Panama,98.0,,,,"4,311,067 ",96.0,20190.0,19211,421.0,13759.0,87041.0,4456.0
44,487,"30,659",12,3257,Asia,Israel,33.0,81.0,,31,"9,197,590 ",33.0,80415.0,18876,300.0,15319.0,739627.0,2052.0
45,"2,261","80,988",115,10406,Asia,Iraq,12.0,,,,"40,170,062 ",111.0,8704.0,17770,496.0,6868.0,349625.0,442.0
46,"7,298","137,195",381,917,Asia,Japan,7.0,,,,"126,493,785 ",82.0,2626.0,17332,922.0,15493.0,332207.0,137.0
47,98,"47,159",4,5330,Asia,Bahrain,21.0,,,,"1,697,730 ",10.0,237397.0,17269,36.0,11903.0,403036.0,10172.0
48,528,"13,339",17,404,Europe,Austria,75.0,,,,"9,003,870 ",9.0,57373.0,17064,675.0,15985.0,516581.0,1895.0
49,689,"20,867",273,13939,South America,Bolivia,48.0,764.0,26.0,59,"11,664,526 ",71.0,3664.0,16929,559.0,2431.0,42741.0,1451.0
50,194,"11,484",38,9384,Asia,Armenia,87.0,,,,"2,962,981 ",10.0,26219.0,15281,258.0,5639.0,77686.0,5157.0
51,"13,559","515,880","2,328",9891,Africa,Nigeria,2.0,,,,"205,836,204 ",7.0,430.0,15181,399.0,4891.0,88432.0,74.0
52,"1,318","268,070",18,5339,Asia,Kazakhstan,4.0,366.0,,,"18,764,924 ",77.0,55961.0,14238,70.0,8829.0,1050098.0,759.0
53,718,"34,678",29,575,Europe,Serbia,29.0,,,,"8,738,929 ",14.0,34076.0,12175,252.0,11348.0,297789.0,1393.0
54,479,"9,750",8,512,Europe,Denmark,103.0,,,,"5,791,221 ",14.0,133285.0,12099,594.0,10993.0,771881.0,2089.0
55,"4,254","185,080",47,1083,Asia,S. Korea,5.0,48.0,,22,"51,267,124 ",15.0,21353.0,12051,277.0,10691.0,1094704.0,235.0
56,364,"10,479",64,4479,Europe,Moldova,95.0,,,,"4,034,386 ",344.0,15697.0,11093,385.0,6229.0,63328.0,2750.0
57,"2,859","646,580",128,6887,Africa,Ghana,2.0,,,,"31,035,817 ",6.0,7804.0,10856,48.0,3921.0,242218.0,350.0
58,"4,095","58,331",,2625,Africa,Algeria,17.0,,,,"43,806,931 ",39.0,,10698,751.0,7322.0,,244.0
59,"1,077","32,547",22,2394,Europe,Czechia,31.0,,,,"10,708,043 ",14.0,45871.0,9938,329.0,7215.0,491193.0,928.0
60,"1,099","89,686",28,3989,Asia,Azerbaijan,11.0,,,,"10,134,524 ",66.0,35784.0,9218,113.0,5116.0,362654.0,910.0
61,"1,993","50,989",569,6929,North America,Guatemala,20.0,421.0,17.0,135,"17,897,027 ",5.0,1756.0,8982,351.0,1702.0,31427.0,502.0
62,"3,053","125,031",,3633,Africa,Cameroon,8.0,,,,"26,506,586 ",28.0,,8681,212.0,4836.0,,328.0
63,629,"22,393",20,240,Europe,Norway,45.0,,,,"5,419,109 ",5.0,51162.0,8620,242.0,8138.0,277253.0,1591.0
64,"4,284","173,998",95,780,Africa,Morocco,6.0,,,,"36,887,633 ",7.0,10549.0,8610,212.0,7618.0,389142.0,233.0
65,"3,850","271,799",52,1115,Asia,Malaysia,4.0,,,,"32,344,058 ",4.0,19118.0,8402,119.0,7168.0,618360.0,260.0
66,"1,217","32,340",459,6982,North America,Honduras,31.0,463.0,12.0,7,"9,896,013 ",13.0,2177.0,8132,306.0,844.0,21540.0,822.0
67,"3,494","249,847",14,389,Australia/Oceania,Australia,4.0,4.0,,20,"25,484,418 ",2.0,69402.0,7294,102.0,6803.0,1768662.0,286.0
68,783,"17,047",26,548,Europe,Finland,59.0,,,,"5,540,315 ",3.0,38770.0,7073,325.0,6200.0,214800.0,1277.0
69,"6,366","101,130","109,200",4030,Africa,Sudan,10.0,,,,"43,789,277 ",,9.0,6879,433.0,2416.0,401.0,157.0
70,"5,750","1,819,227",94,4169,Asia,Nepal,0.5,,,,"29,107,633 ",,10647.0,5062,16.0,877.0,309914.0,174.0
71,"1,943","194,392",,1695,Asia,Tajikistan,5.0,,,,"9,525,198 ",,,4902,49.0,3158.0,,515.0
72,"6,824","1,760,163",45,1124,Asia,Uzbekistan,0.6,32.0,,,"33,443,106 ",16.0,22383.0,4901,19.0,3758.0,748555.0,147.0
73,"3,446","298,524",288,1695,Africa,Senegal,3.0,,,,"16,717,343 ",23.0,3470.0,4851,56.0,3100.0,58003.0,290.0
74,"5,623","585,322",749,2376,Africa,Ivory Coast,2.0,,,,"26,339,495 ",,1336.0,4684,45.0,2263.0,35179.0,178.0
75,"19,278","885,061",,3956,Africa,DRC,1.0,,,,"89,391,169 ",,,4637,101.0,580.0,,52.0
76,222,"25,980",24,1673,Africa,Djibouti,38.0,,,,"987,227 ",,40878.0,4441,38.0,2730.0,40356.0,4498.0
77,"2,962","546,299",910,1296,Africa,Guinea,2.0,,,,"13,111,180 ",24.0,1099.0,4426,24.0,3106.0,14407.0,338.0
78,154,"5,686",6,27,Europe,Luxembourg,176.0,,,,"625,420 ",1.0,162894.0,4055,110.0,3918.0,101877.0,6484.0
79,"2,384","17,408",43,1051,Europe,Hungary,57.0,,,,"9,661,455 ",20.0,23461.0,4053,555.0,2447.0,226669.0,420.0
80,"2,891","178,050","1,410",3853,North America,Haiti,6.0,,,,"11,395,219 ",,709.0,3941,64.0,24.0,8081.0,346.0
81,563,"12,183",51,1836,Europe,North Macedonia,82.0,,,,"2,083,378 ",34.0,19703.0,3701,171.0,1694.0,41049.0,1776.0
82,"1,863","90,064",55,1806,North America,El Salvador,11.0,,4.0,16,"6,484,606 ",128.0,18271.0,3481,72.0,1603.0,118483.0,537.0
83,642,"96,637",114,2416,Africa,Gabon,10.0,,,,"2,222,650 ",17.0,8781.0,3463,23.0,1024.0,19517.0,1558.0
84,"16,249","559,404",494,2045,Africa,Kenya,2.0,,,,"53,702,760 ",7.0,2023.0,3305,96.0,1164.0,108666.0,62.0
85,"2,178","40,411",69,1303,Europe,Bulgaria,25.0,,,,"6,950,669 ",15.0,14546.0,3191,172.0,1716.0,101102.0,459.0
86,"22,269","1,203,304",149,89,Asia,Thailand,0.8,5.0,,,"69,791,648 ",1.0,6708.0,3134,58.0,2987.0,468175.0,45.0
87,"3,354","56,969",43,1551,Europe,Greece,18.0,,,,"10,425,286 ",14.0,23392.0,3108,183.0,1374.0,243867.0,298.0
88,"39,381","2,442,437",672,2417,Africa,Ethiopia,0.4,,,,"114,794,517 ",38.0,1488.0,2915,47.0,451.0,170860.0,25.0
89,"1,134","20,133",44,611,Europe,Bosnia and Herzegovina,50.0,,,,"3,281,700 ",4.0,22906.0,2893,163.0,2119.0,75171.0,882.0
90,"9,878","1,236,502",27,2369,South America,Venezuela,0.8,,,,"28,439,554 ",1.0,37511.0,2879,23.0,487.0,1066791.0,101.0
91,"6,314","186,660",,1896,Africa,Somalia,5.0,,,,"15,866,124 ",2.0,,2513,85.0,532.0,,158.0
92,120,"9,730",31,450,Africa,Mayotte,103.0,,,,"272,427 ",12.0,32302.0,2268,28.0,1790.0,8800.0,8325.0
93,"1,826","38,377",59,9,Europe,Croatia,26.0,,,,"4,106,361 ",,16979.0,2249,107.0,2133.0,69721.0,548.0
94,"5,073","134,844",88,247,North America,Cuba,7.0,,,,"11,326,934 ",4.0,11400.0,2233,84.0,1902.0,129132.0,197.0
95,"2,953","241,418",44,458,Asia,Kyrgyzstan,4.0,41.0,1.0,54,"6,518,289 ",11.0,22622.0,2207,27.0,1722.0,147454.0,339.0
96,"2,361","689,303",255,1677,Africa,CAR,1.0,,,,"4,825,119 ",2.0,3921.0,2044,7.0,360.0,18921.0,424.0
97,270,"67,502",19,802,Asia,Maldives,15.0,,,,"540,016 ",9.0,53591.0,2003,8.0,1193.0,28940.0,3709.0
98,673,"19,225",14,198,Europe,Estonia,52.0,,,,"1,326,493 ",,71403.0,1970,69.0,1703.0,94715.0,1485.0
99,"11,388","1,946,264",252,673,Asia,Sri Lanka,0.5,,,,"21,408,902 ",1.0,3961.0,1880,11.0,1196.0,84802.0,88.0
100,189,"34,113",5,3,Europe,Iceland,29.0,,,,"341,133 ",,184811.0,1807,10.0,1794.0,63045.0,5297.0
101,"1,551","36,808",8,282,Europe,Lithuania,27.0,,,,"2,723,786 ",17.0,130723.0,1756,74.0,1400.0,356062.0,645.0
102,"11,538","200,147","5,804",628,Africa,Mali,5.0,,,,"20,214,891 ",,172.0,1752,101.0,1023.0,3483.0,87.0
103,"6,699","466,119","3,333",1598,Africa,South Sudan,2.0,,,,"11,186,857 ",,300.0,1670,24.0,48.0,3356.0,149.0
104,"3,159","424,312",163,869,North America,Costa Rica,2.0,,,,"5,091,747 ",3.0,6149.0,1612,12.0,731.0,31308.0,317.0
105,"2,953","57,312",607,1213,Africa,Mauritania,17.0,,,,"4,642,299 ",25.0,1649.0,1572,81.0,278.0,7654.0,339.0
106,"3,541","194,983",28,105,Europe,Slovakia,5.0,,,,"5,459,519 ",,35669.0,1542,28.0,1409.0,194733.0,282.0
107,"3,326","227,368",16,0,Australia/Oceania,New Zealand,4.0,,,,"5,002,100 ",,61536.0,1504,22.0,1482.0,307810.0,301.0
108,"1,395","19,073",24,22,Europe,Slovenia,52.0,,,,"2,078,925 ",,42214.0,1490,109.0,1359.0,87760.0,717.0
109,"4,522","120,371",,456,North America,Nicaragua,8.0,,,,"6,620,422 ",,,1464,55.0,953.0,,221.0
110,"1,346","131,018","1,310",1292,Africa,Guinea-Bissau,8.0,,,,"1,965,269 ",5.0,763.0,1460,15.0,153.0,1500.0,743.0
111,"4,801","220,219",66,538,Asia,Lebanon,5.0,,,,"6,826,791 ",10.0,15145.0,1422,31.0,853.0,103390.0,208.0
112,"2,032","79,943",163,346,Europe,Albania,13.0,,,,"2,877,941 ",8.0,6122.0,1416,36.0,1034.0,17618.0,492.0
113,"13,893","1,835,246",650,207,Africa,Zambia,0.5,,,,"18,352,460 ",1.0,1539.0,1321,10.0,1104.0,28236.0,72.0
114,"1,072","116,670",169,1094,Africa,Equatorial Guinea,9.0,,,,"1,400,039 ",,5906.0,1306,12.0,200.0,8268.0,933.0
115,"5,684","647,993",158,610,South America,Paraguay,2.0,,,,"7,127,927 ",2.0,6332.0,1254,11.0,633.0,45132.0,176.0
116,"22,297","2,764,838","1,825",886,Africa,Madagascar,0.4,,,,"27,648,383 ",10.0,548.0,1240,10.0,344.0,15148.0,45.0
117,"6,757","1,873,478",31,45,Asia,Hong Kong,0.5,,,,"7,493,913 ",3.0,32292.0,1109,4.0,1060.0,241992.0,148.0
118,"7,224","156,230",,404,Africa,Sierra Leone,6.0,,,,"7,967,746 ",,,1103,51.0,648.0,,138.0
119,"1,722","69,891",15,251,Europe,Latvia,14.0,,,,"1,887,049 ",3.0,66062.0,1096,27.0,818.0,124662.0,581.0
120,"10,807","241,066",206,49,Africa,Tunisia,4.0,,,,"11,812,229 ",,4849.0,1093,49.0,995.0,57273.0,93.0
121,286,"149,109","1,077",552,South America,French Guiana,7.0,,,,"298,217 ",6.0,929.0,1043,2.0,489.0,277.0,3497.0
122,"1,232","67,051",9,155,Asia,Cyprus,15.0,,,,"1,206,919 ",4.0,111611.0,980,18.0,807.0,134706.0,812.0
123,"24,692","371,522","3,863",32,Africa,Niger,3.0,,,,"24,148,953 ",,259.0,978,65.0,881.0,6252.0,40.0
124,"11,145","1,133,103",40,235,Asia,Jordan,0.9,,,,"10,197,928 ",5.0,25216.0,915,9.0,671.0,257149.0,90.0
125,"23,395","393,743",,48,Africa,Burkina Faso,3.0,,,,"20,868,398 ",,,892,53.0,791.0,,43.0
126,91,"1,515",21,21,Europe,Andorra,660.0,,,,"77,259 ",8.0,48538.0,853,51.0,781.0,3750.0,11041.0
127,"4,688","306,886",57,136,Asia,Georgia,3.0,8.0,,5,"3,989,514 ",6.0,17689.0,851,13.0,702.0,70569.0,213.0
128,"19,336","227,734",,65,Africa,Chad,4.0,,,,"16,396,849 ",,,848,72.0,711.0,,52.0
129,"4,101","151,007",67,44,South America,Uruguay,7.0,,,,"3,473,152 ",3.0,14994.0,847,23.0,780.0,52078.0,244.0
130,"7,569","229,585",,483,Africa,Congo,4.0,,,,"5,510,035 ",,,728,24.0,221.0,,132.0
131,,,,48,,Diamond Princess,,,,, ,4.0,,712,13.0,651.0,,
132,797,"92,612",425,397,Africa,Cabo Verde,11.0,,,,"555,674 ",,2352.0,697,6.0,294.0,1307.0,1254.0
133,49,808,6,132,Europe,San Marino,1238.0,,,,"33,928 ",1.0,154386.0,694,42.0,520.0,5238.0,20455.0
134,"66,545",,410,525,Africa,Uganda,,,,,"45,649,727 ",,2441.0,686,,161.0,111436.0,15.0
135,684,"49,054",6,36,Europe,Malta,20.0,,,,"441,487 ",,178461.0,645,9.0,600.0,78788.0,1461.0
136,343,"18,244",162,471,Africa,Sao Tome and Principe,55.0,,,,"218,931 ",,6185.0,639,12.0,156.0,1354.0,2919.0
137,"47,133","214,302","248,233",465,Asia,Yemen,5.0,,,,"29,787,955 ",,4.0,632,139.0,28.0,120.0,21.0
138,"4,822","296,054",187,187,North America,Jamaica,3.0,3.0,,9,"2,960,540 ",2.0,5354.0,614,10.0,417.0,15850.0,207.0
139,308,"3,620",17,5,Europe,Channel Islands,276.0,,,,"173,781 ",,59011.0,565,48.0,512.0,10255.0,3251.0
140,"15,747","635,950",333,233,Africa,Togo,2.0,,,,"8,267,347 ",1.0,3000.0,525,13.0,279.0,24802.0,64.0
141,"25,359","6,466,576",151,187,Africa,Rwanda,0.2,,,,"12,933,152 ",,6620.0,510,2.0,321.0,85613.0,39.0
142,"117,151","2,839,509",,305,Africa,Tanzania,0.4,,,,"59,629,682 ",7.0,,509,21.0,183.0,,9.0
143,"61,300","15,600,932","1,844",362,Africa,Mozambique,0.06,,,,"31,201,863 ",,542.0,509,2.0,145.0,16919.0,16.0
144,"10,418","1,698,158",114,72,Asia,Palestine,0.6,,,,"5,094,473 ",,8809.0,489,3.0,414.0,44876.0,96.0
145,"1,834","894,993",52,27,Africa,Réunion,1.0,,,,"894,993 ",2.0,19218.0,488,1.0,460.0,17200.0,545.0
146,"39,710","4,775,078","2,855",412,Africa,Malawi,0.2,,,,"19,100,310 ",4.0,350.0,481,4.0,65.0,6690.0,25.0
147,"2,457","386,515",177,223,Africa,Eswatini,3.0,,,,"1,159,544 ",5.0,5650.0,472,3.0,246.0,6551.0,407.0
148,"53,758","3,402,106",323,5,Asia,Taiwan,0.3,,,,"23,814,740 ",,3097.0,443,7.0,431.0,73751.0,19.0
149,"11,997","157,835",,179,Africa,Liberia,6.0,,,,"5,050,706 ",,,421,32.0,210.0,,83.0
150,"16,788","1,144,385",584,344,Africa,Libya,0.9,,,,"6,866,309 ",,1713.0,409,6.0,59.0,11765.0,60.0
151,"31,196","2,420,819",265,166,Africa,Benin,0.4,,,,"12,104,097 ",2.0,3770.0,388,5.0,217.0,45637.0,32.0
152,"43,298","3,712,819",281,288,Africa,Zimbabwe,0.3,,,,"14,851,276 ",,3562.0,343,4.0,51.0,52905.0,23.0
153,"3,773","127,167",9,2,Africa,Mauritius,8.0,,,,"1,271,669 ",,108353.0,337,10.0,325.0,137789.0,265.0
154,253,"3,542",16,0,Europe,Isle of Man,282.0,,,,"85,011 ",,64509.0,336,24.0,312.0,5484.0,3952.0
155,"292,174",,354,10,Asia,Vietnam,,,,,"97,293,994 ",1.0,2826.0,333,,323.0,275000.0,3.0
156,"1,938","69,785",48,0,Europe,Montenegro,14.0,,,,"628,062 ",,20995.0,324,9.0,315.0,13186.0,516.0
157,"208,397","9,065,278","1,184",90,Asia,Myanmar,0.1,,,,"54,391,666 ",,844.0,261,6.0,165.0,45926.0,5.0
158,"1,858","26,806",,90,North America,Martinique,37.0,,,,"375,278 ",,,202,14.0,98.0,,538.0
159,"16,626",,186,102,Asia,Mongolia,,,,,"3,275,404 ",11.0,5375.0,197,,95.0,17605.0,60.0
160,"3,136","195,455",503,175,South America,Suriname,5.0,,,,"586,365 ",2.0,1987.0,187,3.0,9.0,1165.0,319.0
161,351,"65,682",4,71,North America,Cayman Islands,15.0,,,,"65,682 ",,262279.0,187,1.0,115.0,17227.0,2847.0
162,261,,4,0,Europe,Faeroe Islands,,,,,"48,854 ",,222356.0,187,,187.0,10863.0,3828.0
163,191,,3,4,Europe,Gibraltar,,,,,"33,691 ",,294263.0,176,,172.0,9914.0,5224.0
164,"2,340","28,580",70,0,North America,Guadeloupe,35.0,,,,"400,121 ",,14223.0,171,14.0,157.0,5691.0,427.0
165,"106,558","2,912,588",,90,Asia,Syria,0.3,,,,"17,475,529 ",,,164,6.0,68.0,,9.0
166,"5,328","434,268",,64,Africa,Comoros,2.0,,,,"868,536 ",,,163,2.0,97.0,,188.0
167,"4,946","65,531",408,52,South America,Guyana,15.0,,,,"786,367 ",1.0,2451.0,159,12.0,95.0,1927.0,202.0
168,442,"6,921",7,5,North America,Bermuda,144.0,,,,"62,288 ",2.0,135339.0,141,9.0,127.0,8430.0,2264.0
169,"3,101","218,632",18,1,Asia,Brunei ,5.0,,,,"437,264 ",1.0,55186.0,141,2.0,138.0,24131.0,322.0
170,"252,323","6,560,389","3,280",83,Africa,Angola,0.2,,,,"32,801,945 ",1.0,305.0,130,5.0,42.0,10000.0,4.0
171,"132,592",,630,1,Asia,Cambodia,,,,,"16,706,597 ",1.0,1588.0,126,,125.0,26530.0,8.0
172,"11,960","174,909",395,0,North America,Trinidad and Tobago,6.0,,,,"1,399,271 ",,2528.0,117,8.0,109.0,3538.0,84.0
173,"3,816","35,732",175,24,North America,Bahamas,28.0,,,,"393,052 ",1.0,5730.0,103,11.0,68.0,2252.0,262.0
174,"1,057","35,581",48,0,North America,Aruba,28.0,,,,"106,744 ",,20685.0,101,3.0,98.0,2208.0,946.0
175,396,"9,807",2,2,Europe,Monaco,102.0,,,,"39,228 ",,412970.0,99,4.0,93.0,16200.0,2524.0
176,"2,993","41,051",45,6,North America,Barbados,24.0,,,,"287,358 ",1.0,22230.0,96,7.0,83.0,6388.0,334.0
177,"139,633","11,868,767","31,070",39,Africa,Burundi,0.08,,,,"11,868,767 ",,32.0,85,1.0,45.0,382.0,7.0
178,465,"38,123",42,26,Europe,Liechtenstein,26.0,,,,"38,123 ",,23608.0,82,1.0,55.0,900.0,2151.0
179,557,"2,857",91,1,North America,Sint Maarten,350.0,,,,"42,851 ",1.0,10992.0,77,15.0,61.0,471.0,1797.0
180,"12,438",,37,42,Asia,Bhutan,,,,1,"771,167 ",,26728.0,62,,20.0,20612.0,80.0
181,"4,680",,66,0,Australia/Oceania,French Polynesia,,,,,"280,828 ",,15177.0,60,,60.0,4262.0,214.0
182,"48,936","2,348,927",88,23,Africa,Botswana,0.4,,,,"2,348,927 ",1.0,11409.0,48,1.0,24.0,26800.0,20.0
183,"14,419",,,0,Asia,Macao,,,,,"648,863 ",,,45,,45.0,,69.0
184,920,"12,877",56,3,North America,Saint Martin,78.0,,,,"38,630 ",1.0,17732.0,42,3.0,36.0,685.0,1087.0
185,"86,434",,,2,Africa,Eritrea,,,,,"3,543,797 ",,,41,,39.0,,12.0
186,"81,882",,460,14,Africa,Namibia,,,,,"2,538,340 ",1.0,2172.0,31,,17.0,5514.0,12.0
187,"86,161","2,412,511","1,225",5,Africa,Gambia,0.4,,,,"2,412,511 ",,817.0,28,1.0,22.0,1970.0,12.0
188,"4,108",,173,2,North America,St. Vincent Grenadines,,,,,"110,923 ",,5797.0,27,,25.0,643.0,243.0
189,"3,765","32,629",200,3,North America,Antigua and Barbuda,31.0,,,,"97,888 ",1.0,4996.0,26,3.0,20.0,489.0,266.0
190,"54,876",,840,0,Asia,Timor-Leste,,,,,"1,317,033 ",,1191.0,24,,24.0,1568.0,18.0
191,"4,891",,27,1,North America,Grenada,,,,,"112,498 ",1.0,36712.0,23,,22.0,4130.0,204.0
192,"7,457","164,061",152,6,North America,Curaçao,6.0,,,,"164,061 ",,6583.0,22,1.0,15.0,1080.0,134.0
193,"13,588",,38,1,Australia/Oceania,New Caledonia,,,,,"285,357 ",,26570.0,21,,20.0,7582.0,74.0
194,"19,861","198,613",224,2,North America,Belize,5.0,,,,"397,225 ",,4471.0,20,2.0,16.0,1776.0,50.0
195,"382,625",,751,0,Asia,Laos,,,,,"7,269,879 ",,1331.0,19,,19.0,9676.0,3.0
196,"9,662",,145,1,North America,Saint Lucia,,,,,"183,586 ",,6885.0,19,,18.0,1264.0,103.0
197,"3,999",,135,2,North America,Dominica,,,,,"71,978 ",,7419.0,18,,16.0,534.0,250.0
