#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
44,Saudi Arabia,495309,,7907.0,,475448,,11954,1363.0,14007.0,224.0,22483899.0,635838.0,"35,361,026 ",Asia,71,"4,472",2,,,338,Dummy,Dummy
45,Ecuador,463951,,21708.0,,431404,,10839,427.0,25900.0,1212.0,1565159.0,87373.0,"17,913,450 ",South America,39,825,11,,,605,Dummy,Dummy
46,Tunisia,455091,,15601.0,,369632,,69858,526.0,38103.0,1306.0,1820123.0,152393.0,"11,943,583 ",Africa,26,766,7,,,"5,849",Dummy,Dummy
47,Bolivia,448213,1851.0,17013.0,28.0,372138,"+1,760",59062,200.0,37876.0,1438.0,1881330.0,158979.0,"11,833,793 ",South America,26,696,6,156,2,"4,991",Dummy,Dummy
48,Kazakhstan,442291,2711.0,4516.0,27.0,404899,"+1,511",32876,221.0,23274.0,238.0,11575012.0,609097.0,"19,003,575 ",Asia,43,"4,208",2,143,1,"1,730",Dummy,Dummy
49,Paraguay,431367,,13553.0,,384284,,33530,587.0,59738.0,1877.0,1561864.0,216294.0,"7,221,031 ",South America,17,533,5,,,"4,643",Dummy,Dummy
50,Greece,429144,,12730.0,,407187,,9227,168.0,41377.0,1227.0,10880425.0,1049076.0,"10,371,441 ",Europe,24,815,1,,,890,Dummy,Dummy
51,Belarus,422521,,3204.0,,415363,,3954,,44729.0,339.0,6886194.0,728993.0,"9,446,175 ",Europe,22,"2,948",1,,,419,Dummy,Dummy
52,Bulgaria,422238,,18127.0,,395915,,8196,111.0,61235.0,2629.0,3270417.0,474290.0,"6,895,394 ",Europe,16,380,2,,,"1,189",Dummy,Dummy
53,Panama,410004,,6591.0,,389912,,13501,84.0,93538.0,1504.0,3071315.0,700684.0,"4,383,310 ",North America,11,665,1,,,"3,080",Dummy,Dummy
54,Slovakia,391735,,12514.0,,378871,,350,27.0,71716.0,2291.0,2987321.0,546896.0,"5,462,320 ",Europe,14,436,2,,,64,Dummy,Dummy
55,Costa Rica,375812,,4740.0,,300983,,70089,386.0,73099.0,922.0,1509763.0,293663.0,"5,141,138 ",North America,14,"1,085",3,,,"13,633",Dummy,Dummy
56,Uruguay,374019,,5735.0,,358305,,9979,184.0,107294.0,1645.0,2862163.0,821065.0,"3,485,914 ",South America,9,608,1,,,"2,863",Dummy,Dummy
57,Georgia,371293,,5383.0,,355718,,10192,,93257.0,1352.0,5956995.0,1496203.0,"3,981,409 ",Asia,11,740,1,,,"2,560",Dummy,Dummy
58,Kuwait,367642,,2049.0,,346993,,18600,310.0,84821.0,473.0,3064191.0,706960.0,"4,334,322 ",Asia,12,"2,115",1,,,"4,291",Dummy,Dummy
59,Croatia,360342,,8221.0,,351593,,528,10.0,88328.0,2015.0,2171883.0,532377.0,"4,079,596 ",Europe,11,496,2,,,129,Dummy,Dummy
60,Azerbaijan,336557,,4978.0,,330513,,1066,,32894.0,487.0,3802992.0,371692.0,"10,231,557 ",Asia,30,"2,055",3,,,104,Dummy,Dummy
61,Dominican Republic,330244,,3866.0,,270897,,55481,348.0,30138.0,353.0,1741898.0,158964.0,"10,957,846 ",North America,33,"2,834",6,,,"5,063",Dummy,Dummy
62,Palestine,314780,,3576.0,,309059,,2145,6.0,60293.0,685.0,1917168.0,367214.0,"5,220,845 ",Asia,17,"1,460",3,,,411,Dummy,Dummy
63,Guatemala,305319,,9548.0,,271562,,24209,5.0,16730.0,523.0,1623767.0,88975.0,"18,249,759 ",North America,60,"1,911",11,,,"1,327",Dummy,Dummy
64,Thailand,301172,6519.0,2387.0,54.0,231171,"+4,148",67614,2147.0,4304.0,34.0,8129670.0,116176.0,"69,977,280 ",Asia,232,"29,316",9,93,0.8,966,Dummy,Dummy
65,Denmark,296196,,2538.0,,289418,,4240,8.0,50955.0,437.0,70459370.0,12121321.0,"5,812,846 ",Europe,20,"2,290",0,,,729,Dummy,Dummy
66,Egypt,282421,,16306.0,,215419,,50696,90.0,2708.0,156.0,2869589.0,27518.0,"104,280,552 ",Africa,369,"6,395",36,,,486,Dummy,Dummy
67,Venezuela,279813,,3222.0,,261411,,15180,382.0,9868.0,114.0,3359014.0,118466.0,"28,354,293 ",South America,101,"8,800",8,,,535,Dummy,Dummy
68,Lithuania,278950,,4395.0,,268019,,6536,39.0,103941.0,1638.0,3809116.0,1419341.0,"2,683,722 ",Europe,10,611,1,,,"2,435",Dummy,Dummy
69,Oman,278560,,3339.0,,246466,,28755,512.0,53187.0,638.0,1550000.0,295952.0,"5,237,344 ",Asia,19,"1,569",3,,,"5,490",Dummy,Dummy
70,Ethiopia,276598,,4335.0,,261656,,10607,129.0,2347.0,37.0,2894491.0,24565.0,"117,830,267 ",Africa,426,"27,181",41,,,90,Dummy,Dummy
71,Ireland,275038,,5000.0,,259449,,10589,14.0,55079.0,1001.0,4729538.0,947137.0,"4,993,512 ",Europe,18,999,1,,,"2,121",Dummy,Dummy
72,Honduras,270020,1020.0,7149.0,20.0,93654,174,169217,596.0,26831.0,710.0,812037.0,80691.0,"10,063,569 ",North America,37,"1,408",12,101,2,"16,815",Dummy,Dummy
73,Sri Lanka,267433,,3313.0,,236659,,27461,,12436.0,154.0,4056906.0,188657.0,"21,504,104 ",Asia,80,"6,491",5,,,"1,277",Dummy,Dummy
74,Bahrain,266685,,1366.0,,263660,,1659,69.0,151444.0,776.0,5113519.0,2903838.0,"1,760,952 ",Asia,7,"1,289",0,,,942,Dummy,Dummy
75,Slovenia,257477,,4421.0,,252649,,407,15.0,123833.0,2126.0,1355258.0,651809.0,"2,079,227 ",Europe,8,470,2,,,196,Dummy,Dummy
76,Moldova,257105,,6200.0,,250042,,863,62.0,63886.0,1541.0,1288666.0,320208.0,"4,024,463 ",Europe,16,649,3,,,214,Dummy,Dummy
77,Armenia,225661,,4530.0,,217250,,3881,,76010.0,1526.0,1209287.0,407325.0,"2,968,850 ",Asia,13,655,2,,,"1,307",Dummy,Dummy
78,Qatar,222760,,594.0,,220677,,1489,44.0,79336.0,212.0,2198267.0,782913.0,"2,807,805 ",Asia,13,"4,727",1,,,530,Dummy,Dummy
79,Cuba,210913,,1387.0,,189163,,20363,182.0,18633.0,123.0,5332005.0,471041.0,"11,319,613 ",North America,54,"8,161",2,,,"1,799",Dummy,Dummy
80,Bosnia and Herzegovina,205047,,9667.0,,183663,,11717,,62895.0,2965.0,1033373.0,316973.0,"3,260,126 ",Europe,16,337,3,,,"3,594",Dummy,Dummy
81,Libya,196894,,3215.0,,179685,,13994,,28266.0,462.0,1139546.0,163595.0,"6,965,635 ",Africa,35,"2,167",6,,,"2,009",Dummy,Dummy
82,Kenya,186453,,3697.0,,129165,,53591,113.0,3392.0,67.0,1989066.0,36188.0,"54,964,537 ",Africa,295,"14,867",28,,,975,Dummy,Dummy
83,Myanmar,171976,,3513.0,,140387,,28076,,3139.0,64.0,2796217.0,51046.0,"54,778,706 ",Asia,319,"15,593",20,,,513,Dummy,Dummy
84,Nigeria,168000,,2122.0,,164405,,1473,11.0,795.0,10.0,2331734.0,11036.0,"211,282,881 ",Africa,"1,258","99,568",91,,,7,Dummy,Dummy
85,Zambia,167132,,2559.0,,147751,,16822,1280.0,8842.0,135.0,1925335.0,101860.0,"18,901,788 ",Africa,113,"7,386",10,,,890,Dummy,Dummy
86,S. Korea,162753,1212.0,2033.0,1.0,151500,740,9220,155.0,3172.0,40.0,10766502.0,209817.0,"51,313,866 ",Asia,315,"25,240",5,24,0.02,180,Dummy,Dummy
87,North Macedonia,155732,,5486.0,,150104,,142,25.0,74753.0,2633.0,894904.0,429563.0,"2,083,287 ",Europe,13,380,2,,,68,Dummy,Dummy
88,Algeria,142447,,3775.0,,99101,,39571,29.0,3190.0,85.0,230861.0,5171.0,"44,649,627 ",Africa,313,"11,828",193,,,886,Dummy,Dummy
89,Latvia,137699,,2531.0,,134354,,814,15.0,73832.0,1357.0,2951979.0,1582802.0,"1,865,034 ",Europe,14,737,1,,,436,Dummy,Dummy
90,Kyrgyzstan,134501,1198.0,2063.0,9.0,114756,781,17682,102.0,20278.0,311.0,1363443.0,205561.0,"6,632,796 ",Asia,49,"3,215",5,181,1,"2,666",Dummy,Dummy
91,Albania,132544,,2456.0,,130033,,55,3.0,46108.0,854.0,822310.0,286059.0,"2,874,614 ",Europe,22,"1,170",3,,,19,Dummy,Dummy
92,Norway,132363,,794.0,,88952,,42617,3.0,24224.0,145.0,6166657.0,1128576.0,"5,464,103 ",Europe,41,"6,882",1,,,"7,799",Dummy,Dummy
93,Estonia,131257,,1270.0,,127652,,2335,5.0,98880.0,957.0,1541785.0,1161474.0,"1,327,438 ",Europe,10,"1,045",1,,,"1,759",Dummy,Dummy
94,Mongolia,130452,1998.0,646.0,7.0,92299,"+2,582",37507,126.0,39156.0,194.0,3322280.0,997215.0,"3,331,560 ",Asia,26,"5,157",1,600,2,"11,258",Dummy,Dummy
95,Afghanistan,129021,,5415.0,,76218,,47388,1124.0,3241.0,136.0,639329.0,16059.0,"39,811,455 ",Asia,309,"7,352",62,,,"1,190",Dummy,Dummy
96,Uzbekistan,114039,471.0,758.0,4.0,109676,327,3605,23.0,3358.0,22.0,1377915.0,40576.0,"33,958,855 ",Asia,298,"44,801",25,14,0.1,106,Dummy,Dummy
97,Montenegro,100362,,1619.0,,98452,,291,6.0,159775.0,2577.0,458655.0,730171.0,"628,147 ",Europe,6,388,1,,,463,Dummy,Dummy
98,Namibia,98522,,1690.0,,71518,,25314,106.0,38079.0,653.0,550088.0,212610.0,"2,587,312 ",Africa,26,"1,531",5,,,"9,784",Dummy,Dummy
99,Finland,96791,,973.0,,46000,,49818,9.0,17442.0,175.0,5513019.0,993438.0,"5,549,435 ",Europe,57,"5,703",1,,,"8,977",Dummy,Dummy
100,Ghana,96402,,796.0,,93987,,1619,11.0,3039.0,25.0,1297568.0,40898.0,"31,726,583 ",Africa,329,"39,858",24,,,51,Dummy,Dummy
101,Uganda,84554,,1995.0,,57147,,25412,1086.0,1792.0,42.0,1363101.0,28884.0,"47,192,462 ",Africa,558,"23,655",35,,,538,Dummy,Dummy
102,Mozambique,82346,,923.0,,72404,,9019,32.0,2562.0,29.0,618556.0,19248.0,"32,136,164 ",Africa,390,"34,817",52,,,281,Dummy,Dummy
103,Cameroon,80858,,1324.0,,78224,,1310,152.0,2972.0,49.0,1751774.0,64377.0,"27,211,041 ",Africa,337,"20,552",16,,,48,Dummy,Dummy
104,El Salvador,80235,,2420.0,6.0,73590,,4225,64.0,12307.0,371.0,1079417.0,165572.0,"6,519,317 ",North America,81,"2,694",6,,0.9,648,Dummy,Dummy
105,Cyprus,79636,,380.0,,72931,,6325,26.0,65477.0,312.0,8104379.0,6663432.0,"1,216,247 ",Asia,15,"3,201",0,,,"5,200",Dummy,Dummy
106,Maldives,74585,,213.0,,71212,,3160,21.0,135573.0,387.0,1042193.0,1894390.0,"550,147 ",Asia,7,"2,583",1,,,"5,744",Dummy,Dummy
107,Botswana,73977,,1188.0,,68069,,4720,1.0,30830.0,495.0,1340900.0,558828.0,"2,399,486 ",Africa,32,"2,020",2,,,"1,967",Dummy,Dummy
108,Luxembourg,71547,,818.0,,69787,,942,1.0,112450.0,1286.0,3114990.0,4895828.0,"636,254 ",Europe,9,778,0,,,"1,481",Dummy,Dummy
109,Singapore,62640,,36.0,,62313,,291,3.0,10623.0,6.0,14116339.0,2393872.0,"5,896,864 ",Asia,94,"163,802",0,,,49,Dummy,Dummy
110,Zimbabwe,57963,,1939.0,,41624,,14400,10.0,3843.0,129.0,713450.0,47307.0,"15,081,331  ",Africa,260,"7,778",21,,,955,Dummy,Dummy
111,Cambodia,57103,981.0,798.0,19.0,48974,934,7331,,3368.0,47.0,1397664.0,82446.0,"16,952,577 ",Asia,297,"21,244",12,58,1,432,Dummy,Dummy
112,Jamaica,50404,,1096.0,,33699,,15609,12.0,16947.0,368.0,448965.0,150951.0,"2,974,246 ",North America,59,"2,714",7,,,"5,248",Dummy,Dummy
113,Ivory Coast,48634,,315.0,,47994,,325,,1799.0,12.0,716891.0,26516.0,"27,035,839 ",Africa,556,"85,828",38,,,12,Dummy,Dummy
114,Rwanda,44279,,491.0,,28391,,15397,57.0,3335.0,37.0,1684004.0,126851.0,"13,275,430 ",Africa,300,"27,038",8,,,"1,160",Dummy,Dummy
115,Senegal,44080,,1178.0,,41833,,1069,20.0,2565.0,69.0,575929.0,33508.0,"17,187,919 ",Africa,390,"14,591",30,,,62,Dummy,Dummy
116,DRC,42880,,969.0,,28526,,13385,,465.0,10.0,216171.0,2342.0,"92,298,163 ",Africa,"2,152","95,251",427,,,145,Dummy,Dummy
117,Madagascar,42337,,924.0,,40752,,661,44.0,1490.0,33.0,216073.0,7606.0,"28,407,465 ",Africa,671,"30,744",131,,,23,Dummy,Dummy
118,Angola,39375,,920.0,,34019,,4436,13.0,1162.0,27.0,658952.0,19442.0,"33,893,660 ",Africa,861,"36,841",51,,,131,Dummy,Dummy
119,Malawi,37366,,1218.0,,33490,,2658,109.0,1904.0,62.0,275940.0,14059.0,"19,627,431 ",Africa,525,"16,114",71,,,135,Dummy,Dummy
120,Sudan,36805,,2760.0,,30647,,3398,,820.0,61.0,234414.0,5223.0,"44,880,309 ",Africa,"1,219","16,261",191,,,76,Dummy,Dummy
121,Trinidad and Tobago,33805,,903.0,,26524,,6378,22.0,24076.0,643.0,238502.0,169864.0,"1,404,075 ",North America,42,"1,555",6,,,"4,542",Dummy,Dummy
122,Cabo Verde,32788,,289.0,,31931,,568,23.0,58333.0,514.0,178403.0,317393.0,"562,088 ",Africa,17,"1,945",3,,,"1,011",Dummy,Dummy
123,Réunion,31845,,244.0,,29597,,2004,32.0,35314.0,271.0,103924.0,115244.0,"901,773 ",Africa,28,"3,696",9,,,"2,222",Dummy,Dummy
124,Australia,30861,29.0,910.0,,29405,,546,1.0,1196.0,35.0,21497647.0,833282.0,"25,798,771 ",Australia/Oceania,836,"28,350",1,1,,21,Dummy,Dummy
125,Malta,30675,,420.0,,30165,,90,,69286.0,949.0,1001347.0,2261740.0,"442,733 ",Europe,14,"1,054",0,,,203,Dummy,Dummy
126,French Guiana,27996,,154.0,,9995,,17847,26.0,91349.0,502.0,295224.0,963295.0,"306,473 ",South America,11,"1,990",1,,,"58,234",Dummy,Dummy
127,Syria,25712,,1891.0,,21862,,1959,,1434.0,105.0,103566.0,5777.0,"17,928,686 ",Asia,697,"9,481",173,,,109,Dummy,Dummy
128,Gabon,25106,,161.0,,24818,,127,9.0,11018.0,71.0,900345.0,395127.0,"2,278,620 ",Africa,91,"14,153",3,,,56,Dummy,Dummy
129,Guinea,23895,,174.0,,23245,,476,24.0,1771.0,13.0,470742.0,34893.0,"13,491,163 ",Africa,565,"77,535",29,,,35,Dummy,Dummy
130,Suriname,22581,,552.0,,18707,,3322,38.0,38147.0,933.0,81801.0,138190.0,"591,945 ",South America,26,"1,072",7,,,"5,612",Dummy,Dummy
131,Vietnam,22341,277.0,97.0,,8077,,14167,,227.0,1.0,8434266.0,85868.0,"98,223,891 ",Asia,"4,397","1,012,617",12,3,,144,Dummy,Dummy
132,Mauritania,21236,,489.0,,20016,,731,16.0,4450.0,102.0,316800.0,66378.0,"4,772,640 ",Africa,225,"9,760",15,,,153,Dummy,Dummy
133,Guyana,20568,,482.0,,18466,,1620,18.0,26023.0,610.0,194775.0,246428.0,"790,392 ",South America,38,"1,640",4,,,"2,050",Dummy,Dummy
134,Mayotte,19425,,174.0,,2964,,16287,,69513.0,623.0,176919.0,633113.0,"279,443 ",Africa,14,"1,606",2,,,"58,284",Dummy,Dummy
135,Eswatini,19410,,683.0,,18323,,404,10.0,16557.0,583.0,226720.0,193397.0,"1,172,303 ",Africa,60,"1,716",5,,,345,Dummy,Dummy
136,Haiti,19107,,462.0,,12915,,5730,,1655.0,40.0,92396.0,8005.0,"11,542,929 ",North America,604,"24,985",125,,,496,Dummy,Dummy
137,French Polynesia,19020,,144.0,,18867,,9,,67315.0,510.0,26355.0,93275.0,"282,551 ",Australia/Oceania,15,"1,962",11,,,32,Dummy,Dummy
138,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1875.0,19.0,131712.0,14445.0,"9,117,908 ",Australia/Oceania,533,"52,705",69,,,45,Dummy,Dummy
139,Guadeloupe,17028,,230.0,,2250,,14548,23.0,42549.0,575.0,226329.0,565550.0,"400,193 ",North America,24,"1,740",2,,,"36,352",Dummy,Dummy
140,Seychelles,16304,,71.0,,15300,,933,,164748.0,717.0,21504.0,217293.0,"98,963 ",Africa,6,"1,394",5,,,"9,428",Dummy,Dummy
141,Taiwan,15088,,706.0,,12482,,1900,,632.0,30.0,2639271.0,110613.0,"23,860,419 ",Asia,"1,581","33,797",9,,,80,Dummy,Dummy
142,Somalia,14995,,775.0,,7252,,6968,,918.0,47.0,153900.0,9419.0,"16,339,206 ",Africa,"1,090","21,083",106,,,426,Dummy,Dummy
143,Mali,14454,,527.0,,10084,,3843,,694.0,25.0,324104.0,15554.0,"20,837,359 ",Africa,"1,442","39,540",64,,,184,Dummy,Dummy
144,Togo,14105,,132.0,,13572,,401,,1664.0,16.0,370601.0,43733.0,"8,474,121 ",Africa,601,"64,198",23,,,47,Dummy,Dummy
145,Andorra,13991,,127.0,,13752,,112,,180786.0,1641.0,193595.0,2501551.0,"77,390 ",Europe,6,609,0,,,"1,447",Dummy,Dummy
146,Tajikistan,13623,,95.0,,13382,,146,,1397.0,10.0,,,"9,753,435 ",Asia,716,"102,668",,,,15,Dummy,Dummy
147,Burkina Faso,13494,,168.0,,13313,,13,,628.0,8.0,197682.0,9203.0,"21,479,865 ",Africa,"1,592","127,856",109,,,0.6,Dummy,Dummy
148,Belize,13409,,330.0,,12763,,316,2.0,33116.0,815.0,160889.0,397347.0,"404,908 ",North America,30,"1,227",3,,,780,Dummy,Dummy
149,Bahamas,12889,,251.0,,11740,,898,2.0,32463.0,632.0,108898.0,274273.0,"397,042 ",North America,31,"1,582",4,,,"2,262",Dummy,Dummy
150,Congo,12790,,167.0,,11759,,864,,2262.0,30.0,158304.0,27995.0,"5,654,822 ",Africa,442,"33,861",36,,,153,Dummy,Dummy
151,Martinique,12374,,98.0,,98,,12178,1.0,33000.0,261.0,200461.0,534605.0,"374,970 ",North America,30,"3,826",2,,,"32,477",Dummy,Dummy
152,Curaçao,12350,,126.0,,12205,,19,4.0,74952.0,765.0,141596.0,859345.0,"164,772 ",North America,13,"1,308",1,,,115,Dummy,Dummy
153,Hong Kong,11945,,212.0,,11642,,91,1.0,1580.0,28.0,20066916.0,2654889.0,"7,558,476 ",Asia,633,"35,653",0,,,12,Dummy,Dummy
