#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,40068173,4526.0,904848.0,285.0,33105351,"+2,341",6057974,12619.0,,,,,,North America,"
",,,,,
,Asia,52934752,10107.0,725816.0,203.0,49800992,"+20,193",2407944,27958.0,,,,,,Asia,"
",,,,,
,South America,30083384,3839.0,929084.0,70.0,27260080,"+2,105",1894220,30724.0,,,,,,South America,"
",,,,,
,Europe,47018174,2968.0,1082565.0,107.0,44269240,"+12,636",1666369,11296.0,,,,,,Europe,"
",,,,,
,Africa,5009823,,133746.0,,4500448,,375629,2436.0,,,,,,Africa,"
",,,,,
,Oceania,69901,16.0,1254.0,,67192,1,1455,11.0,,,,,,Australia/Oceania,"
",,,,,
,World,175184928,21456.0,3777328.0,665.0,159004009,"+37,276",12403591,85044.0,22475.0,484.6,,,,All,"
",,,,,
1,USA,34264727,,613494.0,,28254091,,5397142,5083.0,102952.0,1843.0,491081281.0,1475502.0,"332,823,183 ",North America,10,543,1,,,"16,216"
2,India,29183121,1049.0,359695.0,,27655493,"+10,268",1167933,8944.0,20954.0,258.0,372198253.0,267246.0,"1,392,716,370 ",Asia,48,"3,872",4,0.8,,839
3,Brazil,17125357,,479791.0,,15596816,,1048750,8318.0,80034.0,2242.0,50127012.0,234264.0,"213,976,146 ",South America,12,446,4,,,"4,901"
4,France,5725492,,110202.0,,5458349,,156941,2326.0,87534.0,1685.0,87626503.0,1339668.0,"65,409,108 ",Europe,11,594,1,,,"2,399"
5,Turkey,5306690,,48428.0,,5179833,,78429,1018.0,62293.0,568.0,56123336.0,658809.0,"85,189,139 ",Asia,16,"1,759",2,,,921
6,Russia,5156250,,124895.0,,4761899,,269456,2300.0,35318.0,855.0,141100000.0,966483.0,"145,993,234 ",Europe,28,"1,169",1,,,"1,846"
7,UK,4535754,,127860.0,,4281627,,126267,154.0,66487.0,1874.0,191044609.0,2800397.0,"68,220,540 ",Europe,15,534,0,,,"1,851"
8,Italy,4237790,,126767.0,,3936088,,174935,661.0,70187.0,2100.0,67851729.0,1123777.0,"60,378,288 ",Europe,14,476,1,,,"2,897"
9,Argentina,4038528,,83272.0,,3608895,,346361,7769.0,88594.0,1827.0,14861736.0,326027.0,"45,584,417 ",South America,11,547,3,,,"7,598"
10,Germany,3715870,,90187.0,,3563800,"+6,200",61883,1598.0,44218.0,1073.0,61380686.0,730415.0,"84,035,389 ",Europe,23,932,1,,,736
11,Spain,3715454,,80332.0,,3501083,,134039,1040.0,79438.0,1718.0,51240666.0,1095546.0,"46,771,787 ",Europe,13,582,1,,,"2,866"
12,Colombia,3635835,,93473.0,,3385586,,156776,6582.0,70749.0,1819.0,17799489.0,346355.0,"51,390,911 ",South America,14,550,3,,,"3,051"
13,Iran,2990714,,81519.0,,2590682,,318513,3584.0,35185.0,959.0,21065451.0,247831.0,"84,999,363 ",Asia,28,"1,043",4,,,"3,747"
14,Poland,2876289,,74363.0,,2646647,,155279,388.0,76077.0,1967.0,16356648.0,432628.0,"37,807,666 ",Europe,13,508,2,,,"4,107"
15,Mexico,2441866,3855.0,229353.0,253.0,1946477,"+2,210",266036,4798.0,18754.0,1762.0,7171377.0,55079.0,"130,201,702 ",North America,53,568,18,30,2,"2,043"
16,Ukraine,2219824,1785.0,51507.0,97.0,2115197,"+6,513",53120,177.0,51046.0,1184.0,10405577.0,239282.0,"43,486,631 ",Europe,20,844,4,41,2,"1,222"
17,Peru,1991203,,187479.0,,0,N/A,0,2604.0,59614.0,5613.0,13274284.0,397414.0,"33,401,681 ",South America,17,178,3,,,"2,487"
18,Indonesia,1877050,,52162.0,,1723253,,101635,,6795.0,189.0,17509373.0,63386.0,"276,232,976 ",Asia,147,"5,296",16,,,368
19,South Africa,1712939,,57310.0,,1589501,,66128,546.0,28545.0,955.0,11985750.0,199733.0,"60,008,742 ",Africa,35,"1,047",5,,,"1,102"
20,Netherlands,1667560,,17700.0,,1548180,,101680,314.0,97118.0,1031.0,14248931.0,829851.0,"17,170,465 ",Europe,10,970,1,,,"5,922"
21,Czechia,1664382,,30202.0,,1627151,,7029,40.0,155149.0,2815.0,26152234.0,2437838.0,"10,727,634 ",Europe,6,355,0,,,655
22,Chile,1445770,,30141.0,,1369856,,45773,3279.0,75027.0,1564.0,15372255.0,797730.0,"19,269,997 ",South America,13,639,1,,,"2,375"
23,Canada,1396798,,25843.0,,1350578,,20377,873.0,36707.0,679.0,35422973.0,930902.0,"38,052,292 ",North America,27,"1,472",1,,,535
24,Philippines,1286217,,22190.0,,1210027,,54000,1704.0,11593.0,200.0,13863613.0,124958.0,"110,946,228 ",Asia,86,"5,000",8,,,487
25,Iraq,1237856,,16614.0,,1155887,,65355,422.0,30144.0,405.0,10807363.0,263177.0,"41,064,949 ",Asia,33,"2,472",4,,,"1,592"
26,Sweden,1081898,,14525.0,,1006975,,60398,130.0,106504.0,1430.0,10239089.0,1007951.0,"10,158,325 ",Europe,9,699,1,,,"5,946"
27,Romania,1079294,,31383.0,,1043482,,4429,272.0,56457.0,1642.0,9288260.0,485865.0,"19,116,967 ",Europe,18,609,2,,,232
28,Belgium,1073358,1183.0,25061.0,10.0,989310,,58987,319.0,92237.0,2154.0,14368555.0,1234735.0,"11,636,950 ",Europe,11,464,1,102,0.9,"5,069"
29,Pakistan,937434,1303.0,21529.0,76.0,871669,"+1,978",44236,2967.0,4168.0,96.0,13705490.0,60941.0,"224,899,508 ",Asia,240,"10,446",16,6,0.3,197
30,Portugal,854522,,17037.0,,813489,,23996,70.0,84034.0,1675.0,12186678.0,1198442.0,"10,168,764 ",Europe,12,597,1,,,"2,360"
31,Israel,839585,,6418.0,,832981,,186,34.0,90026.0,688.0,14739061.0,1580427.0,"9,326,000 ",Asia,11,"1,453",1,,,20
