#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,4981437,8469.0,205968.0,802.0,2487183.0,"+6,970",2288286,26216.0,,,,,,North America,"
",,
,South America,3626605,1204.0,131155.0,66.0,2418055.0,584,1077395,14227.0,,,,,,South America,"
",,
,Asia,3757580,7046.0,87465.0,111.0,2712266.0,"+20,713",957849,19517.0,,,,,,Asia,"
",,
,Europe,2759732,7370.0,201124.0,170.0,1660188.0,"+9,014",898420,5162.0,,,,,,Europe,"
",,
,Africa,814165,,17146.0,,465357.0,,331662,1091.0,,,,,,Africa,"
",,
,Oceania,15647,353.0,167.0,6.0,10553.0,,4927,46.0,,,,,,Australia/Oceania,"
",,
,World,15955887,24442.0,643040.0,1155.0,9754253.0,"+37,281",5558594,66263.0,2047.0,82.5,,,,All,"
",,
1,USA,4248492,165.0,148492.0,2.0,2028361.0,287,2071639,19098.0,12830.0,448.0,52522208.0,158615.0,"331,129,317 ",North America,78,"2,230",6
2,Brazil,2348200,,85385.0,,1592281.0,,670534,8318.0,11042.0,402.0,4911063.0,23094.0,"212,657,106 ",South America,91,"2,491",43
3,India,1339067,2045.0,31425.0,19.0,850295.0,188,457347,8944.0,970.0,23.0,15849068.0,11478.0,"1,380,863,473 ",Asia,"1,031","43,942",87
4,Russia,806720,5871.0,13192.0,146.0,597140.0,"+8,366",196388,2300.0,5528.0,90.0,26300652.0,180217.0,"145,938,709 ",Europe,181,"11,063",6
5,South Africa,421996,,6343.0,,245771.0,,169882,539.0,7110.0,107.0,2684488.0,45228.0,"59,355,008 ",Africa,141,"9,358",22
6,Mexico,378285,7573.0,42645.0,737.0,242692.0,"+6,483",92948,3889.0,2932.0,331.0,896124.0,6946.0,"129,018,075 ",North America,341,"3,025",144
7,Peru,375961,,17843.0,,259423.0,,98695,1389.0,11393.0,541.0,2183763.0,66175.0,"33,000,001 ",South America,88,"1,849",15
8,Chile,341304,,8914.0,,313696.0,,18694,1636.0,17844.0,466.0,1485711.0,77677.0,"19,126,692 ",South America,56,"2,146",13
9,Spain,319501,,28432.0,,0.0,N/A,0,617.0,6833.0,608.0,6320836.0,135188.0,"46,756,007 ",Europe,146,"1,644",7
10,UK,297914,,45677.0,,0.0,N/A,0,110.0,4387.0,673.0,14291673.0,210452.0,"67,909,388 ",Europe,228,"1,487",5
11,Iran,286523,,15289.0,,249212.0,,22022,3653.0,3409.0,182.0,2278384.0,27104.0,"84,059,439 ",Asia,293,"5,498",37
12,Pakistan,271887,1487.0,5787.0,24.0,236596.0,"+16,813",29504,1294.0,1229.0,26.0,1844926.0,8343.0,"221,143,253 ",Asia,813,"38,214",120
13,Saudi Arabia,262772,,2672.0,,215731.0,,44369,2143.0,7541.0,77.0,2946928.0,84568.0,"34,846,648 ",Asia,133,"13,041",12
14,Italy,245590,,35097.0,,198192.0,,12301,46.0,4062.0,581.0,6468375.0,106994.0,"60,455,713 ",Europe,246,"1,723",9
15,Colombia,233541,,7975.0,,113864.0,,111702,1493.0,4587.0,157.0,1349502.0,26504.0,"50,917,010 ",South America,218,"6,385",38
16,Turkey,224252,,5580.0,,207374.0,,11298,1248.0,2657.0,66.0,4489360.0,53194.0,"84,396,114 ",Asia,376,"15,125",19
17,Bangladesh,218658,,2836.0,,120976.0,,94846,1.0,1327.0,17.0,1091034.0,6621.0,"164,793,168 ",Asia,754,"58,108",151
18,Germany,205968,8.0,9201.0,,190400.0,,6367,237.0,2458.0,110.0,7418812.0,88528.0,"83,801,769 ",Europe,407,"9,108",11
19,France,180528,,30192.0,,80815.0,,69521,410.0,2765.0,462.0,2982302.0,45683.0,"65,283,190 ",Europe,362,"2,162",22
20,Argentina,153520,,2807.0,,65447.0,,85266,902.0,3395.0,62.0,609262.0,13473.0,"45,222,168 ",South America,295,"16,110",74
21,Canada,113206,,8881.0,,98873.0,,5452,2221.0,2998.0,235.0,3717483.0,98442.0,"37,763,280 ",North America,334,"4,252",10
22,Qatar,108638,,164.0,,105420.0,,3054,101.0,38691.0,58.0,464674.0,165494.0,"2,807,805 ",Asia,26,"17,121",6
23,Iraq,104711,,4212.0,,71268.0,,29231,456.0,2600.0,105.0,879399.0,21835.0,"40,273,888 ",Asia,385,"9,562",46
24,Indonesia,95418,,4665.0,,53945.0,,36808,,349.0,17.0,1310924.0,4790.0,"273,705,694 ",Asia,"2,868","58,672",209
25,Egypt,91072,,4518.0,,31970.0,,54584,41.0,889.0,44.0,135000.0,1318.0,"102,447,865 ",Africa,"1,125","22,675",759
26,Kazakhstan,80226,1740.0,585.0,,51260.0,"+1,772",28381,221.0,4269.0,31.0,1894815.0,100838.0,"18,790,691 ",Asia,234,"32,121",10
27,Ecuador,79049,,5468.0,,34544.0,,39037,346.0,4476.0,310.0,221152.0,12523.0,"17,659,303 ",South America,223,"3,230",80
28,Sweden,78997,,5697.0,,0.0,N/A,0,50.0,7819.0,564.0,751213.0,74353.0,"10,103,363 ",Europe,128,"1,773",13
29,Philippines,76444,,1879.0,,24502.0,,50063,351.0,697.0,17.0,1272317.0,11601.0,"109,670,910 ",Asia,"1,435","58,367",86
30,Oman,73791,,359.0,,53007.0,,20425,170.0,14430.0,70.0,290726.0,56851.0,"5,113,819 ",Asia,69,"14,245",18
31,Belarus,66846,,524.0,,59755.0,,6567,89.0,7074.0,55.0,1230684.0,130243.0,"9,449,111 ",Europe,141,"18,033",8
32,Bolivia,66456,1204.0,2473.0,66.0,20614.0,584,43369,71.0,5688.0,212.0,144045.0,12330.0,"11,682,802 ",South America,176,"4,724",81
33,Belgium,65199,352.0,9817.0,5.0,17394.0,25,37988,41.0,5624.0,847.0,1514046.0,130601.0,"11,592,951 ",Europe,178,"1,181",8
34,Ukraine,63929,1106.0,1590.0,19.0,35497.0,611,26842,91.0,1462.0,36.0,937006.0,21434.0,"43,715,141 ",Europe,684,"27,494",47
35,Kuwait,62625,,425.0,,52915.0,,9285,129.0,14651.0,99.0,479411.0,112158.0,"4,274,414 ",Asia,68,"10,057",9
36,Israel,59475,,448.0,,26797.0,,32230,308.0,6466.0,49.0,1597269.0,173662.0,"9,197,590 ",Asia,155,"20,530",6
37,Dominican Republic,59077,,1036.0,,27625.0,,30416,246.0,5442.0,95.0,222586.0,20506.0,"10,854,787 ",North America,184,"10,478",49
38,UAE,58249,,343.0,,51235.0,,6671,,5885.0,35.0,4724277.0,477304.0,"9,897,835 ",Asia,170,"28,857",2
39,Panama,57993,,1250.0,,32704.0,,24039,158.0,13428.0,289.0,200986.0,46537.0,"4,318,867 ",North America,74,"3,455",21
40,Netherlands,52595,,6139.0,,0.0,N/A,0,16.0,3069.0,358.0,851885.0,49709.0,"17,137,413 ",Europe,326,"2,792",20
41,Portugal,49692,,1712.0,,34687.0,,13293,52.0,4874.0,168.0,1528600.0,149941.0,"10,194,645 ",Europe,205,"5,955",7
42,Singapore,49375,,27.0,,45172.0,,4176,,8435.0,5.0,1170049.0,199896.0,"5,853,300 ",Asia,119,"216,789",5
43,Guatemala,43283,,1669.0,,30150.0,,11464,5.0,2413.0,93.0,135434.0,7551.0,"17,935,111 ",North America,414,"10,746",132
44,Romania,42394,,2150.0,,25349.0,,14895,301.0,2205.0,112.0,1053656.0,54796.0,"19,228,557 ",Europe,454,"8,944",18
45,Poland,42038,,1655.0,,31997.0,,8386,61.0,1111.0,44.0,2068983.0,54672.0,"37,843,768 ",Europe,900,"22,866",18
46,Nigeria,39539,,845.0,,16559.0,,22135,7.0,192.0,4.0,256038.0,1240.0,"206,424,277 ",Africa,"5,221","244,289",806
47,Bahrain,38458,,136.0,,34826.0,,3496,48.0,22562.0,80.0,771500.0,452611.0,"1,704,556 ",Asia,44,"12,534",2
48,Honduras,37559,657.0,1061.0,50.0,4607.0,159,31891,51.0,3788.0,107.0,93526.0,9434.0,"9,914,104 ",North America,264,"9,344",106
49,Armenia,36996,383.0,700.0,8.0,26243.0,509,10053,10.0,12483.0,236.0,155664.0,52525.0,"2,963,615 ",Asia,80,"4,234",19
50,Afghanistan,36036,55.0,1246.0,21.0,24793.0,191,9997,31.0,925.0,32.0,86166.0,2211.0,"38,978,231 ",Asia,"1,082","31,283",452
51,Switzerland,34154,,1977.0,,30500.0,,1677,20.0,3944.0,228.0,753333.0,87003.0,"8,658,708 ",Europe,254,"4,380",11
52,Kyrgyzstan,32124,877.0,1249.0,38.0,19203.0,"+1,165",11672,24.0,4919.0,191.0,267718.0,40994.0,"6,530,652 ",Asia,203,"5,229",24
53,Ghana,31057,,161.0,,27801.0,,3095,6.0,998.0,5.0,365281.0,11741.0,"31,110,398 ",Africa,"1,002","193,232",85
54,Azerbaijan,29312,,400.0,,21547.0,,7365,66.0,2889.0,39.0,667819.0,65827.0,"10,145,000 ",Asia,346,"25,363",15
55,Japan,27956,,992.0,,21328.0,,5636,68.0,221.0,8.0,697512.0,5516.0,"126,449,551 ",Asia,"4,523","127,469",181
56,Algeria,26159,,1136.0,,17369.0,,7654,66.0,596.0,26.0,,,"43,897,916 ",Africa,"1,678","38,643",
