#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
51,Belarus,433409,,3316.0,,427025,,3068,,45882.0,351.0,7072346.0,748707.0,"9,446,082 ",Europe,22,"2,849",1,,,325,Dummy,Dummy
52,Bulgaria,422930,,18169.0,,397170,,7591,91.0,61349.0,2636.0,3414813.0,495343.0,"6,893,831 ",Europe,16,379,2,,,"1,101",Dummy,Dummy
53,Panama,421957,,6697.0,,401758,,13502,84.0,96220.0,1527.0,3211371.0,732295.0,"4,385,353 ",North America,10,655,1,,,"3,079",Dummy,Dummy
54,Thailand,403386,11397.0,3341.0,101.0,283910,"+5,726",116135,3454.0,5764.0,48.0,8129670.0,116167.0,"69,982,529 ",Asia,173,"20,947",9,163,1,"1,659",Dummy,Dummy
55,Slovakia,392071,,12524.0,,379172,,375,9.0,71776.0,2293.0,3051181.0,558579.0,"5,462,399 ",Europe,14,436,2,,,69,Dummy,Dummy
56,Costa Rica,389798,,4874.0,,313223,,71701,366.0,75799.0,948.0,1619389.0,314901.0,"5,142,535 ",North America,13,"1,055",3,,,"13,943",Dummy,Dummy
57,Georgia,386195,,5538.0,,363318,,17339,,97005.0,1391.0,6289687.0,1579855.0,"3,981,180 ",Asia,10,719,1,,,"4,355",Dummy,Dummy
58,Kuwait,384573,,2211.0,,365507,,16855,330.0,88689.0,510.0,3224296.0,743573.0,"4,336,221 ",Asia,11,"1,961",1,,,"3,887",Dummy,Dummy
59,Uruguay,378733,,5879.0,,367967,,4887,127.0,108635.0,1686.0,2953943.0,847306.0,"3,486,275 ",South America,9,593,1,,,"1,402",Dummy,Dummy
60,Croatia,361488,,8236.0,,352529,,723,12.0,88625.0,2019.0,2213700.0,542728.0,"4,078,840 ",Europe,11,495,2,,,177,Dummy,Dummy
61,Azerbaijan,338183,,4991.0,,331200,,1992,,33044.0,488.0,3905500.0,381609.0,"10,234,301 ",Asia,30,"2,051",3,,,195,Dummy,Dummy
62,Dominican Republic,337147,,3915.0,,278707,,54525,261.0,30758.0,357.0,1792584.0,163540.0,"10,961,113 ",North America,33,"2,800",6,,,"4,974",Dummy,Dummy
63,Guatemala,333126,,9898.0,,290113,,33115,5.0,18244.0,542.0,1719452.0,94166.0,"18,259,733 ",North America,55,"1,845",11,,,"1,814",Dummy,Dummy
64,Palestine,315641,,3587.0,,310525,,1529,9.0,60416.0,687.0,1947669.0,372801.0,"5,224,418 ",Asia,17,"1,456",3,,,293,Dummy,Dummy
65,Denmark,305459,,2542.0,,292468,,10449,10.0,52543.0,437.0,73345393.0,12616485.0,"5,813,457 ",Europe,19,"2,287",0,,,"1,797",Dummy,Dummy
66,Venezuela,291716,,3362.0,,274522,,13832,424.0,10289.0,119.0,3359014.0,118476.0,"28,351,882 ",South America,97,"8,433",8,,,488,Dummy,Dummy
67,Oman,289042,,3498.0,,263752,,21792,444.0,55147.0,667.0,1550000.0,295730.0,"5,241,260 ",Asia,18,"1,498",3,,,"4,158",Dummy,Dummy
68,Egypt,283636,,16439.0,,223213,,43984,90.0,2718.0,158.0,3068679.0,29411.0,"104,338,649 ",Africa,368,"6,347",34,,,422,Dummy,Dummy
69,Sri Lanka,283512,,3733.0,,255833,,23946,,13182.0,174.0,4136675.0,192343.0,"21,506,797 ",Asia,76,"5,761",5,,,"1,113",Dummy,Dummy
70,Ireland,283331,,5018.0,,263028,,15285,22.0,56721.0,1005.0,4729538.0,946822.0,"4,995,169 ",Europe,18,995,1,,,"3,060",Dummy,Dummy
71,Lithuania,279662,,4404.0,,268319,,6939,12.0,104251.0,1642.0,3894523.0,1451778.0,"2,682,589 ",Europe,10,609,1,,,"2,587",Dummy,Dummy
72,Honduras,277974,,7391.0,,95311,,175272,677.0,27609.0,734.0,834947.0,82928.0,"10,068,307 ",North America,36,"1,362",12,,,"17,408",Dummy,Dummy
73,Ethiopia,277615,,4354.0,,262265,,10996,132.0,2354.0,37.0,2951438.0,25030.0,"117,916,111 ",Africa,425,"27,082",40,,,93,Dummy,Dummy
74,Cuba,275608,,1843.0,,230140,,43625,303.0,24348.0,163.0,5812725.0,513519.0,"11,319,406 ",North America,41,"6,142",2,,,"3,854",Dummy,Dummy
75,Bahrain,267796,,1380.0,,265521,,895,19.0,151920.0,783.0,5257729.0,2982704.0,"1,762,739 ",Asia,7,"1,277",0,,,508,Dummy,Dummy
76,Slovenia,258169,,4425.0,,252994,,750,10.0,124165.0,2128.0,1372703.0,660196.0,"2,079,236 ",Europe,8,470,2,,,361,Dummy,Dummy
77,Moldova,257903,,6224.0,,250861,,818,69.0,64088.0,1547.0,1342278.0,333553.0,"4,024,182 ",Europe,16,647,3,,,203,Dummy,Dummy
78,Armenia,227298,,4559.0,,218242,,4497,,76557.0,1536.0,1263393.0,425526.0,"2,969,016 ",Asia,13,651,2,,,"1,515",Dummy,Dummy
79,Myanmar,224236,,4769.0,,158969,,60498,,4093.0,87.0,2957514.0,53979.0,"54,789,650 ",Asia,244,"11,489",19,,,"1,104",Dummy,Dummy
80,Qatar,224160,,599.0,,222011,,1550,32.0,79835.0,213.0,2259089.0,804575.0,"2,807,805 ",Asia,13,"4,687",1,,,552,Dummy,Dummy
81,Libya,217434,,3253.0,,182785,,31396,,31203.0,467.0,1196935.0,171765.0,"6,968,444 ",Africa,32,"2,142",6,,,"4,505",Dummy,Dummy
82,Bosnia and Herzegovina,205285,,9666.0,,187213,,8406,,62980.0,2965.0,1051854.0,322703.0,"3,259,516 ",Europe,16,337,3,,,"2,579",Dummy,Dummy
83,Kenya,192435,,3760.0,,181682,,6993,120.0,3499.0,68.0,2050236.0,37277.0,"55,000,217 ",Africa,286,"14,628",27,,,127,Dummy,Dummy
84,Zambia,184672,,3052.0,,169320,,12300,820.0,9762.0,161.0,2009509.0,106226.0,"18,917,322 ",Africa,102,"6,198",9,,,650,Dummy,Dummy
85,S. Korea,177951,1451.0,2057.0,2.0,158953,993,16941,187.0,3468.0,40.0,11175981.0,217791.0,"51,315,187 ",Asia,288,"24,947",5,28,0.04,330,Dummy,Dummy
86,Nigeria,169329,,2126.0,,164672,,2531,11.0,801.0,10.0,2362757.0,11175.0,"211,436,900 ",Africa,"1,249","99,453",89,,,12,Dummy,Dummy
87,North Macedonia,155901,,5487.0,,150168,,246,,74834.0,2634.0,927182.0,445058.0,"2,083,285 ",Europe,13,380,2,,,118,Dummy,Dummy
88,Algeria,152210,,3922.0,,104992,,43296,47.0,3407.0,88.0,230861.0,5168.0,"44,673,457 ",Africa,293,"11,390",194,,,969,Dummy,Dummy
89,Kyrgyzstan,149029,1373.0,2175.0,10.0,125161,"+1,103",21693,102.0,22458.0,328.0,1444540.0,217681.0,"6,636,034 ",Asia,45,"3,051",5,207,2,"3,269",Dummy,Dummy
90,Mongolia,147253,1466.0,734.0,8.0,130612,"+4,730",15907,192.0,44178.0,220.0,3404824.0,1021504.0,"3,333,148 ",Asia,23,"4,541",1,440,2,"4,772",Dummy,Dummy
91,Afghanistan,140612,,6147.0,,87634,,46831,1124.0,3530.0,154.0,676680.0,16986.0,"39,837,868 ",Asia,283,"6,481",59,,,"1,176",Dummy,Dummy
92,Latvia,138126,,2543.0,,135014,,569,16.0,74086.0,1364.0,3031829.0,1626158.0,"1,864,412 ",Europe,13,733,1,,,305,Dummy,Dummy
93,Norway,134230,,796.0,,88952,,44482,5.0,24560.0,146.0,6297861.0,1152320.0,"5,465,376 ",Europe,41,"6,866",1,,,"8,139",Dummy,Dummy
94,Albania,132665,,2456.0,,130072,,137,3.0,46152.0,854.0,854326.0,297206.0,"2,874,520 ",Europe,22,"1,170",3,,,48,Dummy,Dummy
95,Estonia,131807,,1271.0,,128110,,2426,5.0,99292.0,957.0,1582174.0,1191876.0,"1,327,465 ",Europe,10,"1,044",1,,,"1,828",Dummy,Dummy
96,Uzbekistan,119388,507.0,796.0,3.0,114303,478,4289,23.0,3514.0,23.0,1377915.0,40559.0,"33,973,439 ",Asia,285,"42,680",25,15,0.09,126,Dummy,Dummy
97,Namibia,111417,,2467.0,,86666,,22284,114.0,43040.0,953.0,585118.0,226028.0,"2,588,697 ",Africa,23,"1,049",4,,,"8,608",Dummy,Dummy
98,Montenegro,100622,,1623.0,,98664,,335,6.0,160188.0,2584.0,475811.0,757481.0,"628,149 ",Europe,6,387,1,,,533,Dummy,Dummy
99,Finland,99976,,978.0,,46000,,52998,10.0,18015.0,176.0,5665513.0,1020870.0,"5,549,693  ",Europe,56,"5,675",1,,,"9,550",Dummy,Dummy
100,Ghana,98435,,810.0,,95024,,2601,12.0,3101.0,26.0,1351596.0,42575.0,"31,746,117 ",Africa,323,"39,193",23,,,82,Dummy,Dummy
101,Mozambique,98152,,1099.0,,76269,,20784,32.0,3052.0,34.0,666406.0,20720.0,"32,162,584 ",Africa,328,"29,265",48,,,646,Dummy,Dummy
102,Cyprus,90338,,384.0,,73452,,16502,48.0,74260.0,316.0,8791000.0,7226404.0,"1,216,511 ",Asia,13,"3,168",0,,,"13,565",Dummy,Dummy
103,Uganda,89974,,2324.0,,66080,,21570,849.0,1905.0,49.0,1418721.0,30035.0,"47,236,087 ",Africa,525,"20,325",33,,,457,Dummy,Dummy
104,Botswana,86133,,1274.0,,73380,,11479,1.0,35875.0,531.0,1394594.0,580859.0,"2,400,916 ",Africa,28,"1,885",2,,,"4,781",Dummy,Dummy
105,El Salvador,82852,,2484.0,,75136,,5232,86.0,12707.0,381.0,1106352.0,169678.0,"6,520,299 ",North America,79,"2,625",6,,,802,Dummy,Dummy
106,Zimbabwe,82613,,2588.0,,51923,,28102,33.0,5475.0,172.0,951812.0,63085.0,"15,087,837 ",Africa,183,"5,830",16,,,"1,863",Dummy,Dummy
107,Cameroon,81467,,1330.0,,78224,,1913,152.0,2992.0,49.0,1751774.0,64330.0,"27,230,961 ",Africa,334,"20,474",16,,,70,Dummy,Dummy
108,Maldives,75816,,216.0,,73072,,2528,11.0,137739.0,392.0,1097017.0,1993007.0,"550,433 ",Asia,7,"2,548",1,,,"4,593",Dummy,Dummy
109,Luxembourg,72759,,820.0,,70150,,1789,5.0,114300.0,1288.0,3184059.0,5001978.0,"636,560 ",Europe,9,776,0,,,"2,810",Dummy,Dummy
110,Cambodia,67181,845.0,1106.0,30.0,58930,975,7145,,3961.0,65.0,1632339.0,96249.0,"16,959,533 ",Asia,252,"15,334",10,50,2,421,Dummy,Dummy
111,Singapore,62981,,36.0,,62512,,433,1.0,10678.0,6.0,14751144.0,2500938.0,"5,898,245 ",Asia,94,"163,840",0,,,73,Dummy,Dummy
112,Rwanda,54549,,638.0,,38186,,15725,76.0,4106.0,48.0,1813654.0,136518.0,"13,285,109 ",Africa,244,"20,823",7,,,"1,184",Dummy,Dummy
113,Jamaica,51046,,1153.0,,45282,,4611,11.0,17160.0,388.0,468758.0,157585.0,"2,974,633 ",North America,58,"2,580",6,,,"1,550",Dummy,Dummy
114,Vietnam,51002,3098.0,225.0,,10312,,40465,,519.0,2.0,8434266.0,85845.0,"98,250,186 ",Asia,"1,926","436,667",12,32,,412,Dummy,Dummy
115,Senegal,50374,,1214.0,,43127,,6033,30.0,2929.0,71.0,604395.0,35137.0,"17,201,226 ",Africa,341,"14,169",28,,,351,Dummy,Dummy
116,Ivory Coast,49125,,320.0,,48405,,400,,1816.0,12.0,748773.0,27675.0,"27,055,530 ",Africa,551,"84,549",36,,,15,Dummy,Dummy
117,DRC,45426,,984.0,,28801,,15641,,492.0,11.0,236885.0,2564.0,"92,380,366 ",Africa,"2,034","93,882",390,,,169,Dummy,Dummy
118,Malawi,43043,,1325.0,,34749,,6969,295.0,2191.0,67.0,300041.0,15275.0,"19,642,336 ",Africa,456,"14,824",65,,,355,Dummy,Dummy
119,Madagascar,42520,,936.0,,40891,,693,31.0,1496.0,33.0,221875.0,7805.0,"28,428,930 ",Africa,669,"30,373",128,,,24,Dummy,Dummy
120,Angola,40707,,954.0,,34732,,5021,8.0,1200.0,28.0,681443.0,20087.0,"33,924,531 ",Africa,833,"35,560",50,,,148,Dummy,Dummy
121,Sudan,37138,,2776.0,,30867,,3495,,827.0,62.0,234414.0,5220.0,"44,911,161 ",Africa,"1,209","16,178",192,,,78,Dummy,Dummy
122,Trinidad and Tobago,35914,,990.0,,29086,,5838,22.0,25576.0,705.0,249610.0,177758.0,"1,404,211 ",North America,39,"1,418",6,,,"4,157",Dummy,Dummy
123,Réunion,33295,,256.0,,30781,,2258,40.0,36914.0,284.0,103924.0,115220.0,"901,965 ",Africa,27,"3,523",9,,,"2,503",Dummy,Dummy
124,Cabo Verde,33270,,295.0,,32421,,554,23.0,59171.0,525.0,190877.0,339476.0,"562,270 ",Africa,17,"1,906",3,,,985,Dummy,Dummy
125,Malta,32275,,420.0,,30213,,1642,,72894.0,949.0,1037870.0,2344044.0,"442,769 ",Europe,14,"1,054",0,,,"3,708",Dummy,Dummy
126,Australia,31899,129.0,914.0,1.0,29594,,1391,18.0,1236.0,35.0,22807188.0,883737.0,"25,807,660 ",Australia/Oceania,809,"28,236",1,5,0.04,54,Dummy,Dummy
127,French Guiana,28803,,163.0,,9995,,18645,27.0,93911.0,531.0,306493.0,999306.0,"306,706 ",South America,11,"1,882",1,,,"60,791",Dummy,Dummy
128,Syria,25827,,1904.0,,21911,,2012,,1440.0,106.0,103566.0,5772.0,"17,941,500 ",Asia,695,"9,423",173,,,112,Dummy,Dummy
129,Gabon,25260,,162.0,,24973,,125,7.0,11078.0,71.0,936707.0,410800.0,"2,280,203 ",Africa,90,"14,075",2,,,55,Dummy,Dummy
130,Guinea,24509,,186.0,,23516,,807,24.0,1815.0,14.0,484634.0,35894.0,"13,501,908 ",Africa,551,"72,591",28,,,60,Dummy,Dummy
131,Suriname,24176,,607.0,,20126,,3443,31.0,40831.0,1025.0,86631.0,146311.0,"592,103 ",South America,24,975,7,,,"5,815",Dummy,Dummy
132,Mauritania,22508,,508.0,,20631,,1369,16.0,4712.0,106.0,338297.0,70828.0,"4,776,326 ",Africa,212,"9,402",14,,,287,Dummy,Dummy
133,Guyana,21471,,509.0,,19805,,1157,12.0,27161.0,644.0,208667.0,263966.0,"790,506 ",South America,37,"1,553",4,,,"1,464",Dummy,Dummy
134,Eswatini,21062,,703.0,,18768,,1591,10.0,17961.0,599.0,237295.0,202356.0,"1,172,663 ",Africa,56,"1,668",5,,,"1,357",Dummy,Dummy
135,Haiti,19512,,501.0,,12999,,6012,,1690.0,43.0,95209.0,8245.0,"11,547,106 ",North America,592,"23,048",121,,,521,Dummy,Dummy
136,Mayotte,19450,,174.0,,2964,,16312,,69553.0,622.0,176919.0,632665.0,"279,641 ",Africa,14,"1,607",2,,,"58,332",Dummy,Dummy
137,French Polynesia,19085,,144.0,,18887,,54,,67534.0,510.0,26355.0,93259.0,"282,599 ",Australia/Oceania,15,"1,962",11,,,191,Dummy,Dummy
138,Guadeloupe,17373,,236.0,,2250,,14887,23.0,43411.0,590.0,237834.0,594295.0,"400,195  ",North America,23,"1,696",2,,,"37,199",Dummy,Dummy
139,Papua New Guinea,17340,,179.0,,16975,,186,7.0,1901.0,20.0,136187.0,14928.0,"9,123,010 ",Australia/Oceania,526,"50,967",67,,,20,Dummy,Dummy
140,Seychelles,17234,,81.0,,16322,,831,,174114.0,818.0,21504.0,217254.0,"98,981 ",Africa,6,"1,222",5,,,"8,396",Dummy,Dummy
141,Fiji,16471,,85.0,,3377,,13009,27.0,18236.0,94.0,263820.0,292092.0,"903,209 ",Australia/Oceania,55,"10,626",3,,,"14,403",Dummy,Dummy
142,Taiwan,15390,,764.0,,13509,,1117,,645.0,32.0,3174787.0,133049.0,"23,861,711 ",Asia,"1,550","31,233",8,,,47,Dummy,Dummy
143,Somalia,15085,,781.0,,7268,,7036,,922.0,48.0,161179.0,9856.0,"16,352,583 ",Africa,"1,084","20,938",101,,,430,Dummy,Dummy
144,Togo,14602,,137.0,,13817,,648,,1722.0,16.0,384397.0,45330.0,"8,479,968 ",Africa,581,"61,898",22,,,76,Dummy,Dummy
145,Mali,14509,,530.0,,11670,,2309,,696.0,25.0,331764.0,15908.0,"20,854,961 ",Africa,"1,437","39,349",63,,,111,Dummy,Dummy
146,Andorra,14273,,127.0,,13844,,302,,184420.0,1641.0,193595.0,2501421.0,"77,394 ",Europe,5,609,0,,,"3,902",Dummy,Dummy
147,Tajikistan,14037,,110.0,,13659,,268,,1438.0,11.0,,,"9,759,889 ",Asia,695,"88,726",,,,27,Dummy,Dummy
148,Belize,13683,,332.0,,13035,,316,2.0,33775.0,820.0,171024.0,422151.0,"405,125 ",North America,30,"1,220",2,,,780,Dummy,Dummy
149,Burkina Faso,13536,,169.0,,13340,,27,,630.0,8.0,201923.0,9393.0,"21,497,156 ",Africa,"1,588","127,202",106,,,1,Dummy,Dummy
150,Bahamas,13404,,273.0,,12066,,1065,2.0,33750.0,687.0,113323.0,285337.0,"397,155 ",North America,30,"1,455",4,,,"2,682",Dummy,Dummy
151,Martinique,13371,,99.0,,98,,13174,1.0,35660.0,264.0,209713.0,559291.0,"374,962 ",North America,28,"3,787",2,,,"35,134",Dummy,Dummy
152,Congo,12933,,172.0,,11759,,1002,,2285.0,30.0,158304.0,27974.0,"5,658,916 ",Africa,438,"32,901",36,,,177,Dummy,Dummy
153,Curaçao,12699,,126.0,,12241,,332,4.0,77061.0,765.0,154763.0,939141.0,"164,792 ",North America,13,"1,308",1,,,"2,015",Dummy,Dummy
