#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39072930,4562.0,876199.0,356.0,31184603,"+2,247",7012128,16405.0,,,,,,North America,"
",,,,,
,Asia,45707876,10423.0,592126.0,141.0,39815462,"+17,817",5300288,33145.0,,,,,,Asia,"
",,,,,
,South America,26416486,,718992.0,,23963543,,1733951,28211.0,,,,,,South America,"
",,,,,
,Europe,45874362,10452.0,1044522.0,302.0,41440317,"+34,474",3389523,23515.0,,,,,,Europe,"
",,,,,
,Africa,4708637,,125938.0,,4243248,,339451,3079.0,,,,,,Africa,"
",,,,,
,Oceania,65407,3.0,1222.0,,61315,,2870,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,161846419,25440.0,3359014.0,799.0,140709194,"+54,526",17778211,104358.0,20763.0,430.9,,,,All,"
",,,,,
1,USA,33626097,,598540.0,,26667199,,6360358,8611.0,101076.0,1799.0,462795300.0,1391111.0,"332,680,263 ",North America,10,556,1,,,"19,119"
2,India,24046809,689.0,262350.0,,20079599,"+6,232",3704860,8944.0,17279.0,189.0,311324100.0,223698.0,"1,391,716,282 ",Asia,58,"5,305",4,0.5,,"2,662"
3,Brazil,15436827,,430596.0,,13979329,,1026902,8318.0,72180.0,2013.0,46970130.0,219625.0,"213,864,852 ",South America,14,497,5,,,"4,802"
4,France,5841129,,107250.0,,4999079,,734800,4442.0,89316.0,1640.0,80214807.0,1226555.0,"65,398,484 ",Europe,11,610,1,,,"11,236"
5,Turkey,5083996,,44059.0,,4856763,,183174,2765.0,59726.0,518.0,50259943.0,590444.0,"85,122,228 ",Asia,17,"1,932",2,,,"2,152"
6,Russia,4913439,,114723.0,,4527878,,270838,2300.0,33656.0,786.0,132400000.0,906920.0,"145,988,633 ",Europe,30,"1,273",1,,,"1,855"
7,UK,4444631,,127651.0,,4258298,,58682,136.0,65176.0,1872.0,169007195.0,2478319.0,"68,194,286 ",Europe,15,534,0,,,861
8,Italy,4139160,,123745.0,,3669407,,346008,1893.0,68546.0,2049.0,62107222.0,1028524.0,"60,384,820 ",Europe,15,488,1,,,"5,730"
9,Spain,3598452,,79281.0,,3297340,,221831,1931.0,76939.0,1695.0,47213067.0,1009463.0,"46,770,455 ",Europe,13,590,1,,,"4,743"
10,Germany,3575644,,86276.0,,3259000,"+18,700",230368,4376.0,42559.0,1027.0,58093759.0,691463.0,"84,015,677 ",Europe,23,974,1,,,"2,742"
11,Argentina,3242103,,69254.0,,2891435,,281414,5420.0,71171.0,1520.0,12142248.0,266547.0,"45,553,852 ",South America,14,658,4,,,"6,178"
12,Colombia,3067879,,79760.0,,2874656,,113463,6582.0,59743.0,1553.0,15711926.0,305972.0,"51,350,926 ",South America,17,644,3,,,"2,210"
13,Poland,2845762,,71021.0,,2584751,,189990,1772.0,75263.0,1878.0,15017415.0,397174.0,"37,810,712 ",Europe,13,532,3,,,"5,025"
14,Iran,2722007,,76231.0,,2179890,,465886,5481.0,32054.0,898.0,17616446.0,207447.0,"84,920,057 ",Asia,31,"1,114",5,,,"5,486"
15,Mexico,2375115,3632.0,219901.0,311.0,1895483,"+2,247",259731,4798.0,18256.0,1690.0,6811363.0,52354.0,"130,101,834 ",North America,55,592,19,28,2,"1,996"
16,Ukraine,2143448,7562.0,47620.0,287.0,1832601,"+15,958",263227,177.0,49268.0,1095.0,9790291.0,225034.0,"43,505,911 ",Europe,20,914,4,174,7,"6,050"
17,Peru,1873316,,65316.0,,1720665,,87335,2681.0,56141.0,1957.0,11901521.0,356677.0,"33,367,789 ",South America,18,511,3,,,"2,617"
18,Indonesia,1731652,,47716.0,,1589079,,94857,,6274.0,173.0,15410887.0,55833.0,"276,019,737 ",Asia,159,"5,785",18,,,344
19,Czechia,1649947,,29825.0,,1587457,,32665,337.0,153824.0,2781.0,20767772.0,1936177.0,"10,726,173 ",Europe,7,360,1,,,"3,045"
20,South Africa,1605252,,55012.0,,1520878,,29362,546.0,26775.0,918.0,11010999.0,183659.0,"59,953,584 ",Africa,37,"1,090",5,,,490
21,Netherlands,1583767,,17413.0,,1346612,,219742,716.0,92253.0,1014.0,13171698.0,767238.0,"17,167,676 ",Europe,11,986,1,,,"12,800"
22,Canada,1312414,,24825.0,,1212114,,75475,1327.0,34512.0,653.0,33130218.0,871208.0,"38,027,907 ",North America,29,"1,532",1,,,"1,985"
23,Chile,1266601,,27520.0,,1204176,,34905,2976.0,65770.0,1429.0,13750280.0,714007.0,"19,257,906 ",South America,15,700,1,,,"1,813"
24,Iraq,1132092,,15883.0,,1028627,,87582,471.0,27613.0,387.0,9817969.0,239473.0,"40,998,203 ",Asia,36,"2,581",4,,,"2,136"
25,Philippines,1124724,,18821.0,,1050643,,55260,1819.0,10147.0,170.0,12467422.0,112483.0,"110,838,623 ",Asia,99,"5,889",9,,,499
26,Romania,1069770,,29308.0,,1020194,,20268,829.0,55932.0,1532.0,8592149.0,449230.0,"19,126,382 ",Europe,18,653,2,,,"1,060"
27,Sweden,1027934,,14267.0,,871072,,142595,346.0,101238.0,1405.0,8798383.0,866521.0,"10,153,687 ",Europe,10,712,1,,,"14,044"
28,Belgium,1026473,2890.0,24645.0,15.0,897904,,103924,657.0,88236.0,2118.0,13182705.0,1133193.0,"11,633,238 ",Europe,11,472,1,248,1,"8,933"
29,Pakistan,873220,2517.0,19384.0,48.0,780438,"+4,123",73398,4330.0,3888.0,86.0,12380676.0,55128.0,"224,582,574 ",Asia,257,"11,586",18,11,0.2,327
30,Portugal,840929,,16999.0,,801961,,21969,70.0,82680.0,1671.0,11052822.0,1086705.0,"10,170,947 ",Europe,12,598,1,,,"2,160"
31,Israel,839059,,6379.0,,831888,,792,67.0,91226.0,694.0,14466175.0,1572822.0,"9,197,590 ",Asia,11,"1,442",1,,,86
32,Hungary,795200,,28970.0,,600461,,165769,354.0,82497.0,3005.0,5588435.0,579767.0,"9,639,099 ",Europe,12,333,2,,,"17,198"
33,Bangladesh,778687,,12076.0,,719619,,46992,1149.0,4688.0,73.0,5690693.0,34259.0,"166,105,663 ",Asia,213,"13,755",29,,,283
34,Jordan,722754,,9203.0,,710410,,3141,729.0,70235.0,894.0,6903678.0,670874.0,"10,290,568 ",Asia,14,"1,118",1,,,305
35,Serbia,704398,,6629.0,,671361,,26408,98.0,80901.0,761.0,3977053.0,456772.0,"8,706,867 ",Europe,12,"1,313",2,,,"3,033"
36,Switzerland,677210,,10728.0,,612471,,54011,190.0,77757.0,1232.0,7216520.0,828599.0,"8,709,301 ",Europe,13,812,1,,,"6,202"
37,Japan,658629,,11165.0,,573913,,73551,1214.0,5221.0,89.0,12789711.0,101392.0,"126,140,961 ",Asia,192,"11,298",10,,,583
38,Austria,634893,,10444.0,,611254,,13195,316.0,70148.0,1154.0,35798712.0,3955302.0,"9,050,816 ",Europe,14,867,0,,,"1,458"
39,UAE,542158,,1623.0,,522356,,18179,,54251.0,162.0,46613437.0,4664386.0,"9,993,478 ",Asia,18,"6,157",0,,,"1,819"
40,Lebanon,534968,,7569.0,,492270,,35129,333.0,78684.0,1113.0,4163257.0,612338.0,"6,798,949 ",Asia,13,898,2,,,"5,167"
41,Morocco,514670,,9091.0,,502205,,3374,96.0,13803.0,244.0,6367171.0,170757.0,"37,287,963 ",Africa,72,"4,102",6,,,90
42,Malaysia,458077,,1788.0,,414707,,41582,481.0,13998.0,55.0,10341089.0,316013.0,"32,723,609 ",Asia,71,"18,302",3,,,"1,271"
43,Nepal,431191,,4466.0,,321518,,105207,,14573.0,151.0,2712562.0,91678.0,"29,587,919 ",Asia,69,"6,625",11,,,"3,556"
44,Saudi Arabia,430505,,7122.0,,414139,,9244,1344.0,12202.0,202.0,17812376.0,504872.0,"35,280,979 ",Asia,82,"4,954",2,,,262
45,Bulgaria,413320,,17194.0,,360002,,36124,516.0,59875.0,2491.0,2642503.0,382801.0,"6,903,067 ",Europe,17,401,3,,,"5,233"
46,Ecuador,405783,,19442.0,,342878,,43463,594.0,22703.0,1088.0,1355202.0,75820.0,"17,873,899 ",South America,44,919,13,,,"2,432"
47,Slovakia,386868,,12135.0,,369609,,5124,225.0,70830.0,2222.0,2745856.0,502726.0,"5,461,931 ",Europe,14,450,2,,,938
