#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
19,Czechia,1659433,,30054.0,,1614405,,14974,133.0,154699.0,2802.0,23511544.0,2191835.0,"10,726,876 ",Europe,6,357,0,,,"1,396"
20,South Africa,1645555,,56077.0,,1546583,,42895,546.0,27435.0,935.0,11406308.0,190168.0,"59,980,142 ",Africa,36,"1,070",5,,,715
21,Netherlands,1634138,,17576.0,,1449761,,166801,553.0,95179.0,1024.0,13797380.0,803621.0,"17,169,019 ",Europe,11,977,1,,,"9,715"
22,Canada,1368106,,25361.0,,1297960,,44785,1236.0,35965.0,667.0,34372343.0,903593.0,"38,039,648 ",North America,28,"1,500",1,,,"1,177"
23,Chile,1344618,,28624.0,,1277019,,38975,3023.0,69801.0,1486.0,14458694.0,750566.0,"19,263,728 ",South America,14,673,1,,,"2,023"
24,Philippines,1193976,,20169.0,,1127770,,46037,1704.0,10767.0,182.0,13142049.0,118514.0,"110,890,433 ",Asia,93,"5,498",8,,,415
25,Iraq,1181698,,16267.0,,1094140,,71291,418.0,28801.0,396.0,10250984.0,249839.0,"41,030,340 ",Asia,35,"2,522",4,,,"1,738"
26,Romania,1076533,,30092.0,,1035902,,10539,493.0,56299.0,1574.0,8941331.0,467598.0,"19,121,849 ",Europe,18,635,2,,,551
27,Sweden,1067107,,14400.0,,938733,,113974,226.0,105072.0,1418.0,9762557.0,961268.0,"10,155,920 ",Europe,10,705,1,,,"11,222"
28,Belgium,1052652,1975.0,24889.0,16.0,947199,,80564,531.0,90473.0,2139.0,13733893.0,1180392.0,"11,635,025 ",Europe,11,467,1,170,1,"6,924"
29,Pakistan,911302,2726.0,20540.0,75.0,831744,"+3,901",59018,4109.0,4055.0,91.0,13006326.0,57874.0,"224,735,172 ",Asia,247,"10,941",17,12,0.3,263
30,Portugal,846434,,17022.0,,807065,,22347,53.0,83229.0,1674.0,11542592.0,1134976.0,"10,169,896 ",Europe,12,597,1,,,"2,197"
31,Israel,839408,,6406.0,,832566,,436,49.0,90007.0,687.0,14617688.0,1567412.0,"9,326,000 ",Asia,11,"1,456",1,,,47
32,Hungary,802723,,29622.0,,675082,,98019,148.0,83285.0,3073.0,5756599.0,597267.0,"9,638,231 ",Europe,12,325,2,,,"10,170"
33,Bangladesh,793693,,12458.0,,733866,,47369,1101.0,4777.0,75.0,5871353.0,35335.0,"166,163,896 ",Asia,209,"13,338",28,,,285
34,Jordan,733198,,9407.0,,712929,,10862,637.0,71225.0,914.0,7182844.0,697759.0,"10,294,163 ",Asia,14,"1,094",1,,,"1,055"
35,Japan,725536,,12497.0,,650111,,62928,1413.0,5752.0,99.0,13946747.0,110577.0,"126,127,269 ",Asia,174,"10,093",9,,,499
36,Serbia,711116,,6811.0,,691717,,12588,63.0,81685.0,782.0,4107942.0,471872.0,"8,705,623 ",Europe,12,"1,278",2,,,"1,446"
37,Switzerland,691119,,10789.0,,641078,,39252,133.0,79334.0,1238.0,7571745.0,869162.0,"8,711,546 ",Europe,13,807,1,,,"4,506"
38,Austria,642583,,10566.0,,625453,,6564,203.0,70983.0,1167.0,39914510.0,4409158.0,"9,052,637 ",Europe,14,857,0,,,725
39,UAE,561048,,1661.0,,540886,,18501,,56118.0,166.0,49235759.0,4924698.0,"9,997,722 ",Asia,18,"6,019",0,,,"1,851"
40,Lebanon,539271,,7697.0,,513884,,17690,211.0,79329.0,1132.0,4342606.0,638819.0,"6,797,869 ",Asia,13,883,2,,,"2,602"
41,Nepal,535525,,6845.0,,411603,,117077,,18088.0,231.0,2977650.0,100574.0,"29,606,557 ",Asia,55,"4,325",10,,,"3,954"
42,Malaysia,533367,,2432.0,,464727,,66208,756.0,16292.0,74.0,11513351.0,351678.0,"32,738,338 ",Asia,61,"13,461",3,,,"2,022"
43,Morocco,517808,,9131.0,,506061,,2616,96.0,13881.0,245.0,6470594.0,173458.0,"37,303,498 ",Africa,72,"4,085",6,,,70
44,Saudi Arabia,444780,,7295.0,,427462,,10023,1339.0,12600.0,207.0,18788835.0,532258.0,"35,300,250 ",Asia,79,"4,839",2,,,284
45,Ecuador,421231,,20312.0,,366425,,34494,573.0,23554.0,1136.0,1404741.0,78550.0,"17,883,421 ",South America,42,880,13,,,"1,929"
46,Bulgaria,417526,,17617.0,,377318,,22591,375.0,60500.0,2553.0,2782132.0,403136.0,"6,901,220 ",Europe,17,392,2,,,"3,273"
47,Greece,395094,,11916.0,,362009,,21169,547.0,38074.0,1148.0,9329911.0,899085.0,"10,377,117 ",Europe,26,871,1,,,"2,040"
48,Slovakia,389176,,12312.0,,374228,,2636,117.0,71251.0,2254.0,2812008.0,514829.0,"5,462,025 ",Europe,14,444,2,,,483
49,Belarus,388987,,2801.0,,379265,,6921,,41178.0,297.0,6249700.0,661587.0,"9,446,522 ",Europe,24,"3,373",2,,,733
50,Kazakhstan,380160,1849.0,3879.0,23.0,345984,"+2,196",30297,221.0,20031.0,204.0,11270949.0,593882.0,"18,978,422 ",Asia,50,"4,893",2,97,1,"1,596"
51,Panama,375600,,6357.0,,363282,,5961,105.0,85838.0,1453.0,2610570.0,596607.0,"4,375,696 ",North America,12,688,2,,,"1,362"
52,Bolivia,358562,3213.0,14226.0,102.0,286644,"+1,474",57692,200.0,30346.0,1204.0,1423702.0,120490.0,"11,815,952 ",South America,33,831,8,272,9,"4,883"
53,Croatia,354921,,7971.0,,343838,,3112,102.0,86939.0,1953.0,1988226.0,487022.0,"4,082,417 ",Europe,12,512,2,,,762
54,Paraguay,342221,,8701.0,,281562,,51958,596.0,47457.0,1207.0,1258795.0,174561.0,"7,211,218 ",South America,21,829,6,,,"7,205"
55,Georgia,340330,,4682.0,,321928,,13720,,85461.0,1176.0,4831514.0,1213258.0,"3,982,263 ",Asia,12,851,1,,,"3,445"
56,Tunisia,338853,,12398.0,,298855,,27600,412.0,28404.0,1039.0,1447902.0,121369.0,"11,929,738 ",Africa,35,962,8,,,"2,314"
57,Azerbaijan,333097,,4885.0,,322273,,5939,,32588.0,478.0,3477012.0,340172.0,"10,221,330 ",Asia,31,"2,092",3,,,581
58,Costa Rica,309486,,3908.0,,238971,,66607,529.0,60259.0,761.0,1193313.0,232346.0,"5,135,932 ",North America,17,"1,314",4,,,"12,969"
59,Palestine,306795,,3483.0,,299559,,3753,40.0,58914.0,669.0,1814838.0,348503.0,"5,207,525 ",Asia,17,"1,495",3,,,721
60,Kuwait,303039,,1751.0,,288289,,12999,152.0,70031.0,405.0,2556150.0,590711.0,"4,327,243 ",Asia,14,"2,471",2,,,"3,004"
61,Dominican Republic,286269,,3613.0,,237553,,45103,363.0,26154.0,330.0,1524386.0,139268.0,"10,945,669 ",North America,38,"3,030",7,,,"4,121"
62,Uruguay,276435,,4022.0,,236292,,36121,507.0,79331.0,1154.0,2165339.0,621408.0,"3,484,569 ",South America,13,866,2,,,"10,366"
63,Denmark,276280,,2511.0,,260645,,13124,22.0,47548.0,432.0,52788665.0,9084942.0,"5,810,567 ",Europe,21,"2,314",0,,,"2,259"
64,Lithuania,272231,,4220.0,,250661,,17350,138.0,101279.0,1570.0,3277890.0,1219479.0,"2,687,944 ",Europe,10,637,1,,,"6,455"
65,Ethiopia,270180,,4108.0,,233216,,32856,459.0,2299.0,35.0,2701090.0,22986.0,"117,510,304 ",Africa,435,"28,605",44,,,280
66,Ireland,259863,,4941.0,,242128,,12794,41.0,52105.0,991.0,4729538.0,948309.0,"4,987,336 ",Europe,19,"1,009",1,,,"2,565"
67,Egypt,257275,,14850.0,,188567,,53858,90.0,2472.0,143.0,2824316.0,27140.0,"104,064,010 ",Africa,404,"7,008",37,,,518
68,Moldova,254908,,6088.0,,247016,,1804,99.0,63323.0,1512.0,1087220.0,270083.0,"4,025,509 ",Europe,16,661,4,,,448
69,Slovenia,252486,,4363.0,,243090,,5033,85.0,121434.0,2098.0,1264296.0,608070.0,"2,079,196 ",Europe,8,477,2,,,"2,421"
70,Guatemala,250296,,8058.0,,230019,,12219,5.0,13743.0,442.0,1398115.0,76766.0,"18,212,582 ",North America,73,"2,260",13,,,671
71,Honduras,234923,1007.0,6240.0,30.0,84006,245,144677,485.0,23385.0,621.0,708861.0,70562.0,"10,045,909 ",North America,43,"1,610",14,100,3,"14,402"
72,Venezuela,227407,,2559.0,,210435,,14413,316.0,8018.0,90.0,3359014.0,118428.0,"28,363,280 ",South America,125,"11,084",8,,,508
73,Bahrain,226416,,882.0,,199713,,25821,233.0,129064.0,503.0,4548243.0,2592643.0,"1,754,288 ",Asia,8,"1,989",0,,,"14,719"
74,Armenia,222269,,4411.0,,211957,,5901,,74883.0,1486.0,1069112.0,360185.0,"2,968,232 ",Asia,13,673,3,,,"1,988"
75,Qatar,216397,,552.0,,211896,,3949,245.0,77070.0,197.0,2005869.0,714390.0,"2,807,805 ",Asia,13,"5,087",1,,,"1,406"
76,Oman,212904,,2293.0,,196355,,14256,248.0,40765.0,439.0,1550000.0,296779.0,"5,222,749 ",Asia,25,"2,278",3,,,"2,730"
77,Bosnia and Herzegovina,203658,,9184.0,,173487,,20987,,62426.0,2815.0,968076.0,296737.0,"3,262,400 ",Europe,16,355,3,,,"6,433"
78,Libya,184151,,3115.0,,170768,,10268,,26477.0,448.0,1012387.0,145559.0,"6,955,167 ",Africa,38,"2,233",7,,,"1,476"
79,Sri Lanka,172277,,1298.0,,142378,,28601,,8015.0,60.0,3334142.0,155119.0,"21,494,070 ",Asia,125,"16,559",6,,,"1,331"
80,Kenya,169356,,3097.0,,115844,,50415,121.0,3089.0,56.0,1792939.0,32699.0,"54,831,547 ",Africa,324,"17,705",31,,,919
81,Nigeria,166146,,2071.0,,156529,,7546,11.0,789.0,10.0,2093243.0,9934.0,"210,708,810 ",Africa,"1,268","101,743",101,,,36
82,North Macedonia,155117,,5356.0,,147190,,2571,25.0,74457.0,2571.0,782654.0,375680.0,"2,083,297 ",Europe,13,389,3,,,"1,234"
83,Myanmar,143318,,3216.0,,132264,,7838,,2618.0,59.0,2614678.0,47767.0,"54,737,912 ",Asia,382,"17,020",21,,,143
84,Thailand,141217,3323.0,920.0,47.0,93828,"+2,063",46469,1169.0,2019.0,13.0,8124896.0,116140.0,"69,957,714 ",Asia,495,"76,041",9,48,0.7,664
85,S. Korea,138311,629.0,1943.0,3.0,128180,598,8188,154.0,2696.0,38.0,9665693.0,188382.0,"51,308,939 ",Asia,371,"26,407",5,12,0.06,160
86,Cuba,136628,,912.0,,128874,,6842,138.0,12069.0,81.0,4215100.0,372346.0,"11,320,385 ",North America,83,"12,413",3,,,604
87,Albania,132244,,2447.0,,128978,,819,18.0,45998.0,851.0,707023.0,245924.0,"2,874,964 ",Europe,22,"1,175",4,,,285
88,Latvia,131910,,2348.0,,122743,,6819,77.0,70640.0,1257.0,2611836.0,1398682.0,"1,867,355 ",Europe,14,795,1,,,"3,652"
89,Estonia,129014,,1242.0,,121919,,5853,22.0,97197.0,936.0,1404343.0,1058014.0,"1,327,339 ",Europe,10,"1,069",1,,,"4,410"
90,Algeria,127646,,3440.0,,88861,,35345,19.0,2865.0,77.0,230861.0,5181.0,"44,560,809 ",Africa,349,"12,954",193,,,793
91,Norway,123662,,783.0,,88952,,33927,22.0,22651.0,143.0,5635246.0,1032217.0,"5,459,361 ",Europe,44,"6,972",1,,,"6,214"
92,Kyrgyzstan,103583,376.0,1781.0,8.0,97151,386,4651,86.0,15645.0,269.0,1110544.0,167737.0,"6,620,727 ",Asia,64,"3,717",6,57,1,702
93,Montenegro,99425,,1578.0,,96848,,999,60.0,158285.0,2512.0,407323.0,648461.0,"628,138 ",Europe,6,398,2,,,"1,590"
94,Uzbekistan,99344,280.0,685.0,1.0,94952,269,3707,23.0,2930.0,20.0,1377915.0,40641.0,"33,904,496 ",Asia,341,"49,496",25,8,0.03,109
95,Ghana,93711,,783.0,,91707,,1221,6.0,2960.0,25.0,1152871.0,36421.0,"31,653,778 ",Africa,338,"40,426",27,,,39
96,Zambia,93627,,1273.0,,91239,,1115,61.0,4969.0,68.0,1525350.0,80947.0,"18,843,890 ",Africa,201,"14,803",12,,,59
97,Finland,91964,,946.0,,46000,,45018,18.0,16575.0,170.0,4933249.0,889118.0,"5,548,474 ",Europe,60,"5,865",1,,,"8,114"
98,Cameroon,77982,,1270.0,,72926,,3786,385.0,2874.0,47.0,1644460.0,60599.0,"27,136,792 ",Africa,348,"21,368",17,,,140
99,El Salvador,72821,,2229.0,,68018,,2574,27.0,11176.0,342.0,978592.0,150191.0,"6,515,659 ",North America,89,"2,923",7,,,395
100,Cyprus,72159,,357.0,,67625,,4177,35.0,59377.0,294.0,6422216.0,5284626.0,"1,215,264 ",Asia,17,"3,404",0,,,"3,437"
101,Mozambique,70651,,834.0,,69193,,624,18.0,2205.0,26.0,548177.0,17110.0,"32,037,690 ",Africa,453,"38,414",58,,,19
102,Luxembourg,69669,,812.0,,67634,,1223,17.0,109696.0,1279.0,2859987.0,4503122.0,"635,112 ",Europe,9,782,0,,,"1,926"
103,Afghanistan,68366,,2869.0,,56711,,8786,1124.0,1722.0,72.0,455780.0,11477.0,"39,713,005 ",Asia,581,"13,842",87,,,221
104,Singapore,61916,,32.0,,61360,,524,2.0,10509.0,5.0,11470986.0,1946968.0,"5,891,717 ",Asia,95,"184,116",1,,,89
105,Maldives,59644,,147.0,,34621,,24876,90.0,108626.0,268.0,846708.0,1542051.0,"549,079 ",Asia,9,"3,735",1,,,"45,305"
106,Mongolia,55067,653.0,259.0,2.0,48674,633,6134,99.0,16558.0,78.0,2909756.0,874946.0,"3,325,642 ",Asia,60,"12,840",1,196,0.6,"1,844"
107,Namibia,53603,,789.0,,49596,,3218,51.0,20759.0,306.0,424743.0,164492.0,"2,582,150 ",Africa,48,"3,273",6,,,"1,246"
108,Botswana,52865,,809.0,,49641,,2415,1.0,22081.0,338.0,1130899.0,472358.0,"2,394,157 ",Africa,45,"2,959",2,,,"1,009"
109,Jamaica,48101,,934.0,,24373,,22794,14.0,16180.0,314.0,370507.0,124632.0,"2,972,801 ",North America,62,"3,183",8,,,"7,668"
110,Ivory Coast,47085,,301.0,,46504,,280,,1746.0,11.0,636980.0,23625.0,"26,962,446 ",Africa,573,"89,576",42,,,10
111,Uganda,44281,,359.0,,43401,,521,24.0,942.0,8.0,1087405.0,23122.0,"47,029,860 ",Africa,"1,062","131,002",43,,,11
112,Senegal,41181,,1135.0,,39854,,192,6.0,2403.0,66.0,510834.0,29807.0,"17,138,321 ",Africa,416,"15,100",34,,,11
113,Madagascar,41061,,817.0,,39763,,481,212.0,1450.0,29.0,200589.0,7081.0,"28,327,459 ",Africa,690,"34,673",141,,,17
114,Zimbabwe,38819,,1589.0,,36531,,699,1.0,2578.0,106.0,465130.0,30891.0,"15,057,084 ",Africa,388,"9,476",32,,,46
115,Sudan,35289,,2600.0,,27949,,4740,,788.0,58.0,232965.0,5204.0,"44,765,316 ",Africa,"1,269","17,217",192,,,106
116,Malawi,34304,,1154.0,,32575,,575,10.0,1753.0,59.0,244366.0,12486.0,"19,571,873 ",Africa,571,"16,960",80,,,29
117,Angola,33338,,742.0,,27467,,5129,14.0,987.0,22.0,563459.0,16681.0,"33,778,595 ",Africa,"1,013","45,524",60,,,152
118,DRC,31248,,780.0,,27624,,2844,,340.0,8.0,158677.0,1725.0,"91,991,770 ",Africa,"2,944","117,938",580,,,31
119,Malta,30516,,419.0,,30028,,69,,68947.0,947.0,916149.0,2069916.0,"442,602 ",Europe,15,"1,056",0,,,156
120,Australia,30063,15.0,910.0,,29037,,116,1.0,1167.0,35.0,18057295.0,700829.0,"25,765,639 ",Australia/Oceania,857,"28,314",1,0.6,,5
121,Cabo Verde,29763,,259.0,,27644,,1860,23.0,53015.0,461.0,160181.0,285318.0,"561,412 ",Africa,19,"2,168",4,,,"3,313"
122,Cambodia,27638,649.0,194.0,4.0,20398,626,7046,,1633.0,11.0,1129781.0,66746.0,"16,926,651 ",Asia,612,"87,251",15,38,0.2,416
123,Rwanda,26817,,350.0,,25369,,1098,3.0,2026.0,26.0,1419155.0,107192.0,"13,239,354 ",Africa,494,"37,827",9,,,83
124,Réunion,24901,,189.0,,22796,,1916,35.0,27635.0,210.0,102720.0,113999.0,"901,059 ",Africa,36,"4,768",9,,,"2,126"
125,Syria,24315,,1750.0,,21577,,988,,1360.0,98.0,103566.0,5792.0,"17,880,924 ",Asia,735,"10,218",173,,,55
126,Gabon,24252,,150.0,,21472,,2630,14.0,10671.0,66.0,796729.0,350562.0,"2,272,721 ",Africa,94,"15,151",3,,,"1,157"
127,French Guiana,23380,,115.0,,9995,,13270,26.0,76504.0,376.0,251014.0,821373.0,"305,603 ",South America,13,"2,657",1,,,"43,422"
128,Guinea,23080,,160.0,,20786,,2134,24.0,1716.0,12.0,449799.0,33440.0,"13,451,113 ",Africa,583,"84,069",30,,,159
129,Trinidad and Tobago,21461,,425.0,,12326,,8710,22.0,15290.0,303.0,175352.0,124933.0,"1,403,569 ",North America,65,"3,303",8,,,"6,206"
130,Mayotte,20176,,171.0,,2964,,17041,6.0,72392.0,614.0,176919.0,634794.0,"278,703 ",Africa,14,"1,630",2,,,"61,144"
131,Mauritania,19287,,461.0,,18350,,476,14.0,4053.0,97.0,262051.0,55065.0,"4,758,902 ",Africa,247,"10,323",18,,,100
132,French Polynesia,18855,,142.0,,18700,,13,1.0,66774.0,503.0,26355.0,93335.0,"282,369 ",Australia/Oceania,15,"1,989",11,,,46
133,Eswatini,18572,,672.0,,17854,,46,3.0,15861.0,574.0,206516.0,176365.0,"1,170,958 ",Africa,63,"1,742",6,,,39
134,Guyana,16556,,374.0,,14144,,2038,19.0,20958.0,473.0,148436.0,187901.0,"789,968 ",South America,48,"2,112",5,,,"2,580"
135,Guadeloupe,16530,,221.0,,2250,,14059,29.0,41306.0,552.0,201479.0,503463.0,"400,186 ",North America,24,"1,811",2,,,"35,131"
136,Papua New Guinea,15368,,159.0,,14190,,1019,,1689.0,17.0,112995.0,12419.0,"9,098,894 ",Australia/Oceania,592,"57,226",81,,,112
137,Somalia,14632,,767.0,,6685,,7180,,898.0,47.0,127435.0,7823.0,"16,289,343 ",Africa,"1,113","21,238",128,,,441
138,Mali,14256,,514.0,,9514,,4228,,686.0,25.0,292131.0,14064.0,"20,771,752 ",Africa,"1,457","40,412",71,,,204
139,Haiti,14037,,292.0,,12509,,1236,,1218.0,25.0,68900.0,5977.0,"11,527,361 ",North America,821,"39,477",167,,,107
140,Suriname,13720,,268.0,,11131,,2321,35.0,23201.0,453.0,60191.0,101785.0,"591,357 ",South America,43,"2,207",10,,,"3,925"
141,Andorra,13671,,127.0,,13381,,163,12.0,176683.0,1641.0,193595.0,2502003.0,"77,376 ",Europe,6,609,0,,,"2,107"
142,Burkina Faso,13419,,166.0,,13243,,10,,627.0,8.0,186427.0,8705.0,"21,415,417 ",Africa,"1,596","129,009",115,,,0.5
143,Togo,13396,,125.0,,12484,,787,,1585.0,15.0,330609.0,39115.0,"8,452,327 ",Africa,631,"67,619",26,,,93
144,Tajikistan,13308,,90.0,,13218,,0,,1368.0,9.0,,,"9,729,379 ",Asia,731,"108,104",,,,
145,Belize,12784,,323.0,,12371,,90,1.0,31636.0,799.0,131171.0,324602.0,"404,098 ",North America,32,"1,251",3,,,223
146,Curaçao,12271,,122.0,,12104,,45,12.0,74507.0,741.0,108037.0,655974.0,"164,697 ",North America,13,"1,350",2,,,273
147,Martinique,11960,,95.0,,98,,11767,9.0,31893.0,253.0,178549.0,476127.0,"375,003 ",North America,31,"3,947",2,,,"31,378"
148,Hong Kong,11837,,210.0,,11561,,66,1.0,1567.0,28.0,16710131.0,2212773.0,"7,551,671 ",Asia,638,"35,960",0,,,9
149,Congo,11658,,153.0,,8208,,3297,,2067.0,27.0,141948.0,25170.0,"5,639,561 ",Africa,484,"36,860",40,,,585
150,Bahamas,11597,,225.0,,10398,,974,8.0,29240.0,567.0,95675.0,241225.0,"396,621 ",North America,34,"1,763",4,,,"2,456"
151,Djibouti,11514,,153.0,,11350,,11,,11504.0,153.0,157316.0,157176.0,"1,000,893 ",Africa,87,"6,542",6,,,11
152,Aruba,10951,,107.0,,10767,,77,14.0,102180.0,998.0,163028.0,1521153.0,"107,174 ",North America,10,"1,002",1,,,718
153,Lesotho,10822,,326.0,,6431,,4065,,5016.0,151.0,92169.0,42720.0,"2,157,520 ",Africa,199,"6,618",23,,,"1,884"
154,Seychelles,10740,,38.0,,9523,,1179,,108600.0,384.0,21504.0,217443.0,"98,895 ",Africa,9,"2,603",5,,,"11,922"
155,South Sudan,10677,,115.0,,10514,,48,,944.0,10.0,163474.0,14452.0,"11,311,600 ",Africa,"1,059","98,362",69,,,4
156,Equatorial Guinea,8476,,113.0,,7948,,415,7.0,5869.0,78.0,123169.0,85292.0,"1,444,092 ",Africa,170,"12,780",12,,,287
157,Benin,8058,,101.0,,7893,,64,5.0,649.0,8.0,604310.0,48707.0,"12,407,042 ",Africa,"1,540","122,842",21,,,5
158,Nicaragua,7324,,186.0,,4225,,2913,,1094.0,28.0,,,"6,695,342 ",North America,914,"35,996",,,,435
159,CAR,7083,,97.0,,6665,,321,2.0,1444.0,20.0,54522.0,11115.0,"4,905,053 ",Africa,693,"50,568",90,,,65
160,Yemen,6688,,1313.0,,3306,,2069,23.0,220.0,43.0,60890.0,2002.0,"30,413,987 ",Asia,"4,548","23,164",499,,,68
161,Iceland,6564,,30.0,,6497,,37,1.0,19124.0,87.0,652293.0,1900427.0,"343,235 ",Europe,52,"11,441",1,,,108
162,Timor-Leste,6245,,14.0,,3492,,2739,,4657.0,10.0,92122.0,68699.0,"1,340,946 ",Asia,215,"95,782",15,,,"2,043"
163,Vietnam,6164,78.0,45.0,,2853,,3266,,63.0,0.5,4337689.0,44205.0,"98,125,881 ",Asia,"15,919","2,180,575",23,0.8,,33
164,Taiwan,6091,,46.0,,1133,,4912,,255.0,2.0,610865.0,25607.0,"23,855,604 ",Asia,"3,917","518,600",39,,,206
165,Gambia,5978,,178.0,,5754,,46,3.0,2413.0,72.0,76379.0,30831.0,"2,477,317 ",Africa,414,"13,918",32,,,19
166,Niger,5398,,192.0,,5070,,136,2.0,216.0,8.0,106233.0,4251.0,"24,987,190 ",Africa,"4,629","130,142",235,,,5
167,San Marino,5089,,90.0,,4995,,4,4.0,149698.0,2647.0,65149.0,1916429.0,"33,995 ",Europe,7,378,1,,,118
168,Saint Lucia,4980,,77.0,,4727,,176,1.0,27009.0,418.0,45260.0,245469.0,"184,382 ",North America,37,"2,395",4,,,955
169,Chad,4925,,173.0,,4738,,14,,292.0,10.0,119066.0,7068.0,"16,846,822 ",Africa,"3,421","97,380",141,,,0.8
170,Burundi,4592,,6.0,,773,,3813,,376.0,0.5,309390.0,25345.0,"12,206,953 ",Africa,"2,658","2,034,492",39,,,312
171,Gibraltar,4290,,94.0,,4192,,4,,127368.0,2791.0,251333.0,7461938.0,"33,682 ",Europe,8,358,0,,,119
172,Sierra Leone,4121,,79.0,,3113,,929,,507.0,10.0,153257.0,18869.0,"8,122,277 ",Africa,"1,971","102,814",53,,,114
173,Channel Islands,4065,,86.0,,3956,,23,,23188.0,491.0,454413.0,2592158.0,"175,303 ",Europe,43,"2,038",0,,,131
174,Barbados,4004,,47.0,,3922,,35,,13918.0,163.0,167591.0,582536.0,"287,692 ",North America,72,"6,121",2,,,122
175,Eritrea,3988,,14.0,,3772,,202,,1111.0,4.0,23693.0,6599.0,"3,590,478 ",Africa,900,"256,463",152,,,56
176,Comoros,3879,,146.0,,3716,,17,,4377.0,165.0,,,"886,187 ",Africa,228,"6,070",,,,19
