#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,28555847,21378.0,600755.0,1563.0,17734003.0,"+13,015",10221089,35961.0,,,,,,North America,"
",,
,Asia,22283144,5987.0,360231.0,95.0,20701878.0,"+6,434",1221035,24214.0,,,,,,Asia,"
",,
,South America,14926579,2655.0,394259.0,42.0,13206518.0,"+1,041",1325802,19292.0,,,,,,South America,"
",,
,Europe,28156652,13745.0,645561.0,306.0,15420723.0,"+14,319",12090368,30192.0,,,,,,Europe,"
",,
,Africa,3352823,,81861.0,,2784381.0,,486581,2608.0,,,,,,Africa,"
",,
,Oceania,49677,10.0,1072.0,,33868.0,12,14737,21.0,,,,,,Australia/Oceania,"
",,
,World,97325443,43775.0,2083754.0,2006.0,69882077.0,"+34,821",25359612,112288.0,12486.0,267.3,,,,All,"
",,
1,USA,24998975,,415894.0,,14968716.0,,9614365,28198.0,75279.0,1252.0,291570529.0,878007.0,"332,082,117 ",North America,13,798,1
2,India,10611719,,152906.0,,10265706.0,543,193107,8944.0,7648.0,110.0,189347782.0,136464.0,"1,387,530,727 ",Asia,131,"9,074",7
3,Brazil,8639868,,212893.0,,7564622.0,,862353,8318.0,40487.0,998.0,28600000.0,134021.0,"213,399,066 ",South America,25,"1,002",7
4,Russia,3633952,,67220.0,,3027316.0,,539416,2300.0,24895.0,461.0,97600000.0,668633.0,"145,969,379 ",Europe,40,"2,172",1
5,UK,3505754,,93290.0,,1571519.0,,1840945,3947.0,51491.0,1370.0,65875546.0,967557.0,"68,084,411 ",Europe,19,730,1
6,France,2965117,,71652.0,,213242.0,,2680223,2852.0,45370.0,1096.0,40484097.0,619458.0,"65,354,019 ",Europe,22,912,2
7,Italy,2414166,,83681.0,,1806932.0,,523553,2461.0,39962.0,1385.0,29899198.0,494920.0,"60,412,161 ",Europe,25,722,2
8,Spain,2412318,,54637.0,,0.0,N/A,0,3583.0,51584.0,1168.0,30165217.0,645040.0,"46,764,883 ",Europe,19,856,2
9,Turkey,2406216,,24487.0,,2283919.0,,97810,2102.0,28361.0,289.0,27867450.0,328462.0,"84,842,191 ",Asia,35,"3,465",3
10,Germany,2090161,,50296.0,,1741800.0,,298065,5074.0,24903.0,599.0,37449922.0,446187.0,"83,933,180 ",Europe,40,"1,669",2
11,Colombia,1956979,,49792.0,,1786170.0,,121017,3482.0,38235.0,973.0,9340985.0,182500.0,"51,183,579 ",South America,26,"1,028",5
12,Argentina,1831681,,46216.0,,1613773.0,,171692,3605.0,40322.0,1017.0,5697210.0,125418.0,"45,425,933 ",South America,25,983,8
13,Mexico,1688944,20548.0,144371.0,1539.0,1264780.0,"+12,998",279793,5652.0,13024.0,1113.0,4244955.0,32733.0,"129,683,865 ",North America,77,898,31
14,Poland,1450747,,34141.0,,1207359.0,,209247,1569.0,38356.0,903.0,8191847.0,216581.0,"37,823,461 ",Europe,26,"1,108",5
15,South Africa,1369426,,38854.0,,1160412.0,,170160,546.0,22930.0,651.0,7762073.0,129968.0,"59,722,734 ",Africa,44,"1,537",8
16,Iran,1348316,,57057.0,,1137812.0,,153447,4214.0,15940.0,675.0,8634553.0,102078.0,"84,588,146 ",Asia,63,"1,483",10
17,Ukraine,1177621,5583.0,21499.0,241.0,914730.0,"+13,981",241392,177.0,27018.0,493.0,6009914.0,137884.0,"43,586,604 ",Europe,37,"2,027",7
18,Peru,1078675,,39157.0,,993509.0,,46009,1711.0,32465.0,1179.0,5958860.0,179344.0,"33,225,946 ",South America,31,849,6
19,Indonesia,939948,,26857.0,,763703.0,,149388,,3416.0,98.0,8492766.0,30868.0,"275,127,290 ",Asia,293,"10,244",32
