#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
35,Jordan,749784,,9727.0,,733604,,6453,470.0,72773.0,944.0,7807672.0,757805.0,"10,303,012 ",Asia,14,"1,059",1,,,626,Dummy,Dummy
36,Malaysia,734048,,4944.0,,667709,,61395,886.0,22397.0,151.0,14344758.0,437679.0,"32,774,594 ",Asia,45,"6,629",2,,,"1,873",Dummy,Dummy
37,Serbia,716301,,7031.0,,707025,,2245,12.0,82309.0,808.0,4389686.0,504413.0,"8,702,560 ",Europe,12,"1,238",2,,,258,Dummy,Dummy
38,Switzerland,702507,,10882.0,,680251,,11374,60.0,80590.0,1248.0,8221551.0,943155.0,"8,717,071 ",Europe,12,801,1,,,"1,305",Dummy,Dummy
39,Austria,650261,,10700.0,,637424,,2137,62.0,71796.0,1181.0,54026448.0,5965079.0,"9,057,122 ",Europe,14,846,0,,,236,Dummy,Dummy
40,Nepal,633679,,9009.0,,584334,,40336,,21370.0,304.0,3323039.0,112066.0,"29,652,435 ",Asia,47,"3,291",9,,,"1,360",Dummy,Dummy
41,UAE,626936,,1796.0,,605618,,19522,,62642.0,179.0,56919772.0,5687332.0,"10,008,167 ",Asia,16,"5,572",0,,,"1,951",Dummy,Dummy
42,Lebanon,544454,,7843.0,,531749,,4862,54.0,80123.0,1154.0,4731376.0,696281.0,"6,795,210 ",Asia,12,866,1,,,716,Dummy,Dummy
43,Morocco,529676,,9277.0,,516269,,4130,130.0,14185.0,248.0,6797802.0,182043.0,"37,341,738 ",Africa,70,"4,025",5,,,111,Dummy,Dummy
44,Saudi Arabia,483221,,7775.0,,464256,,11190,1440.0,13671.0,220.0,21601544.0,611116.0,"35,347,685 ",Asia,73,"4,546",2,,,317,Dummy,Dummy
45,Ecuador,454336,,21523.0,,423688,,9125,452.0,25372.0,1202.0,1530343.0,85461.0,"17,906,858 ",South America,39,832,12,,,510,Dummy,Dummy
46,Bolivia,433935,922.0,16581.0,30.0,354569,"+1,537",62785,200.0,36681.0,1402.0,1790430.0,151348.0,"11,829,877 ",South America,27,713,7,78,3,"5,307",Dummy,Dummy
47,Bulgaria,421531,,18027.0,,394125,,9379,197.0,61121.0,2614.0,3142206.0,455612.0,"6,896,673 ",Europe,16,383,2,,,"1,360",Dummy,Dummy
48,Greece,420905,,12655.0,,403558,,4692,231.0,40578.0,1220.0,10528950.0,1015065.0,"10,372,687 ",Europe,25,820,1,,,452,Dummy,Dummy
49,Kazakhstan,419800,1628.0,4316.0,10.0,392777,"+1,181",22707,221.0,22097.0,227.0,11575012.0,609274.0,"18,998,054 ",Asia,45,"4,402",2,86,0.5,"1,195",Dummy,Dummy
50,Paraguay,418330,,12517.0,,362703,,43110,540.0,57949.0,1734.0,1512412.0,209508.0,"7,218,876 ",South America,17,577,5,,,"5,972",Dummy,Dummy
51,Belarus,415339,,3113.0,,408307,,3919,,43969.0,330.0,6754808.0,715078.0,"9,446,251 ",Europe,23,"3,034",1,,,415,Dummy,Dummy
52,Tunisia,407017,,14654.0,,347307,,45056,526.0,34087.0,1227.0,1681458.0,140819.0,"11,940,544 ",Africa,29,815,7,,,"3,773",Dummy,Dummy
53,Panama,400666,,6524.0,,382154,,11988,84.0,91442.0,1489.0,2962169.0,676041.0,"4,381,639 ",North America,11,672,1,,,"2,736",Dummy,Dummy
54,Slovakia,391551,,12505.0,,378521,,525,30.0,71683.0,2289.0,2947093.0,539538.0,"5,462,255 ",Europe,14,437,2,,,96,Dummy,Dummy
55,Uruguay,365866,,5494.0,,342494,,17878,308.0,104964.0,1576.0,2766700.0,793747.0,"3,485,619 ",South America,10,634,1,,,"5,129",Dummy,Dummy
56,Georgia,363522,,5266.0,,349658,,8598,,91301.0,1323.0,5744137.0,1442672.0,"3,981,596 ",Asia,11,756,1,,,"2,159",Dummy,Dummy
57,Costa Rica,361005,,4602.0,,287248,,69155,440.0,70235.0,895.0,1411469.0,274605.0,"5,139,995 ",North America,14,"1,117",4,,,"13,454",Dummy,Dummy
58,Croatia,359652,,8200.0,,350938,,514,11.0,88145.0,2010.0,2135858.0,523467.0,"4,080,216 ",Europe,11,498,2,,,126,Dummy,Dummy
59,Kuwait,351481,,1933.0,,331015,,18533,272.0,81122.0,446.0,2933563.0,677064.0,"4,332,768 ",Asia,12,"2,241",1,,,"4,277",Dummy,Dummy
60,Azerbaijan,335836,,4968.0,,330084,,784,,32831.0,486.0,3728712.0,364512.0,"10,229,312 ",Asia,30,"2,059",3,,,77,Dummy,Dummy
61,Dominican Republic,322778,,3797.0,,263958,,55023,425.0,29464.0,347.0,1695532.0,154770.0,"10,955,173 ",North America,34,"2,885",6,,,"5,023",Dummy,Dummy
62,Palestine,313721,,3559.0,,307618,,2544,6.0,60124.0,682.0,1893565.0,362896.0,"5,217,921 ",Asia,17,"1,466",3,,,488,Dummy,Dummy
63,Denmark,292943,,2532.0,,287344,,3067,17.0,50400.0,436.0,67804227.0,11665552.0,"5,812,346 ",Europe,20,"2,296",0,,,528,Dummy,Dummy
64,Guatemala,291595,,9050.0,,262171,,20374,5.0,15985.0,496.0,1576616.0,86430.0,"18,241,598 ",North America,63,"2,016",12,,,"1,117",Dummy,Dummy
65,Egypt,280394,,16092.0,,210052,,54250,90.0,2690.0,154.0,2869589.0,27531.0,"104,233,019 ",Africa,372,"6,477",36,,,520,Dummy,Dummy
66,Lithuania,278689,15.0,4381.0,,267404,56,6904,53.0,103808.0,1632.0,3739148.0,1392788.0,"2,684,649 ",Europe,10,613,1,6,,"2,572",Dummy,Dummy
67,Ethiopia,275935,,4314.0,,259044,,12577,156.0,2343.0,37.0,2853904.0,24235.0,"117,760,031 ",Africa,427,"27,297",41,,,107,Dummy,Dummy
68,Ireland,271260,,4989.0,,255777,,10494,13.0,54337.0,999.0,4729538.0,947394.0,"4,992,156 ",Europe,18,"1,001",1,,,"2,102",Dummy,Dummy
69,Venezuela,269635,,3068.0,,250528,,16039,331.0,9509.0,108.0,3359014.0,118458.0,"28,356,266 ",South America,105,"9,243",8,,,566,Dummy,Dummy
70,Bahrain,265247,,1345.0,,259787,,4115,96.0,150752.0,764.0,5002880.0,2843371.0,"1,759,489 ",Asia,7,"1,308",0,,,"2,339",Dummy,Dummy
71,Oman,262059,,2967.0,,229998,,29094,489.0,50067.0,567.0,1550000.0,296133.0,"5,234,140 ",Asia,20,"1,764",3,,,"5,559",Dummy,Dummy
72,Honduras,260331,703.0,6922.0,6.0,92309,,161100,609.0,25879.0,688.0,790725.0,78603.0,"10,059,693 ",North America,39,"1,453",13,70,0.6,"16,014",Dummy,Dummy
73,Slovenia,257240,,4419.0,,252030,,791,22.0,123719.0,2125.0,1342994.0,645912.0,"2,079,220 ",Europe,8,471,2,,,380,Dummy,Dummy
74,Moldova,256559,,6184.0,,249556,,819,44.0,63746.0,1537.0,1247648.0,309998.0,"4,024,693 ",Europe,16,651,3,,,203,Dummy,Dummy
75,Sri Lanka,253618,,2944.0,,218998,,31676,,11795.0,137.0,3743577.0,174104.0,"21,501,902 ",Asia,85,"7,304",6,,,"1,473",Dummy,Dummy
76,Thailand,249853,5406.0,1934.0,22.0,202271,"+3,343",45648,1662.0,3571.0,28.0,8129670.0,116183.0,"69,972,985 ",Asia,280,"36,180",9,77,0.3,652,Dummy,Dummy
77,Armenia,224851,54.0,4510.0,2.0,216645,87,3696,,75740.0,1519.0,1177814.0,396742.0,"2,968,715 ",Asia,13,658,3,18,0.7,"1,245",Dummy,Dummy
78,Qatar,221692,,588.0,,219333,,1771,58.0,78956.0,209.0,2150184.0,765788.0,"2,807,805 ",Asia,13,"4,775",1,,,631,Dummy,Dummy
79,Bosnia and Herzegovina,204945,,9655.0,,181725,,13565,,62855.0,2961.0,1023310.0,313839.0,"3,260,625 ",Europe,16,338,3,,,"4,160",Dummy,Dummy
80,Libya,192470,,3187.0,,177600,,11683,,27640.0,458.0,1110248.0,159442.0,"6,963,337 ",Africa,36,"2,185",6,,,"1,678",Dummy,Dummy
81,Kenya,182597,,3595.0,,124436,,54566,113.0,3324.0,65.0,1943037.0,35370.0,"54,935,344 ",Africa,301,"15,281",28,,,993,Dummy,Dummy
82,Cuba,182354,,1241.0,,168872,,12241,171.0,16109.0,110.0,4983124.0,440214.0,"11,319,782 ",North America,62,"9,122",2,,,"1,081",Dummy,Dummy
83,Nigeria,167467,,2119.0,,163949,,1399,11.0,793.0,10.0,2266591.0,10734.0,"211,156,865 ",Africa,"1,261","99,649",93,,,7,Dummy,Dummy
84,North Macedonia,155673,,5484.0,,149961,,228,25.0,74725.0,2632.0,872894.0,418998.0,"2,083,289 ",Europe,13,380,2,,,109,Dummy,Dummy
85,S. Korea,155572,501.0,2015.0,2.0,146675,335,6882,141.0,3032.0,39.0,10520929.0,205035.0,"51,312,784 ",Asia,330,"25,465",5,10,0.04,134,Dummy,Dummy
86,Myanmar,153160,,3297.0,,135413,,14450,,2796.0,60.0,2711584.0,49509.0,"54,769,751 ",Asia,358,"16,612",20,,,264,Dummy,Dummy
87,Zambia,148568,,2022.0,,124582,,21964,1301.0,7865.0,107.0,1847107.0,97787.0,"18,889,079 ",Africa,127,"9,342",10,,,"1,163",Dummy,Dummy
88,Algeria,138465,,3693.0,,96335,,38437,43.0,3103.0,83.0,230861.0,5173.0,"44,630,131 ",Africa,322,"12,085",193,,,861,Dummy,Dummy
89,Latvia,137210,,2503.0,,133489,,1218,41.0,73550.0,1342.0,2882468.0,1545109.0,"1,865,544 ",Europe,14,745,1,,,653,Dummy,Dummy
90,Albania,132512,,2456.0,,129990,,66,3.0,46096.0,854.0,796106.0,276936.0,"2,874,691 ",Europe,22,"1,170",4,,,23,Dummy,Dummy
91,Estonia,130968,,1269.0,,127149,,2550,5.0,98664.0,956.0,1517234.0,1142997.0,"1,327,417 ",Europe,10,"1,046",1,,,"1,921",Dummy,Dummy
92,Norway,130588,,792.0,,88952,,40844,9.0,23904.0,145.0,6043353.0,1106221.0,"5,463,062 ",Europe,42,"6,898",1,,,"7,476",Dummy,Dummy
93,Kyrgyzstan,121946,1081.0,1982.0,5.0,108953,488,11011,102.0,18393.0,299.0,1286212.0,193994.0,"6,630,147 ",Asia,54,"3,345",5,163,0.8,"1,661",Dummy,Dummy
94,Afghanistan,115751,,4730.0,,68288,,42733,1124.0,2909.0,119.0,597604.0,15019.0,"39,789,844 ",Asia,344,"8,412",67,,,"1,074",Dummy,Dummy
95,Mongolia,111505,1811.0,533.0,15.0,70792,834,40180,126.0,33482.0,160.0,3227599.0,969173.0,"3,330,261 ",Asia,30,"6,248",1,544,5,"12,065",Dummy,Dummy
96,Uzbekistan,109692,469.0,731.0,2.0,105780,774,3181,23.0,3231.0,22.0,1377915.0,40590.0,"33,946,923 ",Asia,309,"46,439",25,14,0.06,94,Dummy,Dummy
97,Montenegro,100190,,1609.0,,98308,,273,6.0,159501.0,2562.0,447614.0,712597.0,"628,145 ",Europe,6,390,1,,,435,Dummy,Dummy
98,Ghana,95369,,795.0,,93212,,1362,9.0,3007.0,25.0,1259852.0,39730.0,"31,710,602 ",Africa,333,"39,888",25,,,43,Dummy,Dummy
99,Finland,95084,,969.0,,46000,,48115,6.0,17135.0,175.0,5376090.0,968800.0,"5,549,224 ",Europe,58,"5,727",1,,,"8,671",Dummy,Dummy
100,Namibia,84705,,1400.0,,63932,,19373,80.0,32753.0,541.0,517325.0,200034.0,"2,586,179 ",Africa,31,"1,847",5,,,"7,491",Dummy,Dummy
101,Cameroon,80487,,1320.0,,78224,,943,152.0,2960.0,49.0,1751774.0,64416.0,"27,194,742 ",Africa,338,"20,602",16,,,35,Dummy,Dummy
102,El Salvador,78572,,2367.0,,72438,,3767,28.0,12054.0,363.0,1059641.0,162559.0,"6,518,514 ",North America,83,"2,754",6,,,578,Dummy,Dummy
103,Uganda,78394,,903.0,,51348,,26143,1230.0,1662.0,19.0,1311683.0,27815.0,"47,156,769 ",Africa,602,"52,222",36,,,554,Dummy,Dummy
104,Mozambique,75138,,868.0,,71081,,3189,32.0,2340.0,27.0,590310.0,18381.0,"32,114,548 ",Africa,427,"36,998",54,,,99,Dummy,Dummy
105,Cyprus,74785,,374.0,,72376,,2035,18.0,61499.0,308.0,7718701.0,6347454.0,"1,216,031 ",Asia,16,"3,251",0,,,"1,673",Dummy,Dummy
106,Maldives,73327,,209.0,,69031,,4087,90.0,133343.0,380.0,998503.0,1815751.0,"549,912 ",Asia,7,"2,631",1,,,"7,432",Dummy,Dummy
107,Luxembourg,70600,,818.0,,69596,,186,2.0,111006.0,1286.0,3059505.0,4810520.0,"636,003 ",Europe,9,778,0,,,292,Dummy,Dummy
108,Botswana,67492,,1095.0,,61341,,5056,1.0,28141.0,457.0,1282735.0,534848.0,"2,398,316 ",Africa,36,"2,190",2,,,"2,108",Dummy,Dummy
109,Singapore,62544,,36.0,,62195,,313,4.0,10608.0,6.0,13287834.0,2253805.0,"5,895,734 ",Asia,94,"163,770",0,,,53,Dummy,Dummy
110,Jamaica,50005,,1061.0,,29830,,19114,8.0,16814.0,357.0,435150.0,146322.0,"2,973,929 ",North America,59,"2,803",7,,,"6,427",Dummy,Dummy
111,Cambodia,48532,883.0,556.0,16.0,42764,607,5212,,2864.0,33.0,1345442.0,79392.0,"16,946,886 ",Asia,349,"30,480",13,52,0.9,308,Dummy,Dummy
112,Ivory Coast,48192,,312.0,,47773,,107,,1784.0,12.0,703614.0,26041.0,"27,019,728 ",Africa,561,"86,602",38,,,4,Dummy,Dummy
113,Zimbabwe,46442,,1736.0,,37817,,6889,10.0,3081.0,115.0,646719.0,42897.0,"15,076,009 ",Africa,325,"8,684",23,,,457,Dummy,Dummy
114,Senegal,42904,,1164.0,,41236,,504,11.0,2498.0,68.0,559882.0,32595.0,"17,177,032 ",Africa,400,"14,757",31,,,29,Dummy,Dummy
115,Madagascar,42194,,906.0,,40569,,719,67.0,1486.0,32.0,212900.0,7499.0,"28,389,902 ",Africa,673,"31,335",133,,,25,Dummy,Dummy
116,DRC,40254,,916.0,,28219,,11119,,436.0,10.0,196066.0,2126.0,"92,230,906 ",Africa,"2,291","100,689",470,,,121,Dummy,Dummy
117,Angola,38556,,889.0,,32791,,4876,13.0,1138.0,26.0,638775.0,18861.0,"33,868,402 ",Africa,878,"38,097",53,,,144,Dummy,Dummy
118,Rwanda,36627,,420.0,,27090,,9117,26.0,2761.0,32.0,1614429.0,121683.0,"13,267,511 ",Africa,362,"31,589",8,,,687,Dummy,Dummy
119,Sudan,36620,,2754.0,,30487,,3379,,816.0,61.0,234414.0,5226.0,"44,855,067 ",Africa,"1,225","16,287",191,,,75,Dummy,Dummy
120,Malawi,35629,,1182.0,,33031,,1416,46.0,1816.0,60.0,264810.0,13500.0,"19,615,235 ",Africa,551,"16,595",74,,,72,Dummy,Dummy
121,Cabo Verde,32372,,286.0,,31416,,670,23.0,57608.0,509.0,170087.0,302678.0,"561,940 ",Africa,17,"1,965",3,,,"1,192",Dummy,Dummy
122,Trinidad and Tobago,32198,,817.0,,23873,,7508,22.0,22934.0,582.0,226180.0,161101.0,"1,403,964 ",North America,44,"1,718",6,,,"5,348",Dummy,Dummy
123,Malta,30606,,420.0,,30158,,28,,69134.0,949.0,979689.0,2212966.0,"442,704 ",Europe,14,"1,054",0,,,63,Dummy,Dummy
124,Australia,30529,30.0,910.0,,29307,,312,1.0,1184.0,35.0,20329275.0,788216.0,"25,791,498 ",Australia/Oceania,845,"28,342",1,1,,12,Dummy,Dummy
125,Réunion,29502,,226.0,,27585,,1691,32.0,32721.0,251.0,102720.0,113929.0,"901,617 ",Africa,31,"3,989",9,,,"1,876",Dummy,Dummy
126,French Guiana,27286,,142.0,,9995,,17149,36.0,89088.0,464.0,283373.0,925203.0,"306,282 ",South America,11,"2,157",1,,,"55,991",Dummy,Dummy
127,Syria,25404,,1867.0,,21799,,1738,,1418.0,104.0,103566.0,5780.0,"17,918,201 ",Asia,705,"9,597",173,,,97,Dummy,Dummy
128,Gabon,24984,,159.0,,24598,,227,12.0,10971.0,70.0,873543.0,383583.0,"2,277,325 ",Africa,91,"14,323",3,,,100,Dummy,Dummy
129,Guinea,23692,,168.0,,22392,,1132,24.0,1757.0,12.0,467493.0,34674.0,"13,482,371 ",Africa,569,"80,252",29,,,84,Dummy,Dummy
130,Suriname,21249,,507.0,,16710,,4032,35.0,35905.0,857.0,78200.0,132136.0,"591,816  ",South America,28,"1,167",8,,,"6,813",Dummy,Dummy
131,Mauritania,20635,,486.0,,19668,,481,16.0,4326.0,102.0,302400.0,63401.0,"4,769,624 ",Africa,231,"9,814",16,,,101,Dummy,Dummy
132,Guyana,19877,,462.0,,17681,,1734,15.0,25151.0,585.0,185372.0,234559.0,"790,299 ",South America,40,"1,711",4,,,"2,194",Dummy,Dummy
133,Mayotte,19405,,174.0,,2964,,16267,6.0,69482.0,623.0,176919.0,633483.0,"279,280 ",Africa,14,"1,605",2,,,"58,246",Dummy,Dummy
134,Eswatini,19035,,678.0,,18095,,262,10.0,16241.0,578.0,225266.0,192205.0,"1,172,007 ",Africa,62,"1,729",5,,,224,Dummy,Dummy
135,French Polynesia,18994,,142.0,,18828,,24,,67233.0,503.0,26355.0,93288.0,"282,511 ",Australia/Oceania,15,"1,990",11,,,85,Dummy,Dummy
136,Haiti,18212,,413.0,,12802,,4997,,1578.0,36.0,87360.0,7571.0,"11,539,512 ",North America,634,"27,941",132,,,433,Dummy,Dummy
137,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1876.0,19.0,131712.0,14452.0,"9,113,734 ",Australia/Oceania,533,"52,681",69,,,45,Dummy,Dummy
138,Guadeloupe,16881,,230.0,,2250,,14401,23.0,42182.0,575.0,221519.0,553532.0,"400,192 ",North America,24,"1,740",2,,,"35,985",Dummy,Dummy
139,Vietnam,15740,97.0,76.0,,6319,,9345,,160.0,0.8,8434266.0,85887.0,"98,202,377 ",Asia,"6,239","1,292,137",12,1.0,,95,Dummy,Dummy
140,Seychelles,15116,,63.0,,13627,,1426,,152767.0,637.0,21504.0,217326.0,"98,948 ",Africa,7,"1,571",5,,,"14,412",Dummy,Dummy
141,Somalia,14892,,775.0,,7235,,6882,,912.0,47.0,147522.0,9035.0,"16,328,260 ",Africa,"1,096","21,069",111,,,421,Dummy,Dummy
142,Taiwan,14694,60.0,635.0,3.0,11008,,3051,,616.0,27.0,2182211.0,91461.0,"23,859,362 ",Asia,"1,624","37,574",11,3,0.1,128,Dummy,Dummy
143,Mali,14417,,525.0,,10058,,3834,,692.0,25.0,317088.0,15228.0,"20,822,957 ",Africa,"1,444","39,663",66,,,184,Dummy,Dummy
144,Andorra,13882,,127.0,,13697,,58,3.0,179384.0,1641.0,193595.0,2501648.0,"77,387 ",Europe,6,609,0,,,749,Dummy,Dummy
145,Togo,13816,,128.0,,13441,,247,,1631.0,15.0,359313.0,42425.0,"8,469,337 ",Africa,613,"66,167",24,,,29,Dummy,Dummy
146,Burkina Faso,13478,,168.0,,13297,,13,,628.0,8.0,195862.0,9124.0,"21,465,718 ",Africa,"1,593","127,772",110,,,0.6,Dummy,Dummy
147,Tajikistan,13439,,90.0,,13263,,86,,1379.0,9.0,,,"9,748,154 ",Asia,725,"108,313",,,,9,Dummy,Dummy
148,Belize,13137,,329.0,,12612,,196,,32459.0,813.0,150981.0,373041.0,"404,730 ",North America,31,"1,230",3,,,484,Dummy,Dummy
149,Congo,12485,,165.0,,11211,,1109,,2209.0,29.0,158304.0,28011.0,"5,651,472 ",Africa,453,"34,251",36,,,196,Dummy,Dummy
150,Bahamas,12467,,245.0,,11434,,788,3.0,31407.0,617.0,105035.0,264606.0,"396,949 ",North America,32,"1,620",4,,,"1,985",Dummy,Dummy
151,Curaçao,12330,,126.0,,12171,,33,4.0,74838.0,765.0,132471.0,804044.0,"164,756 ",North America,13,"1,308",1,,,200,Dummy,Dummy
152,Martinique,12264,,98.0,,98,,12068,1.0,32706.0,261.0,195568.0,521547.0,"374,977 ",North America,31,"3,826",2,,,"32,183",Dummy,Dummy
153,Hong Kong,11918,,211.0,,11625,,82,1.0,1577.0,28.0,16710131.0,2211217.0,"7,556,983 ",Asia,634,"35,815",0,,,11,Dummy,Dummy
