date,cases,active,death
2020-12-07,142928,21409,2372.0
2020-12-08,144066,21141,2393.0
2020-12-09,145240,20942,2416.0
2020-12-10,146317,20398,2445.0
2020-12-11,147312,20329,2462.0
2020-12-12,148325,20670,2486.0
2020-12-13,148682,20213,2503.0
2020-12-14,149120,19139,2529.0
2020-12-15,150218,18968,2556.0
2020-12-16,151392,18821,2581.0
2020-12-17,152253,18444,2596.0
2020-12-18,153173,18626,2616.0
2020-12-19,153825,18663,2630.0
2020-12-20,154065,18233,2656.0
2020-12-21,154602,17343,2673.0
2020-12-22,155440,17111,2691.0
2020-12-23,156142,16662,2714.0
2020-12-24,156763,16215,2733.0
2020-12-25,157349,15928,2752.0
2020-12-26,157834,15953,2768.0
2020-12-27,157948,15498,2775.0
2020-12-28,158296,14557,2797.0
2020-12-29,158878,14227,2807.0
2020-12-30,159409,13785,2823.0
2020-12-31,159738,13555,2828.0
2021-01-01,159798,13322,2836.0
2021-01-02,160027,13086,2850.0
2021-01-03,160220,12525,2864.0
2021-01-04,160544,11907,2878.0
2021-01-05,160853,11387,2890.0
2021-01-06,161054,10765,2901.0
2021-01-07,161415,10546,2908.0
2021-01-08,161794,9979,2922.0
2021-01-09,162131,9890,2929.0
2021-01-10,162288,9484,2931.0
2021-01-11,162643,9100,2941.0
2021-01-12,163128,8931,2951.0
