#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32792287,8601.0,733940.0,874.0,22236469,"+7,113",9821878,24281.0,,,,,,North America,"
",,
,Asia,24369829,4074.0,390036.0,61.0,22926371,"+5,803",1053422,22004.0,,,,,,Asia,"
",,
,South America,17296758,1152.0,451254.0,37.0,15651726,"+1,299",1193778,20068.0,,,,,,South America,"
",,
,Europe,32923422,20924.0,786762.0,202.0,21952976,"+13,383",10183684,26131.0,,,,,,Europe,"
",,
,Africa,3834297,,100847.0,,3374788,,358662,2387.0,,,,,,Africa,"
",,
,Oceania,50718,4.0,1084.0,,34234,5,15400,4.0,,,,,,Australia/Oceania,"
",,
,World,111268032,34755.0,2463938.0,1174.0,86177270,"+27,603",22626824,94875.0,14275.0,316.1,,,,All,"
",,
1,USA,28603813,,507746.0,,18803723,,9292344,17672.0,86094.0,1528.0,343366931.0,1033488.0,"332,240,917 ",North America,12,654,1
2,India,10977387,611.0,156240.0,,10678048,"+2,166",143099,8944.0,7905.0,113.0,210261480.0,151415.0,"1,388,641,937 ",Asia,127,"8,888",7
3,Brazil,10081693,,244955.0,,9029159,,807579,8318.0,47216.0,1147.0,28600000.0,133944.0,"213,522,726 ",South America,21,872,7
4,Russia,4139031,,82396.0,,3679949,,376686,2300.0,28354.0,564.0,108300000.0,741910.0,"145,974,491 ",Europe,35,"1,772",1
5,UK,4095269,,119920.0,,2331001,,1644348,2535.0,60124.0,1761.0,84710387.0,1243664.0,"68,113,581 ",Europe,17,568,1
6,France,3560764,,83964.0,,247127,,3229673,3394.0,54474.0,1285.0,49251253.0,753471.0,"65,365,824 ",Europe,18,778,1
7,Spain,3133122,,67101.0,,2471589,,594432,3739.0,66995.0,1435.0,37334915.0,798328.0,"46,766,363 ",Europe,15,697,1
8,Italy,2780882,,95235.0,,2303199,,382448,2059.0,46037.0,1577.0,37501875.0,620842.0,"60,404,903 ",Europe,22,634,2
9,Turkey,2624019,,27903.0,,2511548,,84568,1185.0,30901.0,329.0,32098166.0,377997.0,"84,916,537 ",Asia,32,"3,043",3
10,Germany,2381259,,68118.0,,2185100,"+8,800",128041,3177.0,28363.0,811.0,42872730.0,510663.0,"83,955,082 ",Europe,35,"1,232",2
11,Colombia,2217001,,58511.0,,2110562,,47928,3482.0,43277.0,1142.0,11083972.0,216365.0,"51,228,008 ",South America,23,876,5
12,Argentina,2054681,,51000.0,,1855645,,148036,3608.0,45198.0,1122.0,7061619.0,155337.0,"45,459,894 ",South America,22,891,6
13,Mexico,2030491,7829.0,178965.0,857.0,1584704,"+6,866",266822,4798.0,15644.0,1379.0,5236429.0,40344.0,"129,794,830 ",North America,64,725,25
14,Poland,1623218,,41823.0,,1365216,,216179,1306.0,42919.0,1106.0,9440073.0,249605.0,"37,820,076 ",Europe,23,904,4
15,Iran,1558159,,59341.0,,1331162,,167656,3669.0,18401.0,701.0,10274529.0,121339.0,"84,676,264 ",Asia,54,"1,427",8
16,South Africa,1500677,,48859.0,,1406907,,44911,546.0,25102.0,817.0,8838937.0,147848.0,"59,784,021 ",Africa,40,"1,224",7
17,Ukraine,1299967,6295.0,25045.0,73.0,1144516,"+4,539",130406,177.0,29840.0,575.0,6651624.0,152682.0,"43,565,181 ",Europe,34,"1,739",7
18,Peru,1269523,,44690.0,,1169648,,55185,2087.0,38166.0,1344.0,7162772.0,215334.0,"33,263,603 ",South America,26,744,5
19,Indonesia,1263299,,34152.0,,1069005,,160142,,4588.0,124.0,10277568.0,37324.0,"275,364,223 ",Asia,218,"8,063",27
20,Czechia,1146321,11192.0,19097.0,91.0,1012094,306,115130,1258.0,106916.0,1781.0,7314796.0,682243.0,"10,721,681 ",Europe,9,561,1
21,Netherlands,1047400,,15138.0,,0,N/A,0,510.0,61040.0,882.0,6970400.0,406222.0,"17,159,103 ",Europe,16,"1,134",2
22,Canada,840586,,21576.0,,786769,,32241,594.0,22148.0,568.0,23484183.0,618771.0,"37,952,945 ",North America,45,"1,759",2
23,Portugal,794769,,15821.0,,691866,,87082,669.0,78090.0,1554.0,7977384.0,783813.0,"10,177,660 ",Europe,13,643,1
24,Chile,791939,,19897.0,,748920,,23122,1556.0,41202.0,1035.0,8935296.0,464878.0,"19,220,736 ",South America,24,966,2
25,Romania,774555,,19738.0,,719693,,35124,949.0,40435.0,1030.0,5831513.0,304433.0,"19,155,326 ",Europe,25,970,3
26,Belgium,749739,3437.0,21859.0,38.0,51395,163,676485,311.0,64511.0,1881.0,9105314.0,783467.0,"11,621,826 ",Europe,16,532,1
27,Israel,744513,,5526.0,,693730,,45257,872.0,80947.0,601.0,11590243.0,1260139.0,"9,197,590 ",Asia,12,"1,664",1
28,Iraq,661477,,13232.0,,614529,,33716,324.0,16215.0,324.0,6470846.0,158626.0,"40,793,022 ",Asia,62,"3,083",6
29,Sweden,631166,,12649.0,,0,N/A,0,207.0,62249.0,1248.0,5708037.0,562954.0,"10,139,432 ",Europe,16,802,2
30,Pakistan,569846,1340.0,12563.0,36.0,533202,"+1,362",24081,1604.0,2548.0,56.0,8644847.0,38661.0,"223,608,296  ",Asia,392,"17,799",26
31,Philippines,557058,,11829.0,,512789,,32440,785.0,5041.0,107.0,8480689.0,76743.0,"110,507,837 ",Asia,198,"9,342",13
32,Switzerland,547775,,9883.0,,495207,,42685,187.0,62999.0,1137.0,4857927.0,558705.0,"8,694,969 ",Europe,16,880,2
33,Bangladesh,542674,,8337.0,,490468,,43869,,3274.0,50.0,3922489.0,23667.0,"165,733,864 ",Asia,305,"19,879",42
34,Morocco,480504,,8540.0,,463271,,8693,271.0,12921.0,230.0,5569727.0,149769.0,"37,188,777 ",Africa,77,"4,355",7
35,Austria,441659,,8348.0,,417654,,15657,260.0,48860.0,924.0,4997284.0,552847.0,"9,039,184 ",Europe,20,"1,083",2
36,Serbia,431680,,4306.0,,31536,,395838,152.0,49534.0,494.0,2824207.0,324070.0,"8,714,810 ",Europe,20,"2,024",3
37,Japan,421967,,7274.0,,395492,,19201,547.0,3343.0,58.0,7825811.0,61997.0,"126,228,377 ",Asia,299,"17,353",16
38,Hungary,397116,,14145.0,,302689,,80282,352.0,41175.0,1467.0,3457538.0,358493.0,"9,644,638 ",Europe,24,682,3
39,Saudi Arabia,374366,,6454.0,,365363,,2549,497.0,10648.0,184.0,13257732.0,377091.0,"35,157,943 ",Asia,94,"5,447",3
