#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6182544,6022.0,236227.0,723.0,3327224.0,"+5,623",2619093,24709.0,,,,,,North America,"
",,
,South America,4800266,1636.0,161283.0,72.0,3379225.0,"+1,015",1259758,14728.0,,,,,,South America,"
",,
,Asia,5130180,9314.0,111339.0,146.0,3885601.0,"+7,563",1133240,18841.0,,,,,,Asia,"
",,
,Europe,3070869,6623.0,206564.0,166.0,1845154.0,"+8,389",1019151,5193.0,,,,,,Europe,"
",,
,Africa,1061098,,23643.0,,747417.0,3,290038,1161.0,,,,,,Africa,"
",,
,Oceania,23659,317.0,357.0,18.0,13825.0,10,9477,56.0,,,,,,Australia/Oceania,"
",,
,World,20269337,23912.0,739428.0,1125.0,13199097.0,"+22,603",6330812,64692.0,2600.0,94.9,,,,All,"
",,
1,USA,5251446,,166192.0,,2715934.0,,2369320,17589.0,15855.0,502.0,66178615.0,199803.0,"331,219,304 ",North America,63,"1,993",5
2,Brazil,3057470,,101857.0,,2163812.0,,791801,8318.0,14373.0,479.0,13231548.0,62200.0,"212,727,180 ",South America,70,"2,088",16
3,India,2269052,1899.0,45361.0,8.0,1583489.0,"+1,849",640202,8944.0,1642.0,33.0,25281848.0,18300.0,"1,381,493,158 ",Asia,609,"30,456",55
4,Russia,897599,4945.0,15131.0,130.0,703175.0,"+6,494",179293,2300.0,6150.0,104.0,31000000.0,212414.0,"145,941,605 ",Europe,163,"9,645",5
5,South Africa,563598,,10621.0,,417200.0,,135777,539.0,9490.0,179.0,3267494.0,55018.0,"59,389,738 ",Africa,105,"5,592",18
6,Mexico,485836,5558.0,53003.0,705.0,327993.0,"+5,528",104840,3683.0,3764.0,411.0,1097077.0,8499.0,"129,080,955 ",North America,266,"2,435",118
7,Peru,483133,,21276.0,,329404.0,,132453,1484.0,14631.0,644.0,2590078.0,78436.0,"33,021,340 ",South America,68,"1,552",13
8,Colombia,397623,,13154.0,,221485.0,,162984,1493.0,7805.0,258.0,1942730.0,38136.0,"50,942,186 ",South America,128,"3,873",26
9,Chile,375044,,10139.0,,347342.0,,17563,1276.0,19601.0,530.0,1867367.0,97593.0,"19,134,305 ",South America,51,"1,887",10
10,Spain,370060,,28576.0,,0.0,N/A,0,617.0,7915.0,611.0,7472031.0,159806.0,"46,756,846 ",Europe,126,"1,636",6
11,Iran,328844,,18616.0,,286642.0,,23586,3992.0,3910.0,221.0,2711817.0,32242.0,"84,109,372 ",Asia,256,"4,518",31
12,UK,311641,,46526.0,,0.0,N/A,0,67.0,4588.0,685.0,18605095.0,273903.0,"67,925,918 ",Europe,218,"1,460",4
13,Saudi Arabia,289947,,3199.0,,253478.0,,33270,1824.0,8315.0,92.0,3872599.0,111052.0,"34,871,848 ",Asia,120,"10,901",9
14,Pakistan,285191,531.0,6112.0,15.0,261246.0,482,17833,780.0,1288.0,28.0,2165811.0,9785.0,"221,342,804 ",Asia,776,"36,214",102
15,Bangladesh,260507,,3438.0,,150437.0,,106632,,1580.0,21.0,1273168.0,7722.0,"164,869,319 ",Asia,633,"47,955",129
16,Argentina,253868,,4764.0,,174974.0,,74130,1569.0,5611.0,105.0,856055.0,18922.0,"45,241,412 ",South America,178,"9,497",53
17,Italy,250825,,35209.0,,202248.0,,13368,46.0,4149.0,582.0,7276276.0,120365.0,"60,451,600 ",Europe,241,"1,717",8
18,Turkey,241997,,5858.0,,224970.0,,11169,603.0,2866.0,69.0,5326035.0,63076.0,"84,438,244 ",Asia,349,"14,414",16
19,Germany,218500,,9265.0,,198900.0,"+1,000",10335,236.0,2607.0,111.0,8586648.0,102449.0,"83,814,180 ",Europe,384,"9,046",10
20,France,202775,,30340.0,,82836.0,,89599,383.0,3106.0,465.0,4279588.0,65547.0,"65,289,880 ",Europe,322,"2,152",15
21,Iraq,153599,,5464.0,,109790.0,,38345,544.0,3810.0,136.0,1165049.0,28898.0,"40,315,913 ",Asia,262,"7,378",35
22,Philippines,139538,2987.0,2312.0,19.0,68432.0,280,68794,389.0,1272.0,21.0,1793079.0,16340.0,"109,738,661 ",Asia,786,"47,465",61
23,Indonesia,128776,1693.0,5824.0,59.0,83710.0,"+1,474",39242,,470.0,21.0,1731634.0,6324.0,"273,839,956 ",Asia,"2,126","47,019",158
24,Canada,120132,,8987.0,,106355.0,,4790,2282.0,3180.0,238.0,4505218.0,119253.0,"37,778,634 ",North America,314,"4,204",8
25,Qatar,113262,,188.0,,109993.0,,3081,75.0,40338.0,67.0,524466.0,186789.0,"2,807,805 ",Asia,25,"14,935",5
26,Kazakhstan,100164,722.0,1269.0,23.0,73702.0,"+1,179",25193,221.0,5328.0,67.0,2183308.0,116126.0,"18,801,121 ",Asia,188,"14,816",9
27,Egypt,95666,,5035.0,,53779.0,,36852,41.0,933.0,49.0,135000.0,1317.0,"102,537,651 ",Africa,"1,072","20,365",760
28,Ecuador,94701,,5932.0,,78608.0,,10161,369.0,5359.0,336.0,267795.0,15154.0,"17,671,754 ",South America,187,"2,979",66
29,Bolivia,91635,1636.0,3712.0,72.0,30823.0,"+1,015",57100,71.0,7839.0,318.0,194155.0,16608.0,"11,690,199 ",South America,128,"3,149",60
30,Israel,85354,632.0,619.0,6.0,60019.0,"+1,021",24716,381.0,9280.0,67.0,1970047.0,214192.0,"9,197,590 ",Asia,108,"14,859",5
31,Ukraine,83115,1158.0,1951.0,29.0,44934.0,575,36230,132.0,1902.0,45.0,1179434.0,26987.0,"43,703,002 ",Europe,526,"22,400",37
32,Sweden,82972,,5766.0,,0.0,N/A,0,34.0,8210.0,571.0,863315.0,85424.0,"10,106,283 ",Europe,122,"1,753",12
33,Oman,81787,,521.0,,76124.0,,5142,172.0,15974.0,102.0,309212.0,60395.0,"5,119,870 ",Asia,63,"9,827",17
34,Dominican Republic,80499,,1328.0,,44910.0,,34261,309.0,7413.0,122.0,297492.0,27394.0,"10,859,836 ",North America,135,"8,178",37
35,Panama,75394,,1664.0,,49510.0,,24220,157.0,17444.0,385.0,252381.0,58394.0,"4,322,025 ",North America,57,"2,597",17
36,Belgium,74620,468.0,9879.0,7.0,17792.0,12,46949,73.0,6435.0,852.0,1859218.0,160343.0,"11,595,289 ",Europe,155,"1,174",6
37,Kuwait,72400,,482.0,,64028.0,,7890,117.0,16926.0,113.0,535803.0,125265.0,"4,277,349 ",Asia,59,"8,874",8
38,Belarus,68947,,589.0,,64991.0,,3367,,7297.0,62.0,1376189.0,145644.0,"9,448,967 ",Europe,137,"16,042",7
39,UAE,62704,,357.0,,56766.0,,5581,,6332.0,36.0,5500701.0,555436.0,"9,903,385 ",Asia,158,"27,741",2
40,Romania,62547,,2729.0,,30311.0,,29507,476.0,3254.0,142.0,1385334.0,72068.0,"19,222,629 ",Europe,307,"7,044",14
41,Netherlands,59194,,6157.0,,0.0,N/A,0,40.0,3454.0,359.0,1079860.0,63005.0,"17,139,169 ",Europe,290,"2,784",16
42,Guatemala,56987,,2222.0,,45589.0,,9176,5.0,3175.0,124.0,181801.0,10128.0,"17,950,526 ",North America,315,"8,079",99
