#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,40032365,3868.0,903946.0,301.0,33056722,"+2,391",6071697,12721.0,,,,,,North America,"
",,,,,
,Asia,52767185,9072.0,718351.0,153.0,49567919,"+18,557",2480915,28165.0,,,,,,Asia,"
",,,,,
,South America,29920354,2981.0,924718.0,95.0,27096855,"+2,369",1898781,30721.0,,,,,,South America,"
",,,,,
,Europe,46969659,904.0,1081235.0,10.0,44186060,"+10,946",1702364,11745.0,,,,,,Europe,"
",,,,,
,Africa,4991358,,133382.0,,4492103,,365873,2403.0,,,,,,Africa,"
",,,,,
,Oceania,69656,10.0,1254.0,,67010,2,1392,11.0,,,,,,Australia/Oceania,"
",,,,,
,World,174751298,16835.0,3762901.0,559.0,158467375,"+34,265",12521022,85766.0,22419.0,482.7,,,,All,"
",,,,,
1,USA,34242866,,613052.0,,28220863,,5408951,5134.0,102888.0,1842.0,490322734.0,1473246.0,"332,817,890 ",North America,10,543,1,,,"16,252"
2,India,29089069,893.0,353557.0,,27504126,"+7,928",1231386,8944.0,20887.0,254.0,370193563.0,265814.0,"1,392,679,330 ",Asia,48,"3,939",4,0.6,,884
3,Brazil,17038260,,477307.0,,15494071,,1066882,8318.0,79628.0,2231.0,50028915.0,233811.0,"213,972,024 ",South America,13,448,4,,,"4,986"
4,France,5719937,,110137.0,,5442999,,166801,2394.0,87449.0,1684.0,87573848.0,1338871.0,"65,408,715 ",Europe,11,594,1,,,"2,550"
5,Turkey,5300236,,48341.0,,5173186,,78709,1044.0,62219.0,567.0,55899143.0,656196.0,"85,186,661 ",Asia,16,"1,762",2,,,924
6,Russia,5145843,,124496.0,,4752085,,269262,2300.0,35247.0,853.0,140800000.0,964429.0,"145,993,063 ",Europe,28,"1,173",1,,,"1,844"
7,UK,4528442,,127854.0,,4279393,,121195,148.0,66380.0,1874.0,190228925.0,2788480.0,"68,219,567 ",Europe,15,534,0,,,"1,777"
8,Italy,4235592,,126690.0,,3927176,,181726,688.0,70151.0,2098.0,67632991.0,1120150.0,"60,378,530 ",Europe,14,477,1,,,"3,010"
9,Argentina,4008771,,82667.0,,3585811,,340293,7794.0,87944.0,1814.0,14752240.0,323633.0,"45,583,285 ",South America,11,551,3,,,"7,465"
10,Germany,3712595,,90084.0,,3557600,"+7,700",64911,1796.0,44179.0,1072.0,61380686.0,730421.0,"84,034,659 ",Europe,23,933,1,,,772
11,Spain,3711027,,80309.0,,3496577,,134141,1088.0,79343.0,1717.0,51240666.0,1095548.0,"46,771,738 ",Europe,13,582,1,,,"2,868"
12,Colombia,3611602,,92923.0,,3365050,,153629,6582.0,70279.0,1808.0,17690117.0,344236.0,"51,389,430 ",South America,14,553,3,,,"2,990"
13,Iran,2980116,,81362.0,,2578263,,320491,3620.0,35062.0,957.0,20812819.0,244867.0,"84,996,425 ",Asia,29,"1,045",4,,,"3,771"
14,Poland,2875729,,74255.0,,2646340,,155134,412.0,76062.0,1964.0,16356648.0,432627.0,"37,807,779 ",Europe,13,509,2,,,"4,103"
15,Mexico,2438011,3449.0,229100.0,262.0,1944267,"+2,354",264644,4798.0,18725.0,1760.0,7152174.0,54933.0,"130,198,003 ",North America,53,568,18,26,2,"2,033"
16,Ukraine,2216654,,51333.0,,2101722,,63599,177.0,50972.0,1180.0,10380233.0,238695.0,"43,487,345 ",Europe,20,847,4,,,"1,462"
17,Peru,1987933,,187157.0,,0,N/A,0,2629.0,59518.0,5603.0,13230098.0,396106.0,"33,400,425 ",South America,17,178,3,,,"2,399"
18,Indonesia,1869325,,51992.0,,1717370,,99963,,6767.0,188.0,17422551.0,63074.0,"276,225,079 ",Asia,148,"5,313",16,,,362
19,South Africa,1704058,,57183.0,,1587015,,59860,546.0,28398.0,953.0,11932018.0,198845.0,"60,006,700 ",Africa,35,"1,049",5,,,998
20,Netherlands,1665846,,17695.0,,1542327,,105824,327.0,97019.0,1031.0,14248931.0,829856.0,"17,170,362 ",Europe,10,970,1,,,"6,163"
21,Czechia,1663998,,30193.0,,1627106,,6699,43.0,155114.0,2815.0,25953333.0,2419309.0,"10,727,580 ",Europe,6,355,0,,,624
22,Chile,1440417,,30104.0,,1362431,,47882,3265.0,74751.0,1562.0,15333809.0,795753.0,"19,269,550 ",South America,13,640,1,,,"2,485"
23,Canada,1395410,,25791.0,,1348080,,21539,873.0,36672.0,678.0,35364353.0,929384.0,"38,051,389 ",North America,27,"1,475",1,,,566
24,Philippines,1280773,,22064.0,,1202257,,56452,1704.0,11545.0,199.0,13752347.0,123960.0,"110,942,243 ",Asia,87,"5,028",8,,,509
25,Iraq,1233240,,16589.0,,1151515,,65136,406.0,30033.0,404.0,10762364.0,262097.0,"41,062,477 ",Asia,33,"2,475",4,,,"1,586"
26,Sweden,1080733,,14508.0,,1004543,,61682,137.0,106391.0,1428.0,10239089.0,1007968.0,"10,158,153 ",Europe,9,700,1,,,"6,072"
27,Romania,1079154,,31155.0,,1043371,,4628,295.0,56449.0,1630.0,9259872.0,484371.0,"19,117,316 ",Europe,18,614,2,,,242
28,Belgium,1072175,904.0,25051.0,10.0,989310,"+3,342",57814,336.0,92136.0,2153.0,14319318.0,1230519.0,"11,636,813 ",Europe,11,465,1,78,0.9,"4,968"
29,Pakistan,936131,1118.0,21453.0,77.0,869691,"+2,244",44987,3024.0,4163.0,95.0,13663666.0,60758.0,"224,887,770 ",Asia,240,"10,483",16,5,0.3,200
30,Portugal,853632,,17037.0,,812964,,23631,66.0,83946.0,1675.0,12089787.0,1188905.0,"10,168,845 ",Europe,12,597,1,,,"2,324"
31,Israel,839585,,6418.0,,832981,,186,34.0,90026.0,688.0,14739061.0,1580427.0,"9,326,000 ",Asia,11,"1,453",1,,,20
32,Bangladesh,815282,,12913.0,,755302,,47067,1211.0,4905.0,78.0,6086207.0,36615.0,"166,222,130 ",Asia,204,"12,872",27,,,283
33,Hungary,806206,,29883.0,,718577,,57746,63.0,83654.0,3101.0,5922744.0,614561.0,"9,637,363 ",Europe,12,323,2,,,"5,992"
34,Japan,763891,,13645.0,,710216,,40030,1099.0,6057.0,108.0,15042894.0,119281.0,"126,113,578 ",Asia,165,"9,242",8,,,317
35,Jordan,741101,,9549.0,,722807,,8745,540.0,71967.0,927.0,7450944.0,723550.0,"10,297,758 ",Asia,14,"1,078",1,,,849
36,Serbia,714054,,6930.0,,701954,,5170,24.0,82034.0,796.0,4230788.0,486053.0,"8,704,378 ",Europe,12,"1,256",2,,,594
37,Switzerland,698798,,10844.0,,659808,,28146,100.0,80194.0,1244.0,7875323.0,903777.0,"8,713,791 ",Europe,12,804,1,,,"3,230"
38,Austria,647322,,10647.0,,631869,,4806,131.0,71492.0,1176.0,45983005.0,5078493.0,"9,054,459 ",Europe,14,850,0,,,531
39,Malaysia,627652,,3536.0,,541319,,82797,903.0,19163.0,108.0,12829297.0,391698.0,"32,753,067 ",Asia,52,"9,263",3,,,"2,528"
40,Nepal,595364,,8098.0,,504530,,82736,,20097.0,273.0,3167129.0,106907.0,"29,625,195 ",Asia,50,"3,658",9,,,"2,793"
41,UAE,587244,,1704.0,,566677,,18863,,58713.0,170.0,52132968.0,5212273.0,"10,001,965 ",Asia,17,"5,870",0,,,"1,886"
