#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1725828,North America,North America,,7790.0,551.0,"+5,367",,19162.0,,3437539,175029.0,1536682.0,,
,"
",,,836532,South America,South America,,1253.0,58.0,506,,13474.0,,2473527,92693.0,1544302.0,,
,"
",,,848808,Europe,Europe,,,1.0,,,5566.0,,2466363,193433.0,1424122.0,,
,"
",,,765433,Asia,Asia,,5121.0,103.0,"+5,160",,19331.0,,2532044,61164.0,1705447.0,,
,"
",,,230294,Africa,Africa,,104.0,4.0,49,,944.0,,466272,11121.0,224857.0,,
,"
",,,966,Australia/Oceania,Oceania,,84.0,,44,,5.0,,10088,126.0,8996.0,,
,"
",,,4407916,All,World,68.5,14352.0,717.0,"+11,126",,58486.0,,11386554,533581.0,6445057.0,,1461.0
1,113,"2,502",9,1543047,North America,USA,400.0,,,,"331,023,450 ",16017.0,111634.0,2935770,132318.0,1260405.0,36953633.0,8869.0
2,135,"3,303",64,535396,South America,Brazil,303.0,,,,"212,574,666 ",8318.0,15668.0,1578376,64365.0,978615.0,3330562.0,7425.0
3,216,"14,554",7,217609,Europe,Russia,69.0,,,,"145,935,301 ",2300.0,140138.0,674515,10027.0,446879.0,20451110.0,4622.0
4,"2,048","71,587",141,245542,Asia,India,14.0,,,21,"1,380,122,667 ",8944.0,7093.0,673904,19279.0,409083.0,9789066.0,488.0
5,110,"3,167",19,99047,South America,Peru,316.0,,,,"32,974,896 ",1210.0,53432.0,299080,10412.0,189621.0,1761910.0,9070.0
6,157,"1,647",9,0,Europe,Spain,607.0,,,N/A,"46,755,021 ",617.0,116543.0,297625,28385.0,0.0,5448984.0,6366.0
7,66,"3,087",16,28210,South America,Chile,324.0,,,,"19,117,735 ",2077.0,60880.0,291847,6192.0,257445.0,1163880.0,15266.0
8,238,"1,536",7,0,Europe,UK,651.0,,,N/A,"67,889,941 ",231.0,152313.0,284900,44198.0,0.0,10340511.0,4196.0
9,511,"4,246",203,69490,North America,Mexico,235.0,6914.0,523.0,"+5,104","128,944,098 ",378.0,4925.0,252165,30366.0,152309.0,634991.0,1956.0
10,250,"1,735",11,14621,Europe,Italy,576.0,,,,"60,460,552 ",71.0,92636.0,241419,34854.0,191944.0,5600826.0,3993.0
11,353,"7,363",48,27521,Asia,Iran,136.0,,,,"84,000,693 ",3136.0,20773.0,237878,11408.0,198949.0,1744958.0,2832.0
12,967,"46,882",158,93932,Asia,Pakistan,21.0,3191.0,93.0,"+4,736","220,908,487 ",2419.0,6330.0,228474,4712.0,129830.0,1398352.0,1034.0
13,169,"18,739",19,60815,Asia,Saudi Arabia,53.0,,,,"34,817,001 ",2295.0,52381.0,205929,1858.0,143256.0,1823763.0,5915.0
14,412,"16,202",24,19912,Asia,Turkey,62.0,,,,"84,346,550 ",1093.0,42492.0,204610,5206.0,179492.0,3584066.0,2426.0
15,424,"9,227",14,7037,Europe,Germany,108.0,,,,"83,787,168 ",318.0,70101.0,197418,9081.0,181300.0,5873563.0,2356.0
16,316,"19,602",33,93724,Africa,South Africa,51.0,,,,"59,314,150 ",539.0,30213.0,187977,3026.0,91227.0,1792078.0,3169.0
17,391,"2,184",47,60007,Europe,France,458.0,,,,"65,275,320 ",560.0,21212.0,166960,29893.0,77060.0,1384633.0,2558.0
18,"1,031","82,476",197,86961,Asia,Bangladesh,12.0,,,,"164,703,578 ",1.0,5070.0,159679,1997.0,70721.0,835074.0,969.0
19,449,"12,909",61,62884,South America,Colombia,77.0,,,,"50,887,391 ",841.0,16502.0,113389,3942.0,46563.0,839731.0,2228.0
20,358,"4,352",13,27653,North America,Canada,230.0,,,,"37,745,217 ",2125.0,77227.0,105317,8674.0,68990.0,2914954.0,2790.0
21,28,"22,828",7,8673,Asia,Qatar,44.0,,,,"2,807,805 ",176.0,134226.0,99183,123.0,90387.0,376881.0,35324.0
22,600,"30,520",116,47965,South America,Argentina,33.0,,,,"45,199,527 ",620.0,8637.0,75376,1481.0,25930.0,390382.0,1668.0
23,"1,382","31,202",758,50652,Africa,Egypt,32.0,,,,"102,342,235 ",41.0,1319.0,74035,3280.0,20103.0,135000.0,723.0
24,141,"1,863",19,0,Europe,Sweden,537.0,,,N/A,"10,099,928 ",124.0,51398.0,71419,5420.0,0.0,519113.0,7071.0
25,149,"22,606",9,12183,Europe,Belarus,44.0,,,,"9,449,280 ",89.0,112104.0,63270,418.0,50669.0,1059299.0,6696.0
26,"4,402","88,555",306,30834,Asia,Indonesia,11.0,,,,"273,547,739 ",,3270.0,62142,3089.0,28219.0,894428.0,227.0
27,187,"1,186",9,34976,Europe,Belgium,843.0,,,,"11,590,201 ",32.0,110835.0,61838,9771.0,17091.0,1284605.0,5335.0
28,287,"3,700",109,28259,South America,Ecuador,270.0,,,,"17,644,654 ",288.0,9202.0,61535,4769.0,28507.0,162372.0,3487.0
29,689,"16,987",68,24909,Asia,Iraq,59.0,,,,"40,224,447 ",333.0,14652.0,58354,2368.0,31077.0,589377.0,1451.0
30,194,"30,814",3,10679,Asia,UAE,32.0,,,,"9,891,307 ",1.0,353846.0,50857,321.0,39857.0,3500000.0,5142.0
31,340,"2,803",28,0,Europe,Netherlands,357.0,,,N/A,"17,135,347 ",28.0,35971.0,50335,6113.0,0.0,616376.0,2937.0
32,87,"11,701",11,8995,Asia,Kuwait,85.0,,,,"4,270,961 ",158.0,94344.0,49303,365.0,39943.0,402941.0,11544.0
