#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11024182,9247.0,349928.0,505.0,7330477.0,"+6,596",3343777,20664.0,,,,,,North America,"
",,
,Asia,13511927,12655.0,240327.0,187.0,11978373.0,"+12,652",1293227,21268.0,,,,,,Asia,"
",,
,South America,9581861,163.0,292731.0,11.0,8555214.0,456,733916,18131.0,,,,,,South America,"
",,
,Europe,9465967,57320.0,260810.0,744.0,3688818.0,"+24,672",5516339,20002.0,,,,,,Europe,"
",,
,Africa,1774439,3751.0,42504.0,100.0,1444345.0,,287590,2249.0,,,,,,Africa,"
",,
,Oceania,37454,14.0,970.0,,32578.0,5,3906,25.0,,,,,,Australia/Oceania,"
",,
,World,45396551,83150.0,1187285.0,1547.0,33030464.0,"+44,381",11178802,82343.0,5824.0,152.3,,,,All,"
",,
1,USA,9214994,2227.0,234201.0,24.0,5984184.0,839,2996609,16950.0,27786.0,706.0,141674095.0,427189.0,"331,642,770 ",North America,36,"1,416",2
2,India,8088851,805.0,121131.0,,7373375.0,"+1,477",594345,8944.0,5843.0,87.0,107728088.0,77813.0,"1,384,456,382 ",Asia,171,"11,429",13
3,Brazil,5496402,,159033.0,,4954159.0,,383210,8318.0,25798.0,746.0,21900000.0,102789.0,"213,056,940 ",South America,39,"1,340",10
4,Russia,1599976,18283.0,27656.0,355.0,1200560.0,"+14,519",371760,2300.0,10962.0,189.0,59866561.0,410171.0,"145,955,236 ",Europe,91,"5,278",2
5,France,1282769,,36020.0,,115287.0,,1131462,3156.0,19638.0,551.0,15592956.0,238711.0,"65,321,359 ",Europe,51,"1,813",4
6,Spain,1238922,,35639.0,,0.0,N/A,0,2404.0,26495.0,762.0,16690076.0,356925.0,"46,760,790 ",Europe,38,"1,312",3
7,Argentina,1143800,,30442.0,,946134.0,,167224,4981.0,25232.0,672.0,2947344.0,65017.0,"45,331,975 ",South America,40,"1,489",15
8,Colombia,1053122,,30926.0,,950348.0,,71848,2365.0,20625.0,606.0,4940714.0,96762.0,"51,060,661 ",South America,48,"1,651",10
9,UK,965340,,45955.0,,0.0,N/A,0,957.0,14195.0,676.0,33089838.0,486589.0,"68,003,706 ",Europe,70,"1,480",2
10,Mexico,912811,5948.0,90773.0,464.0,668667.0,"+5,028",153371,2838.0,7055.0,702.0,2365584.0,18284.0,"129,376,862 ",North America,142,"1,425",55
11,Peru,897594,,34362.0,,819717.0,,43515,1052.0,27100.0,1037.0,4473483.0,135062.0,"33,121,760 ",South America,37,964,7
12,South Africa,721770,,19164.0,,649935.0,,52671,546.0,12120.0,322.0,4777609.0,80224.0,"59,553,172 ",Africa,83,"3,108",12
13,Italy,616595,,38122.0,,279282.0,,299191,1651.0,10203.0,631.0,15353490.0,254061.0,"60,432,243 ",Europe,98,"1,585",4
