#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7838935,5198.0,286247.0,568.0,4746586.0,"+4,612",2806102,18444.0,,,,,,North America,"
",,
,Asia,8245821,17525.0,159247.0,180.0,6643754.0,"+8,527",1442820,19230.0,,,,,,Asia,"
",,
,South America,6935687,860.0,224019.0,47.0,5647925.0,"+2,267",1063743,15185.0,,,,,,South America,"
",,
,Europe,3964688,10749.0,211721.0,159.0,2219943.0,"+9,145",1533024,6352.0,,,,,,Europe,"
",,
,Africa,1336407,,32179.0,1.0,1072778.0,,231450,1500.0,,,,,,Africa,"
",,
,Oceania,29780,53.0,828.0,9.0,25729.0,188,3223,26.0,,,,,,Australia/Oceania,"
",,
,World,28352039,34385.0,914256.0,964.0,20357366.0,"+24,739",7080417,60741.0,3637.0,117.3,,,,All,"
",,
1,USA,6588181,18.0,196331.0,3.0,3880153.0,193,2511697,14506.0,19881.0,592.0,89985113.0,271544.0,"331,383,397 ",North America,50,"1,688",4
2,India,4566726,7001.0,76336.0,32.0,3542663.0,"+2,680",947727,8944.0,3303.0,55.0,54097975.0,39127.0,"1,382,641,407 ",Asia,303,"18,113",26
3,Brazil,4239763,,129575.0,,3497337.0,,612851,8318.0,19919.0,609.0,14505652.0,68148.0,"212,854,962 ",South America,50,"1,643",15
4,Russia,1051874,5504.0,18365.0,102.0,868107.0,"+5,734",165402,2300.0,7207.0,126.0,39912526.0,273473.0,"145,946,887 ",Europe,139,"7,947",4
5,Peru,710067,,30344.0,,544745.0,,134978,1460.0,21478.0,918.0,3457205.0,104573.0,"33,060,253 ",South America,47,"1,090",10
6,Colombia,694664,,22275.0,,569479.0,,102910,863.0,13624.0,437.0,3062852.0,60070.0,"50,988,095 ",South America,73,"2,289",17
7,Mexico,652364,4857.0,69649.0,554.0,458850.0,"+3,868",123865,2892.0,5049.0,539.0,1480902.0,11462.0,"129,195,619 ",North America,198,"1,855",87
8,South Africa,644438,,15265.0,,573003.0,,56170,539.0,10839.0,257.0,3863453.0,64983.0,"59,453,068 ",Africa,92,"3,895",15
9,Spain,554143,,29699.0,,0.0,N/A,0,1136.0,11851.0,635.0,9987326.0,213594.0,"46,758,374 ",Europe,84,"1,574",5
10,Argentina,524198,,10907.0,,390098.0,,123193,2880.0,11578.0,241.0,1485790.0,32816.0,"45,276,505 ",South America,86,"4,151",30
11,Chile,428669,,11781.0,,401356.0,,15532,951.0,22387.0,615.0,2719687.0,142034.0,"19,148,188 ",South America,45,"1,625",7
12,Iran,395488,,22798.0,,340842.0,,31848,3728.0,4697.0,271.0,3483727.0,41374.0,"84,200,427 ",Asia,213,"3,693",24
13,UK,358138,,41608.0,,0.0,N/A,0,80.0,5270.0,612.0,17619897.0,259284.0,"67,956,061 ",Europe,190,"1,633",4
14,France,353944,,30813.0,,88742.0,,234389,615.0,5420.0,472.0,10000000.0,153134.0,"65,302,078 ",Europe,184,"2,119",7
15,Bangladesh,332970,,4634.0,,233550.0,,94786,,2018.0,28.0,1690011.0,10242.0,"165,008,184 ",Asia,496,"35,608",98
16,Saudi Arabia,323720,,4189.0,,299998.0,,19533,1363.0,9271.0,120.0,5589493.0,160076.0,"34,917,801 ",Asia,108,"8,336",6
17,Pakistan,300371,516.0,6370.0,5.0,288206.0,256,5795,535.0,1355.0,29.0,2879655.0,12989.0,"221,706,692 ",Asia,738,"34,805",77
18,Turkey,286455,,6895.0,,255407.0,,24153,1209.0,3389.0,82.0,8212924.0,97177.0,"84,515,068 ",Asia,295,"12,257",10
19,Italy,283180,,35587.0,,211885.0,,35708,164.0,4685.0,589.0,9554389.0,158070.0,"60,444,099 ",Europe,213,"1,698",6
20,Iraq,278418,,7814.0,,213817.0,,56787,540.0,6893.0,193.0,1718157.0,42536.0,"40,392,547 ",Asia,145,"5,169",24
21,Germany,258107,,9419.0,,233300.0,,15388,233.0,3079.0,112.0,13436301.0,160267.0,"83,836,812 ",Europe,325,"8,901",6
22,Philippines,252964,4040.0,4108.0,42.0,186606.0,566,62250,990.0,2303.0,37.0,2955809.0,26905.0,"109,862,207 ",Asia,434,"26,743",37
23,Indonesia,210940,3737.0,8544.0,88.0,150217.0,"+2,707",52179,,770.0,31.0,2549579.0,9302.0,"274,084,786 ",Asia,"1,299","32,079",108
24,Ukraine,148756,3144.0,3076.0,53.0,67005.0,"+1,128",78675,177.0,3406.0,70.0,1778483.0,40715.0,"43,680,865 ",Europe,294,"14,201",25
25,Israel,146542,1016.0,1077.0,,111539.0,"+1,597",33926,489.0,15933.0,117.0,2620012.0,284859.0,"9,197,590 ",Asia,63,"8,540",4
26,Canada,134924,,9163.0,,118990.0,,6771,52.0,3569.0,242.0,5979566.0,158162.0,"37,806,632 ",North America,280,"4,126",6
27,Bolivia,124205,860.0,7193.0,47.0,79483.0,"+2,267",37529,71.0,10612.0,615.0,266600.0,22779.0,"11,703,688 ",South America,94,"1,627",44
28,Qatar,121052,,205.0,,117978.0,,2869,47.0,43113.0,73.0,676170.0,240818.0,"2,807,805 ",Asia,23,"13,697",4
29,Ecuador,113206,,10749.0,,91242.0,,11215,371.0,6398.0,607.0,333977.0,18875.0,"17,694,458 ",South America,156,"1,646",53
30,Kazakhstan,106661,77.0,1634.0,,100409.0,161,4618,221.0,5667.0,87.0,2571562.0,136639.0,"18,820,139 ",Asia,176,"11,518",7
31,Dominican Republic,101716,,1926.0,,75034.0,,24756,210.0,9358.0,177.0,408014.0,37539.0,"10,869,043 ",North America,107,"5,643",27
32,Egypt,100557,,5590.0,,81597.0,,13370,41.0,979.0,54.0,135000.0,1314.0,"102,701,378 ",Africa,"1,021","18,372",761
33,Panama,99715,,2127.0,,72203.0,,25385,135.0,23041.0,491.0,384525.0,88850.0,"4,327,782 ",North America,43,"2,035",11
34,Romania,99684,,4065.0,,41010.0,,54609,459.0,5189.0,212.0,2015772.0,104924.0,"19,211,818 ",Europe,193,"4,726",10
35,Kuwait,92822,,556.0,,83040.0,,9226,90.0,21674.0,130.0,663135.0,154840.0,"4,282,701 ",Asia,46,"7,703",6
36,Belgium,90568,877.0,9917.0,,18659.0,24,61992,59.0,7808.0,855.0,2532095.0,218293.0,"11,599,551 ",Europe,128,"1,170",5
37,Oman,88337,,762.0,,83325.0,,4250,161.0,17217.0,149.0,309212.0,60265.0,"5,130,906 ",Asia,58,"6,733",17
38,Sweden,86194,,5843.0,,0.0,N/A,0,13.0,8524.0,578.0,1250488.0,123669.0,"10,111,607 ",Europe,117,"1,731",8
39,Guatemala,80306,,2918.0,,68927.0,,8461,5.0,4467.0,162.0,270040.0,15020.0,"17,978,636 ",North America,224,"6,161",67
40,Morocco,79767,,1491.0,,61850.0,,16426,251.0,2156.0,40.0,2160798.0,58408.0,"36,995,185 ",Africa,464,"24,812",17
