#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39294396,3541.0,880643.0,306.0,31840322,"+2,264",6573431,15631.0,,,,,,North America,"
",,,,,
,Asia,47549359,12260.0,620376.0,188.0,42220375,"+21,800",4708608,32551.0,,,,,,Asia,"
",,,,,
,South America,27025972,2617.0,736189.0,69.0,24483167,"+1,666",1806616,28598.0,,,,,,South America,"
",,,,,
,Europe,46223383,6957.0,1053313.0,253.0,42208074,"+36,939",2961996,21175.0,,,,,,Europe,"
",,,,,
,Africa,4749662,,127237.0,,4279259,,343166,2915.0,,,,,,Africa,"
",,,,,
,Oceania,66464,9.0,1225.0,,62198,,3041,3.0,,,,,,Australia/Oceania,"
",,,,,
,World,164909957,25384.0,3418998.0,816.0,145094101,"+62,669",16396858,100873.0,21156.0,438.6,,,,All,"
",,,,,
1,USA,33774945,,601330.0,,27253327,,5920288,7747.0,101516.0,1807.0,468068102.0,1406849.0,"332,706,730 ",North America,10,553,1,,,"17,794"
2,India,25496330,1186.0,283276.0,,21986363,"+6,660",3226691,8944.0,18318.0,204.0,320301177.0,230118.0,"1,391,901,483 ",Asia,55,"4,914",4,0.9,,"2,318"
3,Brazil,15735485,,439379.0,,14247609,,1048497,8318.0,73570.0,2054.0,47073060.0,220085.0,"213,885,462 ",South America,14,487,5,,,"4,902"
4,France,5898347,,108040.0,,5181486,,608821,4015.0,90188.0,1652.0,81932887.0,1252788.0,"65,400,451 ",Europe,11,605,1,,,"9,309"
5,Turkey,5139485,,45186.0,,4971245,,123054,2232.0,60369.0,531.0,51294008.0,602505.0,"85,134,619 ",Asia,17,"1,884",2,,,"1,445"
6,Russia,4957756,,116575.0,,4572226,,268955,2300.0,33960.0,799.0,134000000.0,917874.0,"145,989,485 ",Europe,29,"1,252",1,,,"1,842"
7,UK,4450392,,127691.0,,4281947,,40754,125.0,65256.0,1872.0,171398433.0,2513205.0,"68,199,148 ",Europe,15,534,0,,,598
8,Italy,4167025,,124497.0,,3727220,,315308,1689.0,69009.0,2062.0,63284455.0,1048040.0,"60,383,611 ",Europe,14,485,1,,,"5,222"
9,Spain,3619848,,79502.0,,3342024,,198322,1774.0,77396.0,1700.0,48928535.0,1046136.0,"46,770,702 ",Europe,13,588,1,,,"4,240"
10,Germany,3615896,,87148.0,,3340400,"+20,100",188348,3879.0,43036.0,1037.0,58093759.0,691433.0,"84,019,328 ",Europe,23,964,1,,,"2,242"
