#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32190011,11057.0,711190.0,1333.0,21355398,"+7,644",10123423,26656.0,,,,,,North America,"
",,
,Asia,23917174,5516.0,384185.0,91.0,22431522,"+9,369",1101467,22385.0,,,,,,Asia,"
",,
,South America,16810346,1244.0,438883.0,63.0,15128966,"+1,629",1242497,19955.0,,,,,,South America,"
",,
,Europe,32042645,33475.0,761728.0,844.0,18713560,"+47,695",12567357,27816.0,,,,,,Europe,"
",,
,Africa,3753441,,97950.0,,3284079,,371412,2517.0,,,,,,Africa,"
",,
,Oceania,50540,7.0,1080.0,,34189,3,15271,6.0,,,,,,Australia/Oceania,"
",,
,World,108764878,51299.0,2395031.0,2331.0,80948420,"+66,340",25421427,99335.0,13954.0,307.3,,,,All,"
",,
1,USA,28106704,,492521.0,,18040312,,9573871,19927.0,84607.0,1483.0,332129922.0,999777.0,"332,203,863 ",North America,12,674,1
2,India,10892550,,155588.0,,10598709,,138253,8944.0,7845.0,112.0,204789784.0,147502.0,"1,388,382,654 ",Asia,127,"8,923",7
3,Brazil,9765694,,237601.0,,8678327,,849766,8318.0,45742.0,1113.0,28600000.0,133962.0,"213,493,872 ",South America,22,899,7
4,Russia,4057698,14861.0,79696.0,502.0,3577907,"+18,765",400095,2300.0,27798.0,546.0,106400000.0,728900.0,"145,973,298 ",Europe,36,"1,832",1
5,UK,4013799,,116287.0,,2094007,,1803505,3036.0,58934.0,1707.0,81044007.0,1189955.0,"68,106,775 ",Europe,17,586,1
6,France,3427386,,81448.0,,238753,,3107185,3337.0,52436.0,1246.0,47466482.0,726197.0,"65,363,069 ",Europe,19,803,1
7,Spain,3056035,,64747.0,,0,N/A,0,4432.0,65347.0,1384.0,35782465.0,765138.0,"46,766,017 ",Europe,15,722,1
8,Italy,2697296,,93045.0,,2202077,,402174,2095.0,44652.0,1540.0,35690405.0,590836.0,"60,406,596 ",Europe,22,649,2
9,Turkey,2572190,,27284.0,,2461204,,83702,1250.0,30297.0,321.0,31289306.0,368547.0,"84,899,190 ",Asia,33,"3,112",3
10,Germany,2330422,,65036.0,,2112000,"+11,000",153386,3736.0,27760.0,775.0,41758675.0,497423.0,"83,949,972 ",Europe,36,"1,291",2
