#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
11,Spain,3808960,,80875.0,,3599724,,128361,601.0,81435.0,1729.0,52691812.0,1126548.0,"46,772,822 ",Europe,12,578,1,,,"2,744",Dummy,Dummy
12,Germany,3736223,,91459.0,,3625700,"+1,500",19064,736.0,44452.0,1088.0,63813168.0,759222.0,"84,050,720 ",Europe,22,919,1,,,227,Dummy,Dummy
13,Iran,3204557,,84264.0,,2876828,,243465,3183.0,37674.0,991.0,23308926.0,274026.0,"85,061,045 ",Asia,27,"1,009",4,,,"2,862",Dummy,Dummy
14,Poland,2879912,,75021.0,,2651787,,153104,153.0,76177.0,1984.0,17405420.0,460396.0,"37,805,297 ",Europe,13,504,2,,,"4,050",Dummy,Dummy
15,Mexico,2519269,6105.0,233047.0,244.0,2000530,"+3,149",285692,4798.0,19337.0,1789.0,7507730.0,57628.0,"130,279,378 ",North America,52,559,17,47,2,"2,193",Dummy,Dummy
16,Ukraine,2235801,705.0,52391.0,51.0,2168387,"+1,719",15023,177.0,51431.0,1205.0,10861246.0,249847.0,"43,471,635 ",Europe,19,830,4,16,1,346,Dummy,Dummy
17,Indonesia,2178272,,58491.0,,1880413,,0,,7881.0,212.0,19924080.0,72085.0,"276,398,829 ",Asia,127,"4,725",14,,,866,Dummy,Dummy
18,Peru,2052065,,192331.0,,0,N/A,0,2391.0,61388.0,5754.0,14146986.0,423207.0,"33,428,041 ",South America,16,174,2,,,"4,160",Dummy,Dummy
19,South Africa,1973972,,60647.0,,1748042,,165283,546.0,32871.0,1010.0,13062835.0,217527.0,"60,051,644 ",Africa,30,990,5,,,"2,752",Dummy,Dummy
20,Netherlands,1685000,,17745.0,,1631715,,35540,137.0,98121.0,1033.0,14730069.0,857764.0,"17,172,634 ",Europe,10,968,1,,,"2,070",Dummy,Dummy
21,Czechia,1667435,151.0,30304.0,,1635643,6,1488,11.0,155417.0,2825.0,29875529.0,2784618.0,"10,728,771 ",Europe,6,354,0,14,,139,Dummy,Dummy
22,Chile,1555902,,32545.0,,1494284,,29073,2994.0,80703.0,1688.0,16972436.0,880340.0,"19,279,402 ",South America,12,592,1,,,"1,508",Dummy,Dummy
23,Canada,1415284,,26295.0,,1381902,,7087,466.0,37175.0,691.0,36768392.0,965778.0,"38,071,259 ",North America,27,"1,448",1,,,186,Dummy,Dummy
24,Philippines,1412559,,24662.0,,1339248,,48649,1957.0,12722.0,222.0,14931545.0,134482.0,"111,029,921 ",Asia,79,"4,502",7,,,438,Dummy,Dummy
25,Iraq,1345904,,17186.0,,1245528,,83190,629.0,32734.0,418.0,11722771.0,285109.0,"41,116,863 ",Asia,31,"2,392",4,,,"2,023",Dummy,Dummy
26,Sweden,1089990,,14591.0,,1058396,,17003,41.0,107262.0,1436.0,10828578.0,1065602.0,"10,161,931 ",Europe,9,696,1,,,"1,673",Dummy,Dummy
27,Belgium,1085131,581.0,25173.0,3.0,1036032,,23926,143.0,93226.0,2163.0,15270322.0,1311902.0,"11,639,838 ",Europe,11,462,1,50,0.3,"2,056",Dummy,Dummy
28,Romania,1080792,,33786.0,,1045351,,1655,73.0,56557.0,1768.0,9805932.0,513140.0,"19,109,644 ",Europe,18,566,2,,,87,Dummy,Dummy
29,Pakistan,958408,1037.0,22321.0,40.0,904320,836,31767,1844.0,4257.0,99.0,14590230.0,64803.0,"225,146,012 ",Asia,235,"10,087",15,5,0.2,141,Dummy,Dummy
30,Bangladesh,913258,,14503.0,,816250,,82505,1190.0,5491.0,87.0,6608927.0,39736.0,"166,320,679 ",Asia,182,"11,468",25,,,496,Dummy,Dummy
31,Portugal,879557,,17096.0,,828990,,33471,120.0,86510.0,1682.0,13137838.0,1292196.0,"10,167,065 ",Europe,12,595,1,,,"3,292",Dummy,Dummy
32,Israel,841777,,6429.0,,833466,,1882,26.0,90261.0,689.0,15032200.0,1611859.0,"9,326,000 ",Asia,11,"1,451",1,,,202,Dummy,Dummy
33,Hungary,808160,32.0,29992.0,,739204,422,38964,20.0,83870.0,3113.0,6138529.0,637048.0,"9,635,895 ",Europe,12,321,2,3,,"4,044",Dummy,Dummy
34,Japan,798159,,14740.0,,766616,,16803,523.0,6330.0,117.0,16375808.0,129874.0,"126,090,407 ",Asia,158,"8,554",8,,,133,Dummy,Dummy
35,Malaysia,751979,,5170.0,,682680,,64129,905.0,22942.0,158.0,14557356.0,444120.0,"32,777,993 ",Asia,44,"6,340",2,,,"1,956",Dummy,Dummy
36,Jordan,751404,,9750.0,,735094,,6560,470.0,72925.0,946.0,7869709.0,763765.0,"10,303,841 ",Asia,14,"1,057",1,,,637,Dummy,Dummy
37,Serbia,716562,,7047.0,,707591,,1924,12.0,82342.0,810.0,4414477.0,507279.0,"8,702,273  ",Europe,12,"1,235",2,,,221,Dummy,Dummy
38,Switzerland,703004,,10891.0,,683865,,8248,41.0,80642.0,1249.0,8306968.0,952897.0,"8,717,589 ",Europe,12,800,1,,,946,Dummy,Dummy
39,Austria,650412,,10702.0,,637751,,1959,60.0,71809.0,1182.0,55096277.0,6082917.0,"9,057,542 ",Europe,14,846,0,,,216,Dummy,Dummy
40,Nepal,638805,,9112.0,,596132,,33561,,21540.0,307.0,3344133.0,112761.0,"29,656,736 ",Asia,46,"3,255",9,,,"1,132",Dummy,Dummy
41,UAE,632907,,1811.0,,611442,,19654,,63233.0,181.0,57735677.0,5768291.0,"10,009,147 ",Asia,16,"5,527",0,,,"1,964",Dummy,Dummy
42,Lebanon,544866,,7851.0,,532537,,4478,54.0,80187.0,1155.0,4731376.0,696307.0,"6,794,960 ",Asia,12,865,1,,,659,Dummy,Dummy
43,Morocco,531361,,9296.0,,517576,,4489,154.0,14228.0,249.0,6835770.0,183042.0,"37,345,323 ",Africa,70,"4,017",5,,,120,Dummy,Dummy
44,Saudi Arabia,487592,,7819.0,,467633,,12140,1406.0,13792.0,221.0,21902140.0,619542.0,"35,352,132 ",Asia,73,"4,521",2,,,343,Dummy,Dummy
45,Ecuador,458504,,21560.0,,423688,,13256,422.0,25602.0,1204.0,1545526.0,86299.0,"17,909,055 ",South America,39,831,12,,,740,Dummy,Dummy
46,Bolivia,439624,2001.0,16767.0,65.0,360926,"+2,075",61931,200.0,37158.0,1417.0,1826165.0,154352.0,"11,831,182 ",South America,27,706,6,169,5,"5,235",Dummy,Dummy
47,Kazakhstan,425573,2436.0,4375.0,26.0,396396,"+1,134",24802,221.0,22399.0,230.0,11575012.0,609215.0,"18,999,894 ",Asia,45,"4,343",2,128,1,"1,305",Dummy,Dummy
48,Paraguay,423282,,12895.0,,370655,,39732,541.0,58630.0,1786.0,1531103.0,212076.0,"7,219,595 ",South America,17,560,5,,,"5,503",Dummy,Dummy
49,Greece,422456,,12687.0,,405030,,4739,196.0,40729.0,1223.0,10632619.0,1025100.0,"10,372,272 ",Europe,25,818,1,,,457,Dummy,Dummy
50,Bulgaria,421829,,18061.0,,394657,,9111,179.0,61168.0,2619.0,3192798.0,462976.0,"6,896,247 ",Europe,16,382,2,,,"1,321",Dummy,Dummy
51,Tunisia,420103,,14959.0,,354441,,50703,526.0,35180.0,1253.0,1718172.0,143882.0,"11,941,557 ",Africa,28,798,7,,,"4,246",Dummy,Dummy
52,Belarus,417189,,3143.0,,409797,,4249,,44165.0,333.0,6795494.0,719387.0,"9,446,226 ",Europe,23,"3,005",1,,,450,Dummy,Dummy
53,Panama,403778,,6545.0,,384703,,12530,84.0,92141.0,1494.0,2998145.0,684165.0,"4,382,196 ",North America,11,670,1,,,"2,859",Dummy,Dummy
54,Slovakia,391642,,12510.0,,378639,,493,26.0,71699.0,2290.0,2959472.0,541802.0,"5,462,277 ",Europe,14,437,2,,,90,Dummy,Dummy
55,Uruguay,369350,,5593.0,,348489,,15268,260.0,105961.0,1605.0,2802883.0,804105.0,"3,485,717 ",South America,9,623,1,,,"4,380",Dummy,Dummy
56,Costa Rica,367938,,4667.0,,293532,,69739,412.0,71578.0,908.0,1468597.0,285698.0,"5,140,376 ",North America,14,"1,101",4,,,"13,567",Dummy,Dummy
57,Georgia,367058,980.0,5327.0,11.0,352624,877,9107,,92190.0,1338.0,5847116.0,1468559.0,"3,981,534 ",Asia,11,747,1,246,3,"2,287",Dummy,Dummy
58,Croatia,359872,,8206.0,,351170,,496,12.0,88204.0,2011.0,2148554.0,526605.0,"4,080,009 ",Europe,11,497,2,,,122,Dummy,Dummy
59,Kuwait,356687,,1969.0,,336122,,18596,296.0,82313.0,454.0,2976536.0,686900.0,"4,333,286 ",Asia,12,"2,201",1,,,"4,291",Dummy,Dummy
60,Azerbaijan,336047,,4974.0,,330219,,854,,32849.0,486.0,3749303.0,366499.0,"10,230,060 ",Asia,30,"2,057",3,,,83,Dummy,Dummy
61,Dominican Republic,325221,,3822.0,,266079,,55320,376.0,29684.0,349.0,1711877.0,156249.0,"10,956,064 ",North America,34,"2,867",6,,,"5,049",Dummy,Dummy
62,Palestine,314167,,3563.0,,308186,,2418,7.0,60198.0,683.0,1902007.0,364446.0,"5,218,896 ",Asia,17,"1,465",3,,,463,Dummy,Dummy
63,Denmark,293677,,2534.0,,288190,,2953,12.0,50525.0,436.0,68626438.0,11806675.0,"5,812,512 ",Europe,20,"2,294",0,,,508,Dummy,Dummy
64,Guatemala,293583,,9215.0,,264426,,19942,5.0,16092.0,505.0,1580329.0,86620.0,"18,244,318 ",North America,62,"1,980",12,,,"1,093",Dummy,Dummy
65,Egypt,281282,,16169.0,,211384,,53729,90.0,2698.0,155.0,2869589.0,27526.0,"104,248,863 ",Africa,371,"6,447",36,,,515,Dummy,Dummy
66,Lithuania,278809,25.0,4384.0,1.0,267725,102,6700,45.0,103865.0,1633.0,3769808.0,1404371.0,"2,684,340 ",Europe,10,612,1,9,0.4,"2,496",Dummy,Dummy
67,Ethiopia,276174,,4320.0,,260372,,11482,145.0,2345.0,37.0,2866572.0,24338.0,"117,783,443 ",Africa,426,"27,265",41,,,97,Dummy,Dummy
68,Venezuela,272712,,3119.0,,253946,,15647,356.0,9618.0,110.0,3359014.0,118460.0,"28,355,608 ",South America,104,"9,091",8,,,552,Dummy,Dummy
69,Ireland,271931,,4989.0,,256993,378,9949,16.0,54467.0,999.0,4729538.0,947308.0,"4,992,608 ",Europe,18,"1,001",1,,,"1,993",Dummy,Dummy
70,Oman,268545,,3100.0,,234861,,30584,519.0,51296.0,592.0,1550000.0,296072.0,"5,235,208 ",Asia,19,"1,689",3,,,"5,842",Dummy,Dummy
71,Bahrain,265827,,1352.0,,261287,,3188,79.0,151040.0,768.0,5038697.0,2862935.0,"1,759,976 ",Asia,7,"1,302",0,,,"1,811",Dummy,Dummy
72,Thailand,264834,5533.0,2080.0,57.0,210702,"+3,223",52052,1806.0,3785.0,30.0,8129670.0,116181.0,"69,974,416 ",Asia,264,"33,642",9,79,0.8,744,Dummy,Dummy
73,Honduras,262760,691.0,7005.0,25.0,92454,51,163301,566.0,26117.0,696.0,792602.0,78780.0,"10,060,985 ",North America,38,"1,436",13,69,2,"16,231",Dummy,Dummy
74,Sri Lanka,259089,,3077.0,,225952,,30060,,12049.0,143.0,3743577.0,174099.0,"21,502,636 ",Asia,83,"6,988",6,,,"1,398",Dummy,Dummy
75,Slovenia,257335,,4419.0,,252285,,631,17.0,123765.0,2125.0,1347315.0,647990.0,"2,079,223 ",Europe,8,471,2,,,303,Dummy,Dummy
76,Moldova,256734,,6194.0,,249706,,834,48.0,63791.0,1539.0,1261083.0,313342.0,"4,024,616 ",Europe,16,650,3,,,207,Dummy,Dummy
77,Armenia,225095,,4514.0,,216778,,3803,,75821.0,1521.0,1185002.0,399157.0,"2,968,760 ",Asia,13,658,3,,,"1,281",Dummy,Dummy
78,Qatar,222071,,590.0,,219799,,1682,53.0,79091.0,210.0,2165723.0,771322.0,"2,807,805 ",Asia,13,"4,759",1,,,599,Dummy,Dummy
79,Bosnia and Herzegovina,205022,,9665.0,,183306,,12051,,62881.0,2964.0,1030666.0,316111.0,"3,260,459 ",Europe,16,337,3,,,"3,696",Dummy,Dummy
80,Libya,193474,,3193.0,,178387,,11894,,27782.0,458.0,1120246.0,160860.0,"6,964,103 ",Africa,36,"2,181",6,,,"1,708",Dummy,Dummy
81,Cuba,190993,,1284.0,,174151,,15558,189.0,16873.0,113.0,5113084.0,451697.0,"11,319,726 ",North America,59,"8,816",2,,,"1,374",Dummy,Dummy
82,Kenya,184161,,3634.0,,125684,,54843,113.0,3352.0,66.0,1959701.0,35667.0,"54,945,075 ",Africa,298,"15,120",28,,,998,Dummy,Dummy
83,Nigeria,167618,,2120.0,,164244,,1254,11.0,794.0,10.0,2266591.0,10732.0,"211,198,870 ",Africa,"1,260","99,622",93,,,6,Dummy,Dummy
84,S. Korea,157723,762.0,2021.0,3.0,148024,331,7678,144.0,3074.0,39.0,10614317.0,206854.0,"51,313,145 ",Asia,325,"25,390",5,15,0.06,150,Dummy,Dummy
85,Myanmar,157277,,3334.0,,136443,,17500,,2871.0,61.0,2734326.0,49921.0,"54,772,736 ",Asia,348,"16,429",20,,,320,Dummy,Dummy
86,North Macedonia,155684,,5484.0,,149977,,223,25.0,74730.0,2632.0,879339.0,422092.0,"2,083,289 ",Europe,13,380,2,,,107,Dummy,Dummy
87,Zambia,154948,,2199.0,,131792,,20957,1342.0,8201.0,116.0,1874444.0,99212.0,"18,893,315 ",Africa,122,"8,592",10,,,"1,109",Dummy,Dummy
88,Algeria,139626,,3716.0,,97089,,38821,32.0,3128.0,83.0,230861.0,5172.0,"44,636,630 ",Africa,320,"12,012",193,,,870,Dummy,Dummy
89,Latvia,137429,,2513.0,,133928,,988,37.0,73674.0,1347.0,2906594.0,1558183.0,"1,865,374 ",Europe,14,742,1,,,530,Dummy,Dummy
90,Albania,132521,,2456.0,,130009,,56,3.0,46100.0,854.0,805546.0,280223.0,"2,874,665 ",Europe,22,"1,170",4,,,19,Dummy,Dummy
91,Norway,131316,,794.0,,88952,,41570,6.0,24036.0,145.0,6043353.0,1106151.0,"5,463,409 ",Europe,42,"6,881",1,,,"7,609",Dummy,Dummy
92,Estonia,131085,21.0,1269.0,,127416,65,2400,6.0,98751.0,956.0,1529150.0,1151968.0,"1,327,424 ",Europe,10,"1,046",1,16,,"1,808",Dummy,Dummy
93,Kyrgyzstan,126395,1392.0,2009.0,9.0,110698,616,13688,102.0,19061.0,303.0,1310251.0,197594.0,"6,631,030 ",Asia,52,"3,301",5,210,1,"2,064",Dummy,Dummy
94,Afghanistan,120216,,4962.0,,71012,,44242,1124.0,3021.0,125.0,612112.0,15381.0,"39,797,047 ",Asia,331,"8,020",65,,,"1,112",Dummy,Dummy
95,Mongolia,117963,2485.0,578.0,15.0,79256,"+2,602",38129,126.0,35417.0,174.0,3266128.0,980615.0,"3,330,694 ",Asia,28,"5,762",1,746,5,"11,448",Dummy,Dummy
96,Uzbekistan,111153,476.0,740.0,4.0,107696,633,2717,23.0,3274.0,22.0,1377915.0,40586.0,"33,950,900 ",Asia,305,"45,880",25,14,0.1,80,Dummy,Dummy
97,Montenegro,100252,,1613.0,,98352,,287,6.0,159600.0,2568.0,450953.0,717912.0,"628,145 ",Europe,6,389,1,,,457,Dummy,Dummy
98,Ghana,95914,,796.0,,93444,,1674,9.0,3024.0,25.0,1276266.0,40241.0,"31,715,929 ",Africa,331,"39,844",25,,,53,Dummy,Dummy
99,Finland,95742,,969.0,,46000,,48773,7.0,17253.0,175.0,5420876.0,976859.0,"5,549,294 ",Europe,58,"5,727",1,,,"8,789",Dummy,Dummy
100,Namibia,89917,,1521.0,,67330,,21066,81.0,34763.0,588.0,529147.0,204576.0,"2,586,557 ",Africa,29,"1,701",5,,,"8,144",Dummy,Dummy
101,Cameroon,80858,,1324.0,,78224,,1310,152.0,2973.0,49.0,1751774.0,64403.0,"27,200,175 ",Africa,336,"20,544",16,,,48,Dummy,Dummy
102,Uganda,79977,,1023.0,,52961,,25993,1116.0,1696.0,22.0,1326017.0,28112.0,"47,168,667 ",Africa,590,"46,108",36,,,551,Dummy,Dummy
103,El Salvador,78766,,2381.0,,72572,,3813,54.0,12083.0,365.0,1062066.0,162924.0,"6,518,782 ",North America,83,"2,738",6,,,585,Dummy,Dummy
104,Mozambique,76404,,878.0,,71205,,4321,32.0,2379.0,27.0,597833.0,18611.0,"32,121,753 ",Africa,420,"36,585",54,,,135,Dummy,Dummy
105,Cyprus,75860,,374.0,,72485,,3001,20.0,62380.0,308.0,7842227.0,6448654.0,"1,216,103 ",Asia,16,"3,252",0,,,"2,468",Dummy,Dummy
106,Maldives,73798,,210.0,,69974,,3614,90.0,134181.0,382.0,1013597.0,1842937.0,"549,990 ",Asia,7,"2,619",1,,,"6,571",Dummy,Dummy
107,Luxembourg,70787,,818.0,,69706,,263,1.0,111285.0,1286.0,3084578.0,4849302.0,"636,087 ",Europe,9,778,0,,,413,Dummy,Dummy
108,Botswana,69680,,1125.0,,63932,,4623,1.0,29049.0,469.0,1304362.0,543777.0,"2,398,706 ",Africa,34,"2,132",2,,,"1,927",Dummy,Dummy
109,Singapore,62589,10.0,36.0,,62228,,325,4.0,10615.0,6.0,13607805.0,2307929.0,"5,896,111 ",Asia,94,"163,781",0,2,,55,Dummy,Dummy
110,Cambodia,50385,,602.0,,44143,,5640,,2973.0,36.0,1358254.0,80139.0,"16,948,783 ",Asia,336,"28,154",12,,,333,Dummy,Dummy
111,Jamaica,50124,,1075.0,,30074,,18975,10.0,16854.0,361.0,440287.0,148044.0,"2,974,034 ",North America,59,"2,767",7,,,"6,380",Dummy,Dummy
112,Zimbabwe,49864,,1789.0,,39121,,8954,10.0,3307.0,119.0,669336.0,44392.0,"15,077,783 ",Africa,302,"8,428",23,,,594,Dummy,Dummy
113,Ivory Coast,48305,,313.0,,47834,,158,,1787.0,12.0,709587.0,26257.0,"27,025,099 ",Africa,559,"86,342",38,,,6,Dummy,Dummy
114,Senegal,43128,,1166.0,,41429,,533,13.0,2510.0,68.0,564537.0,32859.0,"17,180,661 ",Africa,398,"14,735",30,,,31,Dummy,Dummy
115,Madagascar,42216,,913.0,,40629,,674,45.0,1487.0,32.0,213944.0,7534.0,"28,395,756 ",Africa,673,"31,102",133,,,24,Dummy,Dummy
116,DRC,40836,,924.0,,28268,,11644,,443.0,10.0,201684.0,2186.0,"92,253,325 ",Africa,"2,259","99,841",457,,,126,Dummy,Dummy
117,Rwanda,39047,,438.0,,27272,,11337,39.0,2942.0,33.0,1641582.0,123705.0,"13,270,151 ",Africa,340,"30,297",8,,,854,Dummy,Dummy
118,Angola,38849,,900.0,,33242,,4707,11.0,1147.0,27.0,648883.0,19154.0,"33,876,821 ",Africa,872,"37,641",52,,,139,Dummy,Dummy
119,Sudan,36658,,2754.0,,30516,,3388,,817.0,61.0,234414.0,5225.0,"44,863,481 ",Africa,"1,224","16,290",191,,,76,Dummy,Dummy
120,Malawi,36126,,1196.0,,33169,,1761,54.0,1841.0,61.0,268117.0,13666.0,"19,619,300 ",Africa,543,"16,404",73,,,90,Dummy,Dummy
121,Trinidad and Tobago,32793,,847.0,,24821,,7125,22.0,23357.0,603.0,231508.0,164892.0,"1,404,001 ",North America,43,"1,658",6,,,"5,075",Dummy,Dummy
122,Cabo Verde,32524,,286.0,,31625,,613,23.0,57873.0,509.0,172789.0,307459.0,"561,990 ",Africa,17,"1,965",3,,,"1,091",Dummy,Dummy
123,Australia,30642,31.0,910.0,,29358,,374,1.0,1188.0,35.0,20804647.0,806572.0,"25,793,922 ",Australia/Oceania,842,"28,345",1,1,,14,Dummy,Dummy
124,Malta,30623,,420.0,,30158,,45,,69171.0,949.0,985629.0,2226333.0,"442,714 ",Europe,14,"1,054",0,,,102,Dummy,Dummy
125,Réunion,30583,,237.0,,28585,,1761,32.0,33918.0,263.0,102720.0,113922.0,"901,669 ",Africa,29,"3,805",9,,,"1,953",Dummy,Dummy
126,French Guiana,27536,,145.0,,9995,,17396,40.0,89885.0,473.0,288226.0,940851.0,"306,346 ",South America,11,"2,113",1,,,"56,785",Dummy,Dummy
127,Syria,25515,,1876.0,,21825,,1814,,1424.0,105.0,103566.0,5779.0,"17,921,696 ",Asia,702,"9,553",173,,,101,Dummy,Dummy
128,Gabon,25054,,159.0,,24729,,166,9.0,10999.0,70.0,888883.0,390245.0,"2,277,757 ",Africa,91,"14,326",3,,,73,Dummy,Dummy
129,Guinea,23770,,171.0,,22456,,1143,24.0,1763.0,13.0,468438.0,34737.0,"13,485,302 ",Africa,567,"78,861",29,,,85,Dummy,Dummy
130,Suriname,21732,,522.0,,17657,,3553,33.0,36718.0,882.0,79433.0,134209.0,"591,859 ",South America,27,"1,134",7,,,"6,003",Dummy,Dummy
131,Mauritania,20808,,489.0,,19790,,529,16.0,4362.0,103.0,307551.0,64468.0,"4,770,629 ",Africa,229,"9,756",16,,,111,Dummy,Dummy
132,Guyana,20055,,469.0,,18040,,1546,12.0,25375.0,593.0,188859.0,238962.0,"790,330 ",South America,39,"1,685",4,,,"1,956",Dummy,Dummy
133,Mayotte,19405,,174.0,,2964,,16267,6.0,69469.0,623.0,176919.0,633360.0,"279,334 ",Africa,14,"1,605",2,,,"58,235",Dummy,Dummy
134,Eswatini,19084,,678.0,,18107,,299,10.0,16282.0,578.0,225813.0,192656.0,"1,172,106 ",Africa,61,"1,729",5,,,255,Dummy,Dummy
135,French Polynesia,19007,,142.0,,18851,,14,,67276.0,503.0,26355.0,93284.0,"282,524 ",Australia/Oceania,15,"1,990",11,,,50,Dummy,Dummy
136,Haiti,18658,,436.0,,12847,,5375,,1617.0,38.0,89785.0,7780.0,"11,540,651 ",North America,619,"26,469",129,,,466,Dummy,Dummy
137,Papua New Guinea,17098,,173.0,,16518,,407,7.0,1876.0,19.0,131712.0,14450.0,"9,115,126 ",Australia/Oceania,533,"52,689",69,,,45,Dummy,Dummy
138,Vietnam,17052,189.0,81.0,,6840,,10131,,174.0,0.8,8434266.0,85880.0,"98,209,548 ",Asia,"5,759","1,212,464",12,2,,103,Dummy,Dummy
139,Guadeloupe,17028,,230.0,,2250,,14548,23.0,42550.0,575.0,226329.0,565551.0,"400,192 ",North America,24,"1,740",2,,,"36,353",Dummy,Dummy
140,Seychelles,15579,,68.0,,14365,,1146,,157438.0,687.0,21504.0,217315.0,"98,953 ",Africa,6,"1,455",5,,,"11,581",Dummy,Dummy
141,Somalia,14946,,775.0,,7246,,6925,,915.0,47.0,150573.0,9220.0,"16,331,909 ",Africa,"1,093","21,073",108,,,424,Dummy,Dummy
142,Taiwan,14804,,648.0,,11554,,2602,,620.0,27.0,2182211.0,91460.0,"23,859,714 ",Asia,"1,612","36,821",11,,,109,Dummy,Dummy
143,Mali,14426,,525.0,,10059,,3842,,693.0,25.0,319260.0,15329.0,"20,827,758 ",Africa,"1,444","39,672",65,,,184,Dummy,Dummy
144,Togo,13917,,129.0,,13513,,275,,1643.0,15.0,363629.0,42927.0,"8,470,932 ",Africa,609,"65,666",23,,,32,Dummy,Dummy
145,Andorra,13911,,127.0,,13720,,64,3.0,179757.0,1641.0,193595.0,2501615.0,"77,388 ",Europe,6,609,0,,,827,Dummy,Dummy
146,Tajikistan,13499,,90.0,,13302,,107,,1385.0,9.0,,,"9,749,914 ",Asia,722,"108,332",,,,11,Dummy,Dummy
147,Burkina Faso,13479,,168.0,,13301,,10,,628.0,8.0,196200.0,9138.0,"21,470,433 ",Africa,"1,593","127,800",109,,,0.5,Dummy,Dummy
148,Belize,13251,,329.0,,12654,,268,1.0,32736.0,813.0,154705.0,382187.0,"404,789 ",North America,31,"1,230",3,,,662,Dummy,Dummy
149,Congo,12596,,165.0,,11211,,1220,,2228.0,29.0,158304.0,28006.0,"5,652,589 ",Africa,449,"34,258",36,,,216,Dummy,Dummy
150,Bahamas,12586,,246.0,,11544,,796,3.0,31704.0,620.0,106472.0,268205.0,"396,980 ",North America,32,"1,614",4,,,"2,005",Dummy,Dummy
151,Martinique,12374,,98.0,,98,,12178,1.0,33000.0,261.0,200461.0,534598.0,"374,975 ",North America,30,"3,826",2,,,"32,477",Dummy,Dummy
152,Curaçao,12342,,126.0,,12189,,27,4.0,74909.0,765.0,136140.0,826288.0,"164,761 ",North America,13,"1,308",1,,,164,Dummy,Dummy
153,Hong Kong,11924,,211.0,,11630,,83,1.0,1578.0,28.0,16710131.0,2211072.0,"7,557,480 ",Asia,634,"35,817",0,,,11,Dummy,Dummy
