ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
579063,North America,North America,,771.0,99.0,14578.0,,656853,27786.0,50004.0,,
605095,Europe,Europe,,148.0,13.0,29107.0,,937436,83730.0,248611.0,,
154139,Asia,Asia,,584.0,17.0,6488.0,,321935,11741.0,156055.0,,
34178,South America,South America,,641.0,24.0,1163.0,,58330,2535.0,21617.0,,
3518,Australia/Oceania,Oceania,,60.0,2.0,82.0,,7917,72.0,4327.0,,
12653,Africa,Africa,,1.0,,178.0,,16873,876.0,3344.0,,
1388714,All,World,16.3,2205.0,155.0,51603.0,,2000065,126754.0,484597.0,,257.0
549362,North America,USA,79.0,360.0,17.0,13473.0,9367.0,614246,26064.0,38820.0,3100387.0,1856.0
88301,Europe,Spain,390.0,,,7371.0,12833.0,174060,18255.0,67504.0,600000.0,3723.0
104291,Europe,Italy,348.0,,,3186.0,17758.0,162488,21067.0,37130.0,1073689.0,2687.0
98769,Europe,France,241.0,,,6730.0,5114.0,143303,15729.0,28805.0,333807.0,2195.0
56115,Europe,Germany,42.0,,,4288.0,15730.0,132210,3495.0,72600.0,1317887.0,1578.0
81422,Europe,UK,178.0,,,1559.0,5637.0,93873,12107.0,0.0,382650.0,1383.0
22065,Asia,Iran,56.0,,,3691.0,3421.0,74877,4683.0,48129.0,287359.0,891.0
58909,Asia,Turkey,17.0,,,1809.0,5260.0,65111,1403.0,4799.0,443626.0,772.0
20094,Europe,Belgium,359.0,,,1223.0,8814.0,31119,4157.0,6868.0,102151.0,2685.0
24224,Europe,Netherlands,172.0,,,1358.0,7877.0,27419,2945.0,250.0,134972.0,1600.0
17925,North America,Canada,24.0,,,557.0,11942.0,27063,903.0,8235.0,450717.0,717.0
10062,Europe,Switzerland,136.0,,,386.0,22993.0,25936,1174.0,14700.0,199000.0,2997.0
10106,South America,Brazil,7.0,422.0,20.0,296.0,296.0,25684,1552.0,14026.0,62985.0,121.0
19238,Europe,Russia,1.0,,,8.0,9593.0,21102,170.0,1694.0,1400000.0,145.0
16534,Europe,Portugal,56.0,,,218.0,18798.0,17448,567.0,347.0,191680.0,1711.0
6217,Europe,Austria,43.0,8.0,,243.0,16854.0,14234,384.0,7633.0,151796.0,1580.0
9728,Asia,Israel,14.0,,,175.0,13557.0,12046,123.0,2195.0,117339.0,1392.0
9735,Asia,India,0.3,,,,177.0,11487,393.0,1359.0,244893.0,8.0
11048,Europe,Ireland,82.0,,,194.0,18358.0,11479,406.0,25.0,90646.0,2325.0
10031,Europe,Sweden,102.0,,,915.0,5416.0,11445,1033.0,381.0,54700.0,1133.0
2750,Asia,S. Korea,4.0,27.0,3.0,55.0,10426.0,10591,225.0,7616.0,534552.0,207.0
7204,South America,Peru,7.0,,,132.0,3100.0,10303,230.0,2869.0,102216.0,312.0
7101,Asia,Japan,1.0,215.0,,152.0,708.0,8100,146.0,853.0,89551.0,64.0
5179,South America,Chile,5.0,,,387.0,4593.0,7917,92.0,2646.0,87794.0,414.0
6538,South America,Ecuador,21.0,,,129.0,1437.0,7603,369.0,696.0,25347.0,431.0
6321,Europe,Poland,7.0,,,160.0,3919.0,7202,263.0,618.0,148321.0,190.0
5477,Europe,Romania,18.0,,,241.0,3644.0,6879,351.0,1051.0,70097.0,358.0
6452,Europe,Norway,26.0,,,59.0,23716.0,6623,139.0,32.0,128569.0,1222.0
3697,Europe,Denmark,52.0,,,100.0,12812.0,6511,299.0,2515.0,74210.0,1124.0
2779,Australia/Oceania,Australia,2.0,40.0,2.0,78.0,14525.0,6440,63.0,3598.0,370394.0,253.0
5338,Europe,Czechia,15.0,30.0,,92.0,12283.0,6141,161.0,642.0,131542.0,573.0
4435,Asia,Pakistan,0.5,151.0,11.0,46.0,332.0,5988,107.0,1446.0,73439.0,27.0
2868,North America,Mexico,3.0,385.0,74.0,207.0,311.0,5399,406.0,2125.0,40091.0,42.0
4407,Asia,Saudi Arabia,2.0,,,59.0,4309.0,5369,73.0,889.0,150000.0,154.0
4593,Asia,Philippines,3.0,,,1.0,397.0,5223,335.0,295.0,43500.0,48.0
2427,Asia,Malaysia,3.0,,,60.0,2620.0,4987,82.0,2478.0,84791.0,154.0
3972,Asia,UAE,3.0,,,1.0,65538.0,4933,28.0,933.0,648195.0,499.0
3954,Asia,Indonesia,2.0,,,,116.0,4839,459.0,426.0,31628.0,18.0
3971,Europe,Serbia,11.0,,,131.0,2678.0,4465,94.0,400.0,23398.0,511.0
3407,North America,Panama,22.0,,,106.0,3720.0,3574,95.0,72.0,16053.0,828.0
3048,Asia,Qatar,2.0,,,37.0,18265.0,3428,7.0,373.0,52622.0,1190.0
3155,Europe,Ukraine,2.0,,,45.0,804.0,3372,98.0,119.0,35153.0,77.0
2740,Europe,Luxembourg,107.0,,,30.0,47163.0,3307,67.0,500.0,29523.0,5283.0
2941,North America,Dominican Republic,17.0,,,143.0,855.0,3286,183.0,162.0,9275.0,303.0
3045,Europe,Belarus,3.0,,,57.0,7606.0,3281,33.0,203.0,71875.0,347.0
2631,Asia,Singapore,2.0,,,29.0,12423.0,3252,10.0,611.0,72680.0,556.0
2797,Europe,Finland,12.0,,,74.0,8535.0,3161,64.0,300.0,47290.0,571.0
2498,South America,Colombia,2.0,,,106.0,893.0,2979,127.0,354.0,45423.0,59.0
1103,Asia,Thailand,0.6,30.0,2.0,61.0,1440.0,2643,43.0,1497.0,100498.0,38.0
1779,South America,Argentina,2.0,166.0,3.0,83.0,505.0,2443,105.0,559.0,22805.0,54.0
1978,Africa,South Africa,0.5,,,7.0,1467.0,2415,27.0,410.0,87022.0,41.0
1583,Africa,Egypt,2.0,,,,244.0,2350,178.0,589.0,25000.0,23.0
1800,Europe,Greece,10.0,,,76.0,4682.0,2170,101.0,269.0,48798.0,208.0
1053,Africa,Algeria,7.0,,,60.0,77.0,2070,326.0,691.0,3359.0,47.0
1760,Europe,Moldova,10.0,,,80.0,1555.0,1934,40.0,134.0,6271.0,479.0
1545,Africa,Morocco,3.0,,,1.0,260.0,1888,126.0,217.0,9609.0,51.0
723,Europe,Iceland,23.0,,,8.0,106490.0,1720,8.0,989.0,36339.0,5040.0
1258,Europe,Croatia,8.0,,,34.0,4472.0,1704,31.0,415.0,18359.0,415.0
1253,Europe,Hungary,14.0,67.0,12.0,58.0,3864.0,1579,134.0,192.0,37326.0,163.0
876,Asia,Bahrain,4.0,,,3.0,40762.0,1528,7.0,645.0,69359.0,898.0
556,Asia,Iraq,2.0,,,,1130.0,1400,78.0,766.0,45437.0,35.0
649,Australia/Oceania,New Zealand,2.0,20.0,,3.0,13790.0,1386,9.0,728.0,66499.0,287.0
1227,Europe,Estonia,23.0,,,11.0,24321.0,1373,31.0,115.0,32263.0,1035.0
1176,Asia,Kuwait,0.7,,,26.0,,1355,3.0,176.0,,317.0
1050,Asia,Kazakhstan,0.7,35.0,,20.0,4333.0,1267,14.0,203.0,81359.0,67.0
1012,Europe,Slovenia,27.0,,,35.0,17291.0,1220,56.0,152.0,35946.0,587.0
1111,Asia,Uzbekistan,0.1,49.0,,8.0,2091.0,1214,4.0,99.0,70000.0,36.0
833,Asia,Azerbaijan,1.0,,,25.0,7075.0,1197,13.0,351.0,71736.0,118.0
961,Europe,Lithuania,11.0,21.0,,14.0,16412.0,1091,29.0,101.0,44677.0,401.0
807,Europe,Bosnia and Herzegovina,12.0,,,4.0,3782.0,1083,40.0,236.0,12407.0,330.0
786,Asia,Armenia,5.0,,,30.0,2806.0,1067,16.0,265.0,8316.0,360.0
575,Asia,Hong Kong,0.5,,,13.0,12900.0,1013,4.0,434.0,96709.0,135.0
924,Asia,Bangladesh,0.3,,,1.0,80.0,1012,46.0,42.0,13128.0,6.0
778,Europe,North Macedonia,21.0,,,15.0,4446.0,908,44.0,86.0,9262.0,436.0
704,Africa,Cameroon,0.5,,,,,848,14.0,130.0,,32.0
720,Europe,Slovakia,0.4,,,5.0,5504.0,835,2.0,113.0,30052.0,153.0
679,Asia,Oman,0.8,,,3.0,,813,4.0,130.0,,159.0
613,North America,Cuba,2.0,,,9.0,1645.0,766,21.0,132.0,18634.0,68.0
670,Africa,Tunisia,3.0,,,89.0,1050.0,747,34.0,43.0,12415.0,63.0
594,Europe,Bulgaria,5.0,22.0,1.0,29.0,2663.0,735,36.0,105.0,18502.0,106.0
651,Asia,Afghanistan,0.6,,,,,714,23.0,40.0,,18.0
61,,Diamond Princess,,,,7.0,,712,12.0,639.0,,
618,Asia,Cyprus,10.0,,,8.0,14845.0,695,12.0,65.0,17923.0,576.0
500,Europe,Andorra,401.0,,,17.0,21653.0,659,31.0,128.0,1673.0,8529.0
636,Europe,Latvia,3.0,,,3.0,15384.0,657,5.0,16.0,29018.0,348.0
540,Asia,Lebanon,3.0,,,33.0,2391.0,641,21.0,80.0,16319.0,94.0
518,Africa,Ivory Coast,0.2,,,,,638,6.0,114.0,,24.0
611,Africa,Ghana,0.3,,,2.0,1430.0,636,8.0,17.0,44421.0,20.0
549,North America,Costa Rica,0.6,,,14.0,1708.0,618,3.0,66.0,8703.0,121.0
466,Africa,Niger,0.6,,,,183.0,570,14.0,90.0,4427.0,24.0
321,Africa,Burkina Faso,1.0,,,,,528,30.0,177.0,,25.0
224,South America,Uruguay,2.0,,,14.0,2858.0,492,8.0,260.0,9929.0,142.0
203,Europe,Albania,8.0,,,5.0,1496.0,475,24.0,248.0,4306.0,165.0
366,Asia,Kyrgyzstan,0.8,19.0,,5.0,4008.0,449,5.0,78.0,26147.0,69.0
379,Europe,Channel Islands,75.0,,,,19095.0,440,13.0,48.0,3320.0,2531.0
379,North America,Honduras,3.0,12.0,5.0,10.0,162.0,419,31.0,9.0,1600.0,42.0
362,South America,Bolivia,2.0,43.0,,3.0,187.0,397,28.0,7.0,2185.0,34.0
155,Asia,Jordan,0.7,,,5.0,2009.0,397,7.0,235.0,20500.0,39.0
263,Asia,Taiwan,0.3,,,,2038.0,393,6.0,124.0,48549.0,17.0
346,Europe,Malta,7.0,,,4.0,43305.0,393,3.0,44.0,19121.0,890.0
351,Africa,Réunion,,,,3.0,,391,,40.0,,437.0
263,Africa,Nigeria,0.05,,,2.0,24.0,373,11.0,99.0,5000.0,2.0
283,Europe,San Marino,1061.0,,,15.0,24933.0,372,36.0,53.0,846.0,10963.0
308,Africa,Djibouti,2.0,,,,5421.0,363,2.0,53.0,5356.0,367.0
332,Africa,Guinea,,,,,,363,,31.0,,28.0
264,Africa,Mauritius,7.0,,,3.0,6510.0,324,9.0,51.0,8279.0,255.0
244,Asia,Palestine,0.4,,,,3397.0,308,2.0,62.0,17329.0,60.0
228,Asia,Georgia,0.8,,,6.0,1260.0,300,3.0,69.0,5027.0,75.0
114,Africa,Senegal,0.1,,,1.0,,299,2.0,183.0,,18.0
233,Europe,Montenegro,6.0,,,7.0,4568.0,283,4.0,46.0,2869.0,451.0
98,Asia,Vietnam,,1.0,,8.0,1364.0,267,,169.0,132771.0,3.0
111,Europe,Isle of Man,24.0,,,13.0,24955.0,254,2.0,141.0,2122.0,2987.0
201,Africa,DRC,0.2,,,,,241,20.0,20.0,,3.0
165,Asia,Sri Lanka,0.3,,,1.0,223.0,233,7.0,61.0,4768.0,11.0
145,Africa,Mayotte,11.0,,,3.0,5498.0,217,3.0,69.0,1500.0,795.0
166,Africa,Kenya,0.2,,,2.0,151.0,216,9.0,41.0,8123.0,4.0
77,South America,Venezuela,0.3,8.0,,6.0,7913.0,197,9.0,111.0,225009.0,7.0
21,Europe,Faeroe Islands,,,,,114647.0,184,,163.0,5602.0,3766.0
156,North America,Guatemala,0.3,13.0,,3.0,63.0,180,5.0,19.0,1134.0,10.0
130,South America,Paraguay,1.0,2.0,1.0,1.0,510.0,161,8.0,23.0,3640.0,23.0
77,North America,Martinique,21.0,1.0,2.0,17.0,,158,8.0,73.0,,421.0
118,North America,El Salvador,0.9,,,2.0,1115.0,149,6.0,25.0,7230.0,23.0
70,North America,Guadeloupe,20.0,,,13.0,,145,8.0,67.0,,362.0
97,Africa,Mali,0.6,,,,,144,13.0,34.0,,7.0
28,Asia,Brunei ,2.0,,,2.0,23658.0,136,1.0,107.0,10350.0,311.0
85,Africa,Rwanda,,,,,482.0,134,,49.0,6237.0,10.0
36,Europe,Gibraltar,,,,1.0,48945.0,129,,93.0,1649.0,3829.0
26,Asia,Cambodia,,,,1.0,345.0,122,,96.0,5768.0,7.0
88,North America,Trinidad and Tobago,6.0,,,,823.0,113,8.0,17.0,1152.0,81.0
85,Africa,Madagascar,,,,1.0,,108,,23.0,,4.0
79,North America,Jamaica,2.0,,1.0,,436.0,105,5.0,21.0,1290.0,35.0
