#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,26423084,8350.0,557529.0,683.0,16219136.0,"+10,464",9646419,34748.0,,,,,,North America,"
",,
,Asia,21565451,9589.0,349552.0,103.0,20034413.0,"+9,069",1181486,23981.0,,,,,,Asia,"
",,
,South America,14035014,1392.0,377955.0,39.0,12510077.0,722,1146982,18694.0,,,,,,South America,"
",,
,Europe,26170719,15370.0,593808.0,294.0,14057288.0,"+40,853",11519623,28859.0,,,,,,Europe,"
",,
,Africa,3095419,,73491.0,,2494196.0,,527732,2489.0,,,,,,Africa,"
",,
,Oceania,49136,19.0,1069.0,,33661.0,2,14406,19.0,,,,,,Australia/Oceania,"
",,
,World,91339544,34720.0,1953419.0,1119.0,65349477.0,"+61,110",24036648,108790.0,11718.0,250.6,,,,All,"
",,
1,USA,23143197,,385249.0,,13680461.0,,9077487,28826.0,69701.0,1160.0,273397007.0,823399.0,"332,034,477 ",North America,14,862,1
2,India,10479913,,151364.0,,10111294.0,584,217255,8944.0,7555.0,109.0,182652887.0,131670.0,"1,387,197,365 ",Asia,132,"9,165",8
3,Brazil,8133833,,203617.0,,7207483.0,,722733,8318.0,38122.0,954.0,28600000.0,134045.0,"213,361,968 ",South America,26,"1,048",7
4,Russia,3425269,,62273.0,,2800675.0,,562321,2300.0,23466.0,427.0,94289973.0,645964.0,"145,967,845 ",Europe,43,"2,344",2
5,UK,3118518,,81960.0,,1406967.0,,1629591,3098.0,45810.0,1204.0,58860706.0,864637.0,"68,075,660 ",Europe,22,831,1
6,France,2786838,,68060.0,,203072.0,,2515706,2676.0,42644.0,1041.0,38243665.0,585209.0,"65,350,478 ",Europe,23,960,2
7,Turkey,2336476,,22981.0,,2208451.0,,105044,2783.0,27546.0,271.0,26376784.0,310974.0,"84,819,887 ",Asia,36,"3,691",3
8,Italy,2289021,,79203.0,,1633839.0,,575979,2642.0,37889.0,1311.0,27983049.0,463186.0,"60,414,339 ",Europe,26,763,2
9,Spain,2111782,,52275.0,,0.0,N/A,0,2511.0,45158.0,1118.0,28775103.0,615320.0,"46,764,440 ",Europe,22,895,2
10,Germany,1941119,,42097.0,,1570000.0,"+24,500",329022,5414.0,23129.0,502.0,35118592.0,418444.0,"83,926,610 ",Europe,43,"1,994",2
11,Colombia,1801903,,46451.0,,1632614.0,,122838,3482.0,35214.0,908.0,8726048.0,170530.0,"51,170,251 ",South America,28,"1,102",6
12,Argentina,1730921,,44654.0,,1518715.0,,167552,3606.0,38113.0,983.0,5260563.0,115831.0,"45,415,745 ",South America,26,"1,017",9
13,Mexico,1541633,7594.0,134368.0,662.0,1160373.0,"+9,951",246892,3913.0,11891.0,1036.0,3879629.0,29924.0,"129,650,576 ",North America,84,965,33
14,Poland,1390385,,31264.0,,1130460.0,,228661,1605.0,36759.0,827.0,7642615.0,202055.0,"37,824,476 ",Europe,27,"1,210",5
15,Iran,1292614,,56262.0,,1081736.0,,154616,4568.0,15286.0,665.0,8207975.0,97065.0,"84,561,711 ",Asia,65,"1,503",10
16,South Africa,1246643,,33579.0,,973265.0,,239799,546.0,20880.0,562.0,7236389.0,121204.0,"59,704,348 ",Africa,48,"1,778",8
17,Ukraine,1124430,5116.0,20019.0,184.0,812368.0,"+15,951",292043,177.0,25794.0,459.0,5733555.0,131525.0,"43,593,031 ",Europe,39,"2,178",8
18,Peru,1037350,,38335.0,,970916.0,,28099,1467.0,31232.0,1154.0,5681038.0,171040.0,"33,214,648 ",South America,32,866,6
19,Netherlands,878263,,12411.0,,0.0,N/A,0,702.0,51196.0,723.0,6352647.0,370307.0,"17,155,075 ",Europe,20,"1,382",3
20,Czechia,844799,9294.0,13485.0,66.0,676593.0,402,154721,1099.0,78809.0,1258.0,5114219.0,477092.0,"10,719,570 ",Europe,13,795,2
21,Indonesia,836718,,24343.0,,688739.0,,123636,,3042.0,89.0,7921070.0,28798.0,"275,056,210 ",Asia,329,"11,299",35
22,Romania,673271,,16725.0,,600710.0,,55836,1083.0,35123.0,873.0,5024629.0,262124.0,"19,168,926 ",Europe,28,"1,146",4
23,Canada,668181,,17086.0,,568573.0,,82522,843.0,17622.0,451.0,14646158.0,386262.0,"37,917,721 ",North America,57,"2,219",3
24,Belgium,665223,960.0,20122.0,44.0,45744.0,,599357,378.0,57266.0,1732.0,7315972.0,629793.0,"11,616,463 ",Europe,17,577,2
25,Chile,645892,,17162.0,,606055.0,,22675,939.0,33634.0,894.0,6938362.0,361311.0,"19,203,271 ",South America,30,"1,119",3
26,Iraq,603739,,12906.0,,558777.0,,32056,128.0,14835.0,317.0,4898139.0,120357.0,"40,696,612 ",Asia,67,"3,153",8
27,Bangladesh,523302,,7803.0,,467718.0,,47781,,3161.0,47.0,3371416.0,20364.0,"165,559,163 ",Asia,316,"21,217",49
28,Pakistan,506701,2408.0,10717.0,41.0,461977.0,"+3,606",34007,2340.0,2271.0,48.0,7162626.0,32098.0,"223,150,502 ",Asia,440,"20,822",31
29,Israel,504269,3196.0,3704.0,,425926.0,920,74639,1027.0,54826.0,403.0,8917453.0,969542.0,"9,197,590 ",Asia,18,"2,483",1
30,Philippines,489736,,9416.0,,458206.0,,22114,727.0,4438.0,85.0,7067402.0,64044.0,"110,352,408 ",Asia,225,"11,720",16
31,Sweden,489471,,9433.0,,0.0,N/A,0,371.0,48306.0,931.0,4717676.0,465588.0,"10,132,733 ",Europe,21,"1,074",2
32,Portugal,489293,,7925.0,,372056.0,,109312,567.0,48060.0,778.0,6077195.0,596926.0,"10,180,814 ",Europe,21,"1,285",2
33,Switzerland,484506,,8364.0,,317600.0,,158542,378.0,55766.0,963.0,3877362.0,446277.0,"8,688,235 ",Europe,18,"1,039",2
34,Morocco,452988,,7767.0,,426006.0,,19215,631.0,12196.0,209.0,5074011.0,136611.0,"37,142,171 ",Africa,82,"4,782",7
35,Austria,382258,,6747.0,,355530.0,,19981,379.0,42315.0,747.0,3919571.0,433882.0,"9,033,719 ",Europe,24,"1,339",2
36,Saudi Arabia,363949,,6295.0,,355706.0,,1948,312.0,10369.0,179.0,11387027.0,324416.0,"35,100,131 ",Asia,96,"5,576",3
37,Serbia,361782,,3610.0,,31536.0,,326636,194.0,41496.0,414.0,2410824.0,276517.0,"8,718,543 ",Europe,24,"2,415",4
38,Hungary,343656,,10725.0,,203972.0,,128959,367.0,35622.0,1112.0,2852591.0,295690.0,"9,647,240 ",Europe,28,900,3
39,Jordan,308670,,4043.0,,290430.0,,14197,187.0,30094.0,394.0,3438946.0,335284.0,"10,256,830 ",Asia,33,"2,537",3
40,Japan,286752,,4044.0,,222963.0,,59745,864.0,2271.0,32.0,5419086.0,42917.0,"126,269,452 ",Asia,440,"31,224",23
41,Panama,281353,,4500.0,,220833.0,,56020,224.0,64670.0,1034.0,1443775.0,331855.0,"4,350,625 ",North America,15,967,3
42,Nepal,265268,,1927.0,,258968.0,,4373,,9019.0,66.0,1987555.0,67574.0,"29,413,009 ",Asia,111,"15,264",15
43,Georgia,241637,1857.0,2820.0,24.0,227208.0,993,11609,,60635.0,708.0,2013142.0,505170.0,"3,985,076 ",Asia,16,"1,413",2
44,UAE,232982,,711.0,,208366.0,,23905,,23407.0,71.0,22543923.0,2264889.0,"9,953,654 ",Asia,43,"14,000",0
