#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1688430,North America,"North America
 ",,8731.0,757.0,"+4,503",,19018.0,,3315452,172775.0,1454247.0,,
,"
",,,813988,South America,South America,,1301.0,70.0,594,,12969.0,,2363722,89038.0,1460696.0,,
,"
",,,848785,Europe,Europe,,,,700,,5660.0,,2440625,192564.0,1399276.0,,
,"
",,,748763,Asia,Asia,,6779.0,89.0,"+9,920",,19298.0,,2426627,58978.0,1618886.0,,
,"
",,,214888,Africa,Africa,,1070.0,19.0,327,,916.0,,435512,10681.0,209943.0,,
,"
",,,853,Australia/Oceania,Oceania,,65.0,,42,,8.0,,9708,126.0,8729.0,,
,"
",,,4315762,All,World,67.2,17946.0,935.0,"+16,086",,57873.0,,10992367,524177.0,6152428.0,,1410.0
1,117,"2,517",9,1514613,North America,USA,397.0,,,,"331,012,864 ",15907.0,107362.0,2837189,131485.0,1191091.0,35538123.0,8571.0
2,142,"3,429",65,523216,South America,Brazil,292.0,,,,"212,566,422 ",8318.0,15479.0,1501353,61990.0,916147.0,3290316.0,7063.0
3,221,"15,071",7,222504,Europe,Russia,66.0,,,,"145,934,960 ",2300.0,138205.0,661165,9683.0,428978.0,20168904.0,4531.0
4,"2,200","75,723",148,229041,Asia,India,13.0,,,,"1,380,048,586 ",8944.0,6737.0,627168,18225.0,379902.0,9297749.0,454.0
5,157,"1,648",9,0,Europe,Spain,607.0,,,N/A,"46,754,922 ",617.0,116544.0,297183,28368.0,0.0,5448984.0,6356.0
6,113,"3,282",19,99862,South America,Peru,305.0,,,,"32,972,385 ",1220.0,52173.0,292004,10045.0,182097.0,1720261.0,8856.0
7,67,"3,229",17,29374,South America,Chile,310.0,,,,"19,116,840 ",2099.0,59163.0,284541,5920.0,249247.0,1131008.0,14884.0
8,239,"1,543",7,0,Europe,UK,648.0,,,N/A,"67,887,996 ",279.0,146044.0,283757,43995.0,0.0,9914663.0,4180.0
9,251,"1,736",11,15060,Europe,Italy,576.0,,,,"60,461,036 ",82.0,90946.0,240961,34818.0,191083.0,5498719.0,3985.0
10,541,"4,417",211,66729,North America,Mexico,226.0,6741.0,679.0,"+4,274","128,936,700 ",378.0,4735.0,238511,29189.0,142593.0,610495.0,1850.0
11,361,"7,563",49,27659,Asia,Iran,132.0,,,,"83,994,819 ",3097.0,20471.0,232863,11106.0,194098.0,1719451.0,2772.0
12,995,"48,535",164,103722,Asia,Pakistan,21.0,4087.0,78.0,"+8,929","220,885,011 ",2479.0,6115.0,221896,4551.0,113623.0,1350773.0,1005.0
13,417,"16,323",24,20152,Asia,Turkey,61.0,,,,"84,341,594 ",1067.0,41304.0,202284,5167.0,176965.0,3483677.0,2398.0
14,176,"19,871",20,58187,Asia,Saudi Arabia,50.0,,,,"34,814,036 ",2287.0,49627.0,197608,1752.0,137669.0,1727701.0,5676.0
15,426,"9,244",14,6653,Europe,Germany,108.0,,,700,"83,785,708 ",327.0,70102.0,196717,9064.0,181000.0,5873563.0,2348.0
16,353,"20,854",35,83218,Africa,South Africa,48.0,,,,"59,310,064 ",539.0,28766.0,168061,2844.0,81999.0,1706127.0,2834.0
17,392,"2,185",47,59701,Europe,France,458.0,,,,"65,274,533 ",573.0,21212.0,166378,29875.0,76802.0,1384633.0,2549.0
18,"1,074","85,511",204,84909,Asia,Bangladesh,12.0,,,,"164,694,619 ",1.0,4892.0,153277,1926.0,66442.0,805697.0,931.0
19,480,"13,975",64,57938,South America,Colombia,72.0,,,,"50,884,429 ",335.0,15685.0,106110,3641.0,44531.0,798108.0,2085.0
20,360,"4,367",13,27783,North America,Canada,229.0,,,,"37,743,411 ",2110.0,75463.0,104772,8642.0,68347.0,2848244.0,2776.0
21,29,"23,795",8,11182,Asia,Qatar,42.0,,,,"2,807,805 ",187.0,130385.0,97897,118.0,86597.0,366095.0,34866.0
22,"1,435","32,799",758,48891,Africa,Egypt,30.0,,,,"102,331,672 ",41.0,1319.0,71299,3120.0,19288.0,135000.0,697.0
23,143,"1,866",19,0,Europe,Sweden,536.0,,,N/A,"10,099,585 ",124.0,51399.0,70639,5411.0,0.0,519113.0,6994.0
24,646,"32,633",121,44370,South America,Argentina,31.0,,,,"45,197,263 ",594.0,8233.0,69941,1385.0,24186.0,372108.0,1547.0
25,151,"23,332",9,13555,Europe,Belarus,43.0,,,,"9,449,297 ",89.0,108828.0,62698,405.0,48738.0,1028349.0,6635.0
26,188,"1,187",9,34793,Europe,Belgium,842.0,,,,"11,589,926 ",37.0,107968.0,61598,9761.0,17044.0,1251345.0,5315.0
27,297,"3,803",113,26797,South America,Ecuador,263.0,,,,"17,643,190 ",288.0,8852.0,59468,4639.0,28032.0,156185.0,3371.0
28,"4,605","91,574",322,29740,Asia,Indonesia,11.0,,,,"273,531,943 ",,3104.0,59394,2987.0,26667.0,849155.0,217.0
29,749,"18,620",71,23636,Asia,Iraq,54.0,,,,"40,219,503 ",326.0,14115.0,53708,2160.0,27912.0,567685.0,1335.0
30,340,"2,803",28,0,Europe,Netherlands,357.0,,,N/A,"17,135,140 ",28.0,35971.0,50335,6113.0,0.0,616376.0,2938.0
31,200,"31,201",3,10488,Asia,UAE,32.0,,,,"9,890,654 ",1.0,353869.0,49469,317.0,38664.0,3500000.0,5002.0
32,89,"11,896",11,9110,Asia,Kuwait,84.0,,,,"4,270,616 ",142.0,92574.0,47859,359.0,38390.0,395349.0,11207.0
33,953,"36,904",65,24649,Europe,Ukraine,27.0,,,,"43,730,851 ",98.0,15487.0,45887,1185.0,20053.0,677257.0,1049.0
34,132,"225,021",8,4855,Asia,Singapore,4.0,,,,"5,850,538 ",1.0,129517.0,44310,26.0,39429.0,757746.0,7574.0
