#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1337466,North America,North America,,6113.0,433.0,"+4,577",,19364.0,,2700859,153642.0,1209751.0,,
,"
",,,727337,South America,South America,,1036.0,25.0,416,,12432.0,,1746976,70324.0,949315.0,,
,"
",,,863448,Europe,Europe,,8472.0,117.0,"+5,734",,6321.0,,2306239,187504.0,1255287.0,,
,"
",,,639559,Asia,Asia,,7429.0,160.0,"+5,185",,15905.0,,1867917,47451.0,1180907.0,,
,"
",,,146922,Africa,Africa,,180.0,10.0,163,,481.0,,300021,7951.0,145148.0,,
,"
",,,470,Australia/Oceania,Oceania,,27.0,,15,,2.0,,9079,124.0,8485.0,,
,"
",,,3715257,All,World,59.9,23257.0,745.0,"+16,090",,54509.0,,8931812,467011.0,4749544.0,,1146.0
1,142,"2,713",12,1235657,North America,USA,369.0,,,,"330,949,344 ",16529.0,84532.0,2330578,121980.0,972941.0,27975863.0,7042.0
2,199,"4,245",88,476895,South America,Brazil,236.0,,,,"212,516,958 ",8318.0,11339.0,1070139,50058.0,543186.0,2409830.0,5036.0
3,250,"17,992",9,236858,Europe,Russia,56.0,7728.0,109.0,"+5,119","145,932,915 ",2300.0,116481.0,584680,8111.0,339711.0,16998453.0,4006.0
4,"3,347","103,847",203,170618,Asia,India,10.0,483.0,8.0,126,"1,379,604,102 ",8944.0,4934.0,412210,13285.0,228307.0,6807226.0,299.0
5,224,"1,594",9,0,Europe,UK,627.0,,,N/A,"67,876,328 ",379.0,113651.0,303110,42589.0,0.0,7714201.0,4466.0
6,160,"1,651",10,0,Europe,Spain,606.0,,,N/A,"46,754,331 ",617.0,103231.0,293018,28322.0,0.0,4826516.0,6267.0
7,131,"4,193",22,104714,South America,Peru,239.0,,,,"32,957,322 ",1143.0,44984.0,251338,7861.0,138763.0,1482563.0,7626.0
8,254,"1,747",12,21212,Europe,Italy,572.0,,,,"60,463,939 ",152.0,81765.0,238275,34610.0,182453.0,4943825.0,3941.0
9,81,"4,450",20,35844,South America,Chile,225.0,,,,"19,111,466 ",1951.0,49373.0,236748,4295.0,196609.0,943593.0,12388.0
10,414,"8,831",60,31693,Asia,Iran,113.0,,,,"83,959,572 ",2842.0,16623.0,202584,9507.0,161384.0,1395675.0,2413.0
11,438,"9,349",17,7555,Europe,Germany,107.0,,,,"83,776,947 ",376.0,60037.0,191216,8961.0,174700.0,5029696.0,2282.0
12,452,"17,112",29,22738,Asia,Turkey,58.0,,,,"84,311,855 ",781.0,34452.0,186493,4927.0,158828.0,2904744.0,2212.0
13,"1,250","63,052",206,105224,Asia,Pakistan,16.0,4951.0,119.0,"+4,388","220,744,151 ",111.0,4855.0,176617,3501.0,67892.0,1071642.0,800.0
14,736,"6,202",272,22735,North America,Mexico,161.0,4717.0,387.0,"+4,354","128,892,314 ",378.0,3677.0,175202,20781.0,131686.0,473952.0,1359.0
15,408,"2,203",47,56148,Europe,France,454.0,,,,"65,269,812 ",715.0,21214.0,160093,29633.0,74312.0,1384633.0,2453.0
16,226,"28,290",28,54086,Asia,Saudi Arabia,35.0,,,,"34,796,248 ",1955.0,35895.0,154233,1230.0,98917.0,1248997.0,4432.0
17,"1,514","115,537",275,63357,Asia,Bangladesh,9.0,,,,"164,640,865 ",1.0,3642.0,108775,1425.0,43993.0,599579.0,661.0
18,374,"4,487",16,29121,North America,Canada,223.0,,,,"37,732,573 ",2014.0,63149.0,101019,8410.0,63488.0,2382781.0,2677.0
19,640,"31,585",46,40478,Africa,South Africa,32.0,,,,"59,285,549 ",208.0,21820.0,92681,1877.0,50326.0,1293608.0,1563.0
20,32,"29,870",9,19631,Asia,Qatar,33.0,,,,"2,807,805 ",224.0,113147.0,86488,94.0,66763.0,317694.0,30803.0
21,775,"23,926",87,38008,South America,Colombia,42.0,,,,"50,866,658 ",335.0,11517.0,65633,2126.0,25499.0,585822.0,1290.0
22,191,"1,195",11,34083,Europe,Belgium,837.0,,,,"11,588,277 ",50.0,94829.0,60550,9696.0,16771.0,1098910.0,5225.0
23,163,"27,549",11,20844,Europe,Belarus,36.0,,,,"9,449,399 ",92.0,89125.0,57936,343.0,36749.0,842173.0,6131.0
24,180,"1,998",26,0,Europe,Sweden,500.0,,,N/A,"10,097,524 ",272.0,38193.0,56043,5053.0,0.0,385659.0,5550.0
25,"1,902","48,560",758,37325,Africa,Egypt,21.0,,,,"102,268,294 ",41.0,1320.0,53758,2106.0,14327.0,135000.0,526.0
26,355,"4,243",128,21129,South America,Ecuador,236.0,,,,"17,634,401 ",234.0,7822.0,49731,4156.0,24446.0,137930.0,2820.0
27,346,"2,814",33,0,Europe,Netherlands,355.0,,,N/A,"17,133,901 ",57.0,30193.0,49502,6089.0,0.0,517317.0,2889.0
28,"6,072","112,572",440,24717,Asia,Indonesia,9.0,,,,"273,437,170 ",,2272.0,45029,2429.0,17883.0,621156.0,165.0
29,222,"32,846",3,12478,Asia,UAE,30.0,,,,"9,886,737 ",1.0,307280.0,44533,301.0,31754.0,3038000.0,4504.0
30,139,"224,963",10,7845,Asia,Singapore,4.0,262.0,,,"5,849,031 ",1.0,98510.0,42095,26.0,34224.0,576189.0,7197.0
31,"1,097","45,548",171,28006,South America,Argentina,22.0,,,,"45,183,679 ",353.0,5856.0,41204,992.0,12206.0,264604.0,912.0
32,109,"13,381",12,8100,Asia,Kuwait,75.0,,,,"4,268,544 ",180.0,82378.0,39145,319.0,30726.0,351636.0,9171.0
33,263,"6,674",10,12407,Europe,Portugal,150.0,,,,"10,197,394 ",70.0,102684.0,38841,1528.0,24906.0,1047109.0,3809.0
34,"1,196","43,652",78,19049,Europe,Ukraine,23.0,735.0,8.0,103,"43,739,420 ",350.0,12876.0,36560,1002.0,16509.0,563194.0,836.0
35,"1,197","28,119",29,13591,Europe,Poland,36.0,,,502,"37,847,604 ",71.0,34887.0,31620,1346.0,16683.0,1320399.0,835.0
36,277,"4,424",17,387,Europe,Switzerland,226.0,,,,"8,652,837 ",16.0,58059.0,31243,1956.0,28900.0,502371.0,3611.0
37,"3,726","95,248",189,20600,Asia,Philippines,10.0,,,,"109,535,407 ",82.0,5299.0,29400,1150.0,7650.0,580449.0,268.0
