#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6520184,7001.0,246718.0,663.0,3555463.0,"+5,881",2718003,24207.0,,,,,,North America,"
",,
,"South America
 ",5228818,1196.0,174840.0,64.0,3755101.0,915,1298877,14863.0,,,,,,South America,"
",,
,Asia,5584548,7045.0,118711.0,50.0,4275926.0,"+5,448",1189911,18945.0,,,,,,Asia,"
",,
,Europe,3155724,7414.0,203037.0,106.0,1908036.0,"+4,006",1044651,5180.0,,,,,,Europe,"
",,
,Africa,1113246,103.0,25385.0,2.0,828044.0,10,259817,1196.0,,,,,,Africa,"
",,
,Oceania,25397,265.0,422.0,17.0,15349.0,,9626,51.0,,,,,,Australia/Oceania,"
",,
,World,21628638,23024.0,769128.0,902.0,14338570.0,"+16,260",6520940,64446.0,2775.0,98.7,,,,All,"
",,
1,USA,5529789,,172606.0,,2900188.0,,2456995,17186.0,16694.0,521.0,70224673.0,212002.0,"331,245,770 ",North America,60,"1,919",5
2,Brazil,3317832,,107297.0,,2404272.0,,806263,8318.0,15595.0,504.0,13464336.0,63288.0,"212,747,790 ",South America,64,"1,983",16
3,India,2594112,4904.0,50122.0,38.0,1862937.0,"+2,265",681053,8944.0,1878.0,36.0,29309703.0,21213.0,"1,381,678,359 ",Asia,533,"27,566",47
4,Russia,922853,4969.0,15685.0,68.0,732968.0,"+3,557",174200,2300.0,6323.0,107.0,32500000.0,222691.0,"145,942,457 ",Europe,158,"9,305",4
5,South Africa,583653,,11677.0,,466941.0,,105035,539.0,9826.0,197.0,3378029.0,56869.0,"59,399,953 ",Africa,102,"5,087",18
6,Peru,525803,,26075.0,,359781.0,,139947,1540.0,15920.0,789.0,2738229.0,82907.0,"33,027,616 ",South America,63,"1,267",12
7,Mexico,517714,6345.0,56543.0,635.0,351372.0,"+5,719",109799,3653.0,4010.0,438.0,1171007.0,9071.0,"129,099,449 ",North America,249,"2,283",110
