#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,17386810,11845.0,427064.0,599.0,10590184,"+6,877",6369562,31007.0,,,,,,North America,"
",,
,Asia,17398728,12696.0,300314.0,166.0,15381740,"+19,568",1716674,28108.0,,,,,,Asia,"
",,
,South America,11494237,167.0,331646.0,5.0,10216547,206,946044,16811.0,,,,,,South America,"
",,
,Europe,18294477,20790.0,421287.0,441.0,8115171,"+7,661",9758019,27506.0,,,,,,Europe,"
",,
,Africa,2263118,,53655.0,,1928654,,280809,2551.0,,,,,,Africa,"
",,
,Oceania,45927,9.0,1021.0,,33153,6,11753,25.0,,,,,,Australia/Oceania,"
",,
,World,66884018,45507.0,1535002.0,1211.0,46266155,"+34,318",19082861,106008.0,8581.0,196.9,,,,All,"
",,
1,USA,14983425,,287825.0,,8787738,,5907862,26261.0,45153.0,867.0,205841812.0,620307.0,"331,838,624 ",North America,22,"1,153",2
2,India,9644529,,140216.0,,9100792,846,403521,8944.0,6959.0,101.0,146986575.0,106064.0,"1,385,826,873 ",Asia,144,"9,884",9
3,Brazil,6577177,,176641.0,,5761363,,639173,8318.0,30848.0,828.0,25700000.0,120539.0,"213,209,454 ",South America,32,"1,207",8
4,Russia,2431731,,42684.0,,1916396,,472651,2300.0,16660.0,292.0,78777839.0,539716.0,"145,961,541 ",Europe,60,"3,420",2
5,France,2281475,,54981.0,,169358,,2057136,3230.0,34919.0,842.0,20957718.0,320769.0,"65,335,918 ",Europe,29,"1,188",3
6,Italy,1709991,,59514.0,,896308,,754169,3517.0,28300.0,985.0,22962114.0,380021.0,"60,423,291 ",Europe,35,"1,015",3
7,UK,1705971,,61014.0,,0,N/A,0,1274.0,25073.0,897.0,44812139.0,658618.0,"68,039,683 ",Europe,40,"1,115",2
8,Spain,1699145,,46252.0,,0,N/A,0,2371.0,36336.0,989.0,22992742.0,491691.0,"46,762,615 ",Europe,28,"1,011",2
9,Argentina,1459832,,39632.0,,1288785,,131415,3757.0,32173.0,873.0,4084362.0,90016.0,"45,373,860 ",South America,31,"1,145",11
10,Colombia,1362249,,37633.0,,1249702,,74914,2376.0,26650.0,736.0,6702477.0,131124.0,"51,115,456 ",South America,38,"1,358",8
11,Germany,1170095,,18975.0,,835700,,315420,4051.0,13946.0,226.0,29141172.0,347334.0,"83,899,597 ",Europe,72,"4,422",3
12,Mexico,1168395,11625.0,109456.0,593.0,859463,"+6,744",199476,3363.0,9021.0,845.0,3005228.0,23204.0,"129,513,719 ",North America,111,"1,183",43
13,Poland,1054273,,19861.0,,687910,,346502,1906.0,27870.0,525.0,6432494.0,170043.0,"37,828,650 ",Europe,36,"1,905",6
14,Iran,1028986,,50016.0,,719708,,259262,5817.0,12184.0,592.0,6342628.0,75102.0,"84,453,032 ",Asia,82,"1,689",13
15,Peru,972688,,36231.0,,905696,,30761,976.0,29326.0,1092.0,5154919.0,155417.0,"33,168,204 ",South America,34,915,6
16,Ukraine,813306,11590.0,13588.0,167.0,418581,"+6,048",381137,177.0,18645.0,312.0,4702234.0,107801.0,"43,619,452 ",Europe,54,"3,210",9
17,South Africa,810449,,22067.0,,744298,,44084,546.0,13592.0,370.0,5565928.0,93343.0,"59,628,760 ",Africa,74,"2,702",11
18,Turkey,797893,,14705.0,,427242,,355946,5800.0,9417.0,174.0,19517084.0,230349.0,"84,728,194 ",Asia,106,"5,762",4
19,Belgium,589942,2503.0,17254.0,112.0,39185,327,533503,753.0,50807.0,1486.0,6082316.0,523824.0,"11,611,376 ",Europe,20,673,2
