#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,2101566,North America,North America,,7287.0,689.0,"+4,522",,19949.0,,4326828,192487.0,2032775.0,,
,"
",,,927375,South America,South America,,1938.0,42.0,622,,13681.0,,3116379,112293.0,2076711.0,,
,"
",,,864967,Asia,Asia,,4888.0,68.0,"+6,421",,19934.0,,3199289,75269.0,2259053.0,,
,"
",,,871909,Europe,Europe,,1008.0,14.0,855,,5297.0,,2629881,198177.0,1559795.0,,
,"
",,,306473,Africa,Africa,,,,,,1003.0,,667343,14399.0,346471.0,,
,"
",,,3038,Australia/Oceania,Oceania,,424.0,3.0,86,,32.0,,12903,138.0,9727.0,,
,"
",,,5075383,All,World,76.0,15545.0,816.0,"+12,506",,59900.0,,13953344,592778.0,8285183.0,,1790.0
1,90,"2,346",7,1874274,North America,USA,426.0,,,,"331,086,970 ",16452.0,138021.0,3695025,141118.0,1679633.0,45697029.0,11160.0
2,106,"2,768",43,571141,South America,Brazil,361.0,,,,"212,624,130 ",8318.0,23097.0,2014738,76822.0,1366775.0,4911063.0,9476.0
3,"1,373","53,888",106,343481,Asia,India,19.0,123.0,10.0,58,"1,380,567,150 ",8944.0,9469.0,1005760,25619.0,636660.0,13072718.0,729.0
4,194,"12,226",6,209168,Europe,Russia,82.0,,,,"145,937,345 ",2300.0,164821.0,752797,11937.0,531692.0,24053516.0,5158.0
5,97,"2,615",16,97977,South America,Peru,382.0,,,,"32,989,959 ",1302.0,60745.0,341586,12615.0,230994.0,2003963.0,10354.0
6,183,"12,709",26,153961,Africa,South Africa,79.0,,,,"59,338,665 ",539.0,39181.0,324221,4669.0,165591.0,2324923.0,5464.0
7,398,"3,433",165,83003,North America,Mexico,291.0,6406.0,668.0,"+4,335","128,988,484 ",378.0,6063.0,324041,37574.0,203464.0,782063.0,2512.0
8,59,"2,623",14,21107,South America,Chile,381.0,,,,"19,123,109 ",1821.0,70695.0,323698,7290.0,295301.0,1351904.0,16927.0
9,153,"1,645",8,0,Europe,Spain,608.0,,,N/A,"46,755,613 ",617.0,128892.0,305935,28416.0,0.0,6026446.0,6543.0
10,232,"1,505",5,0,Europe,UK,664.0,,,N/A,"67,901,609 ",145.0,186588.0,292552,45119.0,0.0,12669634.0,4308.0
11,315,"6,175",41,22845,Asia,Iran,162.0,,,,"84,035,940 ",3471.0,24677.0,267061,13608.0,230608.0,2073791.0,3178.0
