#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,2024080,North America,North America,,7869.0,859.0,"+5,511",,19737.0,,4153319,188999.0,1940240.0,,
,"
",,,989205,South America,South America,,1617.0,32.0,525,,13640.0,,2993241,108399.0,1895637.0,,
,"
",,,842960,Asia,Asia,,5863.0,147.0,"+6,184",,19785.0,,3076703,72765.0,2160978.0,,
,"
",,,871537,Europe,Europe,,845.0,15.0,997,,5318.0,,2599910,197291.0,1531082.0,,
,"
",,,297623,Africa,Africa,,257.0,,936,,982.0,,629142,13803.0,317716.0,,
,"
",,,2488,Australia/Oceania,Oceania,,239.0,3.0,93,,28.0,,12154,133.0,9533.0,,
,"
",,,5027948,All,World,74.6,16690.0,1056.0,"+14,246",,59494.0,,13465190,581405.0,7855837.0,,1727.0
1,93,"2,379",8,1805791,North America,USA,420.0,180.0,2.0,126,"331,076,384 ",16337.0,133003.0,3545257,139145.0,1600321.0,44034024.0,10708.0
2,110,"2,863",46,643430,South America,Brazil,349.0,,,,"212,615,886 ",8318.0,21507.0,1931204,74262.0,1213512.0,4572796.0,9083.0
3,"1,472","56,747",111,320339,Asia,India,18.0,357.0,12.0,98,"1,380,493,070 ",8944.0,8991.0,937844,24327.0,593178.0,12412664.0,679.0
4,197,"12,566",6,215508,Europe,Russia,80.0,,,,"145,937,005 ",2300.0,162773.0,739947,11614.0,512825.0,23754645.0,5070.0
5,99,"2,697",17,98377,South America,Peru,371.0,,,,"32,987,448 ",1325.0,59535.0,333867,12229.0,223261.0,1963921.0,10121.0
6,60,"2,705",14,23204,South America,Chile,370.0,,,,"19,122,213 ",1915.0,69161.0,319493,7069.0,289220.0,1322503.0,16708.0
7,414,"3,551",171,81183,North America,Mexico,282.0,7051.0,836.0,"+4,913","128,981,086 ",378.0,5862.0,311486,36327.0,193976.0,756137.0,2415.0
8,154,"1,646",8,0,Europe,Spain,608.0,,,N/A,"46,755,514 ",617.0,128893.0,303699,28409.0,0.0,6026446.0,6495.0
9,199,"13,653",27,147667,Africa,South Africa,73.0,,,,"59,334,579 ",539.0,37630.0,298292,4346.0,146279.0,2232738.0,5027.0
10,233,"1,510",6,0,Europe,UK,662.0,,,N/A,"67,899,665 ",162.0,180712.0,291373,44968.0,0.0,12270317.0,4291.0
11,321,"6,361",42,23692,Asia,Iran,157.0,,,,"84,030,066 ",3389.0,24076.0,262173,13211.0,225270.0,2023079.0,3120.0
12,864,"41,037",136,77573,Asia,Pakistan,24.0,2165.0,66.0,"+2,154","221,025,870 ",2078.0,7365.0,255769,5386.0,172810.0,1627939.0,1157.0
13,248,"1,728",10,12919,Europe,Italy,579.0,,,,"60,458,132 ",60.0,99319.0,243344,34984.0,195441.0,6004611.0,4025.0
14,146,"15,257",15,57960,Asia,Saudi Arabia,66.0,,,,"34,831,824 ",2235.0,67090.0,237803,2283.0,177560.0,2336874.0,6827.0
15,392,"15,619",21,12871,Asia,Turkey,64.0,,,,"84,371,332 ",1204.0,48182.0,214993,5402.0,196720.0,4065178.0,2548.0
16,417,"9,164",13,6122,Europe,Germany,109.0,,,,"83,794,469 ",264.0,76092.0,200766,9144.0,185500.0,6376054.0,2396.0
17,867,"67,966",170,84406,Asia,Bangladesh,15.0,,,,"164,748,373 ",1.0,5866.0,190057,2424.0,103227.0,966400.0,1154.0
18,379,"2,174",26,63751,Europe,France,460.0,,,,"65,279,255 ",492.0,38133.0,172377,30029.0,78597.0,2489269.0,2641.0
19,318,"9,049",47,85467,South America,Colombia,111.0,,,,"50,902,201 ",875.0,21265.0,159898,5625.0,68806.0,1082415.0,3141.0
20,348,"4,291",11,27518,North America,Canada,233.0,,,,"37,754,249 ",2170.0,87473.0,108486,8798.0,72170.0,3302483.0,2873.0
21,423,"22,973",93,59475,South America,Argentina,44.0,,,,"45,210,848 ",752.0,10701.0,106910,1968.0,45467.0,483799.0,2365.0
22,27,"18,719",7,3223,Asia,Qatar,53.0,,,,"2,807,805 ",137.0,149814.0,104533,150.0,101160.0,420649.0,37229.0
23,"1,220","25,548",758,54378,Africa,Egypt,39.0,,,,"102,395,050 ",41.0,1318.0,83930,4008.0,25544.0,135000.0,820.0
24,492,"12,033",58,27630,Asia,Iraq,83.0,,,,"40,249,168 ",412.0,17342.0,81757,3345.0,50782.0,698012.0,2031.0
25,"3,482","73,754",249,37226,Asia,Indonesia,14.0,,,,"273,626,716 ",,4011.0,78572,3710.0,37636.0,1097468.0,287.0
