#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24432361,6761.0,525942.0,554.0,15133132,"+7,624",8773287,35296.0,,,,,,North America,"
",,
,Asia,20983444,8835.0,341896.0,125.0,19504598,"+6,325",1136950,24415.0,,,,,,Asia,"
",,
,South America,13382026,1010.0,366256.0,18.0,11988782,424,1026988,18181.0,,,,,,South America,"
",,
,Europe,24404193,6210.0,557629.0,251.0,12047042,"+13,850",11799522,27465.0,,,,,,Europe,"
",,
,Africa,2867078,,68030.0,,2368319,,430729,2500.0,,,,,,Africa,"
 ",,
,Oceania,48608,19.0,1066.0,,33583,24,13959,20.0,,,,,,Australia/Oceania,"
",,
,World,86118431,22835.0,1860834.0,948.0,61076162,"+28,247",23181435,107877.0,11048.0,238.7,,,,All,"
",,
1,USA,21353051,,362123.0,,12736512,,8254416,29582.0,64317.0,1091.0,260228941.0,783828.0,"331,997,424 ",North America,16,917,1
2,India,10357569,,149886.0,,9975958,618,231725,8944.0,7468.0,108.0,176531997.0,127282.0,"1,386,938,083 ",Asia,134,"9,253",8
3,Brazil,7754560,,196591.0,,6875230,,682739,8318.0,36350.0,922.0,28600000.0,134063.0,"213,333,114 ",South America,28,"1,085",7
4,Russia,3260138,,58988.0,,2640036,,561114,2300.0,22335.0,404.0,91800000.0,628911.0,"145,966,653  ",Europe,45,"2,475",2
5,UK,2713563,,75431.0,,0,N/A,0,1847.0,39865.0,1108.0,56665511.0,832473.0,"68,068,853 ",Europe,25,902,1
6,France,2659750,,65415.0,,196037,,2398298,2666.0,40701.0,1001.0,36162648.0,553388.0,"65,347,723 ",Europe,25,999,2
7,Turkey,2255607,,21685.0,,2146430,,87492,3522.0,26598.0,256.0,25132152.0,296361.0,"84,802,540 ",Asia,38,"3,911",3
8,Italy,2166244,,75680.0,,1520106,,570458,2579.0,35855.0,1253.0,27004272.0,446972.0,"60,416,033 ",Europe,28,798,2
9,Spain,1958844,,51078.0,,0,N/A,0,2192.0,41888.0,1092.0,27839319.0,595314.0,"46,764,094 ",Europe,24,916,2
10,Germany,1796216,,35632.0,,1401200,,359384,5726.0,21404.0,425.0,34801593.0,414692.0,"83,921,499 ",Europe,47,"2,355",2
11,Colombia,1686131,,44187.0,,1552177,,89767,3482.0,32958.0,864.0,8287250.0,161987.0,"51,159,884 ",South America,30,"1,158",6
12,Argentina,1648940,,43634.0,,1458083,,147223,3502.0,36314.0,961.0,4951166.0,109038.0,"45,407,820 ",South America,28,"1,041",9
13,Mexico,1455219,6464.0,127757.0,544.0,1105834,"+7,403",221628,3913.0,11226.0,986.0,3680371.0,28393.0,"129,624,684 ",North America,89,"1,015",35
14,Poland,1322947,,29161.0,,1069554,,224232,1642.0,34975.0,771.0,7307919.0,193202.0,"37,825,266 ",Europe,29,"1,297",5
15,Iran,1249507,,55650.0,,1020737,,173120,4901.0,14780.0,658.0,7831359.0,92634.0,"84,541,150 ",Asia,68,"1,519",11
16,South Africa,1113349,,30011.0,,911573,,171765,546.0,18652.0,503.0,6780272.0,113591.0,"59,690,047 ",Africa,54,"1,989",9
17,Ukraine,1083585,5334.0,19129.0,202.0,747408,"+13,850",317048,177.0,24854.0,439.0,5585615.0,128116.0,"43,598,030 ",Europe,40,"2,279",8
18,Peru,1021058,,37873.0,,960703,,22482,1293.0,30749.0,1141.0,5567797.0,167675.0,"33,205,862 ",South America,33,877,6
19,Netherlands,827726,,11675.0,,0,N/A,0,715.0,48252.0,681.0,6001738.0,349867.0,"17,154,352 ",Europe,21,"1,469",3
20,Indonesia,772103,,22911.0,,639103,,110089,,2808.0,83.0,7516860.0,27334.0,"275,000,926 ",Asia,356,"12,003",37
21,Czechia,746714,,12070.0,,615083,,119561,877.0,69661.0,1126.0,3848064.0,358988.0,"10,719,191 ",Europe,14,888,3
22,Belgium,650887,876.0,19750.0,49.0,44894,,586243,467.0,56036.0,1700.0,7010987.0,603589.0,"11,615,501 ",Europe,18,588,2
23,Romania,643559,,16057.0,,577198,,50304,1100.0,33569.0,838.0,4837361.0,252322.0,"19,171,367 ",Europe,30,"1,194",4
