#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6618870,4385.0,248483.0,282.0,3644903.0,"+4,563",2725484,21830.0,,,,,,North America,"
",,
,South America,5329805,879.0,177637.0,65.0,3895037.0,980,1257131,14851.0,,,,,,South America,"
",,
,Asia,5751729,13872.0,121668.0,145.0,4475977.0,"+9,387",1154084,18859.0,,,,,,Asia,"
",,
,Europe,3210183,6672.0,203542.0,166.0,1924697.0,"+7,639",1081944,5238.0,,,,,,Europe,"
",,
,Africa,1132101,,25942.0,,849723.0,,256436,1210.0,,,,,,Africa,"
",,
,Oceania,26011,226.0,464.0,17.0,16679.0,389,8868,59.0,,,,,,Australia/Oceania,"
",,
,World,22069420,26034.0,777751.0,675.0,14807667.0,"+22,958",6484002,62051.0,2831.0,99.8,,,,All,"
",,
1,USA,5612027,,173716.0,,2973587.0,,2464724,17190.0,16942.0,524.0,71687781.0,216412.0,"331,256,357 ",North America,59,"1,907",5
2,Brazil,3363235,,108654.0,,2478494.0,,776087,8318.0,15808.0,511.0,13464336.0,63285.0,"212,756,034 ",South America,63,"1,958",16
3,India,2706450,4846.0,51955.0,30.0,1978747.0,"+2,499",675748,8944.0,1959.0,38.0,30941264.0,22393.0,"1,381,752,440 ",Asia,511,"26,595",45
4,Russia,932493,4748.0,15872.0,132.0,742628.0,"+6,527",173993,2300.0,6389.0,109.0,32900000.0,225431.0,"145,942,798  ",Europe,157,"9,195",4
5,South Africa,589886,,11982.0,,477671.0,,100233,539.0,9930.0,202.0,3415670.0,57499.0,"59,404,038 ",Africa,101,"4,958",17
6,Peru,541493,,26481.0,,370717.0,,144295,1524.0,16394.0,802.0,2793614.0,84578.0,"33,030,127 ",South America,61,"1,247",12
7,Mexico,525733,3571.0,57023.0,266.0,359347.0,"+4,246",109363,3536.0,4072.0,442.0,1181695.0,9153.0,"129,106,847 ",North America,246,"2,264",109
8,Colombia,476660,,15372.0,,301525.0,,159763,1493.0,9355.0,302.0,2259743.0,44350.0,"50,952,553 ",South America,107,"3,315",23
9,Chile,387502,,10513.0,,360385.0,,16604,1177.0,20248.0,549.0,2044880.0,106852.0,"19,137,440 ",South America,49,"1,820",9
10,Spain,382142,,28646.0,,0.0,N/A,0,617.0,8173.0,613.0,7955615.0,170147.0,"46,757,191 ",Europe,122,"1,632",6
11,Iran,345450,,19804.0,,299157.0,,26489,3773.0,4106.0,235.0,2887938.0,34327.0,"84,129,933 ",Asia,244,"4,248",29
12,UK,319197,,41369.0,,0.0,N/A,0,73.0,4699.0,609.0,14674841.0,216020.0,"67,932,724 ",Europe,213,"1,642",5
13,Saudi Arabia,299914,,3436.0,,268385.0,,28093,1758.0,8598.0,99.0,4317705.0,123780.0,"34,882,225 ",Asia,116,"10,152",8
14,Argentina,299126,,5814.0,,217850.0,,75462,1749.0,6611.0,128.0,966926.0,21369.0,"45,249,337 ",South America,151,"7,783",47
15,Pakistan,289832,617.0,6190.0,15.0,270009.0,922,13633,759.0,1309.0,28.0,2317213.0,10465.0,"221,424,972 ",Asia,764,"35,771",96
16,Bangladesh,279144,,3694.0,,160591.0,,114859,,1693.0,22.0,1364189.0,8273.0,"164,900,676 ",Asia,591,"44,640",121
17,Italy,254235,,35400.0,,203968.0,,14867,58.0,4206.0,586.0,7588083.0,125527.0,"60,449,906 ",Europe,238,"1,708",8
18,Turkey,250542,,5996.0,,231971.0,,12575,686.0,2967.0,71.0,5800088.0,68676.0,"84,455,591 ",Asia,337,"14,085",15
19,Germany,226686,,9296.0,,202900.0,,14490,224.0,2704.0,111.0,9265361.0,110540.0,"83,819,291 ",Europe,370,"9,017",9
20,France,219029,,30429.0,,84065.0,,104535,384.0,3355.0,466.0,6000000.0,91894.0,"65,292,634 ",Europe,298,"2,146",11
21,Iraq,180133,,5954.0,,128945.0,,45234,605.0,4466.0,148.0,1304331.0,32339.0,"40,333,218 ",Asia,224,"6,774",31
22,Philippines,169213,4836.0,2687.0,6.0,112861.0,182,53665,461.0,1542.0,24.0,2071375.0,18871.0,"109,766,558 ",Asia,649,"40,851",53
23,Indonesia,143043,1673.0,6277.0,70.0,96306.0,"+1,848",40460,,522.0,23.0,1915039.0,6992.0,"273,895,240 ",Asia,"1,915","43,635",143
24,Canada,122872,,9032.0,,109059.0,,4781,67.0,3252.0,239.0,4840043.0,128094.0,"37,784,956 ",North America,308,"4,183",8
25,Qatar,115368,,193.0,,112088.0,,3087,69.0,41088.0,69.0,555970.0,198009.0,"2,807,805 ",Asia,24,"14,548",5
26,Kazakhstan,103300,267.0,1269.0,,84445.0,"+1,668",17586,221.0,5493.0,67.0,2291327.0,121844.0,"18,805,415 ",Asia,182,"14,819",8
27,Ecuador,101751,,6083.0,,87120.0,,8548,339.0,5756.0,344.0,286499.0,16208.0,"17,676,881 ",South America,174,"2,906",62
28,Bolivia,101223,879.0,4123.0,65.0,37471.0,980,59629,71.0,8657.0,353.0,216774.0,18538.0,"11,693,245 ",South America,116,"2,836",54
29,Egypt,96590,,5173.0,,60651.0,,30766,41.0,942.0,50.0,135000.0,1316.0,"102,574,622 ",Africa,"1,062","19,829",760
30,Israel,95264,513.0,698.0,6.0,71167.0,876,23399,410.0,10357.0,76.0,2079941.0,226140.0,"9,197,590 ",Asia,97,"13,177",4
31,Ukraine,94436,1616.0,2116.0,27.0,48925.0,761,43395,138.0,2161.0,48.0,1315409.0,30102.0,"43,698,003 ",Europe,463,"20,651",33
32,Dominican Republic,86737,,1481.0,,54108.0,,31148,295.0,7985.0,136.0,324463.0,29872.0,"10,861,915 ",North America,125,"7,334",33
33,Sweden,85045,,5787.0,,0.0,N/A,0,30.0,8414.0,573.0,917036.0,90728.0,"10,107,485 ",Europe,119,"1,747",11
34,Oman,83226,,588.0,,77812.0,,4826,150.0,16248.0,115.0,309212.0,60365.0,"5,122,362 ",Asia,62,"8,712",17
35,Panama,82543,,1788.0,,55845.0,,24910,159.0,19092.0,414.0,273685.0,63304.0,"4,323,325 ",North America,52,"2,418",16
36,Belgium,78534,211.0,9944.0,5.0,18003.0,9,50587,90.0,6772.0,858.0,1999543.0,172430.0,"11,596,251 ",Europe,148,"1,166",6
37,Kuwait,76827,,502.0,,68633.0,,7692,109.0,17956.0,117.0,563134.0,131618.0,"4,278,558 ",Asia,56,"8,523",8
38,Romania,71194,,3029.0,,32759.0,,35406,497.0,3704.0,158.0,1520750.0,79123.0,"19,220,188 ",Europe,270,"6,345",13
39,Belarus,69589,,613.0,,67149.0,,1827,,7365.0,65.0,1422158.0,150510.0,"9,448,908 ",Europe,136,"15,414",7
40,UAE,64541,,364.0,,57794.0,,6383,,6516.0,37.0,6061850.0,611958.0,"9,905,669 ",Asia,153,"27,213",2
41,Netherlands,63484,,6172.0,,0.0,N/A,0,54.0,3704.0,360.0,1195475.0,69748.0,"17,139,892 ",Europe,270,"2,777",14
42,Guatemala,62944,,2389.0,,51530.0,,9025,5.0,3505.0,133.0,200984.0,11193.0,"17,956,873 ",North America,285,"7,516",89
43,Poland,57279,,1885.0,,39643.0,284,15751,82.0,1514.0,50.0,2388864.0,63129.0,"37,841,061 ",Europe,661,"20,075",16
44,Singapore,55938,100.0,27.0,,52350.0,,3561,,9552.0,5.0,1610906.0,275072.0,"5,856,313 ",Asia,105,"216,900",4
45,Japan,55667,,1099.0,,41196.0,,13372,243.0,440.0,9.0,1186468.0,9385.0,"126,424,274 ",Asia,"2,271","115,036",107
46,Portugal,54234,,1779.0,,39800.0,,12655,39.0,5321.0,175.0,1799226.0,176521.0,"10,192,704 ",Europe,188,"5,729",6
47,Honduras,50995,493.0,1583.0,8.0,7450.0,111,41962,37.0,5138.0,160.0,123539.0,12448.0,"9,924,442 ",North America,195,"6,269",80
48,Nigeria,49485,,977.0,,36834.0,,11674,7.0,239.0,5.0,352625.0,1705.0,"206,760,319 ",Africa,"4,178","211,628",586
49,Bahrain,47185,,174.0,1.0,43529.0,,3482,41.0,27618.0,102.0,981208.0,574324.0,"1,708,457 ",Asia,36,"9,819",2
50,Morocco,43558,,681.0,,29941.0,,12936,31.0,1178.0,18.0,1626810.0,44008.0,"36,966,504 ",Africa,849,"54,283",23
51,Ghana,42653,,239.0,,40567.0,,1847,6.0,1369.0,8.0,427121.0,13710.0,"31,153,016 ",Africa,730,"130,347",73
52,Kyrgyzstan,42146,155.0,1498.0,2.0,34855.0,318,5793,24.0,6447.0,229.0,267718.0,40950.0,"6,537,717 ",Asia,155,"4,364",24
53,Armenia,41846,145.0,832.0,8.0,34982.0,327,6032,,14118.0,281.0,186661.0,62977.0,"2,963,977 ",Asia,71,"3,562",16
54,Algeria,39025,,1379.0,,27347.0,,10299,40.0,888.0,31.0,,,"43,949,908 ",Africa,"1,126","31,871",
55,Switzerland,38252,,1991.0,,33300.0,,2961,21.0,4416.0,230.0,884472.0,102099.0,"8,662,852 ",Europe,226,"4,351",10
56,Afghanistan,37599,,1375.0,,27166.0,,9058,31.0,963.0,35.0,98772.0,2530.0,"39,035,860 ",Asia,"1,038","28,390",395
57,Uzbekistan,36100,398.0,240.0,4.0,31580.0,607,4280,410.0,1077.0,7.0,1377915.0,41094.0,"33,530,611 ",Asia,929,"139,711",24
58,Venezuela,34802,,288.0,,23575.0,,10939,85.0,1224.0,10.0,1650917.0,58080.0,"28,425,088 ",South America,817,"98,698",17
59,Azerbaijan,34343,,508.0,,32042.0,,1793,,3383.0,50.0,836908.0,82446.0,"10,150,987 ",Asia,296,"19,982",12
60,Ethiopia,31336,,544.0,,12524.0,,18268,213.0,272.0,5.0,629210.0,5457.0,"115,309,580 ",Africa,"3,680","211,966",183
61,Moldova,30377,,908.0,,21220.0,,8249,362.0,7533.0,225.0,128076.0,31759.0,"4,032,702 ",Europe,133,"4,441",31
62,Kenya,30365,,482.0,,17160.0,,12723,44.0,563.0,9.0,394566.0,7318.0,"53,916,841 ",Africa,"1,776","111,861",137
63,Serbia,29782,,677.0,,27208.0,,1897,68.0,3410.0,78.0,811920.0,92976.0,"8,732,612 ",Europe,293,"12,899",11
64,Costa Rica,29084,,304.0,,9233.0,,19547,106.0,5703.0,60.0,120435.0,23614.0,"5,100,127 ",North America,175,"16,777",42
65,Ireland,27313,,1774.0,,23364.0,,2175,8.0,5524.0,359.0,725574.0,146733.0,"4,944,857 ",Europe,181,"2,787",7
66,Nepal,27241,,107.0,,17495.0,,9639,,933.0,4.0,841829.0,28828.0,"29,202,257 ",Asia,"1,072","272,918",35
67,Australia,23773,214.0,438.0,17.0,14928.0,389,8407,52.0,931.0,17.0,5380146.0,210674.0,"25,537,753 ",Australia/Oceania,"1,074","58,305",5
68,Austria,23534,,729.0,,20765.0,,2040,23.0,2611.0,81.0,1037888.0,115153.0,"9,013,119 ",Europe,383,"12,364",9
69,El Salvador,23462,269.0,625.0,7.0,11179.0,202,11658,413.0,3615.0,96.0,283395.0,43663.0,"6,490,495 ",North America,277,"10,385",23
70,Czechia,20202,,399.0,,14622.0,,5181,26.0,1886.0,37.0,798770.0,74570.0,"10,711,615 ",Europe,530,"26,846",13
71,Cameroon,18582,,403.0,,16540.0,,1639,30.0,698.0,15.0,149000.0,5596.0,"26,626,108 ",Africa,"1,433","66,070",179
72,Ivory Coast,17107,,110.0,,13990.0,,3007,,647.0,4.0,114420.0,4325.0,"26,457,641 ",Africa,"1,547","240,524",231
73,Palestine,16844,,113.0,,9906.0,,6825,,3292.0,22.0,214862.0,41999.0,"5,115,914 ",Asia,304,"45,274",24
74,Bosnia and Herzegovina,16111,,486.0,,9856.0,,5769,,4915.0,148.0,163147.0,49770.0,"3,278,040 ",Europe,203,"6,745",20
75,S. Korea,15761,246.0,306.0,1.0,13934.0,17,1521,9.0,307.0,6.0,1697042.0,33097.0,"51,275,054 ",Asia,"3,253","167,566",30
76,Denmark,15740,,621.0,,13417.0,,1702,1.0,2716.0,107.0,1966834.0,339408.0,"5,794,890 ",Europe,368,"9,332",3
77,Bulgaria,14500,,512.0,,9442.0,,4546,56.0,2089.0,74.0,339563.0,48919.0,"6,941,291 ",Europe,479,"13,557",20
78,Madagascar,13886,,171.0,,12603.0,,1112,90.0,500.0,6.0,52657.0,1896.0,"27,777,173 ",Africa,"2,000","162,440",528
79,North Macedonia,12840,,547.0,,9174.0,,3119,4.0,6163.0,263.0,126284.0,60615.0,"2,083,363 ",Europe,162,"3,809",16
80,Sudan,12410,,803.0,,6385.0,,5222,,282.0,18.0,401.0,9.0,"43,974,388 ",Africa,"3,543","54,763","109,662"
81,Senegal,12237,,256.0,,7728.0,,4253,55.0,729.0,15.0,130441.0,7766.0,"16,797,183 ",Africa,"1,373","65,614",129
82,Paraguay,10135,,145.0,,6210.0,,3780,59.0,1419.0,20.0,156611.0,21923.0,"7,143,723 ",South America,705,"49,267",46
83,Norway,10060,,261.0,,8857.0,,942,1.0,1854.0,48.0,556653.0,102576.0,"5,426,743 ",Europe,539,"20,792",10
84,Zambia,9839,,264.0,,8575.0,,1000,,533.0,14.0,99835.0,5412.0,"18,445,662 ",Africa,"1,875","69,870",185
85,DRC,9706,,243.0,,8705.0,,758,,108.0,3.0,,,"89,884,386 ",Africa,"9,261","369,895",
86,Lebanon,9337,,105.0,,2809.0,,6423,66.0,1369.0,15.0,420919.0,61707.0,"6,821,306 ",Asia,731,"64,965",16
87,Malaysia,9212,,125.0,,8876.0,,211,8.0,284.0,4.0,1114246.0,34370.0,"32,418,835 ",Asia,"3,519","259,351",29
88,French Guiana,8622,,53.0,,7985.0,,584,17.0,28777.0,177.0,46563.0,155408.0,"299,618 ",South America,35,"5,653",6
89,Guinea,8620,,51.0,,7472.0,,1097,24.0,654.0,4.0,14407.0,1093.0,"13,175,650 ",Africa,"1,528","258,346",915
90,Libya,8579,,157.0,,969.0,,7453,,1246.0,23.0,79057.0,11486.0,"6,883,162 ",Africa,802,"43,842",87
91,Gabon,8270,,53.0,,6404.0,,1813,1.0,3705.0,24.0,102175.0,45774.0,"2,232,146 ",Africa,270,"42,116",22
92,Tajikistan,8099,,64.0,,6897.0,,1138,,847.0,7.0,,,"9,563,922 ",Asia,"1,181","149,436",
93,Haiti,7897,,196.0,,5235.0,,2466,,691.0,17.0,20999.0,1839.0,"11,420,280 ",North America,"1,446","58,267",544
94,Finland,7752,,334.0,,7050.0,,368,,1399.0,60.0,470300.0,84863.0,"5,541,862 ",Europe,715,"16,592",12
95,Albania,7499,,230.0,,3816.0,,3453,15.0,2606.0,80.0,46529.0,16171.0,"2,877,376 ",Europe,384,"12,510",62
96,Luxembourg,7469,,124.0,,6739.0,,606,3.0,11907.0,198.0,685935.0,1093545.0,"627,258 ",Europe,84,"5,059",1
97,Greece,7222,,230.0,,3804.0,,3188,23.0,693.0,22.0,726961.0,69792.0,"10,416,150 ",Europe,"1,442","45,288",14
98,Mauritania,6762,,157.0,,6018.0,,587,3.0,1450.0,34.0,58147.0,12466.0,"4,664,413 ",Africa,690,"29,710",80
99,Croatia,6656,,166.0,,5254.0,,1236,11.0,1623.0,40.0,138647.0,33801.0,"4,101,820 ",Europe,616,"24,710",30
100,Maldives,5909,,23.0,,3488.0,,2398,12.0,10908.0,42.0,97211.0,179444.0,"541,735 ",Asia,92,"23,554",6
101,Djibouti,5372,,59.0,,5211.0,,102,,5427.0,60.0,63299.0,63950.0,"989,819 ",Africa,184,"16,777",16
102,Zimbabwe,5308,,135.0,,3848.0,,1325,,356.0,9.0,149748.0,10057.0,"14,890,308 ",Africa,"2,805","110,299",99
103,Malawi,5125,,162.0,,2690.0,,2273,4.0,267.0,8.0,39764.0,2072.0,"19,189,744 ",Africa,"3,744","118,455",483
104,Hungary,4970,24.0,609.0,1.0,3631.0,1,730,6.0,515.0,63.0,383411.0,39703.0,"9,657,050 ",Europe,"1,943","15,857",25
105,Equatorial Guinea,4821,,83.0,,2182.0,,2556,,3423.0,59.0,44356.0,31494.0,"1,408,394 ",Africa,292,"16,969",32
106,CAR,4667,,61.0,,1748.0,,2858,2.0,964.0,13.0,30681.0,6339.0,"4,840,279 ",Africa,"1,037","79,349",158
107,Hong Kong,4561,36.0,70.0,1.0,3677.0,78,814,31.0,608.0,9.0,780415.0,103988.0,"7,504,867 ",Asia,"1,645","107,212",10
