ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
618498,North America,North America,,1404.0,76.0,14453.0,,725964,36785.0,70681.0,,
643281,Europe,Europe,,167.0,16.0,27809.0,,1015674,92240.0,280153.0,,
166791,Asia,Asia,,694.0,1300.0,6471.0,,346664,13726.0,166147.0,,
38801,South America,South America,,257.0,7.0,7601.0,,67848,3064.0,25983.0,,
3365,Australia/Oceania,Oceania,,37.0,2.0,70.0,,8003,74.0,4564.0,,
13449,Africa,Africa,,75.0,1.0,180.0,,19068,969.0,4650.0,,
1484247,All,World,18.8,2634.0,1402.0,56591.0,,2183942,146873.0,552822.0,,280.0
585725,North America,USA,105.0,640.0,24.0,13369.0,10306.0,678210,34641.0,57844.0,3411394.0,2049.0
90836,Europe,Spain,413.0,,,7371.0,19896.0,184948,19315.0,74797.0,930230.0,3956.0
106607,Europe,Italy,367.0,,,2936.0,19490.0,168941,22170.0,40164.0,1178403.0,2794.0
114295,Europe,France,275.0,,,6248.0,5114.0,165027,17920.0,32812.0,333807.0,2528.0
51846,Europe,Germany,48.0,,,4288.0,20629.0,137698,4052.0,81800.0,1728357.0,1643.0
89020,Europe,UK,202.0,,,1559.0,6152.0,103093,13729.0,0.0,417649.0,1519.0
20897,Asia,Iran,58.0,,,3594.0,3695.0,77995,4869.0,52229.0,310340.0,929.0
65461,Asia,Turkey,19.0,,,1854.0,6144.0,74193,1643.0,7089.0,518143.0,880.0
22390,Europe,Belgium,419.0,,,1182.0,11588.0,34809,4857.0,7562.0,134303.0,3003.0
14913,South America,Brazil,9.0,208.0,5.0,6634.0,296.0,30891,1952.0,14026.0,62985.0,145.0
19182,North America,Canada,32.0,,,557.0,12920.0,30106,1195.0,9729.0,487625.0,798.0
25649,Europe,Netherlands,193.0,,,1279.0,8634.0,29214,3315.0,250.0,147948.0,1705.0
25402,Europe,Russia,2.0,,,8.0,11056.0,27938,232.0,2304.0,1613413.0,191.0
9551,Europe,Switzerland,148.0,,,386.0,23849.0,26732,1281.0,15900.0,206400.0,3089.0
17719,Europe,Portugal,62.0,,,229.0,21678.0,18841,629.0,493.0,221049.0,1848.0
5080,Europe,Austria,46.0,,,238.0,18078.0,14476,410.0,8986.0,162816.0,1607.0
11270,Asia,India,0.3,65.0,,,220.0,13495,448.0,1777.0,302956.0,10.0
12708,Europe,Ireland,98.0,,,156.0,18358.0,13271,486.0,77.0,90646.0,2688.0
9798,Asia,Israel,16.0,,,181.0,21634.0,12758,142.0,2818.0,187250.0,1474.0
10657,Europe,Sweden,132.0,,,522.0,7387.0,12540,1333.0,550.0,74600.0,1242.0
6097,South America,Peru,8.0,,,169.0,3684.0,12491,274.0,6120.0,121468.0,379.0
