#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,23185910,13321.0,510697.0,1080.0,14299052,"+8,456",8376161,34914.0,,,,,,North America,"
",,
,Asia,20608155,9715.0,336267.0,136.0,19081312,"+11,314",1190576,24987.0,,,,,,Asia,"
",,
,South America,13112940,1485.0,361101.0,14.0,11697384,669,1054455,17051.0,,,,,,South America,"
",,
,Europe,23402447,31829.0,538663.0,400.0,11495691,"+16,880",11368093,27224.0,,,,,,Europe,"
",,
,Africa,2743680,60.0,64869.0,2.0,2289726,35,389085,2441.0,,,,,,Africa,"
",,
,Oceania,48313,35.0,1059.0,,33446,9,13808,24.0,,,,,,Australia/Oceania,"
",,
,World,83102166,56445.0,1812671.0,1632.0,58897317,"+37,363",22392178,106641.0,10661.0,232.5,,,,All,"
",,
1,USA,20216991,,350778.0,,11998794,,7867419,29312.0,60900.0,1057.0,251765894.0,758397.0,"331,970,957 ",North America,16,946,1
2,India,10267283,,148774.0,,9860280,518,258229,8944.0,7404.0,107.0,172049274.0,124066.0,"1,386,752,881 ",Asia,135,"9,321",8
3,Brazil,7619970,,193940.0,,6707781,,718249,8318.0,35722.0,909.0,28600000.0,134076.0,"213,312,504 ",South America,28,"1,100",7
4,Russia,3131550,,56426.0,,2525418,,549706,2300.0,21454.0,387.0,90203874.0,617980.0,"145,965,801 ",Europe,47,"2,587",2
5,France,2600498,,64381.0,,193045,,2343072,2661.0,39796.0,985.0,34621162.0,529815.0,"65,345,756 ",Europe,25,"1,015",2
6,UK,2432888,,72548.0,,0,N/A,0,1847.0,35744.0,1066.0,54467027.0,800233.0,"68,063,992 ",Europe,28,938,1
7,Turkey,2194272,,20642.0,,2078629,,95001,4098.0,25879.0,243.0,24326350.0,286901.0,"84,790,149 ",Asia,39,"4,108",3
8,Italy,2083689,,73604.0,,1445690,,564395,2528.0,34488.0,1218.0,26412603.0,437170.0,"60,417,242 ",Europe,29,821,2
9,Spain,1921115,,50689.0,,0,N/A,0,2035.0,41081.0,1084.0,27016086.0,577713.0,"46,763,848 ",Europe,24,923,2
10,Germany,1710992,,33172.0,,1302600,,375220,5649.0,20389.0,395.0,34801593.0,414710.0,"83,917,849 ",Europe,49,"2,530",2
11,Colombia,1626461,,42909.0,,1497180,,86372,2578.0,31796.0,839.0,8050857.0,157389.0,"51,152,480 ",South America,31,"1,192",6
12,Argentina,1613928,,43163.0,,1426676,,144089,3440.0,35547.0,951.0,4811498.0,105975.0,"45,402,160 ",South America,28,"1,052",9
13,Mexico,1413935,12406.0,124897.0,1052.0,1066771,"+8,342",222267,3913.0,10909.0,964.0,3596935.0,27753.0,"129,606,190 ",North America,92,"1,038",36
14,Poland,1281414,,28019.0,,1025889,,227506,1580.0,33877.0,741.0,7150261.0,189031.0,"37,825,830 ",Europe,30,"1,350",5
15,Iran,1218753,,55095.0,,978714,,184944,5087.0,14419.0,652.0,7566946.0,89522.0,"84,526,463 ",Asia,69,"1,534",11
16,Ukraine,1055047,9699.0,18533.0,209.0,709993,"+11,803",326521,177.0,24197.0,425.0,5546683.0,127213.0,"43,601,600 ",Europe,41,"2,353",8
17,South Africa,1039161,,28033.0,,867597,,143531,546.0,17412.0,470.0,6553761.0,109815.0,"59,679,832 ",Africa,57,"2,129",9
18,Peru,1012614,,37621.0,,951318,,23675,1222.0,30501.0,1133.0,5502884.0,165752.0,"33,199,585 ",South America,33,882,6
19,Netherlands,787300,,11324.0,,0,N/A,0,712.0,45896.0,660.0,5770408.0,336392.0,"17,153,836 ",Europe,22,"1,515",3
20,Indonesia,735124,,21944.0,,603741,,109439,,2674.0,80.0,7297374.0,26540.0,"274,961,437 ",Asia,374,"12,530",38
21,Czechia,718661,16939.0,11580.0,75.0,592581,322,114500,845.0,67046.0,1080.0,3782408.0,352872.0,"10,718,921 ",Europe,15,926,3
22,Belgium,644242,2831.0,19441.0,80.0,44348,212,580453,496.0,55467.0,1674.0,6900875.0,594144.0,"11,614,813 ",Europe,18,597,2
23,Romania,627941,,15596.0,,554056,,58289,1149.0,32751.0,813.0,4775921.0,249095.0,"19,173,111 ",Europe,31,"1,229",4
24,Chile,605950,,16499.0,,575595,,13856,752.0,31563.0,859.0,6408858.0,333831.0,"19,197,897 ",South America,32,"1,164",3
25,Iraq,594442,,12808.0,,536348,,45286,160.0,14617.0,315.0,4511833.0,110946.0,"40,666,947 ",Asia,68,"3,175",9
