#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1206183,North America, North America,,4085.0,357.0,"+3,272",,19424.0,,2257952,135128.0,916641.0,,
,"
",,,542393,South America,South America,,3537.0,114.0,163,,11778.0,,1117287,48871.0,526023.0,,
,"
",,,826552,Europe,Europe,,,,,,7186.0,,2078732,178583.0,1073597.0,,
,"
",,,493752,Asia,Asia,,6574.0,99.0,"+1,644",,14729.0,,1333003,34466.0,804785.0,,
,"
",,,97801,Africa,Africa,,323.0,4.0,,,463.0,,186319,5086.0,83432.0,,
,"
",,,457,Australia/Oceania,Oceania,,4.0,,13,,3.0,,8869,124.0,8288.0,,
,"
",,,3167193,All,World,51.6,14523.0,574.0,"+5,092",,53587.0,,6982883,402273.0,3413417.0,,896.0
1,166,"2,952",16,1124554,North America,USA,339.0,,,199,"330,875,237 ",17021.0,62919.0,1988544,112096.0,751894.0,20818428.0,6010.0
2,314,"5,894",212,338366,South America,Brazil,170.0,2907.0,87.0,,"212,459,250 ",8318.0,4706.0,676494,36044.0,302084.0,999836.0,3184.0
3,318,"25,490",12,231576,Europe,Russia,39.0,,,,"145,930,530 ",2300.0,84896.0,458689,5725.0,221388.0,12388968.0,3143.0
4,162,"1,723",12,0,Europe,Spain,580.0,,,N/A,"46,753,640 ",617.0,86920.0,288390,27135.0,0.0,4063843.0,6168.0
5,238,"1,677",12,0,Europe,UK,596.0,,,N/A,"67,862,715 ",604.0,80143.0,284868,40465.0,0.0,5438712.0,4198.0
6,"5,582","198,544",296,120801,Asia,India,5.0,418.0,,598,"1,379,085,538 ",8944.0,3384.0,247040,6946.0,119293.0,4666386.0,179.0
7,258,"1,787",14,35877,Europe,Italy,560.0,,,,"60,467,327 ",293.0,69245.0,234801,33846.0,165078.0,4187057.0,3883.0
8,172,"6,214",28,103726,South America,Peru,161.0,,,,"32,939,749 ",1062.0,35611.0,191758,5301.0,82731.0,1173003.0,5821.0
