#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1619392,North America,North America,,6905.0,687.0,"+3,908",,19004.0,,3184986,169699.0,1395895.0,,
,"
",,,841174,South America,South America,,1094.0,52.0,412,,12802.0,,2238884,85447.0,1312263.0,,
,"
",,,878735,Europe,Europe,,,,700,,5688.0,,2442340,191550.0,1372055.0,,
,"
",,,735582,Asia,Asia,,5240.0,96.0,"+3,159",,19421.0,,2306663,57000.0,1514081.0,,
,"
",,,202344,Africa,Africa,,,,,,920.0,,407925,10184.0,195397.0,,
,"
",,,803,Australia/Oceania,Oceania,,84.0,,32,,2.0,,9560,126.0,8631.0,,
,"
",,,4278085,All,World,65.9,13323.0,835.0,"+8,211",,57841.0,,10591079,514021.0,5798973.0,,1359.0
1,121,"2,544",10,1454397,North America,USA,393.0,,,,"331,002,277 ",15935.0,103317.0,2727853,130122.0,1143334.0,34198027.0,8241.0
2,151,"3,563",69,558789,South America,Brazil,281.0,,,,"212,558,178 ",8318.0,14445.0,1408485,59656.0,790040.0,3070447.0,6626.0
3,225,"15,658",7,225879,Europe,Russia,64.0,,,,"145,934,619 ",2300.0,134049.0,647849,9320.0,412650.0,19562440.0,4439.0
4,"2,356","79,263",156,220403,Asia,India,13.0,,,143,"1,379,974,505 ",8944.0,6396.0,585792,17410.0,347979.0,8826585.0,424.0
5,217,"1,552",7,0,Europe,UK,644.0,,,N/A,"67,886,052 ",276.0,138860.0,312654,43730.0,0.0,9426631.0,4606.0
6,158,"1,649",9,0,Europe,Spain,606.0,,,N/A,"46,754,824 ",617.0,116544.0,296351,28355.0,0.0,5448984.0,6338.0
7,116,"3,407",20,101001,South America,Peru,294.0,,,,"32,969,875 ",1185.0,50937.0,285213,9677.0,174535.0,1679386.0,8651.0
8,68,"3,361",17,32476,South America,Chile,298.0,,,,"19,115,944 ",2106.0,58056.0,279393,5688.0,241229.0,1109792.0,14616.0
9,251,"1,739",11,15563,Europe,Italy,575.0,,,,"60,461,520 ",93.0,89149.0,240578,34767.0,190248.0,5390110.0,3979.0
10,369,"7,765",50,28087,Asia,Iran,129.0,,,,"83,988,944 ",3049.0,19843.0,227662,10817.0,188758.0,1666587.0,2711.0
11,570,"4,643",222,63363,North America,Mexico,215.0,5432.0,648.0,"+3,693","128,929,303 ",378.0,4511.0,226089,27769.0,134957.0,581580.0,1754.0
12,"1,035","50,253",169,108273,Asia,Pakistan,20.0,4133.0,91.0,"+2,299","220,861,534 ",2741.0,5911.0,213470,4395.0,100802.0,1305510.0,967.0
13,422,"16,437",25,21664,Asia,Turkey,61.0,,,,"84,336,637 ",1026.0,40097.0,199906,5131.0,173111.0,3381650.0,2370.0
14,428,"9,256",15,6980,Europe,Germany,108.0,,,700,"83,784,248 ",337.0,64602.0,195832,9052.0,179800.0,5412655.0,2337.0
15,182,"21,110",21,58408,Asia,Saudi Arabia,47.0,,,,"34,811,071 ",2278.0,47092.0,190823,1649.0,130766.0,1639314.0,5482.0
16,396,"2,187",47,58684,Europe,France,457.0,,,,"65,273,746 ",602.0,21213.0,164801,29843.0,76274.0,1384633.0,2525.0
17,392,"22,321",36,75009,Africa,South Africa,45.0,,,,"59,305,978 ",539.0,27485.0,151209,2657.0,73543.0,1630008.0,2550.0
18,"1,132","89,164",214,84012,Asia,Bangladesh,11.0,,,,"164,685,660 ",1.0,4672.0,145483,1847.0,59624.0,769460.0,883.0
19,362,"4,393",14,28019,North America,Canada,228.0,,,,"37,741,604 ",2103.0,73398.0,104204,8591.0,67594.0,2770153.0,2761.0
20,520,"15,261",67,52439,South America,Colombia,66.0,,,,"50,881,467 ",335.0,14951.0,97846,3334.0,42073.0,760719.0,1923.0
21,29,"24,848",8,14411,Asia,Qatar,40.0,,,,"2,807,805 ",200.0,127086.0,96088,113.0,81564.0,356832.0,34222.0
22,148,"1,894",23,0,Europe,Sweden,528.0,,,N/A,"10,099,241 ",144.0,44024.0,68451,5333.0,0.0,444607.0,6778.0
23,"1,498","34,650",758,46898,Africa,Egypt,29.0,,,,"102,321,109 ",41.0,1319.0,68311,2953.0,18460.0,135000.0,668.0
24,700,"34,579",128,41195,South America,Argentina,29.0,,,,"45,194,999 ",457.0,7797.0,64530,1307.0,22028.0,352402.0,1428.0
25,152,"24,105",9,15672,Europe,Belarus,41.0,,,,"9,449,314 ",89.0,105911.0,62118,392.0,46054.0,1000785.0,6574.0
26,189,"1,189",9,34696,Europe,Belgium,841.0,,,,"11,589,652 ",41.0,105805.0,61427,9747.0,16984.0,1226238.0,5300.0
27,313,"3,897",120,24311,South America,Ecuador,257.0,,,,"17,641,725 ",288.0,8345.0,56432,4527.0,27594.0,147212.0,3199.0
28,"4,851","95,103",340,28703,Asia,Indonesia,11.0,,,,"273,516,148 ",,2939.0,56385,2876.0,24806.0,803898.0,206.0
29,341,"2,803",28,0,Europe,Netherlands,357.0,,,N/A,"17,134,934 ",30.0,35972.0,50273,6113.0,0.0,616376.0,2934.0
30,819,"20,697",74,22406,Asia,Iraq,48.0,,,,"40,214,559 ",293.0,13541.0,49109,1943.0,24760.0,544545.0,1221.0
31,203,"31,397",3,10786,Asia,UAE,32.0,,,,"9,890,001 ",1.0,317088.0,48667,315.0,37566.0,3136000.0,4921.0
32,92,"12,063",11,8811,Asia,Kuwait,83.0,,,,"4,270,271 ",139.0,90600.0,46195,354.0,37030.0,386887.0,10818.0
33,986,"37,733",67,24060,Europe,Ukraine,27.0,,,,"43,732,279 ",92.0,15003.0,44334,1159.0,19115.0,656122.0,1014.0
34,133,"225,011",9,5381,Asia,Singapore,4.0,,,,"5,850,287 ",1.0,116979.0,43907,26.0,38500.0,684359.0,7505.0
35,242,"6,470",9,13060,Europe,Portugal,155.0,,,,"10,196,586 ",73.0,115534.0,42141,1576.0,27505.0,1178053.0,4133.0
36,127,"29,007",27,16469,Asia,Oman,34.0,,,,"5,105,275 ",117.0,37493.0,40070,176.0,23425.0,191412.0,7849.0
37,"2,921","86,552",152,26015,Asia,Philippines,12.0,,,,"109,575,261 ",148.0,6592.0,37514,1266.0,10233.0,722356.0,342.0
38,"1,100","25,869",25,11649,Europe,Poland,39.0,,,,"37,846,476 ",85.0,40199.0,34393,1463.0,21281.0,1521406.0,909.0
39,129,"6,837",33,17174,North America,Panama,146.0,,,,"4,314,410 ",140.0,30311.0,33550,631.0,15745.0,130776.0,7776.0
40,351,"10,394",155,22756,South America,Bolivia,96.0,1094.0,52.0,412,"11,672,359 ",71.0,6465.0,33219,1123.0,9340.0,75466.0,2846.0
41,333,"14,522",72,14241,North America,Dominican Republic,69.0,,,,"10,847,660 ",207.0,13913.0,32568,747.0,17580.0,150919.0,3002.0
42,273,"4,409",15,551,Europe,Switzerland,227.0,,,,"8,654,564 ",11.0,66169.0,31714,1963.0,29200.0,572664.0,3664.0
43,"1,235","52,172",538,16640,Asia,Afghanistan,19.0,,,,"38,920,601 ",19.0,1858.0,31517,746.0,14131.0,72318.0,810.0
44,713,"11,652",27,6269,Europe,Romania,86.0,,,,"19,236,926 ",205.0,36914.0,26970,1651.0,19050.0,710112.0,1402.0
