#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,14928870,8010.0,393567.0,269.0,9173944.0,"+5,943",5361359,27759.0,,,,,,North America,"
",,
,Asia,15891900,8616.0,279974.0,135.0,14266304.0,"+10,125",1345622,26076.0,,,,,,Asia,"
",,
,South America,10743716,56.0,317971.0,9.0,9662528.0,210,763217,17257.0,,,,,,South America,"
",,
,Europe,15830846,13410.0,359699.0,325.0,6269406.0,"+8,393",9201741,29922.0,,,,,,Europe,"
",,
,Africa,2093212,244.0,50077.0,3.0,1767281.0,"+1,165",275854,2558.0,,,,,,Africa,"
",,
,Oceania,43881,27.0,1009.0,,32988.0,4,9884,23.0,,,,,,Australia/Oceania,"
",,
,World,59533146,30363.0,1402312.0,741.0,41173110.0,"+25,840",16957724,103599.0,7638.0,179.9,,,,All,"
",,
1,USA,12777371,,263687.0,,7549014.0,,4964670,23673.0,38512.0,795.0,182630295.0,550464.0,"331,775,104 ",North America,26,"1,258",2
2,India,9177840,118.0,134254.0,,8604955.0,"+1,380",438631,8944.0,6625.0,97.0,133682275.0,96495.0,"1,385,382,390 ",Asia,151,"10,319",10
3,Brazil,6088004,,169541.0,,5445095.0,,473368,8318.0,28561.0,795.0,21900000.0,102740.0,"213,159,990 ",South America,35,"1,257",10
4,France,2144660,,49232.0,,152592.0,,1942836,4454.0,32828.0,754.0,20024871.0,306513.0,"65,331,196 ",Europe,30,"1,327",3
5,Russia,2114502,,36540.0,,1611445.0,,466517,2300.0,14487.0,250.0,72949596.0,499793.0,"145,959,496 ",Europe,69,"3,995",2
6,Spain,1606905,,43131.0,,0.0,N/A,0,2922.0,34363.0,922.0,21917246.0,468698.0,"46,762,023 ",Europe,29,"1,084",2
7,UK,1527495,,55230.0,,0.0,N/A,0,1421.0,22454.0,812.0,41316814.0,607350.0,"68,028,015 ",Europe,45,"1,232",2
8,Italy,1431795,,50453.0,,584493.0,,796849,3810.0,23695.0,835.0,20537521.0,339878.0,"60,426,195 ",Europe,42,"1,198",3
9,Argentina,1374631,,37122.0,,1203800.0,,133709,4166.0,30305.0,818.0,3690837.0,81367.0,"45,360,275 ",South America,33,"1,222",12
10,Colombia,1254979,,35479.0,,1158897.0,,60603,2376.0,24560.0,694.0,6082745.0,119041.0,"51,097,685 ",South America,41,"1,440",8
11,Mexico,1049358,7483.0,101926.0,250.0,784693.0,"+5,589",162739,2852.0,8105.0,787.0,2716315.0,20980.0,"129,469,333 ",North America,123,"1,270",48
12,Peru,950557,,35641.0,,880645.0,,34271,989.0,28672.0,1075.0,4945165.0,149161.0,"33,153,141 ",South America,35,930,7
13,Germany,946648,,14583.0,,618800.0,,313265,3742.0,11284.0,174.0,26456866.0,315373.0,"83,890,837 ",Europe,89,"5,753",3
14,Poland,876333,,13774.0,,438868.0,,423691,2149.0,23165.0,364.0,5971590.0,157853.0,"37,830,004 ",Europe,43,"2,746",6
15,Iran,866821,,45255.0,,610406.0,,211160,5812.0,10268.0,536.0,5828307.0,69041.0,"84,417,785 ",Asia,97,"1,865",14
16,South Africa,769759,,20968.0,,711195.0,,37596,546.0,12914.0,352.0,5305343.0,89009.0,"59,604,244 ",Africa,77,"2,843",11
17,Ukraine,647976,12287.0,11263.0,188.0,299358.0,"+8,298",337355,177.0,14852.0,258.0,4243600.0,97268.0,"43,628,022 ",Europe,67,"3,874",10
18,Belgium,559902,1123.0,15755.0,137.0,36044.0,95,508103,1168.0,48227.0,1357.0,5698084.0,490803.0,"11,609,726 ",Europe,21,737,2
19,Chile,542080,,15106.0,,517524.0,,9450,704.0,28261.0,788.0,5095476.0,265648.0,"19,181,327 ",South America,35,"1,270",4
20,Iraq,537457,,11996.0,,467654.0,,57807,384.0,13246.0,296.0,3293010.0,81158.0,"40,575,480 ",Asia,75,"3,382",12
21,Indonesia,502110,,16002.0,,422386.0,,63722,,1828.0,58.0,5380620.0,19589.0,"274,669,220 ",Asia,547,"17,165",51
22,Czechia,496638,,7360.0,,405982.0,,83296,839.0,46341.0,687.0,2930015.0,273401.0,"10,716,918 ",Europe,22,"1,456",4
23,Netherlands,489818,,8945.0,,0.0,N/A,0,555.0,28561.0,522.0,3893908.0,227050.0,"17,150,014 ",Europe,35,"1,917",4
24,Turkey,453535,,12511.0,,377891.0,,63133,4409.0,5355.0,148.0,17406742.0,205514.0,"84,698,455 ",Asia,187,"6,770",5
25,Bangladesh,449760,,6416.0,,364611.0,,78733,,2720.0,39.0,2665131.0,16119.0,"165,339,667 ",Asia,368,"25,770",62
26,Romania,422852,,10177.0,,296844.0,,115831,1160.0,22040.0,530.0,3908681.0,203726.0,"19,186,013 ",Europe,45,"1,885",5
27,Philippines,420614,,8173.0,,386604.0,,25837,1449.0,3818.0,74.0,5525455.0,50160.0,"110,157,125 ",Asia,262,"13,478",20
28,Pakistan,379883,2954.0,7744.0,48.0,331760.0,875,40379,1751.0,1707.0,35.0,5256120.0,23615.0,"222,575,325 ",Asia,586,"28,742",42
29,Saudi Arabia,355489,,5796.0,,343816.0,,5877,765.0,10149.0,165.0,9295599.0,265380.0,"35,027,496 ",Asia,99,"6,043",4
30,Canada,337555,,11521.0,,269199.0,,56835,431.0,8913.0,304.0,10940659.0,288874.0,"37,873,466 ",North America,112,"3,287",3
31,Israel,330330,332.0,2811.0,,318728.0,127,8791,275.0,35915.0,306.0,5337189.0,580281.0,"9,197,590 ",Asia,28,"3,272",2
32,Morocco,327528,,5396.0,,275158.0,,46974,1007.0,8832.0,146.0,3814442.0,102861.0,"37,083,615 ",Africa,113,"6,872",10
33,Switzerland,300352,,4222.0,,206700.0,,89430,522.0,34604.0,486.0,2572156.0,296339.0,"8,679,774 ",Europe,29,"2,056",3
34,Portugal,264802,,3971.0,,176827.0,,84004,498.0,26000.0,390.0,4318338.0,423999.0,"10,184,777 ",Europe,38,"2,565",2
35,Austria,250333,,2459.0,,175527.0,,72347,685.0,27732.0,272.0,2901857.0,321469.0,"9,026,852 ",Europe,36,"3,671",3
36,Nepal,222288,,1337.0,,202067.0,,18884,,7576.0,46.0,1670456.0,56929.0,"29,342,758 ",Asia,132,"21,947",18
