#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
45,Saudi Arabia,509576,,8075.0,,490696,,10805,1420.0,14403.0,228.0,23738413.0,670978.0,"35,378,815 ",Asia,69,"4,381",1,,,305,Dummy,Dummy
46,Kazakhstan,494222,5317.0,4997.0,41.0,431956,"+1,896",57269,221.0,25997.0,263.0,11575012.0,608861.0,"19,010,937 ",Asia,38,"3,804",2,280,2,"3,012",Dummy,Dummy
47,Ecuador,476065,,21953.0,,443880,,10232,427.0,26563.0,1225.0,1608595.0,89754.0,"17,922,239 ",South America,38,816,11,,,571,Dummy,Dummy
48,Bolivia,462154,440.0,17458.0,15.0,390745,"+1,575",53951,200.0,39037.0,1475.0,1984285.0,167606.0,"11,839,015 ",South America,26,678,6,37,1,"4,557",Dummy,Dummy
49,Greece,457312,,12826.0,,414538,,29948,124.0,44100.0,1237.0,11708632.0,1129111.0,"10,369,780 ",Europe,23,808,1,,,"2,888",Dummy,Dummy
50,Paraguay,444992,,14288.0,,403622,,27082,494.0,61600.0,1978.0,1627843.0,225341.0,"7,223,903 ",South America,16,506,4,,,"3,749",Dummy,Dummy
51,Belarus,434362,,3326.0,,428202,,2834,,45983.0,352.0,7090605.0,750641.0,"9,446,073 ",Europe,22,"2,840",1,,,300,Dummy,Dummy
52,Bulgaria,422965,,18174.0,,397174,,7617,88.0,61355.0,2636.0,3420742.0,496214.0,"6,893,689 ",Europe,16,379,2,,,"1,105",Dummy,Dummy
53,Panama,422678,,6703.0,,402551,,13424,84.0,96380.0,1528.0,3221334.0,734535.0,"4,385,539 ",North America,10,654,1,,,"3,061",Dummy,Dummy
54,Thailand,415170,11784.0,3422.0,81.0,289651,"+5,741",122097,3464.0,5932.0,49.0,8129670.0,116166.0,"69,983,006 ",Asia,169,"20,451",9,168,1,"1,745",Dummy,Dummy
55,Slovakia,392100,,12524.0,,379193,,383,9.0,71782.0,2293.0,3057456.0,559727.0,"5,462,407 ",Europe,14,436,2,,,70,Dummy,Dummy
56,Costa Rica,389798,,4874.0,,313223,,71701,366.0,75797.0,948.0,1619389.0,314893.0,"5,142,662 ",North America,13,"1,055",3,,,"13,942",Dummy,Dummy
57,Georgia,387481,,5551.0,,365019,,16911,,97329.0,1394.0,6314133.0,1586004.0,"3,981,159 ",Asia,10,717,1,,,"4,248",Dummy,Dummy
58,Kuwait,385762,,2221.0,,366935,,16606,328.0,88959.0,512.0,3238986.0,746931.0,"4,336,393 ",Asia,11,"1,952",1,,,"3,829",Dummy,Dummy
59,Uruguay,378875,,5883.0,,368458,,4534,113.0,108675.0,1687.0,2958892.0,848718.0,"3,486,308 ",South America,9,593,1,,,"1,301",Dummy,Dummy
60,Croatia,361595,,8238.0,,352613,,744,12.0,88653.0,2020.0,2217169.0,543588.0,"4,078,771 ",Europe,11,495,2,,,182,Dummy,Dummy
61,Azerbaijan,338438,,4992.0,,331294,,2152,,33068.0,488.0,3914819.0,382510.0,"10,234,550 ",Asia,30,"2,050",3,,,210,Dummy,Dummy
62,Dominican Republic,337575,,3916.0,,279714,,53945,261.0,30797.0,357.0,1796661.0,163908.0,"10,961,410 ",North America,32,"2,799",6,,,"4,921",Dummy,Dummy
63,Guatemala,333827,,9914.0,,291784,,32129,5.0,18281.0,543.0,1722912.0,94351.0,"18,260,640 ",North America,55,"1,842",11,,,"1,759",Dummy,Dummy
64,Palestine,315641,,3587.0,,310525,,1529,9.0,60413.0,687.0,1947669.0,372778.0,"5,224,743 ",Asia,17,"1,457",3,,,293,Dummy,Dummy
65,Denmark,306100,,2542.0,,292825,,10733,10.0,52653.0,437.0,73564323.0,12654022.0,"5,813,513 ",Europe,19,"2,287",0,,,"1,846",Dummy,Dummy
66,Venezuela,292779,,3377.0,,275712,,13690,424.0,10327.0,119.0,3359014.0,118477.0,"28,351,663 ",South America,97,"8,396",8,,,483,Dummy,Dummy
67,Oman,289042,,3498.0,,263752,,21792,444.0,55144.0,667.0,1550000.0,295710.0,"5,241,616 ",Asia,18,"1,498",3,,,"4,157",Dummy,Dummy
68,Sri Lanka,284932,,3779.0,,256676,,24477,,13248.0,176.0,4136675.0,192340.0,"21,507,041 ",Asia,75,"5,691",5,,,"1,138",Dummy,Dummy
69,Ireland,284510,,5018.0,,263349,,16143,22.0,56955.0,1005.0,4729538.0,946794.0,"4,995,319 ",Europe,18,995,1,,,"3,232",Dummy,Dummy
70,Egypt,283636,,16439.0,,223213,,43984,90.0,2718.0,158.0,3068679.0,29409.0,"104,343,930 ",Africa,368,"6,347",34,,,422,Dummy,Dummy
71,Cuba,281887,,1905.0,,241314,,38668,338.0,24903.0,168.0,5862690.0,517934.0,"11,319,387 ",North America,40,"5,942",2,,,"3,416",Dummy,Dummy
72,Lithuania,279745,,4404.0,,268315,,7026,13.0,104286.0,1642.0,3900732.0,1454148.0,"2,682,486 ",Europe,10,609,1,,,"2,619",Dummy,Dummy
73,Honduras,277974,,7391.0,,95311,,175272,677.0,27608.0,734.0,834947.0,82925.0,"10,068,738 ",North America,36,"1,362",12,,,"17,408",Dummy,Dummy
74,Ethiopia,277696,,4357.0,,262314,,11025,133.0,2355.0,37.0,2955540.0,25063.0,"117,923,915 ",Africa,425,"27,065",40,,,93,Dummy,Dummy
75,Bahrain,267882,,1380.0,,265638,,864,14.0,151955.0,783.0,5272695.0,2990918.0,"1,762,902 ",Asia,7,"1,277",0,,,490,Dummy,Dummy
76,Slovenia,258190,,4425.0,,253003,,762,10.0,124175.0,2128.0,1373522.0,660589.0,"2,079,237 ",Europe,8,470,2,,,366,Dummy,Dummy
77,Moldova,257946,,6226.0,,250913,,807,63.0,64099.0,1547.0,1344862.0,334197.0,"4,024,157 ",Europe,16,646,3,,,201,Dummy,Dummy
78,Myanmar,229521,,5000.0,,161859,,62662,,4189.0,91.0,2972006.0,54243.0,"54,790,645 ",Asia,239,"10,958",18,,,"1,144",Dummy,Dummy
79,Armenia,227430,,4566.0,,218331,,4533,,76601.0,1538.0,1267617.0,426946.0,"2,969,031 ",Asia,13,650,2,,,"1,527",Dummy,Dummy
80,Qatar,224278,,599.0,,222105,,1574,31.0,79877.0,213.0,2264026.0,806333.0,"2,807,805 ",Asia,13,"4,687",1,,,561,Dummy,Dummy
81,Libya,221495,,3281.0,,183436,,34778,,31784.0,471.0,1206862.0,173183.0,"6,968,699 ",Africa,31,"2,124",6,,,"4,991",Dummy,Dummy
82,Bosnia and Herzegovina,205285,,9666.0,,187213,,8406,,62981.0,2966.0,1051854.0,322708.0,"3,259,461 ",Europe,16,337,3,,,"2,579",Dummy,Dummy
83,Kenya,192758,,3775.0,,182326,,6657,120.0,3504.0,69.0,2053912.0,37342.0,"55,003,460 ",Africa,285,"14,570",27,,,121,Dummy,Dummy
84,Zambia,185649,,3084.0,,171699,,10866,790.0,9813.0,163.0,2014469.0,106480.0,"18,918,734 ",Africa,102,"6,134",9,,,574,Dummy,Dummy
85,S. Korea,179203,1252.0,2058.0,1.0,159630,677,17515,185.0,3492.0,40.0,11202434.0,218306.0,"51,315,308 ",Asia,286,"24,935",5,24,0.02,341,Dummy,Dummy
86,Nigeria,169532,,2127.0,,164699,,2706,11.0,802.0,10.0,2362757.0,11174.0,"211,450,902 ",Africa,"1,247","99,413",89,,,13,Dummy,Dummy
87,North Macedonia,155922,,5487.0,,150170,,265,,74844.0,2634.0,930540.0,446670.0,"2,083,285 ",Europe,13,380,2,,,127,Dummy,Dummy
88,Algeria,153309,,3938.0,,105604,,43767,45.0,3432.0,88.0,230861.0,5167.0,"44,675,623 ",Africa,291,"11,345",194,,,980,Dummy,Dummy
89,Kyrgyzstan,149029,,2175.0,,125161,,21693,102.0,22457.0,328.0,1444540.0,217672.0,"6,636,329 ",Asia,45,"3,051",5,,,"3,269",Dummy,Dummy
90,Mongolia,148424,1171.0,740.0,6.0,134101,"+3,489",13583,192.0,44528.0,222.0,3412005.0,1023614.0,"3,333,293 ",Asia,22,"4,504",1,351,2,"4,075",Dummy,Dummy
91,Afghanistan,141499,,6213.0,,88600,,46686,1124.0,3552.0,156.0,679622.0,17059.0,"39,840,269 ",Asia,282,"6,412",59,,,"1,172",Dummy,Dummy
92,Latvia,138159,,2543.0,,135103,,513,14.0,74106.0,1364.0,3039150.0,1630135.0,"1,864,355 ",Europe,13,733,1,,,275,Dummy,Dummy
93,Norway,134339,,796.0,,88952,,44591,5.0,24579.0,146.0,6297861.0,1152296.0,"5,465,491 ",Europe,41,"6,866",1,,,"8,159",Dummy,Dummy
94,Albania,132686,,2456.0,,130074,,156,3.0,46160.0,854.0,916777.0,318933.0,"2,874,511 ",Europe,22,"1,170",3,,,54,Dummy,Dummy
95,Estonia,131848,,1271.0,,128110,,2467,5.0,99323.0,957.0,1585697.0,1194527.0,"1,327,468 ",Europe,10,"1,044",1,,,"1,858",Dummy,Dummy
96,Uzbekistan,119388,,796.0,,114303,,4289,23.0,3514.0,23.0,1377915.0,40557.0,"33,974,765 ",Asia,285,"42,682",25,,,126,Dummy,Dummy
97,Namibia,112160,,2506.0,,87313,,22341,114.0,43325.0,968.0,587323.0,226869.0,"2,588,823 ",Africa,23,"1,033",4,,,"8,630",Dummy,Dummy
98,Montenegro,100662,,1623.0,,98676,,363,6.0,160252.0,2584.0,477627.0,760372.0,"628,149 ",Europe,6,387,1,,,578,Dummy,Dummy
99,Finland,100156,,978.0,,46000,,53178,10.0,18047.0,176.0,5667343.0,1021195.0,"5,549,716 ",Europe,55,"5,675",1,,,"9,582",Dummy,Dummy
100,Mozambique,99412,,1118.0,,76716,,21578,32.0,3091.0,35.0,670062.0,20832.0,"32,164,985 ",Africa,324,"28,770",48,,,671,Dummy,Dummy
101,Ghana,98817,,812.0,,95147,,2858,12.0,3113.0,26.0,1357389.0,42755.0,"31,747,892 ",Africa,321,"39,098",23,,,90,Dummy,Dummy
102,Cyprus,91196,,385.0,,73452,,17359,48.0,74964.0,316.0,8861809.0,7284467.0,"1,216,535 ",Asia,13,"3,160",0,,,"14,269",Dummy,Dummy
103,Uganda,90391,,2353.0,,67114,,20924,849.0,1913.0,50.0,1424270.0,30150.0,"47,240,053 ",Africa,523,"20,077",33,,,443,Dummy,Dummy
104,Botswana,86133,,1274.0,,73380,,11479,1.0,35873.0,531.0,1394594.0,580828.0,"2,401,046 ",Africa,28,"1,885",2,,,"4,781",Dummy,Dummy
105,Zimbabwe,83619,,2622.0,,53453,,27544,33.0,5542.0,174.0,955688.0,63339.0,"15,088,428 ",Africa,180,"5,755",16,,,"1,826",Dummy,Dummy
106,El Salvador,82852,,2492.0,,75136,,5224,86.0,12707.0,382.0,1106352.0,169676.0,"6,520,388 ",North America,79,"2,617",6,,,801,Dummy,Dummy
107,Cameroon,81467,,1330.0,,78224,,1913,152.0,2992.0,49.0,1751774.0,64326.0,"27,232,772 ",Africa,334,"20,476",16,,,70,Dummy,Dummy
108,Maldives,75879,,216.0,,73226,,2437,11.0,137847.0,392.0,1102344.0,2002591.0,"550,459 ",Asia,7,"2,548",0,,,"4,427",Dummy,Dummy
109,Luxembourg,72759,,820.0,,70150,,1789,5.0,114295.0,1288.0,3184059.0,5001758.0,"636,588 ",Europe,9,776,0,,,"2,810",Dummy,Dummy
110,Cambodia,67971,790.0,1128.0,22.0,60017,"+1,087",6826,,4008.0,67.0,1640231.0,96711.0,"16,960,165 ",Asia,250,"15,036",10,47,1,402,Dummy,Dummy
111,Singapore,63073,,36.0,,62526,,511,1.0,10693.0,6.0,14751144.0,2500884.0,"5,898,371 ",Asia,94,"163,844",0,,,87,Dummy,Dummy
112,Rwanda,57322,,649.0,,40041,,16632,72.0,4314.0,49.0,1887262.0,142049.0,"13,285,989 ",Africa,232,"20,471",7,,,"1,252",Dummy,Dummy
113,Vietnam,55845,2015.0,254.0,,10667,,44924,,568.0,3.0,8434266.0,85843.0,"98,252,577 ",Asia,"1,759","386,821",12,21,,457,Dummy,Dummy
114,Senegal,52096,,1220.0,,43311,,7565,31.0,3028.0,71.0,608814.0,35391.0,"17,202,436 ",Africa,330,"14,100",28,,,440,Dummy,Dummy
115,Jamaica,51135,,1155.0,,46316,,3664,10.0,17190.0,388.0,470899.0,158303.0,"2,974,668 ",North America,58,"2,575",6,,,"1,232",Dummy,Dummy
116,Ivory Coast,49196,,320.0,,48445,,431,,1818.0,12.0,751373.0,27770.0,"27,057,320 ",Africa,550,"84,554",36,,,16,Dummy,Dummy
117,DRC,46009,,1018.0,,29205,,15786,,498.0,11.0,236885.0,2564.0,"92,387,839 ",Africa,"2,008","90,754",390,,,171,Dummy,Dummy
118,Malawi,43470,,1338.0,,34922,,7210,285.0,2213.0,68.0,301633.0,15355.0,"19,643,691 ",Africa,452,"14,681",65,,,367,Dummy,Dummy
119,Madagascar,42536,,937.0,,40916,,683,33.0,1496.0,33.0,222031.0,7810.0,"28,430,881 ",Africa,668,"30,342",128,,,24,Dummy,Dummy
120,Angola,40805,,957.0,,34755,,5093,8.0,1203.0,28.0,681443.0,20085.0,"33,927,337 ",Africa,831,"35,452",50,,,150,Dummy,Dummy
121,Sudan,37138,,2776.0,,30867,,3495,,827.0,62.0,234414.0,5219.0,"44,913,965 ",Africa,"1,209","16,179",192,,,78,Dummy,Dummy
122,Trinidad and Tobago,36017,,992.0,,29245,,5780,22.0,25649.0,706.0,250060.0,178077.0,"1,404,223 ",North America,39,"1,416",6,,,"4,116",Dummy,Dummy
123,Cabo Verde,33302,,295.0,,32455,,552,23.0,59226.0,525.0,191505.0,340583.0,"562,286 ",Africa,17,"1,906",3,,,982,Dummy,Dummy
124,Réunion,33295,,256.0,,30781,,2258,40.0,36913.0,284.0,103924.0,115217.0,"901,983 ",Africa,27,"3,523",9,,,"2,503",Dummy,Dummy
125,Malta,32470,,420.0,,30218,,1832,,73333.0,949.0,1041418.0,2352041.0,"442,772 ",Europe,14,"1,054",0,,,"4,138",Dummy,Dummy
126,Australia,32015,116.0,914.0,,29594,,1507,18.0,1240.0,35.0,22963165.0,889753.0,"25,808,468 ",Australia/Oceania,806,"28,237",1,4,,58,Dummy,Dummy
127,French Guiana,28803,,163.0,,9995,,18645,27.0,93904.0,531.0,306493.0,999234.0,"306,728 ",South America,11,"1,882",1,,,"60,787",Dummy,Dummy
128,Syria,25834,,1905.0,,21915,,2014,,1440.0,106.0,103566.0,5772.0,"17,942,665 ",Asia,695,"9,419",173,,,112,Dummy,Dummy
129,Gabon,25260,,162.0,,24973,,125,7.0,11077.0,71.0,936707.0,410774.0,"2,280,347 ",Africa,90,"14,076",2,,,55,Dummy,Dummy
130,Guinea,24668,,188.0,,23571,,909,24.0,1827.0,14.0,487849.0,36129.0,"13,502,885 ",Africa,547,"71,824",28,,,67,Dummy,Dummy
131,Suriname,24272,,611.0,,20299,,3362,29.0,40992.0,1032.0,86906.0,146772.0,"592,117 ",South America,24,969,7,,,"5,678",Dummy,Dummy
132,Mauritania,22637,,509.0,,20736,,1392,16.0,4739.0,107.0,339971.0,71173.0,"4,776,661 ",Africa,211,"9,384",14,,,291,Dummy,Dummy
133,Guyana,21562,,512.0,,19834,,1216,13.0,27276.0,648.0,209894.0,265515.0,"790,516 ",South America,37,"1,544",4,,,"1,538",Dummy,Dummy
134,Eswatini,21132,,712.0,,18887,,1533,10.0,18020.0,607.0,238067.0,203008.0,"1,172,696 ",Africa,55,"1,647",5,,,"1,307",Dummy,Dummy
135,Haiti,19547,,508.0,,13034,,6005,,1693.0,44.0,95209.0,8245.0,"11,547,486 ",North America,591,"22,731",121,,,520,Dummy,Dummy
136,Mayotte,19450,,174.0,,2964,,16312,,69549.0,622.0,176919.0,632624.0,"279,659 ",Africa,14,"1,607",2,,,"58,328",Dummy,Dummy
137,French Polynesia,19085,,144.0,,18887,,54,,67533.0,510.0,26355.0,93258.0,"282,604 ",Australia/Oceania,15,"1,963",11,,,191,Dummy,Dummy
138,Fiji,17514,,98.0,,3765,,13651,40.0,19390.0,108.0,268227.0,296965.0,"903,227 ",Australia/Oceania,52,"9,217",3,,,"15,114",Dummy,Dummy
139,Guadeloupe,17373,,236.0,,2250,,14887,23.0,43411.0,590.0,237834.0,594294.0,"400,196 ",North America,23,"1,696",2,,,"37,199",Dummy,Dummy
140,Papua New Guinea,17340,,179.0,,16975,,186,7.0,1901.0,20.0,136187.0,14927.0,"9,123,474 ",Australia/Oceania,526,"50,969",67,,,20,Dummy,Dummy
141,Seychelles,17234,,81.0,,16322,,831,,174111.0,818.0,21504.0,217249.0,"98,983 ",Africa,6,"1,222",5,,,"8,395",Dummy,Dummy
142,Taiwan,15408,,768.0,,13545,,1095,,646.0,32.0,3208128.0,134446.0,"23,861,828 ",Asia,"1,549","31,070",7,,,46,Dummy,Dummy
143,Somalia,15123,,781.0,,7275,,7067,,925.0,48.0,163432.0,9994.0,"16,353,799 ",Africa,"1,081","20,940",100,,,432,Dummy,Dummy
144,Togo,14649,,138.0,,13838,,673,,1727.0,16.0,385809.0,45494.0,"8,480,500 ",Africa,579,"61,453",22,,,79,Dummy,Dummy
145,Mali,14513,,530.0,,11870,,2113,,696.0,25.0,332641.0,15949.0,"20,856,561 ",Africa,"1,437","39,352",63,,,101,Dummy,Dummy
146,Andorra,14273,,127.0,,13844,,302,,184420.0,1641.0,193595.0,2501421.0,"77,394 ",Europe,5,609,0,,,"3,902",Dummy,Dummy
147,Tajikistan,14078,,110.0,,13685,,283,,1442.0,11.0,,,"9,760,475 ",Asia,693,"88,732",,,,29,Dummy,Dummy
148,Belize,13683,,332.0,,13035,,316,2.0,33773.0,819.0,171024.0,422130.0,"405,145 ",North America,30,"1,220",2,,,780,Dummy,Dummy
149,Burkina Faso,13536,,169.0,,13340,,27,,630.0,8.0,201923.0,9392.0,"21,498,727 ",Africa,"1,588","127,211",106,,,1,Dummy,Dummy
150,Bahamas,13404,,273.0,,12066,,1065,2.0,33749.0,687.0,113323.0,285330.0,"397,165 ",North America,30,"1,455",4,,,"2,682",Dummy,Dummy
151,Martinique,13371,,99.0,,98,,13174,1.0,35660.0,264.0,209713.0,559293.0,"374,961 ",North America,28,"3,787",2,,,"35,134",Dummy,Dummy
152,Congo,12933,,172.0,,11759,,1002,,2285.0,30.0,158304.0,27972.0,"5,659,288 ",Africa,438,"32,903",36,,,177,Dummy,Dummy
153,Curaçao,12775,,126.0,,12244,,405,4.0,77521.0,765.0,156505.0,949701.0,"164,794 ",North America,13,"1,308",1,,,"2,458",Dummy,Dummy
154,Lesotho,12398,,339.0,,6601,,5458,,5740.0,157.0,125501.0,58103.0,"2,159,976 ",Africa,174,"6,372",17,,,"2,527",Dummy,Dummy
