#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
27,Sweden,1058341,,14366.0,,923866,"+6,250",120109,253.0,104216.0,1415.0,9481745.0,933681.0,"10,155,233 ",Europe,10,707,1,,,"11,827"
28,Belgium,1047128,2516.0,24823.0,14.0,935360,"+8,483",86945,540.0,90002.0,2134.0,13598015.0,1168769.0,"11,634,475 ",Europe,11,469,1,216,1,"7,473"
29,Pakistan,900552,3084.0,20251.0,74.0,817681,"+3,826",62620,4392.0,4008.0,90.0,12779296.0,56876.0,"224,688,219 ",Asia,250,"11,095",18,14,0.3,279
30,Portugal,844811,,17017.0,,805466,,22328,59.0,83067.0,1673.0,11316046.0,1112665.0,"10,170,219 ",Europe,12,598,1,,,"2,195"
31,Israel,839308,,6397.0,,832351,,560,59.0,89997.0,686.0,14522643.0,1557221.0,"9,326,000 ",Asia,11,"1,458",1,,,60
32,Hungary,802088,416.0,29519.0,44.0,668820,"+3,268",103749,185.0,83217.0,3063.0,5734447.0,594952.0,"9,638,498 ",Europe,12,327,2,43,5,"10,764"
33,Bangladesh,787726,,12348.0,,729798,,45580,1213.0,4741.0,74.0,5805407.0,34942.0,"166,145,978 ",Asia,211,"13,455",29,,,274
34,Jordan,729706,,9357.0,,710445,,9904,729.0,70893.0,909.0,7096837.0,689478.0,"10,293,057 ",Asia,14,"1,100",1,,,962
35,Serbia,709673,,6766.0,,686417,,16490,65.0,81515.0,777.0,4070548.0,467556.0,"8,706,005 ",Europe,12,"1,287",2,,,"1,894"
36,Japan,709527,,12152.0,,628522,,68853,1303.0,5625.0,96.0,13675634.0,108424.0,"126,131,482 ",Asia,178,"10,379",9,,,546
37,Switzerland,687353,,10775.0,,631406,,45172,153.0,78908.0,1237.0,7460843.0,856500.0,"8,710,855 ",Europe,13,808,1,,,"5,186"
38,Austria,640876,,10541.0,,621998,,8337,242.0,70799.0,1164.0,38050186.0,4203476.0,"9,052,077 ",Europe,14,859,0,,,921
39,UAE,554516,,1648.0,,534481,,18387,,55471.0,165.0,48225282.0,4824257.0,"9,996,416 ",Asia,18,"6,066",0,,,"1,839"
40,Lebanon,538218,,7670.0,,508930,,21618,238.0,79171.0,1128.0,4291414.0,631257.0,"6,798,201 ",Asia,13,886,2,,,"3,180"
41,Morocco,516812,,9119.0,,505050,,2643,95.0,13856.0,244.0,6439348.0,172643.0,"37,298,718 ",Africa,72,"4,090",6,,,71
42,Nepal,505643,,6153.0,,383684,,115806,,17082.0,208.0,2897503.0,97886.0,"29,600,822 ",Asia,59,"4,811",10,,,"3,912"
43,Malaysia,505115,,2199.0,,449234,,53682,652.0,15431.0,67.0,11100126.0,339103.0,"32,733,806 ",Asia,65,"14,886",3,,,"1,640"
44,Saudi Arabia,439847,,7237.0,,423795,,8815,1329.0,12462.0,205.0,18449145.0,522723.0,"35,294,320 ",Asia,80,"4,877",2,,,250
45,Ecuador,417840,,20180.0,,354499,,43161,574.0,23368.0,1129.0,1394791.0,78006.0,"17,880,491 ",South America,43,886,13,,,"2,414"
46,Bulgaria,416565,,17487.0,,373202,,25876,410.0,60356.0,2534.0,2743168.0,397458.0,"6,901,788 ",Europe,17,395,3,,,"3,749"
47,Greece,388929,,11734.0,,352207,,24988,586.0,37477.0,1131.0,9167566.0,883393.0,"10,377,670 ",Europe,27,884,1,,,"2,408"
48,Slovakia,388719,,12286.0,,373109,,3324,144.0,71168.0,2249.0,2793952.0,511526.0,"5,461,996 ",Europe,14,445,2,,,609
49,Belarus,384773,,2761.0,,374854,,7158,,40732.0,292.0,6192860.0,655568.0,"9,446,556 ",Europe,25,"3,421",2,,,758
50,Panama,373774,,6328.0,,361532,,5914,105.0,85435.0,1446.0,2577788.0,589215.0,"4,374,953 ",North America,12,691,2,,,"1,352"
51,Kazakhstan,373182,2167.0,4124.0,,335938,"+3,353",33120,221.0,19666.0,217.0,10989671.0,579136.0,"18,975,968 ",Asia,51,"4,601",2,114,,"1,745"
52,Croatia,353735,,7883.0,,341491,,4361,123.0,86643.0,1931.0,1965385.0,481394.0,"4,082,693 ",Europe,12,518,2,,,"1,068"
53,Bolivia,346070,,13857.0,,279345,,52868,200.0,29293.0,1173.0,1368290.0,115817.0,"11,814,212 ",South America,34,853,9,,,"4,475"
54,Georgia,337573,733.0,4622.0,20.0,318599,"+1,530",14352,,84767.0,1161.0,4751763.0,1193207.0,"3,982,346 ",Asia,12,862,1,184,5,"3,604"
55,Tunisia,334099,,12182.0,,295170,,26747,445.0,28009.0,1021.0,1424177.0,119394.0,"11,928,388 ",Africa,36,979,8,,,"2,242"
56,Azerbaijan,332235,,4851.0,,319991,,7393,,32507.0,475.0,3446033.0,337174.0,"10,220,332 ",Asia,31,"2,107",3,,,723
57,Paraguay,330457,,8235.0,,272721,,49501,567.0,45831.0,1142.0,1231005.0,170730.0,"7,210,260 ",South America,22,876,6,,,"6,865"
58,Palestine,305201,,3459.0,,297201,,4541,59.0,58622.0,664.0,1800908.0,345914.0,"5,206,226 ",Asia,17,"1,505",3,,,872
59,Costa Rica,299219,,3765.0,,228589,,66865,522.0,58266.0,733.0,1153337.0,224585.0,"5,135,424  ",North America,17,"1,364",4,,,"13,020"
60,Kuwait,298223,,1724.0,,283952,,12547,164.0,68929.0,398.0,2517247.0,581814.0,"4,326,553 ",Asia,15,"2,510",2,,,"2,900"
61,Dominican Republic,282685,,3606.0,,235636,,43443,322.0,25829.0,329.0,1506870.0,137683.0,"10,944,481 ",North America,39,"3,035",7,,,"3,969"
62,Denmark,272659,,2507.0,,256535,,13617,19.0,46926.0,431.0,50682368.0,8722783.0,"5,810,344 ",Europe,21,"2,318",0,,,"2,344"
63,Lithuania,270849,459.0,4185.0,11.0,247662,237,19002,160.0,100749.0,1557.0,3228260.0,1200831.0,"2,688,356 ",Europe,10,642,1,171,4,"7,068"
64,Ethiopia,268901,,4068.0,,227080,,37753,513.0,2289.0,35.0,2682758.0,22836.0,"117,479,088 ",Africa,437,"28,879",44,,,321
65,Uruguay,262009,,3811.0,,224787,,33411,499.0,75194.0,1094.0,2099892.0,602649.0,"3,484,438 ",South America,13,914,2,,,"9,589"
66,Ireland,258267,,4941.0,,240369,,12957,42.0,51791.0,991.0,4729538.0,948424.0,"4,986,733 ",Europe,19,"1,009",1,,,"2,598"
67,Moldova,254601,,6072.0,,246332,,2197,109.0,63245.0,1508.0,1073756.0,266731.0,"4,025,611 ",Europe,16,663,4,,,546
68,Egypt,252690,,14670.0,,186223,,51797,90.0,2429.0,141.0,2715258.0,26097.0,"104,042,884 ",Africa,412,"7,092",38,,,498
69,Slovenia,251531,,4349.0,,241448,,5734,100.0,120975.0,2092.0,1252741.0,602513.0,"2,079,192 ",Europe,8,478,2,,,"2,758"
70,Guatemala,247106,,7996.0,,226819,,12291,5.0,13571.0,439.0,1380526.0,75816.0,"18,208,955 ",North America,74,"2,277",13,,,675
71,Honduras,232141,581.0,6143.0,10.0,83625,119,142373,536.0,23112.0,612.0,698674.0,69560.0,"10,044,186 ",North America,43,"1,635",14,58,1.0,"14,175"
72,Venezuela,222052,,2499.0,,205575,,13978,316.0,7829.0,88.0,3359014.0,118425.0,"28,364,156 ",South America,128,"11,350",8,,,493
73,Armenia,221948,68.0,4392.0,6.0,211057,222,6499,,74776.0,1480.0,1060108.0,357159.0,"2,968,171 ",Asia,13,676,3,23,2,"2,190"
74,Qatar,215160,,543.0,,210589,,4028,161.0,76629.0,193.0,1991728.0,709354.0,"2,807,805 ",Asia,13,"5,171",1,,,"1,435"
75,Bahrain,214870,,809.0,,193337,,20724,199.0,122528.0,461.0,4468716.0,2548255.0,"1,753,638 ",Asia,8,"2,168",0,,,"11,818"
76,Oman,208607,,2239.0,,192973,,13395,251.0,39953.0,429.0,1550000.0,296860.0,"5,221,325 ",Asia,25,"2,332",3,,,"2,565"
77,Bosnia and Herzegovina,203150,,9108.0,,172005,,22037,,62266.0,2792.0,954240.0,292476.0,"3,262,622 ",Europe,16,358,3,,,"6,754"
78,Libya,182899,,3105.0,,169733,,10061,,26301.0,446.0,998860.0,143635.0,"6,954,145 ",Africa,38,"2,240",7,,,"1,447"
79,Kenya,168108,,3049.0,,114452,,50607,119.0,3067.0,56.0,1777034.0,32417.0,"54,818,573 ",Africa,326,"17,979",31,,,923
80,Nigeria,165979,,2067.0,,156468,,7444,11.0,788.0,10.0,2002653.0,9507.0,"210,652,803 ",Africa,"1,269","101,912",105,,,35
81,Sri Lanka,161242,,1178.0,,126995,,33069,,7502.0,55.0,3277624.0,152497.0,"21,493,091 ",Asia,133,"18,245",7,,,"1,539"
82,North Macedonia,155028,,5296.0,,146800,,2932,25.0,74415.0,2542.0,773531.0,371301.0,"2,083,298 ",Europe,13,393,3,,,"1,407"
83,Myanmar,143228,,3216.0,,132177,,7835,,2617.0,59.0,2610069.0,47686.0,"54,733,932 ",Asia,382,"17,019",21,,,143
84,S. Korea,135929,585.0,1931.0,5.0,125881,849,8117,149.0,2649.0,38.0,9536299.0,185862.0,"51,308,458 ",Asia,377,"26,571",5,11,0.10,158
85,Albania,132176,,2442.0,,128601,,1133,18.0,45974.0,849.0,692572.0,240895.0,"2,874,999 ",Europe,22,"1,177",4,,,394
86,Cuba,131832,,863.0,,124020,,6949,136.0,11645.0,76.0,4104996.0,362617.0,"11,320,460 ",North America,86,"13,118",3,,,614
87,Latvia,130712,,2323.0,,121123,,7266,81.0,69990.0,1244.0,2573943.0,1378223.0,"1,867,581 ",Europe,14,804,1,,,"3,891"
88,Thailand,129500,3382.0,776.0,17.0,84535,"+2,131",44189,1228.0,1851.0,11.0,8124896.0,116143.0,"69,955,805 ",Asia,540,"90,149",9,48,0.2,632
89,Estonia,128489,,1240.0,,120625,,6624,31.0,96803.0,934.0,1389129.0,1046560.0,"1,327,329 ",Europe,10,"1,070",1,,,"4,990"
90,Algeria,126651,,3411.0,,88208,,35032,18.0,2843.0,77.0,230861.0,5182.0,"44,552,143 ",Africa,352,"13,061",193,,,786
91,Norway,121963,,781.0,,88952,,32230,21.0,22342.0,143.0,5507549.0,1008912.0,"5,458,898 ",Europe,45,"6,990",1,,,"5,904"
92,Kyrgyzstan,102511,325.0,1751.0,8.0,95811,365,4949,86.0,15486.0,265.0,1091035.0,164820.0,"6,619,550 ",Asia,65,"3,780",6,49,1,748
93,Montenegro,99203,,1572.0,,96543,,1088,60.0,157932.0,2503.0,402627.0,640986.0,"628,137 ",Europe,6,400,2,,,"1,732"
94,Uzbekistan,98451,287.0,680.0,,93930,297,3841,23.0,2904.0,20.0,1377915.0,40647.0,"33,899,193 ",Asia,344,"49,852",25,8,,113
95,Ghana,93583,,783.0,,91511,,1289,7.0,2957.0,25.0,1138228.0,35967.0,"31,646,675 ",Africa,338,"40,417",28,,,41
96,Zambia,93106,,1267.0,,91102,,737,49.0,4942.0,67.0,1507886.0,80044.0,"18,838,241 ",Africa,202,"14,868",12,,,39
97,Finland,91405,,932.0,,46000,,44473,28.0,16474.0,168.0,4867244.0,877237.0,"5,548,380 ",Europe,61,"5,953",1,,,"8,015"
98,Cameroon,77733,,1239.0,,72226,,4268,385.0,2865.0,46.0,1518411.0,55969.0,"27,129,549 ",Africa,349,"21,896",18,,,157
99,El Salvador,72220,,2211.0,,67510,,2499,22.0,11085.0,339.0,968755.0,148689.0,"6,515,302 ",North America,90,"2,947",7,,,384
100,Cyprus,71836,,353.0,,39061,,32422,44.0,59116.0,290.0,6223770.0,5121736.0,"1,215,168 ",Asia,17,"3,442",0,,,"26,681"
101,Mozambique,70568,,831.0,,68845,,892,21.0,2203.0,26.0,542895.0,16951.0,"32,028,083 ",Africa,454,"38,542",59,,,28
102,Luxembourg,69607,,811.0,,67162,,1634,17.0,109617.0,1277.0,2822476.0,4444844.0,"635,000 ",Europe,9,783,0,,,"2,573"
103,Afghanistan,65734,,2802.0,,55889,,7043,1124.0,1656.0,71.0,443839.0,11179.0,"39,703,400 ",Asia,604,"14,170",89,,,177
104,Singapore,61799,,32.0,,61277,,490,5.0,10490.0,5.0,11064019.0,1878054.0,"5,891,215 ",Asia,95,"184,100",1,,,83
105,Maldives,54365,,123.0,,31812,,22430,90.0,99030.0,224.0,826077.0,1504763.0,"548,975 ",Asia,10,"4,463",1,,,"40,858"
106,Namibia,52712,,763.0,,49138,,2811,51.0,20418.0,296.0,420361.0,162827.0,"2,581,647 ",Africa,49,"3,384",6,,,"1,089"
107,Mongolia,52470,539.0,248.0,4.0,46338,485,5884,99.0,15780.0,75.0,2881773.0,866682.0,"3,325,064 ",Asia,63,"13,408",1,162,1,"1,770"
108,Botswana,51620,,784.0,,48449,,2387,1.0,21566.0,328.0,1111863.0,464508.0,"2,393,637 ",Africa,46,"3,053",2,,,997
109,Jamaica,47899,,912.0,,23742,,23245,16.0,16113.0,307.0,364551.0,122635.0,"2,972,660 ",North America,62,"3,259",8,,,"7,820"
110,Ivory Coast,46942,,298.0,,46346,,298,,1741.0,11.0,619741.0,22991.0,"26,955,285 ",Africa,574,"90,454",43,,,11
111,Uganda,43507,,350.0,,42880,,277,24.0,925.0,7.0,1075386.0,22874.0,"47,013,997 ",Africa,"1,081","134,326",44,,,6
112,Senegal,41062,,1130.0,,39738,,194,7.0,2397.0,66.0,505708.0,29516.0,"17,133,482 ",Africa,417,"15,162",34,,,11
113,Madagascar,40780,,793.0,,39101,,886,245.0,1440.0,28.0,198636.0,7014.0,"28,319,653 ",Africa,694,"35,712",143,,,31
114,Zimbabwe,38679,,1586.0,,36445,,648,1.0,2569.0,105.0,458624.0,30464.0,"15,054,718 ",Africa,389,"9,492",33,,,43
115,Sudan,35071,,2568.0,,27949,,4554,,784.0,57.0,232965.0,5205.0,"44,754,097 ",Africa,"1,276","17,428",192,,,102
116,Malawi,34274,,1153.0,,32318,,803,11.0,1752.0,59.0,242797.0,12409.0,"19,566,453 ",Africa,571,"16,970",81,,,41
117,Angola,32149,,715.0,,26775,,4659,16.0,952.0,21.0,544183.0,16116.0,"33,767,369 ",Africa,"1,050","47,227",62,,,138
118,DRC,30863,,779.0,,27603,,2481,,336.0,8.0,157353.0,1711.0,"91,961,878 ",Africa,"2,980","118,051",584,,,27
119,Malta,30499,,417.0,,29998,,84,,68910.0,942.0,908544.0,2052794.0,"442,589 ",Europe,15,"1,061",0,,,190
120,Australia,30005,1.0,910.0,,29000,,95,1.0,1165.0,35.0,17823921.0,691858.0,"25,762,406 ",Australia/Oceania,859,"28,310",1,0.04,,4
121,Cabo Verde,29198,,256.0,,26657,,2285,23.0,52014.0,456.0,158645.0,282615.0,"561,346 ",Africa,19,"2,193",4,,,"4,071"
122,Rwanda,26658,,349.0,,24967,,1342,1.0,2014.0,26.0,1400892.0,105841.0,"13,235,835 ",Africa,497,"37,925",9,,,101
123,Cambodia,25205,560.0,176.0,9.0,17701,537,7328,,1489.0,10.0,1110112.0,65593.0,"16,924,122 ",Asia,671,"96,160",15,33,0.5,433
124,Gabon,24107,,147.0,,20976,,2984,23.0,10610.0,65.0,785631.0,345766.0,"2,272,145 ",Africa,94,"15,457",3,,,"1,313"
125,Syria,24052,,1729.0,,21534,,789,,1345.0,97.0,103566.0,5793.0,"17,876,264 ",Asia,743,"10,339",173,,,44
126,Réunion,23566,,176.0,,21709,,1681,31.0,26156.0,195.0,102720.0,114008.0,"900,989 ",Africa,38,"5,119",9,,,"1,866"
127,Guinea,22988,,158.0,,20699,,2131,24.0,1710.0,12.0,447203.0,33256.0,"13,447,206 ",Africa,585,"85,109",30,,,158
128,French Guiana,22780,,112.0,,9995,,12673,27.0,74562.0,367.0,246436.0,806617.0,"305,518 ",South America,13,"2,728",1,,,"41,480"
129,Mayotte,20176,,171.0,,2964,,17041,6.0,72411.0,614.0,176919.0,634958.0,"278,631 ",Africa,14,"1,629",2,,,"61,160"
130,Trinidad and Tobago,19444,,365.0,,11314,,7765,15.0,13854.0,260.0,164648.0,117311.0,"1,403,519 ",North America,72,"3,845",9,,,"5,533"
131,Mauritania,19114,,458.0,,18249,,407,14.0,4018.0,96.0,257158.0,54052.0,"4,757,562 ",Africa,249,"10,388",19,,,86
132,French Polynesia,18844,,141.0,,18677,,26,1.0,66740.0,499.0,26355.0,93341.0,"282,351 ",Australia/Oceania,15,"2,002",11,,,92
133,Eswatini,18550,,672.0,,17829,,49,3.0,15844.0,574.0,204385.0,174565.0,"1,170,827 ",Africa,63,"1,742",6,,,42
134,Guadeloupe,16530,,221.0,,2250,,14059,29.0,41306.0,552.0,201479.0,503465.0,"400,185 ",North America,24,"1,811",2,,,"35,131"
135,Guyana,16014,,355.0,,13710,,1949,19.0,20273.0,449.0,143825.0,182074.0,"789,927 ",South America,49,"2,225",5,,,"2,467"
136,Papua New Guinea,14910,,154.0,,13801,,955,,1639.0,17.0,110286.0,12123.0,"9,097,039 ",Australia/Oceania,610,"59,072",82,,,105
137,Somalia,14623,,767.0,,6662,,7194,,898.0,47.0,126468.0,7766.0,"16,284,479 ",Africa,"1,114","21,231",129,,,442
138,Mali,14240,,513.0,,9431,,4296,,686.0,25.0,288943.0,13915.0,"20,765,351 ",Africa,"1,458","40,478",72,,,207
139,Haiti,13735,,280.0,,12479,,976,,1192.0,24.0,60085.0,5213.0,"11,525,842 ",North America,839,"41,164",192,,,85
140,Andorra,13569,,127.0,,13234,,208,12.0,175367.0,1641.0,193595.0,2502036.0,"77,375 ",Europe,6,609,0,,,"2,688"
141,Burkina Faso,13414,,165.0,,13225,,24,,627.0,8.0,185744.0,8676.0,"21,409,129 ",Africa,"1,596","129,752",115,,,1
142,Togo,13363,,125.0,,12222,,1016,,1581.0,15.0,327952.0,38810.0,"8,450,201 ",Africa,632,"67,602",26,,,120
143,Tajikistan,13308,,90.0,,13218,,0,,1368.0,9.0,,,"9,727,032 ",Asia,731,"108,078",,,,
144,Suriname,12928,,245.0,,10729,,1954,32.0,21864.0,414.0,58441.0,98835.0,"591,300 ",South America,46,"2,413",10,,,"3,305"
145,Belize,12764,,323.0,,12358,,83,1.0,31593.0,799.0,128613.0,318334.0,"404,019 ",North America,32,"1,251",3,,,205
146,Curaçao,12271,,122.0,,12087,,62,18.0,74510.0,741.0,107257.0,651266.0,"164,690 ",North America,13,"1,350",2,,,376
147,Martinique,11866,,93.0,,98,,11675,10.0,31642.0,248.0,174717.0,465905.0,"375,006 ",North America,32,"4,032",2,,,"31,133"
148,Hong Kong,11831,,210.0,,11550,,71,2.0,1567.0,28.0,14841321.0,1965475.0,"7,551,008 ",Asia,638,"35,957",1,,,9
149,Djibouti,11491,,152.0,,11325,,14,,11483.0,152.0,156054.0,155939.0,"1,000,736 ",Africa,87,"6,584",6,,,14
150,Congo,11476,,150.0,,8208,,3118,,2035.0,27.0,141948.0,25177.0,"5,638,073 ",Africa,491,"37,587",40,,,553
151,Bahamas,11396,,222.0,,10221,,953,8.0,28736.0,560.0,94058.0,237173.0,"396,580 ",North America,35,"1,786",4,,,"2,403"
152,Aruba,10915,,107.0,,10738,,70,14.0,101848.0,998.0,161129.0,1503504.0,"107,169 ",North America,10,"1,002",1,,,653
153,Lesotho,10815,,326.0,,6431,,4058,,5013.0,151.0,90875.0,42124.0,"2,157,335 ",Africa,199,"6,618",24,,,"1,881"
154,South Sudan,10652,,115.0,,10462,,75,,942.0,10.0,159088.0,14066.0,"11,310,166 ",Africa,"1,062","98,349",71,,,7
155,Seychelles,9764,,35.0,,7826,,1903,,98738.0,354.0,21504.0,217458.0,"98,888 ",Africa,10,"2,825",5,,,"19,244"
156,Equatorial Guinea,8436,,113.0,,7801,,522,7.0,5844.0,78.0,123169.0,85322.0,"1,443,586 ",Africa,171,"12,775",12,,,362
157,Benin,8025,,101.0,,7893,,31,35.0,647.0,8.0,604310.0,48721.0,"12,403,560 ",Africa,"1,546","122,808",21,,,2
158,Nicaragua,7193,,185.0,,4225,,2783,,1074.0,28.0,,,"6,694,481 ",North America,931,"36,186",,,,416
159,CAR,7010,,96.0,,5112,,1802,2.0,1429.0,20.0,40907.0,8341.0,"4,904,135  ",Africa,700,"51,085",120,,,367
160,Yemen,6649,,1304.0,,3201,,2144,23.0,219.0,43.0,56852.0,1870.0,"30,406,792 ",Asia,"4,573","23,318",535,,,71
161,Iceland,6556,,29.0,,6478,,49,3.0,19102.0,84.0,635858.0,1852674.0,"343,211 ",Europe,52,"11,835",1,,,143
162,Gambia,5968,,175.0,,5727,,66,3.0,2410.0,71.0,76379.0,30841.0,"2,476,572 ",Africa,415,"14,152",32,,,27
163,Timor-Leste,5481,,11.0,,2960,,2510,,4088.0,8.0,88932.0,66334.0,"1,340,671 ",Asia,245,"121,879",15,,,"1,872"
164,Niger,5369,,192.0,,5033,,144,2.0,215.0,8.0,104775.0,4195.0,"24,977,555 ",Africa,"4,652","130,091",238,,,6
165,Vietnam,5141,55.0,42.0,1.0,2721,,2378,,52.0,0.4,3091540.0,31509.0,"98,116,319 ",Asia,"19,085","2,336,103",32,0.6,0.01,24
166,San Marino,5087,,90.0,,4974,,23,4.0,149644.0,2648.0,64241.0,1889775.0,"33,994 ",Europe,7,378,1,,,677
167,Saint Lucia,4935,,77.0,,4617,,241,1.0,26766.0,418.0,44146.0,239439.0,"184,373 ",North America,37,"2,394",4,,,"1,307"
168,Chad,4923,,173.0,,4721,,29,,292.0,10.0,118132.0,7014.0,"16,841,650 ",Africa,"3,421","97,351",143,,,2
169,Burundi,4494,,6.0,,773,,3715,,368.0,0.5,279132.0,22874.0,"12,203,066 ",Africa,"2,715","2,033,844",44,,,304
170,Gibraltar,4287,,94.0,,4192,,1,,127279.0,2791.0,248566.0,7379787.0,"33,682 ",Europe,8,358,0,,,30
171,Sierra Leone,4121,,79.0,,3113,,929,,507.0,10.0,153257.0,18873.0,"8,120,501 ",Africa,"1,971","102,791",53,,,114
172,Channel Islands,4059,,86.0,,3956,,17,,23156.0,491.0,454413.0,2592409.0,"175,286 ",Europe,43,"2,038",0,,,97
173,Barbados,3991,,47.0,,3922,,22,,13873.0,163.0,165731.0,576079.0,"287,688 ",North America,72,"6,121",2,,,76
174,Eritrea,3932,,14.0,,3711,,207,,1095.0,4.0,23693.0,6600.0,"3,589,941 ",Africa,913,"256,424",152,,,58
175,Comoros,3870,,146.0,,3710,,14,,4368.0,165.0,,,"885,984 ",Africa,229,"6,068",,,,16
