#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6728385,6724.0,252788.0,734.0,3751424.0,"+4,928",2724173,21458.0,,,,,,North America,"
",,
,South America,5495521,2031.0,181932.0,61.0,4083216.0,"+1,342",1230373,14855.0,,,,,,South America,"
",,
,Asia,5940433,12532.0,125063.0,143.0,4638912.0,"+5,220",1176458,18903.0,,,,,,Asia,"
",,
,Europe,3255883,8445.0,204347.0,173.0,1948795.0,"+7,551",1102741,5245.0,,,,,,Europe,"
",,
,Africa,1151773,36.0,26689.0,4.0,874115.0,27,250969,1206.0,,,,,,Africa,"
",,
,Oceania,26499,248.0,489.0,13.0,19605.0,"+2,608",6405,59.0,,,,,,Australia/Oceania,"
",,
,World,22599215,30016.0,791323.0,1128.0,15316718.0,"+21,676",6491174,61730.0,2899.0,101.5,,,,All,"
",,
1,USA,5701162,231.0,176342.0,5.0,3062755.0,424,2462065,16875.0,17210.0,532.0,73118341.0,220723.0,"331,266,944 ",North America,58,"1,879",5
2,Brazil,3460413,,111189.0,,2615254.0,,733970,8318.0,16264.0,523.0,13729872.0,64531.0,"212,764,278 ",South America,61,"1,914",15
3,India,2841337,5515.0,54017.0,23.0,2097761.0,"+1,693",689559,8944.0,2056.0,39.0,32661252.0,23636.0,"1,381,826,521 ",Asia,486,"25,581",42
4,Russia,942106,4785.0,16099.0,110.0,755513.0,"+6,090",170494,2300.0,6455.0,110.0,33500000.0,229541.0,"145,943,139 ",Europe,155,"9,065",4
5,South Africa,596060,,12423.0,,491441.0,,92196,539.0,10033.0,209.0,3455671.0,58168.0,"59,408,124 ",Africa,100,"4,782",17
6,Peru,558420,,26834.0,,377453.0,,154133,1516.0,16905.0,812.0,2852011.0,86339.0,"33,032,637 ",South America,59,"1,231",12
7,Mexico,537031,5792.0,58481.0,707.0,367537.0,"+4,230",111013,3480.0,4159.0,453.0,1211552.0,9384.0,"129,114,244 ",North America,240,"2,208",107
