#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6784980,7668.0,254589.0,639.0,3792852.0,"+4,817",2737539,21481.0,,,,,,North America,"
",,
,South America,5574039,1015.0,183993.0,72.0,4147085.0,"+1,146",1242961,14837.0,,,,,,South America,"
",,
,Asia,6031399,7634.0,126526.0,51.0,4722489.0,"+5,572",1182384,19113.0,,,,,,Asia,"
",,
,Europe,3294307,7747.0,204627.0,122.0,1959353.0,"+6,512",1130327,5164.0,,,,,,Europe,"
",,
,Africa,1162392,,27022.0,,884480.0,,250890,1190.0,,,,,,Africa,"
",,
,Oceania,26695,182.0,499.0,9.0,20306.0,613,5890,58.0,,,,,,Australia/Oceania,"
",,
,World,22874533,24246.0,797271.0,893.0,15527216.0,"+18,660",6550046,61847.0,2935.0,102.3,,,,All,"
",,
1,USA,5746534,262.0,177426.0,2.0,3095910.0,426,2473198,16817.0,17347.0,536.0,73870979.0,222992.0,"331,272,237 ",North America,58,"1,867",4
2,Brazil,3505097,,112423.0,,2653407.0,,739267,8318.0,16474.0,528.0,13748152.0,64616.0,"212,768,400 ",South America,61,"1,893",15
3,India,2910032,5703.0,55002.0,27.0,2160059.0,"+2,118",694971,8944.0,2106.0,40.0,33467237.0,24219.0,"1,381,863,561 ",Asia,475,"25,124",41
4,Russia,946976,4870.0,16189.0,90.0,761330.0,"+5,817",169457,2300.0,6489.0,111.0,33800000.0,231597.0,"145,943,309 ",Europe,154,"9,015",4
5,South Africa,599940,,12618.0,,497169.0,,90153,539.0,10098.0,212.0,3480283.0,58581.0,"59,410,167 ",Africa,99,"4,708",17
6,Peru,567059,,27034.0,,380730.0,,159295,1519.0,17166.0,818.0,2852011.0,86336.0,"33,033,892 ",South America,58,"1,222",12
7,Mexico,543806,6775.0,59106.0,625.0,371638.0,"+4,101",113062,3503.0,4212.0,458.0,1226117.0,9496.0,"129,117,943 ",North America,237,"2,185",105
8,Colombia,513719,,16183.0,,339124.0,,158412,1493.0,10081.0,318.0,2374898.0,46606.0,"50,956,995 ",South America,99,"3,149",21
9,Spain,404229,,28813.0,,0.0,N/A,0,522.0,8645.0,616.0,7955615.0,170147.0,"46,757,339 ",Europe,116,"1,623",6
10,Chile,391849,,10671.0,,366063.0,,15115,1077.0,20474.0,558.0,2113632.0,110437.0,"19,138,783 ",South America,49,"1,794",9
11,Iran,352558,,20264.0,,304236.0,,28058,3869.0,4190.0,241.0,2939840.0,34940.0,"84,138,745 ",Asia,239,"4,152",29
12,UK,322280,,41403.0,,0.0,N/A,0,70.0,4744.0,609.0,15177265.0,223407.0,"67,935,641 ",Europe,211,"1,641",4
13,Argentina,320884,,6517.0,,233651.0,,80716,1832.0,7091.0,144.0,1030992.0,22783.0,"45,252,733 ",South America,141,"6,944",44
14,Saudi Arabia,303973,,3548.0,,275476.0,,24949,1682.0,8713.0,102.0,4501104.0,129021.0,"34,886,672 ",Asia,115,"9,833",8
15,Pakistan,291588,630.0,6219.0,10.0,273579.0,775,11790,722.0,1317.0,28.0,2389365.0,10789.0,"221,460,187 ",Asia,759,"35,610",93
16,Bangladesh,287959,,3822.0,,168991.0,,115146,,1746.0,23.0,1407556.0,8535.0,"164,914,115 ",Asia,573,"43,149",117
17,Italy,256118,,35418.0,,204686.0,,16014,68.0,4237.0,586.0,7790596.0,128878.0,"60,449,180 ",Europe,236,"1,707",8
18,Turkey,254520,,6058.0,,234797.0,,13665,735.0,3013.0,72.0,6061930.0,71770.0,"84,463,026 ",Asia,332,"13,942",14
19,Germany,231284,,9324.0,,204800.0,,17160,231.0,2759.0,111.0,10197366.0,121656.0,"83,821,481 ",Europe,362,"8,990",8
20,France,229814,,30480.0,,84065.0,,115269,384.0,3520.0,467.0,6000000.0,91892.0,"65,293,815 ",Europe,284,"2,142",11
21,Iraq,192797,,6208.0,,137200.0,,49389,614.0,4779.0,154.0,1368727.0,33929.0,"40,340,634 ",Asia,209,"6,498",29
22,Philippines,178022,,2883.0,,114114.0,,61025,717.0,1622.0,26.0,2193448.0,19981.0,"109,778,515 ",Asia,617,"38,078",50
23,Indonesia,147211,,6418.0,,100674.0,,40119,,537.0,23.0,1969941.0,7192.0,"273,918,933 ",Asia,"1,861","42,680",139
24,Canada,123873,,9054.0,,110288.0,,4531,61.0,3278.0,240.0,4974215.0,131636.0,"37,787,666 ",North America,305,"4,174",8
25,Qatar,116224,,193.0,,112924.0,,3107,64.0,41393.0,69.0,572273.0,203815.0,"2,807,805 ",Asia,24,"14,548",5
26,Bolivia,106065,1015.0,4305.0,72.0,41111.0,"+1,146",60649,71.0,9070.0,368.0,225297.0,19265.0,"11,694,550 ",South America,110,"2,717",52
27,Ecuador,105508,,6200.0,,87660.0,,11648,331.0,5968.0,351.0,297376.0,16821.0,"17,679,078 ",South America,168,"2,851",59
28,Kazakhstan,104071,256.0,1415.0,,87920.0,"+1,470",14736,221.0,5534.0,75.0,2291327.0,121832.0,"18,807,256 ",Asia,181,"13,291",8
29,Ukraine,100643,2106.0,2207.0,23.0,51078.0,637,47358,177.0,2303.0,51.0,1378519.0,31548.0,"43,695,861 ",Europe,434,"19,799",32
30,Israel,99599,,795.0,,74579.0,,24225,389.0,10829.0,86.0,2180096.0,237029.0,"9,197,590 ",Asia,92,"11,569",4
