#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1265740,North America,North America,,5050.0,293.0,"+3,299",,19418.0,,2486483,145272.0,1075471.0,,
,"
",,,594561,South America,South America,,691.0,27.0,"+16,749",,12074.0,,1426387,60484.0,771342.0,,
,"
",,,855314,Europe,Europe,,,,,,6592.0,,2205848,182868.0,1167666.0,,
,"
",,,590086,Asia,Asia,,5750.0,97.0,"+2,032",,15853.0,,1622937,40345.0,992506.0,,
,"
",,,126223,Africa,Africa,,1184.0,64.0,742,,516.0,,245762,6554.0,112985.0,,
,"
",,,383,Australia/Oceania,Oceania,,15.0,,13,,4.0,,8946,124.0,8439.0,,
,"
",,,3432362,All,World,55.9,12690.0,481.0,"+22,835",,54461.0,,7997084,435662.0,4129060.0,,1026.0
1,153,"2,808",13,1174320,North America,USA,356.0,,,,"330,917,584 ",16704.0,74927.0,2162228,117858.0,870050.0,24794617.0,6534.0
2,245,"4,897",132,370925,South America,Brazil,204.0,,,"+16,056","212,492,226 ",8318.0,7552.0,867882,43389.0,453568.0,1604784.0,4084.0
3,276,"21,003",10,241966,Europe,Russia,48.0,,,,"145,931,893 ",2300.0,101967.0,528964,6948.0,280050.0,14880172.0,3625.0
4,"4,142","144,893",244,153799,Asia,India,7.0,,,,"1,379,381,861 ",8944.0,4102.0,333008,9520.0,169689.0,5658614.0,241.0
5,229,"1,628",10,0,Europe,UK,614.0,,,N/A,"67,870,494 ",392.0,99787.0,295889,41698.0,0.0,6772602.0,4360.0
6,161,"1,723",10,0,Europe,Spain,580.0,,,N/A,"46,754,035 ",617.0,95507.0,291008,27136.0,0.0,4465338.0,6224.0
7,255,"1,761",13,26274,Europe,Italy,568.0,,,,"60,465,391 ",209.0,76419.0,236989,34345.0,176370.0,4620718.0,3919.0
8,143,"4,927",24,107469,South America,Peru,203.0,,,,"32,949,791 ",1113.0,41300.0,229736,6688.0,115579.0,1360839.0,6972.0
9,446,"9,444",18,6601,Europe,Germany,106.0,,,,"83,772,567 ",447.0,56034.0,187671,8870.0,172200.0,4694147.0,2240.0
10,448,"9,499",67,29916,Asia,Iran,105.0,,,,"83,941,948 ",2781.0,14821.0,187427,8837.0,148674.0,1244074.0,2233.0
11,473,"17,536",32,22015,Asia,Turkey,57.0,,,,"84,296,986 ",717.0,31225.0,178239,4807.0,151417.0,2632171.0,2114.0
12,110,"5,750",23,27266,South America,Chile,174.0,,,,"19,108,779 ",1715.0,43967.0,174293,3323.0,143704.0,840150.0,9121.0
13,415,"2,219",47,54954,Europe,France,451.0,,,,"65,267,451 ",869.0,21215.0,157220,29407.0,72859.0,1384633.0,2409.0
14,878,"7,518",317,21586,North America,Mexico,133.0,4147.0,269.0,"+3,135","128,870,121  ",378.0,3155.0,146837,17141.0,108110.0,406547.0,1139.0
15,"1,527","80,862",246,88022,Asia,Pakistan,12.0,5242.0,97.0,"+1,986","220,673,722 ",111.0,4068.0,144472,2729.0,53721.0,897650.0,655.0
16,273,"35,789",31,41849,Asia,Saudi Arabia,28.0,,,,"34,787,354 ",1855.0,31805.0,127541,972.0,84720.0,1106398.0,3666.0
17,382,"4,631",18,30369,North America,Canada,216.0,,,,"37,727,154 ",1937.0,57060.0,98787,8146.0,60272.0,2152700.0,2618.0
18,"1,881","140,576",326,67619,Asia,Bangladesh,7.0,,,,"164,613,988 ",1.0,3065.0,87520,1171.0,18730.0,504465.0,532.0
19,35,"38,463",10,22631,Asia,Qatar,26.0,,,,"2,807,805 ",231.0,103538.0,79602,73.0,56898.0,290714.0,28350.0
20,846,"40,050",53,30027,Africa,South Africa,25.0,,,,"59,273,292 ",208.0,18929.0,70038,1480.0,38531.0,1121958.0,1182.0
21,193,"1,200",11,33785,Europe,Belgium,833.0,,,,"11,587,452 ",82.0,88398.0,60029,9655.0,16589.0,1024302.0,5181.0
22,175,"30,680",13,23562,Europe,Belarus,33.0,,,,"9,449,449 ",92.0,77654.0,53973,308.0,30103.0,733788.0,5712.0
23,196,"2,072",31,0,Europe,Sweden,483.0,,,N/A,"10,096,493 ",272.0,32189.0,51614,4874.0,0.0,325000.0,5112.0
24,998,"30,509",103,29450,South America,Colombia,33.0,,,,"50,857,772 ",335.0,9733.0,50939,1667.0,19822.0,495024.0,1002.0
25,351,"2,828",38,0,Europe,Netherlands,354.0,,,N/A,"17,133,281 ",77.0,26560.0,48783,6059.0,0.0,455067.0,2847.0
26,377,"4,525",131,19791,South America,Ecuador,221.0,,,,"17,630,006 ",230.0,7609.0,46751,3896.0,23064.0,134141.0,2652.0
27,"2,292","64,912",757,31092,Africa,Egypt,15.0,,,,"102,236,605 ",41.0,1320.0,44598,1575.0,11931.0,135000.0,436.0
28,234,"34,203",4,14543,Asia,UAE,29.0,,,,"9,884,778 ",1.0,265661.0,42294,289.0,27462.0,2626000.0,4279.0
29,144,"224,934",12,10989,Asia,Singapore,4.0,,,,"5,848,278 ",2.0,83562.0,40604,26.0,29589.0,488695.0,6943.0
30,"7,142","128,111",532,21612,Asia,Indonesia,8.0,,,,"273,389,783 ",,1881.0,38277,2134.0,14531.0,514287.0,140.0
31,278,"6,722",10,12504,Europe,Portugal,149.0,,,,"10,197,880 ",73.0,95680.0,36690,1517.0,22669.0,975737.0,3598.0
32,119,"14,417",13,8865,Asia,Kuwait,69.0,,,,"4,267,508 ",171.0,78409.0,35920,296.0,26759.0,334612.0,8417.0
33,"1,431","54,234",193,21180,South America,Argentina,18.0,,,,"45,176,887 ",274.0,5188.0,31577,833.0,9564.0,234370.0,699.0
34,"1,404","49,206",89,16183,Europe,Ukraine,20.0,,,,"43,743,705 ",314.0,11186.0,31154,889.0,14082.0,489334.0,712.0
35,278,"4,464",19,379,Europe,Switzerland,224.0,,,,"8,651,801 ",15.0,53045.0,31117,1938.0,28800.0,458933.0,3597.0
36,"1,288","30,351",32,13919,Europe,Poland,33.0,,,,"37,848,281 ",83.0,31408.0,29392,1247.0,14226.0,1188742.0,777.0
37,"4,223","100,654",216,18888,Asia,Philippines,10.0,,,,"109,511,495 ",417.0,4637.0,25930,1088.0,5954.0,507767.0,237.0
38,195,"2,893",13,899,Europe,Ireland,346.0,,,,"4,935,217 ",28.0,74522.0,25303,1706.0,22698.0,367780.0,5127.0
39,"1,570","82,552",695,19570,Asia,Afghanistan,12.0,,,,"38,882,182 ",19.0,1440.0,24766,471.0,4725.0,55981.0,637.0
40,217,"49,034",36,14923,Asia,Oman,20.0,,,,"5,099,579 ",100.0,27406.0,23481,104.0,8454.0,139760.0,4604.0
41,472,"18,316",101,9050,North America,Dominican Republic,55.0,,,,"10,842,908 ",124.0,9884.0,22962,592.0,13320.0,107175.0,2118.0
42,875,"13,647",34,4870,Europe,Romania,73.0,,,,"19,242,506 ",165.0,29133.0,21999,1410.0,15719.0,560596.0,1143.0
43,201,"9,866",47,7215,North America,Panama,101.0,,,,"4,311,439 ",102.0,21254.0,21418,437.0,13766.0,91637.0,4968.0
44,"1,988","66,186",109,11481,Asia,Iraq,15.0,,,,"40,175,006 ",128.0,9206.0,20209,607.0,8121.0,369870.0,503.0
45,483,"30,659",12,3380,Asia,Israel,33.0,,,,"9,197,590 ",34.0,81321.0,19055,300.0,15375.0,747956.0,2072.0
46,632,"19,092",253,14735,South America,Bolivia,52.0,617.0,26.0,345,"11,665,397 ",71.0,3949.0,18459,611.0,3113.0,46069.0,1582.0
47,93,"40,430",4,5367,Asia,Bahrain,25.0,,,,"1,698,055 ",18.0,246407.0,18227,42.0,12818.0,418413.0,10734.0
48,"7,258","136,748",373,861,Asia,Japan,7.0,,,,"126,491,679 ",73.0,2678.0,17429,925.0,15643.0,338758.0,138.0
49,526,"13,300",17,373,Europe,Austria,75.0,,,,"9,004,150 ",12.0,58289.0,17109,677.0,16059.0,524840.0,1900.0
50,178,"11,015",36,10184,Asia,Armenia,91.0,,,,"2,963,012 ",10.0,27784.0,16667,269.0,6214.0,82324.0,5625.0
51,"12,799","490,153","2,215",10445,Africa,Nigeria,2.0,,,,"205,864,208 ",7.0,451.0,16085,420.0,5220.0,92924.0,78.0
52,"1,267","243,716",16,5544,Asia,Kazakhstan,4.0,313.0,,,"18,766,151 ",77.0,61813.0,14809,77.0,9188.0,1159989.0,789.0
53,710,"34,404",29,545,Europe,Serbia,29.0,,,,"8,738,737 ",15.0,34665.0,12310,254.0,11511.0,302928.0,1409.0
54,475,"9,701",7,528,Europe,Denmark,103.0,,,,"5,791,333 ",11.0,138116.0,12193,597.0,11068.0,799876.0,2105.0
55,"4,230","185,081",46,1114,Asia,S. Korea,5.0,36.0,,12,"51,267,364 ",15.0,21568.0,12121,277.0,10730.0,1105719.0,236.0
56,"2,594","574,803",122,7652,Africa,Ghana,2.0,,,,"31,039,368 ",4.0,8194.0,11964,54.0,4258.0,254331.0,385.0
57,344,"9,937",64,4711,Europe,Moldova,101.0,,,,"4,034,335 ",378.0,15697.0,11740,406.0,6623.0,63328.0,2910.0
58,"4,012","57,120",,2546,Africa,Algeria,18.0,,,,"43,811,264 ",39.0,,10919,767.0,7606.0,,249.0
59,"1,068","32,548",22,2469,Europe,Czechia,31.0,,,,"10,708,151 ",14.0,46359.0,10024,329.0,7226.0,496417.0,936.0
60,"1,018","85,168",28,4255,Asia,Azerbaijan,12.0,,,,"10,135,023 ",66.0,35782.0,9957,119.0,5583.0,362654.0,982.0
61,"2,688","96,051",,4018,Africa,Cameroon,10.0,1183.0,64.0,734,"26,510,208 ",28.0,,9864,276.0,5570.0,,372.0
62,"1,818","46,612",570,7575,North America,Guatemala,21.0,354.0,17.0,82,"17,898,840 ",5.0,1756.0,9845,384.0,1886.0,31427.0,550.0
63,"1,117","31,721",459,7579,North America,Honduras,32.0,403.0,2.0,73,"9,896,875 ",13.0,2176.0,8858,312.0,967.0,21540.0,895.0
64,"4,195","174,010",87,816,Africa,Morocco,6.0,,,,"36,890,023 ",7.0,11454.0,8793,212.0,7765.0,422520.0,238.0
65,628,"22,394",20,251,Europe,Norway,45.0,,,,"5,419,340 ",5.0,51160.0,8631,242.0,8138.0,277253.0,1593.0
66,"3,827","267,325",52,986,Asia,Malaysia,4.0,,,,"32,346,324 ",4.0,19117.0,8453,121.0,7346.0,618360.0,261.0
67,"3,475","249,863",14,382,Australia/Oceania,Australia,4.0,15.0,,13,"25,486,034 ",4.0,71830.0,7335,102.0,6851.0,1830665.0,288.0
68,"6,066","95,414","109,214",4151,Africa,Sudan,10.0,,,,"43,794,886 ",,9.0,7220,459.0,2610.0,401.0,165.0
69,780,"16,995",25,578,Europe,Finland,59.0,,,,"5,540,362 ",1.0,39618.0,7104,326.0,6200.0,219500.0,1282.0
70,"5,054","1,532,132",85,4767,Asia,Nepal,0.7,,,,"29,110,501 ",,11820.0,5760,19.0,974.0,344098.0,198.0
71,"6,554","1,760,303",45,1141,Asia,Uzbekistan,0.6,23.0,,,"33,445,758 ",17.0,22381.0,5103,19.0,3943.0,748555.0,153.0
72,"3,285","278,663",283,1686,Africa,Senegal,4.0,,,,"16,719,762 ",23.0,3529.0,5090,60.0,3344.0,59008.0,304.0
73,"5,182","585,402",716,2534,Africa,Ivory Coast,2.0,,,,"26,343,075 ",,1396.0,5084,45.0,2505.0,36783.0,193.0
74,"1,892","190,527",,1576,Asia,Tajikistan,5.0,,,,"9,526,372 ",,,5035,50.0,3409.0,,529.0
75,"18,712","835,571",,4071,Africa,DRC,1.0,,,,"89,406,115 ",,,4778,107.0,600.0,,53.0
76,"2,893","524,525",910,1273,Africa,Guinea,2.0,,,,"13,113,133 ",24.0,1099.0,4532,25.0,3234.0,14407.0,346.0
77,221,"22,961",24,1472,Africa,Djibouti,44.0,,,,"987,305 ",,41380.0,4465,43.0,2950.0,40855.0,4522.0
78,"2,645","156,109","1,343",4212,North America,Haiti,6.0,144.0,3.0,,"11,395,978 ",,745.0,4309,73.0,24.0,8488.0,378.0
79,154,"5,686",6,31,Europe,Luxembourg,176.0,,,,"625,476 ",,170437.0,4070,110.0,3929.0,106604.0,6507.0
80,"2,374","17,191",41,1025,Europe,Hungary,58.0,,,,"9,661,322 ",20.0,24194.0,4069,562.0,2482.0,233742.0,421.0
81,514,"11,082",48,2159,Europe,North Macedonia,90.0,,,,"2,083,377  ",34.0,20659.0,4057,188.0,1710.0,43040.0,1947.0
82,"1,743","87,632",53,1800,North America,El Salvador,11.0,,2.0,9,"6,484,784 ",137.0,19023.0,3720,74.0,1846.0,123360.0,574.0
83,"14,944","521,449",479,2238,Africa,Kenya,2.0,,,,"53,709,247 ",7.0,2088.0,3594,103.0,1253.0,112171.0,67.0
84,642,"96,649",114,2416,Africa,Gabon,10.0,,,,"2,222,938 ",17.0,8780.0,3463,23.0,1024.0,19517.0,1558.0
85,"34,323","2,014,213",633,2743,Africa,Ethiopia,0.5,,,,"114,810,125 ",30.0,1580.0,3345,57.0,545.0,181349.0,29.0
86,"2,113","39,945",67,1386,Europe,Bulgaria,25.0,,,,"6,950,385 ",15.0,15033.0,3290,174.0,1730.0,104486.0,473.0
87,"22,262","1,203,321",149,90,Asia,Thailand,0.8,,,,"69,792,603 ",1.0,6708.0,3135,58.0,2987.0,468175.0,45.0
88,"3,340","56,967",42,1564,Europe,Greece,18.0,,,,"10,425,009 ",13.0,24069.0,3121,183.0,1374.0,250923.0,299.0
89,"9,550","1,137,565",26,2118,South America,Venezuela,0.9,74.0,1.0,348,"28,439,116 ",4.0,37909.0,2978,25.0,835.0,1078092.0,105.0
90,"1,134","20,132",44,611,Europe,Bosnia and Herzegovina,50.0,,,,"3,281,589 ",4.0,22907.0,2893,163.0,2119.0,75171.0,882.0
91,"6,061","180,325",,1953,Africa,Somalia,6.0,,,,"15,868,557 ",2.0,,2618,88.0,577.0,,165.0
92,"2,748","241,440",43,532,Asia,Kyrgyzstan,4.0,87.0,,22,"6,518,877 ",12.0,23104.0,2372,27.0,1813.0,150612.0,364.0
93,119,"9,395",31,479,Africa,Mayotte,106.0,,,,"272,463 ",12.0,32298.0,2298,29.0,1790.0,8800.0,8434.0
