#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1227806,North America,North America,,5344.0,634.0,"+3,277",,19520.0,,2333064,138573.0,966685.0,,
,"
",,,603012,South America,South America,,695.0,12.0,31,,11932.0,,1219723,52857.0,563854.0,,
,"
",,,838589,Europe,Europe,,,,500,,7011.0,,2124695,180184.0,1105922.0,,
,"
",,,528964,Asia,Asia,,7629.0,108.0,"+2,298",,15058.0,,1431899,36405.0,866530.0,,
,"
",,,107365,Africa,Africa,,369.0,,42,,499.0,,205889,5568.0,92956.0,,
,"
",,,433,Australia/Oceania,Oceania,,7.0,,20,,3.0,,8885,124.0,8328.0,,
,"
",,,3306224,All,World,53.1,14044.0,754.0,"+6,168",,54027.0,,7324876,413726.0,3604926.0,,940.0
1,162,"2,899",15,1142683,North America,USA,345.0,166.0,3.0,19,"330,891,117 ",16952.0,66922.0,2045715,114151.0,788881.0,22143781.0,6182.0
2,286,"5,519",213,377985,South America,Brazil,181.0,,,,"212,471,616 ",8318.0,4706.0,742084,38497.0,325602.0,999836.0,3493.0
3,301,"23,760",11,236714,Europe,Russia,42.0,,,,"145,931,041 ",2300.0,90828.0,485253,6142.0,242397.0,13254678.0,3325.0
4,235,"1,660",12,0,Europe,UK,602.0,,,N/A,"67,865,632 ",516.0,86502.0,289140,40883.0,0.0,5870506.0,4260.0
5,162,"1,723",10,0,Europe,Spain,580.0,,,N/A,"46,753,788 ",617.0,95508.0,289046,27136.0,0.0,4465338.0,6182.0
6,"5,008","178,676",272,133529,Asia,India,6.0,633.0,,,"1,379,196,659 ",8944.0,3670.0,275413,7719.0,134165.0,5061332.0,200.0
7,257,"1,776",14,32872,Europe,Italy,563.0,,,,"60,466,601 ",263.0,71422.0,235561,34043.0,168646.0,4318650.0,3896.0
8,162,"5,741",27,105069,South America,Peru,174.0,,,,"32,943,514 ",1077.0,37267.0,203736,5738.0,92929.0,1227691.0,6184.0
9,449,"9,486",19,6985,Europe,Germany,105.0,,,500,"83,768,916 ",540.0,51915.0,186516,8831.0,170700.0,4348880.0,2227.0
10,477,"9,962",74,29045,Asia,Iran,100.0,,,,"83,927,262 ",2639.0,13447.0,175927,8425.0,138457.0,1128601.0,2096.0
11,490,"17,823",35,22787,Asia,Turkey,56.0,,,,"84,284,595 ",642.0,28655.0,172114,4729.0,144598.0,2415179.0,2042.0
12,422,"2,228",47,53789,Europe,France,449.0,,,,"65,265,483 ",955.0,21215.0,154591,29296.0,71506.0,1384633.0,2369.0
13,134,"8,369",26,44845,South America,Chile,119.0,,,,"19,106,539 ",1689.0,39075.0,142759,2283.0,95631.0,746592.0,7472.0
14,"1,037","8,796",361,18904,North America,Mexico,114.0,4199.0,596.0,"+3,115","128,851,627 ",378.0,2771.0,124301,14649.0,90748.0,357055.0,965.0
15,"1,940","97,834",292,75139,Asia,Pakistan,10.0,5385.0,83.0,"+1,290","220,615,030 ",111.0,3419.0,113702,2255.0,36308.0,754252.0,515.0
16,320,"44,419",35,31449,Asia,Saudi Arabia,23.0,,,,"34,779,942 ",1686.0,28685.0,108571,783.0,76339.0,997673.0,3122.0
17,390,"4,777",19,33184,North America,Canada,209.0,,,,"37,722,638 ",1864.0,51845.0,96653,7897.0,55572.0,1955719.0,2562.0
18,39,"45,287",11,24248,Asia,Qatar,22.0,,,,"2,807,805 ",236.0,94392.0,71879,62.0,47569.0,265035.0,25600.0
19,"2,296","168,812",387,55363,Asia,Bangladesh,6.0,,,,"164,591,590 ",1.0,2586.0,71675,975.0,15337.0,425595.0,435.0
20,195,"1,205",12,33494,Europe,Belgium,830.0,,,,"11,586,764 ",115.0,82725.0,59437,9619.0,16324.0,958513.0,5130.0
21,"1,118","51,001",61,22823,Africa,South Africa,20.0,,,,"59,263,077 ",208.0,16335.0,52991,1162.0,29006.0,968070.0,894.0
22,188,"33,509",15,25477,Europe,Belarus,30.0,,,,"9,449,492 ",92.0,68169.0,50265,282.0,24506.0,644160.0,5319.0
23,358,"2,841",40,0,Europe,Netherlands,352.0,,,N/A,"17,132,765 ",92.0,24774.0,47903,6031.0,0.0,424448.0,2796.0
24,220,"2,140",37,0,Europe,Sweden,467.0,,,N/A,"10,095,634 ",288.0,27289.0,45924,4717.0,0.0,275500.0,4549.0
25,401,"4,777",138,19207,South America,Ecuador,209.0,,,,"17,626,344 ",219.0,7272.0,43917,3690.0,21020.0,128175.0,2492.0
26,"1,208","37,063",117,24172,South America,Colombia,27.0,,,,"50,850,368 ",335.0,8513.0,42078,1372.0,16534.0,432870.0,827.0
27,248,"34,923",4,16881,Asia,UAE,29.0,,,,"9,883,146 ",1.0,256700.0,39904,283.0,22740.0,2537000.0,4038.0
28,152,"233,906",12,12612,Asia,Singapore,4.0,,,,"5,847,650 ",3.0,83571.0,38514,25.0,25877.0,488695.0,6586.0
29,"2,775","78,262",757,25737,Africa,Egypt,13.0,,,,"102,210,197 ",41.0,1321.0,36829,1306.0,9786.0,135000.0,360.0
30,289,"6,835",11,12475,Europe,Portugal,146.0,,,,"10,198,284 ",65.0,92269.0,35306,1492.0,21339.0,940988.0,3462.0
31,129,"15,629",13,10705,Asia,Kuwait,64.0,,,,"4,266,645 ",173.0,75353.0,33140,273.0,22162.0,321506.0,7767.0
32,"8,264","142,148",637,19739,Asia,Indonesia,7.0,,,,"273,350,295 ",,1570.0,33076,1923.0,11414.0,429161.0,121.0
33,279,"4,473",20,354,Europe,Switzerland,224.0,,,,"8,650,937 ",24.0,49587.0,30988,1934.0,28700.0,428973.0,3582.0
34,"1,570","54,009",100,14634,Europe,Ukraine,19.0,,,,"43,747,275 ",304.0,9999.0,27856,810.0,12412.0,437444.0,637.0
35,"1,373","31,994",35,13181,Europe,Poland,31.0,,,,"37,848,845 ",160.0,28742.0,27560,1183.0,13196.0,1087853.0,728.0
36,196,"2,918",13,826,Europe,Ireland,343.0,,,,"4,934,463 ",34.0,74533.0,25215,1691.0,22698.0,367780.0,5110.0
37,"1,824","63,000",222,16476,South America,Argentina,16.0,,,,"45,171,227 ",274.0,4495.0,24761,717.0,7568.0,203051.0,548.0
38,"4,762","107,661",242,17239,Asia,Philippines,9.0,,,,"109,491,568 ",82.0,4125.0,22992,1017.0,4736.0,451625.0,210.0
39,"1,755","95,976",767,18724,Asia,Afghanistan,10.0,683.0,21.0,362,"38,870,176 ",19.0,1303.0,22142,405.0,3013.0,50658.0,570.0
40,927,"14,213",38,4485,Europe,Romania,70.0,,,,"19,244,249 ",152.0,26569.0,20749,1354.0,14910.0,511295.0,1078.0
41,531,"19,929",115,7663,North America,Dominican Republic,50.0,,,,"10,841,423 ",110.0,8718.0,20415,544.0,12208.0,94511.0,1883.0
42,503,"30,761",13,2801,Asia,Israel,33.0,88.0,,9,"9,197,590 ",31.0,75318.0,18268,299.0,15168.0,692745.0,1986.0
43,280,"61,419",45,13963,Asia,Oman,16.0,,,,"5,097,800 ",85.0,22375.0,18198,83.0,4152.0,114064.0,3570.0
44,250,"10,696",53,6269,North America,Panama,93.0,,,,"4,310,510 ",90.0,18726.0,17233,403.0,10561.0,80720.0,3998.0
45,"7,350","138,097",394,1081,Asia,Japan,7.0,,,,"126,496,945 ",92.0,2538.0,17210,916.0,15213.0,321053.0,136.0
46,530,"13,398",18,432,Europe,Austria,75.0,,,,"9,003,449 ",19.0,55637.0,16979,672.0,15875.0,500921.0,1886.0
47,105,"58,526",4,5062,Asia,Bahrain,17.0,469.0,,503,"1,697,242 ",14.0,227507.0,16200,29.0,11109.0,386134.0,9545.0
48,796,"23,949",306,11967,South America,Bolivia,42.0,695.0,12.0,31,"11,663,221 ",3.0,3266.0,14644,487.0,2190.0,38092.0,1256.0
49,"2,815","102,456",124,8045,Asia,Iraq,10.0,,,,"40,162,645 ",70.0,8035.0,14268,392.0,5831.0,322691.0,355.0
50,217,"13,654",41,9007,Asia,Armenia,73.0,,,,"2,962,936 ",10.0,24099.0,13675,217.0,4451.0,71405.0,4615.0
51,"15,285","563,820","2,574",8893,Africa,Nigeria,2.0,,,,"205,794,199 ",7.0,388.0,13464,365.0,4206.0,79948.0,65.0
52,"1,409","307,592",18,5243,Asia,Kazakhstan,3.0,245.0,,,"18,763,084 ",62.0,54544.0,13319,61.0,8015.0,1023417.0,710.0
53,483,"9,766",8,559,Europe,Denmark,102.0,,,,"5,791,055 ",15.0,126216.0,12001,593.0,10849.0,730924.0,2072.0
54,730,"34,957",31,367,Europe,Serbia,29.0,,,,"8,739,216 ",15.0,32274.0,11965,250.0,11348.0,282049.0,1369.0
55,"4,307","185,749",49,1015,Asia,S. Korea,5.0,50.0,2.0,22,"51,266,763 ",15.0,20520.0,11902,276.0,10611.0,1051972.0,232.0
56,"4,219","60,498",,2707,Africa,Algeria,17.0,,,,"43,800,432 ",36.0,,10382,724.0,6951.0,,237.0
57,"3,042","646,469",130,6398,Africa,Ghana,2.0,,,,"31,030,490 ",10.0,7715.0,10201,48.0,3755.0,239395.0,329.0
58,402,"11,053",64,3863,Europe,Moldova,90.0,,,,"4,034,462 ",305.0,15697.0,10025,365.0,5797.0,63328.0,2485.0
59,"1,098","32,646",22,2370,Europe,Czechia,31.0,,,,"10,707,880 ",11.0,44717.0,9751,328.0,7053.0,478825.0,911.0
60,"3,053","125,005",,3633,Africa,Cameroon,8.0,369.0,,42,"26,501,153 ",28.0,,8681,212.0,4836.0,,328.0
61,632,"22,673",20,199,Europe,Norway,44.0,,,,"5,418,762 ",5.0,48792.0,8576,239.0,8138.0,264390.0,1583.0
62,"4,372","175,638",110,734,Africa,Morocco,6.0,,,,"36,884,048 ",15.0,9100.0,8437,210.0,7493.0,335643.0,229.0
63,"3,880","276,416",52,1244,Asia,Malaysia,4.0,,,,"32,340,659 ",6.0,19120.0,8336,117.0,6975.0,618360.0,258.0
64,"1,237","103,406",30,3487,Asia,Azerbaijan,10.0,,,,"10,133,776 ",66.0,33886.0,8191,98.0,4606.0,343391.0,808.0
65,"2,275","61,918",569,6164,North America,Guatemala,16.0,364.0,22.0,90,"17,894,306 ",5.0,1756.0,7866,289.0,1413.0,31427.0,440.0
66,"3,503","249,823",15,432,Australia/Oceania,Australia,4.0,7.0,,20,"25,481,994 ",3.0,65797.0,7274,102.0,6740.0,1676643.0,285.0
67,789,"17,100",27,901,Europe,Finland,58.0,,,,"5,540,244 ",4.0,37110.0,7025,324.0,5800.0,205600.0,1268.0
68,"1,427","36,512",459,5877,North America,Honduras,27.0,485.0,9.0,47,"9,894,721 ",13.0,2177.0,6935,271.0,787.0,21540.0,701.0
69,"6,812","112,547","109,179",3911,Africa,Sudan,9.0,,,,"43,780,863 ",,9.0,6427,389.0,2127.0,401.0,147.0
70,"2,031","198,405",,1827,Asia,Tajikistan,5.0,,,,"9,523,438 ",,,4690,48.0,2815.0,,492.0
71,"7,354","1,857,729",45,1070,Asia,Uzbekistan,0.5,27.0,,,"33,439,129 ",9.0,22386.0,4547,18.0,3459.0,748555.0,136.0
72,"3,701","321,418",308,1655,Africa,Senegal,3.0,,,,"16,713,714 ",14.0,3245.0,4516,52.0,2809.0,54232.0,270.0
73,228,"29,033",27,2158,Africa,Djibouti,34.0,,,,"987,109 ",,36974.0,4331,34.0,2139.0,36497.0,4388.0
74,"20,984","992,986",,3630,Africa,DRC,1.0,,,,"89,368,750 ",,,4259,90.0,539.0,,48.0
75,"3,078","569,924",910,1293,Africa,Guinea,2.0,,,,"13,108,249 ",24.0,1099.0,4258,23.0,2942.0,14407.0,325.0
76,"7,123","1,940,222",107,3487,Asia,Nepal,0.5,,,,"29,103,332 ",,9363.0,4086,15.0,584.0,272489.0,140.0
77,155,"5,685",7,34,Europe,Luxembourg,176.0,,,,"625,337 ",2.0,142186.0,4046,110.0,3902.0,88914.0,6470.0
78,"2,405","17,567",45,1143,Europe,Hungary,57.0,,,,"9,661,655 ",20.0,22198.0,4017,550.0,2324.0,214468.0,416.0
79,"6,592","693,003",801,1912,Africa,Ivory Coast,1.0,,,,"26,334,125 ",,1248.0,3995,38.0,2045.0,32864.0,152.0
80,"3,111","203,466","1,495",3582,North America,Haiti,5.0,124.0,2.0,,"11,394,080 ",,669.0,3662,56.0,24.0,7619.0,321.0
81,684,"105,820",133,2288,Africa,Gabon,9.0,,,,"2,222,218 ",13.0,7529.0,3247,21.0,938.0,16730.0,1461.0
82,643,"13,270",55,1424,Europe,North Macedonia,75.0,,,,"2,083,379 ",34.0,18246.0,3239,157.0,1658.0,38014.0,1555.0
83,"2,032","108,072",58,1712,North America,El Salvador,9.0,,2.0,6,"6,484,338 ",91.0,17160.0,3191,60.0,1419.0,111274.0,492.0
84,"22,333","1,203,280",149,86,Asia,Thailand,0.8,4.0,,8,"69,790,217 ",1.0,6708.0,3125,58.0,2981.0,468175.0,45.0
85,"3,409","56,971",45,1501,Europe,Greece,18.0,,,,"10,425,701 ",10.0,22230.0,3058,183.0,1374.0,231759.0,293.0
86,"17,964","610,148",533,2028,Africa,Kenya,2.0,,,,"53,693,029 ",7.0,1875.0,2989,88.0,873.0,100683.0,56.0
87,"2,406","41,623",74,1099,Europe,Bulgaria,24.0,,,,"6,951,096 ",13.0,13453.0,2889,167.0,1623.0,93512.0,416.0
88,"1,203","20,512",45,519,Europe,Bosnia and Herzegovina,49.0,,,,"3,281,866 ",4.0,22095.0,2728,160.0,2049.0,72514.0,831.0
89,"10,806","1,236,531",27,2122,South America,Venezuela,0.8,,,,"28,440,212 ",1.0,36783.0,2632,23.0,487.0,1046118.0,93.0
90,"6,566","186,617",,1842,Africa,Somalia,5.0,,,,"15,862,476 ",2.0,,2416,85.0,489.0,,152.0
91,"49,131","3,586,597",753,1925,Africa,Ethiopia,0.3,,,,"114,771,105 ",32.0,1327.0,2336,32.0,379.0,152334.0,20.0
92,"1,828","38,741",59,11,Europe,Croatia,26.0,,,,"4,106,567 ",,16830.0,2247,106.0,2130.0,69115.0,547.0
93,"5,137","136,470",92,242,North America,Cuba,7.0,,,,"11,326,990 ",1.0,10824.0,2205,83.0,1880.0,122603.0,195.0
94,125,"9,728",33,493,Africa,Mayotte,103.0,,,,"272,372 ",12.0,29922.0,2175,28.0,1654.0,8150.0,7985.0
95,"3,114","250,669",47,495,Asia,Kyrgyzstan,4.0,38.0,2.0,89,"6,517,406 ",6.0,21421.0,2093,26.0,1572.0,139610.0,321.0
96,681,"19,224",15,194,Europe,Estonia,52.0,,,,"1,326,486 ",,68602.0,1947,69.0,1684.0,91000.0,1468.0
97,278,"67,492",19,924,Asia,Maldives,15.0,,,,"539,938 ",9.0,53599.0,1942,8.0,1010.0,28940.0,3597.0
98,"11,516","1,946,197",267,791,Asia,Sri Lanka,0.5,,,,"21,408,167 ",1.0,3751.0,1859,11.0,1057.0,80302.0,87.0
99,"2,608","964,886",304,1807,Africa,CAR,1.0,,,,"4,824,430 ",,3292.0,1850,5.0,38.0,15881.0,383.0
100,189,"34,112",5,3,Europe,Iceland,29.0,,,,"341,115 ",,184307.0,1807,10.0,1794.0,62870.0,5297.0
101,"1,577","37,835",8,317,Europe,Lithuania,26.0,,,,"2,724,095 ",17.0,124839.0,1727,72.0,1338.0,340073.0,634.0
102,"6,974","588,725","3,333",1570,Africa,South Sudan,2.0,,,,"11,185,781 ",,300.0,1604,19.0,15.0,3356.0,143.0
103,"12,743","215,001","5,802",561,Africa,Mali,5.0,,,,"20,210,091 ",,172.0,1586,94.0,931.0,3483.0,78.0
104,"3,566","194,982",29,101,Europe,Slovakia,5.0,,,,"5,459,497 ",,34880.0,1531,28.0,1402.0,190426.0,280.0
105,"3,326","227,368",17,0,Australia/Oceania,New Zealand,4.0,,,,"5,002,100 ",,59681.0,1504,22.0,1482.0,298532.0,301.0
106,"1,399","19,073",24,18,Europe,Slovenia,52.0,,,,"2,078,922 ",,41157.0,1486,109.0,1359.0,85562.0,715.0
107,"4,522","120,360",,456,North America,Nicaragua,8.0,,,,"6,619,776 ",,,1464,55.0,953.0,,221.0
108,"1,415","163,741","1,310",1224,Africa,Guinea-Bissau,6.0,,,,"1,964,886 ",5.0,763.0,1389,12.0,153.0,1500.0,707.0
109,"3,703","462,851",172,647,North America,Costa Rica,2.0,,,,"5,091,366 ",5.0,5818.0,1375,11.0,717.0,29622.0,270.0
110,"4,991","227,568",70,543,Asia,Lebanon,4.0,,,,"6,827,040 ",7.0,14317.0,1368,30.0,795.0,97745.0,200.0
111,"1,072","116,638",169,1094,Africa,Equatorial Guinea,9.0,,,,"1,399,659 ",,5907.0,1306,12.0,200.0,8268.0,933.0
112,"2,216","84,646",172,305,Europe,Albania,12.0,,,,"2,877,966 ",6.0,5808.0,1299,34.0,960.0,16716.0,451.0
113,"15,290","1,834,822",650,278,Africa,Zambia,0.5,,,,"18,348,224 ",1.0,1539.0,1200,10.0,912.0,28236.0,65.0
114,"6,004","647,928",178,572,South America,Paraguay,2.0,,,,"7,127,209 ",2.0,5617.0,1187,11.0,604.0,40032.0,167.0
115,"3,994","76,087",606,962,Africa,Mauritania,13.0,,,,"4,641,294 ",11.0,1649.0,1162,61.0,139.0,7654.0,250.0
116,"24,290","3,071,392","2,017",855,Africa,Madagascar,0.3,,,,"27,642,529 ",9.0,496.0,1138,9.0,274.0,13707.0,41.0
117,"6,763","1,873,354",37,55,Asia,Hong Kong,0.5,,,,"7,493,415 ",3.0,27081.0,1108,4.0,1049.0,202930.0,148.0
118,"1,733","72,585",16,269,Europe,Latvia,14.0,,,,"1,887,219 ",5.0,63613.0,1089,26.0,794.0,120052.0,577.0
119,"10,866","241,045",213,56,Africa,Tunisia,4.0,,,,"11,811,216 ",1.0,4692.0,1087,49.0,982.0,55419.0,92.0
120,"7,772","159,328",,354,Africa,Sierra Leone,6.0,,,,"7,966,414 ",,,1025,50.0,621.0,,129.0
121,"24,786","371,411","3,876",38,Africa,Niger,3.0,,,,"24,141,726 ",,258.0,974,65.0,871.0,6229.0,40.0
122,"1,242","67,047",10,147,Asia,Cyprus,15.0,,,,"1,206,847 ",4.0,103834.0,972,18.0,807.0,125312.0,805.0
123,"23,416","393,654",,73,Africa,Burkina Faso,3.0,,,,"20,863,682 ",,,891,53.0,765.0,,43.0
124,91,"1,515",21,44,Europe,Andorra,660.0,,,,"77,258 ",7.0,48539.0,852,51.0,757.0,3750.0,11028.0
125,"4,105","151,002",70,69,South America,Uruguay,7.0,,,,"3,473,053 ",4.0,14297.0,846,23.0,754.0,49653.0,244.0
126,"12,068","1,133,011",43,179,Asia,Jordan,0.9,,,,"10,197,099 ",5.0,23047.0,845,9.0,657.0,235014.0,83.0
127,"19,423","230,887",,67,Africa,Chad,4.0,,,,"16,392,970 ",,,844,71.0,706.0,,51.0
128,"4,854","306,891",59,119,Asia,Georgia,3.0,4.0,,4,"3,989,577 ",6.0,16975.0,822,13.0,690.0,67725.0,206.0
129,386,"149,077","1,076",344,South America,French Guiana,7.0,,,,"298,154 ",6.0,929.0,773,2.0,427.0,277.0,2593.0
130,"7,567","229,538",,483,Africa,Congo,4.0,,,,"5,508,918 ",,,728,24.0,221.0,,132.0
131,,,,48,,Diamond Princess,,,,, ,4.0,,712,13.0,651.0,,
132,49,808,7,163,Europe,San Marino,1238.0,,,,"33,927 ",1.0,149173.0,688,42.0,483.0,5061.0,20279.0
133,"69,464",,438,539,Africa,Uganda,,,,,"45,637,829 ",,2282.0,657,,118.0,104160.0,14.0
134,699,"49,053",6,26,Europe,Malta,20.0,,,,"441,477 ",,174489.0,632,9.0,597.0,77033.0,1432.0
135,"4,893","296,043",197,190,North America,Jamaica,3.0,6.0,,,"2,960,434 ",2.0,5071.0,605,10.0,405.0,15013.0,204.0
136,950,"111,125",425,310,Africa,Cabo Verde,9.0,,,,"555,624 ",,2352.0,585,5.0,270.0,1307.0,1053.0
137,308,"3,620",17,5,Europe,Channel Islands,276.0,,,,"173,768 ",,59015.0,565,48.0,512.0,10255.0,3251.0
138,"56,837","234,508","248,188",374,Asia,Yemen,4.0,,,,"29,782,558 ",,4.0,524,127.0,23.0,120.0,18.0
139,426,"18,242",200,426,Africa,Sao Tome and Principe,55.0,,,,"218,898 ",,5002.0,514,12.0,76.0,1095.0,2348.0
140,"117,123","2,838,842",,305,Africa,Tanzania,0.4,,,,"59,615,680 ",7.0,,509,21.0,183.0,,9.0
141,"16,499","635,827",352,228,Africa,Togo,2.0,,,,"8,265,752 ",1.0,2843.0,501,13.0,260.0,23501.0,61.0
142,"10,589","1,697,833",114,74,Asia,Palestine,0.6,,,,"5,093,498 ",,8810.0,481,3.0,404.0,44876.0,94.0
143,"1,861","894,941",52,33,Africa,Réunion,1.0,,,,"894,941 ",1.0,19219.0,481,1.0,447.0,17200.0,537.0
144,"27,928","6,465,257",161,161,Africa,Rwanda,0.2,,,,"12,930,513 ",,6197.0,463,2.0,300.0,80129.0,36.0
145,"41,970","4,774,061","2,919",396,Africa,Malawi,0.2,,,,"19,096,245 ",4.0,343.0,455,4.0,55.0,6542.0,24.0
146,"68,862","15,597,329","2,054",315,Africa,Mozambique,0.06,,,,"31,194,658 ",,487.0,453,2.0,136.0,15190.0,15.0
147,"53,757","3,402,055",323,6,Asia,Taiwan,0.3,,,,"23,814,388  ",,3097.0,443,7.0,430.0,73751.0,19.0
148,"13,185","162,894",,153,Africa,Liberia,6.0,,,,"5,049,729 ",,,383,31.0,199.0,,76.0
149,"3,125","386,482",177,136,Africa,Eswatini,3.0,,,,"1,159,446 ",5.0,5650.0,371,3.0,232.0,6551.0,320.0
150,"19,124","1,373,109",652,296,Africa,Libya,0.7,,,,"6,865,543 ",,1533.0,359,5.0,58.0,10525.0,52.0
151,"3,773","127,165",9,3,Africa,Mauritius,8.0,,,,"1,271,651  ",,108354.0,337,10.0,324.0,137789.0,265.0
152,253,"3,542",16,0,Europe,Isle of Man,282.0,,,,"85,007 ",,62524.0,336,24.0,312.0,5315.0,3953.0
153,"293,033",,354,15,Asia,Vietnam,,,,1,"97,286,822 ",1.0,2827.0,332,,317.0,275000.0,3.0
154,"1,938","69,785",48,0,Europe,Montenegro,14.0,,,,"628,062 ",,20995.0,324,9.0,315.0,13186.0,516.0
155,"47,291","3,712,376",281,264,Africa,Zimbabwe,0.3,,,,"14,849,502 ",,3563.0,314,4.0,46.0,52905.0,21.0
156,"39,677","3,025,371",268,113,Africa,Benin,0.3,,,,"12,101,485 ",2.0,3727.0,305,4.0,188.0,45100.0,25.0
157,"221,092","9,064,780","1,340",81,Asia,Myanmar,0.1,,,,"54,388,681 ",,746.0,246,6.0,159.0,40600.0,5.0
158,"1,858","26,806",,90,North America,Martinique,37.0,,,,"375,281 ",,,202,14.0,98.0,,538.0
159,"16,881",,196,107,Asia,Mongolia,,,,2,"3,274,971 ",15.0,5106.0,194,,87.0,16723.0,59.0
160,261,,5,0,Europe,Faeroe Islands,,,,,"48,853 ",,214091.0,187,,187.0,10459.0,3828.0
161,373,"65,675",4,71,North America,Cayman Islands,15.0,,,,"65,675 ",,234838.0,176,1.0,104.0,15423.0,2680.0
162,191,,4,11,Europe,Gibraltar,,,,,"33,692 ",,275525.0,176,,165.0,9283.0,5224.0
163,"2,440","28,580",80,6,North America,Guadeloupe,35.0,,,,"400,120 ",1.0,12434.0,164,14.0,144.0,4975.0,410.0
164,"5,041","65,528",424,58,South America,Guyana,15.0,,,,"786,336 ",2.0,2358.0,156,12.0,86.0,1854.0,198.0
165,"119,671","2,912,006",,78,Asia,Syria,0.3,,,,"17,472,035 ",,,146,6.0,62.0,,8.0
166,442,"6,921",8,12,North America,Bermuda,144.0,,,,"62,290 ",2.0,131145.0,141,9.0,120.0,8169.0,2264.0
167,"3,101","218,615",19,1,Asia,Brunei ,5.0,,,,"437,230 ",1.0,51835.0,141,2.0,138.0,22664.0,322.0
168,"6,159","434,192",,72,Africa,Comoros,2.0,,,,"868,384 ",,,141,2.0,67.0,,162.0
169,"4,280","293,161",503,126,South America,Suriname,3.0,,,,"586,321 ",2.0,1987.0,137,2.0,9.0,1165.0,234.0
170,"132,577",,674,1,Asia,Cambodia,,,,1,"16,704,700 ",1.0,1485.0,126,,125.0,24799.0,8.0
171,"11,959","174,904",407,0,North America,Trinidad and Tobago,6.0,,,,"1,399,234 ",,2458.0,117,8.0,109.0,3439.0,84.0
172,"3,816","35,729",177,28,North America,Bahamas,28.0,,,,"393,021 ",1.0,5661.0,103,11.0,64.0,2225.0,262.0
173,"1,057","35,580",49,0,North America,Aruba,28.0,,,,"106,740 ",,20414.0,101,3.0,98.0,2179.0,946.0
174,396,"9,807",2,2,Europe,Monaco,102.0,,,,"39,226 ",1.0,412991.0,99,4.0,93.0,16200.0,2524.0
175,"341,599","8,198,382","3,279",54,Africa,Angola,0.1,,,,"32,793,526 ",1.0,305.0,96,4.0,38.0,10000.0,3.0
176,"3,123","41,051",48,4,North America,Barbados,24.0,,,,"287,356 ",1.0,20897.0,92,7.0,81.0,6005.0,320.0
177,"142,962","11,865,851","31,062",37,Africa,Burundi,0.08,,,,"11,865,851 ",,32.0,83,1.0,45.0,382.0,7.0
