#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24994488,14725.0,536560.0,1179.0,15457975,"+7,057",8999953,34897.0,,,,,,North America,"
",,
,Asia,21152341,9629.0,344183.0,113.0,19655306,"+6,715",1152852,24340.0,,,,,,Asia,"
",,
,South America,13581138,1713.0,369952.0,46.0,12194583,683,1016603,18270.0,,,,,,South America,"
",,
,Europe,24965639,26665.0,570338.0,232.0,13408181,"+11,679",10987120,28148.0,,,,,,Europe,"
",,
,Africa,2929778,,69960.0,,2407081,,452737,2368.0,,,,,,Africa,"
",,
,Oceania,48785,12.0,1066.0,,33608,9,14111,19.0,,,,,,Australia/Oceania,"
",,
,World,87672890,52744.0,1892074.0,1570.0,63157440,"+26,143",22623376,108042.0,11248.0,242.7,,,,All,"
",,
1,USA,21857616,,369990.0,,13024142,,8463484,29035.0,65835.0,1114.0,263536018.0,793764.0,"332,008,010 ",North America,15,897,1
2,India,10395938,,150372.0,,10016859,696,228707,8944.0,7495.0,108.0,178400995.0,128623.0,"1,387,012,163 ",Asia,133,"9,224",8
3,Brazil,7874539,,199043.0,,7036530,,638966,8318.0,36911.0,933.0,28600000.0,134057.0,"213,341,358 ",South America,27,"1,072",7
4,Russia,3308601,,59951.0,,2685723,,562927,2300.0,22667.0,411.0,92300000.0,632335.0,"145,966,993 ",Europe,44,"2,435",2
5,UK,2836801,,77346.0,,1345824,,1413631,2645.0,41674.0,1136.0,57652433.0,846948.0,"68,070,798 ",Europe,24,880,1
6,France,2705618,,66565.0,,198756,,2440297,2616.0,41403.0,1019.0,36457261.0,557890.0,"65,348,510 ",Europe,24,982,2
7,Turkey,2283931,,22070.0,,2164040,,97821,3303.0,26931.0,260.0,25498210.0,300660.0,"84,807,496 ",Asia,37,"3,843",3
8,Italy,2201945,,76877.0,,1556356,,568712,2571.0,36447.0,1272.0,27317974.0,452168.0,"60,415,549 ",Europe,27,786,2
9,Spain,1982544,,51430.0,,0,N/A,0,2220.0,42394.0,1100.0,27839319.0,595313.0,"46,764,193 ",Europe,24,909,2
10,Germany,1841228,,38199.0,,1451000,,352029,5569.0,21940.0,455.0,34801593.0,414685.0,"83,922,959 ",Europe,46,"2,197",2
11,Colombia,1719771,,44723.0,,1569578,,105470,3482.0,33614.0,874.0,8420350.0,164579.0,"51,162,846 ",South America,30,"1,144",6
12,Argentina,1676171,,43976.0,,1474048,,158147,3521.0,36912.0,968.0,5050350.0,111216.0,"45,410,084 ",South America,27,"1,033",9
13,Mexico,1479835,13345.0,129987.0,1165.0,1119968,"+6,831",229880,3913.0,11416.0,1003.0,3747317.0,28907.0,"129,632,081 ",North America,88,997,35
14,Poland,1344763,,30055.0,,1087744,,226964,1606.0,35552.0,795.0,7443579.0,196790.0,"37,825,040 ",Europe,28,"1,259",5
15,Iran,1261903,,55830.0,,1040521,,165552,4780.0,14925.0,660.0,7939633.0,93908.0,"84,547,024 ",Asia,67,"1,514",11
16,South Africa,1149591,,31368.0,,929239,,188984,546.0,19258.0,525.0,6898207.0,115559.0,"59,694,133 ",Africa,52,"1,903",9
17,Ukraine,1099493,8997.0,19505.0,148.0,773214,"+11,316",306774,177.0,25220.0,447.0,5645178.0,129487.0,"43,596,601 ",Europe,40,"2,235",8
18,Peru,1024432,,37991.0,,962566,,23875,1321.0,30849.0,1144.0,5601619.0,168681.0,"33,208,372 ",South America,32,874,6
19,Netherlands,841163,,11999.0,,0,N/A,0,704.0,49034.0,699.0,6001738.0,349863.0,"17,154,559 ",Europe,20,"1,430",3
20,Czechia,794740,17668.0,12621.0,84.0,649394,363,132725,1061.0,74141.0,1177.0,3963785.0,369780.0,"10,719,300 ",Europe,13,849,3
21,Indonesia,788402,,23296.0,,652513,,112593,,2867.0,85.0,7645288.0,27799.0,"275,016,722 ",Asia,349,"11,805",36
22,Romania,654007,,16299.0,,586764,,50944,1070.0,34115.0,850.0,4902726.0,255741.0,"19,170,670 ",Europe,29,"1,176",4
23,Belgium,652735,,19827.0,,45536,,587372,405.0,56194.0,1707.0,7112279.0,612295.0,"11,615,776 ",Europe,18,586,2
24,Canada,626800,,16369.0,,531227,,79204,847.0,16532.0,432.0,14243625.0,375690.0,"37,913,205 ",North America,60,"2,316",3
25,Chile,625483,,16816.0,,591081,,17586,820.0,32575.0,876.0,6661323.0,346925.0,"19,201,032 ",South America,31,"1,142",3
26,Iraq,599965,,12865.0,,549346,,37754,140.0,14747.0,316.0,4740864.0,116528.0,"40,684,251 ",Asia,68,"3,162",9
27,Bangladesh,518898,,7687.0,,463480,,47731,,3135.0,46.0,3302429.0,19950.0,"165,536,766 ",Asia,319,"21,535",50
28,Pakistan,495075,2481.0,10511.0,50.0,450515,"+2,122",34049,2251.0,2219.0,47.0,6964337.0,31217.0,"223,091,811 ",Asia,451,"21,225",32
29,Philippines,480737,,9347.0,,448700,,22690,727.0,4357.0,85.0,6894499.0,62488.0,"110,332,481 ",Asia,230,"11,804",16
30,Switzerland,470789,,8109.0,,317600,,145080,410.0,54192.0,933.0,3765936.0,433495.0,"8,687,372 ",Europe,18,"1,071",2
31,Sweden,469748,,8985.0,,0,N/A,0,388.0,46363.0,887.0,4516665.0,445788.0,"10,131,874 ",Europe,22,"1,128",2
32,Israel,466377,2929.0,3527.0,,398670,302,64180,873.0,50706.0,383.0,8488069.0,922858.0,"9,197,590 ",Asia,20,"2,608",1
33,Morocco,447081,,7618.0,,418744,,20719,701.0,12039.0,205.0,4541376.0,122290.0,"37,136,196 ",Africa,83,"4,875",8
34,Portugal,446606,,7377.0,,352225,,87004,513.0,43866.0,725.0,5845618.0,574157.0,"10,181,219 ",Europe,23,"1,380",2
35,Austria,372190,,6525.0,,344974,,20691,361.0,41203.0,722.0,3857382.0,427031.0,"9,033,018 ",Europe,24,"1,384",2
