#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
75,Bahrain,268027,,1380.0,,265832,,815,10.0,152009.0,783.0,5296765.0,3004018.0,"1,763,227 ",Asia,7,"1,278",0,,,462,Dummy,Dummy
76,Slovenia,258287,,4425.0,,253059,,803,9.0,124222.0,2128.0,1375846.0,661707.0,"2,079,238 ",Europe,8,470,2,,,386,Dummy,Dummy
77,Moldova,258096,,6229.0,,251033,,834,61.0,64137.0,1548.0,1354291.0,336545.0,"4,024,106 ",Europe,16,646,3,,,207,Dummy,Dummy
78,Myanmar,240570,,5567.0,,167171,,67832,,4391.0,102.0,3001833.0,54785.0,"54,792,635 ",Asia,228,"9,842",18,,,"1,238",Dummy,Dummy
79,Armenia,227716,,4572.0,,218529,,4615,,76696.0,1540.0,1277470.0,430260.0,"2,969,062 ",Asia,13,649,2,,,"1,554",Dummy,Dummy
80,Libya,226701,,3309.0,,184476,,38916,,32529.0,475.0,1218521.0,174843.0,"6,969,210  ",Africa,31,"2,106",6,,,"5,584",Dummy,Dummy
81,Qatar,224510,,599.0,,222362,,1549,33.0,79959.0,213.0,2276171.0,810659.0,"2,807,805 ",Asia,13,"4,687",1,,,552,Dummy,Dummy
82,Bosnia and Herzegovina,205340,,9669.0,,188019,,7652,,63000.0,2967.0,1056137.0,324033.0,"3,259,350 ",Europe,16,337,3,,,"2,348",Dummy,Dummy
83,Kenya,193807,,3800.0,,183211,,6796,120.0,3523.0,69.0,2064700.0,37533.0,"55,009,948 ",Africa,284,"14,476",27,,,124,Dummy,Dummy
84,Zambia,187602,,3138.0,,174728,,9736,770.0,9915.0,166.0,2024817.0,107011.0,"18,921,559 ",Africa,101,"6,030",9,,,515,Dummy,Dummy
85,S. Korea,182265,1784.0,2060.0,1.0,161634,"+1,287",18571,214.0,3552.0,40.0,11298677.0,220180.0,"51,315,548 ",Asia,282,"24,910",5,35,0.02,362,Dummy,Dummy
86,Nigeria,169884,,2128.0,,164733,,3023,11.0,803.0,10.0,2401894.0,11358.0,"211,478,905 ",Africa,"1,245","99,379",88,,,14,Dummy,Dummy
87,North Macedonia,155931,,5487.0,,150223,,221,,74849.0,2634.0,932513.0,447617.0,"2,083,284 ",Europe,13,380,2,,,106,Dummy,Dummy
88,Algeria,155784,,3979.0,,107041,,44764,45.0,3487.0,89.0,230861.0,5167.0,"44,679,956 ",Africa,287,"11,229",194,,,"1,002",Dummy,Dummy
89,Kyrgyzstan,152709,1102.0,2205.0,9.0,128905,"+1,213",21599,195.0,23009.0,332.0,1463686.0,220537.0,"6,636,917 ",Asia,43,"3,010",5,166,1,"3,254",Dummy,Dummy
90,Mongolia,151230,1497.0,749.0,4.0,141248,"+3,646",9233,192.0,45366.0,225.0,3425945.0,1027707.0,"3,333,581 ",Asia,22,"4,451",1,449,1,"2,770",Dummy,Dummy
91,Afghanistan,142800,,6295.0,,90153,,46352,1124.0,3584.0,158.0,683555.0,17155.0,"39,845,072 ",Asia,279,"6,330",58,,,"1,163",Dummy,Dummy
92,Latvia,138238,,2548.0,,135168,,522,14.0,74152.0,1367.0,3050410.0,1636274.0,"1,864,242 ",Europe,13,732,1,,,280,Dummy,Dummy
93,Norway,134780,,796.0,,88952,,45032,4.0,24659.0,146.0,6297861.0,1152247.0,"5,465,723 ",Europe,41,"6,866",1,,,"8,239",Dummy,Dummy
94,Albania,132740,,2456.0,,130086,,198,3.0,46179.0,854.0,916777.0,318935.0,"2,874,494 ",Europe,22,"1,170",3,,,69,Dummy,Dummy
95,Estonia,131963,,1271.0,,128177,,2515,5.0,99409.0,957.0,1590902.0,1198445.0,"1,327,472 ",Europe,10,"1,044",1,,,"1,895",Dummy,Dummy
96,Uzbekistan,121329,698.0,809.0,4.0,116009,495,4511,23.0,3571.0,24.0,1377915.0,40554.0,"33,977,417 ",Asia,280,"41,999",25,21,0.1,133,Dummy,Dummy
97,Namibia,113438,,2557.0,,89010,,21871,112.0,43814.0,988.0,591147.0,228324.0,"2,589,074 ",Africa,23,"1,013",4,,,"8,447",Dummy,Dummy
98,Mozambique,102009,,1158.0,,78337,,22514,32.0,3171.0,36.0,677185.0,21050.0,"32,169,789 ",Africa,315,"27,780",48,,,700,Dummy,Dummy
99,Finland,100773,,978.0,,46000,,53795,12.0,18158.0,176.0,5707806.0,1028477.0,"5,549,763 ",Europe,55,"5,675",1,,,"9,693",Dummy,Dummy
100,Montenegro,100755,,1623.0,,98711,,421,6.0,160400.0,2584.0,480862.0,765521.0,"628,150 ",Europe,6,387,1,,,670,Dummy,Dummy
101,Ghana,99160,,815.0,,95221,,3124,12.0,3123.0,26.0,1357389.0,42750.0,"31,751,444 ",Africa,320,"38,959",23,,,98,Dummy,Dummy
102,Cyprus,93247,,391.0,,74714,,18142,48.0,76647.0,321.0,8998604.0,7396622.0,"1,216,583 ",Asia,13,"3,111",0,,,"14,912",Dummy,Dummy
103,Botswana,91902,,1328.0,,75782,,14792,1.0,38272.0,553.0,1421742.0,592071.0,"2,401,305 ",Africa,26,"1,808",2,,,"6,160",Dummy,Dummy
104,Uganda,90910,,2412.0,,69377,,19121,939.0,1924.0,51.0,1431068.0,30288.0,"47,247,985 ",Africa,520,"19,589",33,,,405,Dummy,Dummy
105,Zimbabwe,88415,,2747.0,,58155,,27513,33.0,5859.0,182.0,974527.0,64583.0,"15,089,611 ",Africa,171,"5,493",15,,,"1,823",Dummy,Dummy
106,El Salvador,82852,,2508.0,,75136,,5208,86.0,12706.0,385.0,1106352.0,169671.0,"6,520,567 ",North America,79,"2,600",6,,,799,Dummy,Dummy
107,Cameroon,81467,,1330.0,,78224,,1913,152.0,2991.0,49.0,1751774.0,64317.0,"27,236,394 ",Africa,334,"20,478",16,,,70,Dummy,Dummy
108,Maldives,76188,,217.0,,73340,,2631,11.0,138395.0,394.0,1115829.0,2026897.0,"550,511 ",Asia,7,"2,537",0,,,"4,779",Dummy,Dummy
109,Luxembourg,73074,,821.0,,70675,,1578,5.0,114780.0,1290.0,3209741.0,5041658.0,"636,644 ",Europe,9,775,0,,,"2,479",Dummy,Dummy
110,Cambodia,69608,812.0,1168.0,19.0,61779,740,6661,,4104.0,69.0,1672141.0,98585.0,"16,961,430 ",Asia,244,"14,522",10,48,1,393,Dummy,Dummy
111,Vietnam,65607,2787.0,334.0,,11443,,53830,,668.0,3.0,8434266.0,85839.0,"98,257,358 ",Asia,"1,498","294,184",12,28,,548,Dummy,Dummy
112,Singapore,63440,,36.0,,62543,,861,1.0,10755.0,6.0,15248512.0,2585097.0,"5,898,622 ",Asia,93,"163,851",0,,,146,Dummy,Dummy
113,Rwanda,59141,,677.0,,41951,,16513,89.0,4451.0,51.0,1906789.0,143500.0,"13,287,748 ",Africa,225,"19,627",7,,,"1,243",Dummy,Dummy
114,Senegal,53573,,1236.0,,43802,,8535,36.0,3114.0,72.0,613744.0,35673.0,"17,204,855 ",Africa,321,"13,920",28,,,496,Dummy,Dummy
115,Jamaica,51282,,1158.0,,46724,,3400,11.0,17239.0,389.0,474933.0,159655.0,"2,974,739 ",North America,58,"2,569",6,,,"1,143",Dummy,Dummy
116,Ivory Coast,49288,,322.0,,48537,,429,,1821.0,12.0,755218.0,27908.0,"27,060,900 ",Africa,549,"84,040",36,,,16,Dummy,Dummy
117,DRC,46725,,1018.0,,29205,,16502,,506.0,11.0,243411.0,2634.0,"92,402,785 ",Africa,"1,978","90,769",380,,,179,Dummy,Dummy
118,Malawi,44684,,1363.0,,35203,,8118,285.0,2274.0,69.0,306087.0,15580.0,"19,646,402 ",Africa,440,"14,414",64,,,413,Dummy,Dummy
119,Madagascar,42551,,937.0,,40951,,663,33.0,1496.0,33.0,222304.0,7818.0,"28,434,784 ",Africa,668,"30,347",128,,,23,Dummy,Dummy
120,Angola,41061,,970.0,,34857,,5234,8.0,1210.0,29.0,681443.0,20082.0,"33,932,950 ",Africa,826,"34,982",50,,,154,Dummy,Dummy
121,Sudan,37138,,2776.0,,30867,,3495,,827.0,62.0,234414.0,5219.0,"44,919,575 ",Africa,"1,210","16,181",192,,,78,Dummy,Dummy
122,Trinidad and Tobago,36354,,1000.0,,29663,,5691,22.0,25889.0,712.0,255325.0,181823.0,"1,404,248 ",North America,39,"1,404",5,,,"4,053",Dummy,Dummy
123,Réunion,34615,,266.0,,32036,,2313,40.0,38375.0,295.0,103924.0,115213.0,"902,018 ",Africa,26,"3,391",9,,,"2,564",Dummy,Dummy
124,Cabo Verde,33356,,296.0,,32525,,535,23.0,59319.0,526.0,192736.0,342752.0,"562,319 ",Africa,17,"1,900",3,,,951,Dummy,Dummy
125,Malta,32833,,420.0,,30236,,2177,,74152.0,949.0,1049318.0,2369851.0,"442,778 ",Europe,13,"1,054",0,,,"4,917",Dummy,Dummy
126,Australia,32266,137.0,915.0,,29743,,1608,18.0,1250.0,35.0,23286826.0,902238.0,"25,810,084 ",Australia/Oceania,800,"28,208",1,5,,62,Dummy,Dummy
127,French Guiana,29133,,169.0,,9995,,18969,25.0,94967.0,551.0,311285.0,1014718.0,"306,770 ",South America,11,"1,815",1,,,"61,835",Dummy,Dummy
128,Syria,25845,,1905.0,,21924,,2016,,1440.0,106.0,103566.0,5771.0,"17,944,994 ",Asia,694,"9,420",173,,,112,Dummy,Dummy
129,Gabon,25283,,163.0,,25005,,115,8.0,11086.0,71.0,943371.0,413644.0,"2,280,634 ",Africa,90,"13,992",2,,,50,Dummy,Dummy
130,Guinea,24765,,194.0,,23655,,916,24.0,1834.0,14.0,489121.0,36218.0,"13,504,838 ",Africa,545,"69,613",28,,,68,Dummy,Dummy
131,Suriname,24435,,620.0,,20581,,3234,29.0,41265.0,1047.0,87572.0,147889.0,"592,146 ",South America,24,955,7,,,"5,461",Dummy,Dummy
132,Mauritania,22929,,512.0,,20901,,1516,16.0,4800.0,107.0,344180.0,72044.0,"4,777,331 ",Africa,208,"9,331",14,,,317,Dummy,Dummy
133,Guyana,21668,,514.0,,19993,,1161,12.0,27409.0,650.0,212205.0,268431.0,"790,537 ",South America,36,"1,538",4,,,"1,469",Dummy,Dummy
134,Eswatini,21496,,727.0,,19086,,1683,10.0,18329.0,620.0,240311.0,204910.0,"1,172,762 ",Africa,55,"1,613",5,,,"1,435",Dummy,Dummy
135,Haiti,19627,,512.0,,13122,,5993,,1700.0,44.0,95209.0,8244.0,"11,548,245 ",North America,588,"22,555",121,,,519,Dummy,Dummy
136,Mayotte,19460,,174.0,,2964,,16322,,69576.0,622.0,176919.0,632543.0,"279,695 ",Africa,14,"1,607",2,,,"58,356",Dummy,Dummy
137,Fiji,19352,,125.0,,4233,,14994,40.0,21425.0,138.0,275833.0,305374.0,"903,262 ",Australia/Oceania,47,"7,226",3,,,"16,600",Dummy,Dummy
138,French Polynesia,19163,,144.0,,18902,,117,,67807.0,510.0,26355.0,93255.0,"282,613 ",Australia/Oceania,15,"1,963",11,,,414,Dummy,Dummy
139,Guadeloupe,17779,,238.0,,2250,,15291,23.0,44426.0,595.0,243650.0,608827.0,"400,196 ",North America,23,"1,681",2,,,"38,209",Dummy,Dummy
140,Seychelles,17541,,86.0,,16814,,641,,177207.0,869.0,21504.0,217243.0,"98,986 ",Africa,6,"1,151",5,,,"6,476",Dummy,Dummy
141,Papua New Guinea,17515,,191.0,,17153,,171,7.0,1920.0,21.0,143305.0,15706.0,"9,124,401 ",Australia/Oceania,521,"47,772",64,,,19,Dummy,Dummy
142,Martinique,15612,,99.0,,104,,15409,1.0,41637.0,264.0,224685.0,599226.0,"374,959 ",North America,24,"3,787",2,,,"41,095",Dummy,Dummy
143,Taiwan,15453,,773.0,,13650,,1030,,648.0,32.0,3286323.0,137722.0,"23,862,063 ",Asia,"1,544","30,869",7,,,43,Dummy,Dummy
144,Somalia,15162,,781.0,,7277,,7104,,927.0,48.0,165035.0,10090.0,"16,356,232 ",Africa,"1,079","20,943",99,,,434,Dummy,Dummy
145,Togo,14769,,140.0,,13895,,734,,1741.0,17.0,388045.0,45752.0,"8,481,563 ",Africa,574,"60,583",22,,,87,Dummy,Dummy
146,Mali,14522,,530.0,,12376,,1616,,696.0,25.0,333253.0,15976.0,"20,859,761 ",Africa,"1,436","39,358",63,,,77,Dummy,Dummy
147,Andorra,14379,,127.0,,13930,,322,,185787.0,1641.0,193595.0,2501389.0,"77,395 ",Europe,5,609,0,,,"4,160",Dummy,Dummy
148,Tajikistan,14228,,114.0,,13801,,313,,1458.0,12.0,,,"9,761,649 ",Asia,686,"85,629",,,,32,Dummy,Dummy
149,Belize,13816,,332.0,,13117,,367,2.0,34098.0,819.0,174489.0,430641.0,"405,184 ",North America,29,"1,220",2,,,906,Dummy,Dummy
150,Bahamas,13604,,274.0,,12112,,1218,12.0,34251.0,690.0,114608.0,288551.0,"397,185 ",North America,29,"1,450",3,,,"3,067",Dummy,Dummy
151,Burkina Faso,13537,,169.0,,13350,,18,,630.0,8.0,202345.0,9411.0,"21,501,871 ",Africa,"1,588","127,230",106,,,0.8,Dummy,Dummy
152,Congo,13050,,176.0,,11759,,1115,,2306.0,31.0,158304.0,27969.0,"5,660,033 ",Africa,434,"32,159",36,,,197,Dummy,Dummy
153,Curaçao,12883,,126.0,,12261,,496,4.0,78174.0,765.0,160047.0,971171.0,"164,798 ",North America,13,"1,308",1,,,"3,010",Dummy,Dummy
