#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34464447,7484.0,789086.0,728.0,25740238,"+5,798",7935123,18247.0,,,,,,North America,"
",,
,South America,19114667,1084.0,494058.0,27.0,17132892,"+1,250",1487717,19055.0,,,,,,South America,"
",,
,Asia,25997411,9864.0,408513.0,133.0,24321552,"+5,469",1267346,22551.0,,,,,,Asia,"
",,
,Europe,35990844,51752.0,852724.0,1035.0,25455967,"+28,856",9682153,26987.0,,,,,,Europe,"
",,
,Africa,4047301,,107434.0,,3614207,,325660,2605.0,,,,,,Africa,"
",,
,Oceania,52239,45.0,1099.0,,34370,6,16770,4.0,,,,,,Australia/Oceania,"
",,
,World,119667630,70229.0,2652929.0,1923.0,96299932,"+41,379",20714769,89449.0,15352.0,340.3,,,,All,"
",,
1,USA,29993423,,545544.0,,22031220,,7416659,11670.0,90246.0,1641.0,376136148.0,1131740.0,"332,352,077 ",North America,11,609,1
2,Brazil,11368316,,275276.0,,10000980,,1092060,8318.0,53220.0,1289.0,28600000.0,133889.0,"213,609,288 ",South America,19,776,7
3,India,11333728,237.0,158483.0,,10973260,"+1,913",201985,8944.0,8157.0,114.0,225839273.0,162542.0,"1,389,419,783 ",Asia,123,"8,767",6
4,Russia,4380525,9908.0,91695.0,475.0,3985897,"+12,868",302933,2300.0,30008.0,628.0,114800000.0,786419.0,"145,978,069 ",Europe,33,"1,592",1
5,UK,4248286,,125343.0,,3424092,,698851,1194.0,62352.0,1840.0,103053938.0,1512519.0,"68,134,001 ",Europe,16,544,1
6,France,4015560,,90146.0,,271678,,3653736,4033.0,61424.0,1379.0,56471932.0,863827.0,"65,374,087 ",Europe,16,725,1
7,Spain,3183704,,72258.0,,2857714,,253732,2186.0,68075.0,1545.0,40292390.0,861549.0,"46,767,398 ",Europe,15,647,1
8,Italy,3175807,,101564.0,,2564926,,509317,2914.0,52580.0,1682.0,43976394.0,728088.0,"60,399,822 ",Europe,19,595,1
9,Turkey,2850930,,29356.0,,2670273,,151301,1349.0,33553.0,345.0,34843480.0,410075.0,"84,968,579 ",Asia,30,"2,894",2
10,Germany,2559296,,73790.0,,2352600,"+7,000",132906,2848.0,30479.0,879.0,46319641.0,551619.0,"83,970,413 ",Europe,33,"1,138",2
11,Colombia,2294617,,60950.0,,2195569,,38098,1982.0,44765.0,1189.0,11918588.0,232516.0,"51,259,107 ",South America,22,841,4
12,Argentina,2185747,,53578.0,,1974866,,157303,3417.0,48056.0,1178.0,7929640.0,174340.0,"45,483,666 ",South America,21,849,6
13,Mexico,2157771,6743.0,193851.0,709.0,1696739,"+5,646",267181,4798.0,16615.0,1493.0,5737083.0,44175.0,"129,872,506 ",North America,60,670,23
14,Poland,1868297,,46724.0,,1530484,,291089,1982.0,49403.0,1236.0,10535957.0,278599.0,"37,817,707 ",Europe,20,809,4
15,Iran,1731558,,61069.0,,1477588,,192901,3829.0,20434.0,721.0,11467053.0,135324.0,"84,737,946 ",Asia,49,"1,388",7
16,South Africa,1526873,,51179.0,,1449654,,26040,546.0,25522.0,855.0,9393727.0,157015.0,"59,826,923 ",Africa,39,"1,169",6
17,Ukraine,1451744,13276.0,28158.0,243.0,1219773,"+4,897",203813,177.0,33335.0,647.0,7235711.0,166147.0,"43,550,185 ",Europe,30,"1,547",6
18,Indonesia,1410134,,38229.0,,1231454,,140451,,5118.0,139.0,11502310.0,41746.0,"275,530,076 ",Asia,195,"7,207",24
19,Peru,1402610,,48664.0,,1308175,,45771,2212.0,42133.0,1462.0,8172738.0,245502.0,"33,289,963 ",South America,24,684,4
20,Czechia,1392108,14920.0,23083.0,114.0,1204871,336,164154,1968.0,129827.0,2153.0,9583435.0,893742.0,"10,722,817 ",Europe,8,465,1
21,Netherlands,1144822,,16024.0,,0,N/A,0,576.0,66710.0,934.0,6970400.0,406170.0,"17,161,273 ",Europe,15,"1,071",2
22,Canada,903233,,22404.0,,850048,,30781,549.0,23787.0,590.0,25663891.0,675865.0,"37,971,911 ",North America,42,"1,695",1
23,Chile,879485,,21451.0,,824899,,33135,1926.0,45735.0,1115.0,9982597.0,519112.0,"19,230,141 ",South America,22,896,2
24,Romania,850362,,21360.0,,777715,,51287,1166.0,44410.0,1116.0,6687240.0,349240.0,"19,148,003 ",Europe,23,896,3
25,Israel,816198,,5980.0,,775896,,34322,621.0,88740.0,650.0,12857383.0,1397908.0,"9,197,590 ",Asia,11,"1,538",1
26,Portugal,813152,,16650.0,,749770,,46732,266.0,79909.0,1636.0,8480932.0,833428.0,"10,175,962 ",Europe,13,611,1
27,Belgium,801723,3615.0,22397.0,27.0,54210,166,725116,447.0,68967.0,1927.0,10007603.0,860890.0,"11,624,713 ",Europe,14,519,1
28,Iraq,750264,,13696.0,,677742,,58826,456.0,18369.0,335.0,7317099.0,179143.0,"40,844,935 ",Asia,54,"2,982",6
29,Sweden,712527,,13146.0,,0,N/A,0,219.0,70248.0,1296.0,6378529.0,628858.0,"10,143,038 ",Europe,14,772,2
30,Philippines,616611,5000.0,12766.0,72.0,547166,281,56679,785.0,5576.0,115.0,9235932.0,83514.0,"110,591,530 ",Asia,179,"8,663",12
31,Pakistan,602536,2338.0,13476.0,46.0,569296,"+1,231",19764,1720.0,2692.0,60.0,9445138.0,42193.0,"223,854,800 ",Asia,372,"16,611",24
32,Switzerland,570645,,10104.0,,528104,,32437,162.0,65602.0,1162.0,5387481.0,619351.0,"8,698,595 ",Europe,15,861,2
33,Bangladesh,555222,,8515.0,,509172,,37535,,3348.0,51.0,4232139.0,25521.0,"165,827,934 ",Asia,299,"19,475",39
34,Serbia,507959,,4670.0,,400347,,102942,208.0,58300.0,536.0,3122905.0,358427.0,"8,712,801 ",Europe,17,"1,866",3
35,Hungary,507627,9444.0,16790.0,163.0,349530,"+2,626",141307,989.0,52641.0,1741.0,4034635.0,418390.0,"9,643,236 ",Europe,19,574,2
36,Morocco,488181,,8716.0,,474938,,4527,274.0,13118.0,234.0,5781254.0,155352.0,"37,213,872 ",Africa,76,"4,270",6
37,Austria,488042,,8831.0,,453078,,26133,348.0,53974.0,977.0,5936541.0,656543.0,"9,042,127 ",Europe,19,"1,024",2
38,Jordan,464856,,5224.0,,385533,,74099,553.0,45248.0,508.0,5103809.0,496797.0,"10,273,423 ",Asia,22,"1,967",2
39,Japan,444289,,8451.0,,423619,,12219,354.0,3520.0,67.0,8834799.0,70003.0,"126,206,260 ",Asia,284,"14,934",14
40,UAE,422246,,1378.0,,401539,,19329,,42338.0,138.0,33348059.0,3343754.0,"9,973,240 ",Asia,24,"7,237",0
41,Lebanon,411839,,5278.0,,321990,,84571,903.0,60528.0,776.0,3240837.0,476306.0,"6,804,102 ",Asia,17,"1,289",2
42,Saudi Arabia,381708,,6556.0,,372217,,2935,542.0,10847.0,186.0,14227459.0,404315.0,"35,189,073 ",Asia,92,"5,367",2
43,Panama,347226,,5981.0,,334795,,6450,195.0,79607.0,1371.0,2003801.0,459401.0,"4,361,767 ",North America,13,729,2
44,Slovakia,333872,,8346.0,,255300,,70226,678.0,61132.0,1528.0,2175955.0,398418.0,"5,461,485 ",Europe,16,654,3
45,Malaysia,320939,,1203.0,,302662,,17074,147.0,9829.0,37.0,6747513.0,206641.0,"32,653,364 ",Asia,102,"27,143",5
46,Belarus,300146,,2078.0,,290865,,7203,,31771.0,220.0,5063251.0,535955.0,"9,447,156 ",Europe,31,"4,546",2
47,Ecuador,299216,,16193.0,,256009,,27014,531.0,16783.0,908.0,1059747.0,59441.0,"17,828,490 ",South America,60,"1,101",17
48,Bulgaria,275859,,11196.0,,223480,,41183,506.0,39911.0,1620.0,1826934.0,264318.0,"6,911,877 ",Europe,25,617,4
49,Nepal,275118,,3012.0,,271177,,929,,9326.0,102.0,2210434.0,74932.0,"29,499,030 ",Asia,107,"9,794",13
50,Georgia,274721,344.0,3643.0,9.0,268004,240,3074,,68959.0,914.0,2966334.0,744594.0,"3,983,826 ",Asia,15,"1,094",1
51,Bolivia,258324,1084.0,11930.0,27.0,203466,"+1,250",42928,71.0,21923.0,1012.0,793396.0,67332.0,"11,783,318 ",South America,46,988,15
52,Croatia,249661,,5647.0,,239492,,4522,78.0,61078.0,1382.0,1416328.0,346496.0,"4,087,578 ",Europe,16,724,3
53,Dominican Republic,245452,,3213.0,,200922,,41317,183.0,22470.0,294.0,1244942.0,113970.0,"10,923,394 ",North America,45,"3,400",9
54,Tunisia,240617,,8329.0,,206863,,25425,269.0,20212.0,700.0,1026732.0,86248.0,"11,904,413 ",Africa,49,"1,429",12
55,Azerbaijan,238959,,3268.0,,230461,,5230,,23421.0,320.0,2690711.0,263727.0,"10,202,622 ",Asia,43,"3,122",4
56,Ireland,225820,,4518.0,,23364,,197938,86.0,45381.0,908.0,3688558.0,741264.0,"4,976,038 ",Europe,22,"1,101",1
57,Kazakhstan,222671,1002.0,2837.0,,205554,772,14280,221.0,11761.0,150.0,7925003.0,418595.0,"18,932,409 ",Asia,85,"6,673",2
58,Denmark,219305,,2387.0,,208601,,8317,38.0,37770.0,411.0,19996218.0,3443825.0,"5,806,397 ",Europe,26,"2,433",0
59,Greece,217018,,6986.0,,182945,,27087,521.0,20892.0,673.0,5787456.0,557156.0,"10,387,498 ",Europe,48,"1,487",2
60,Costa Rica,209093,,2862.0,,188967,,17264,127.0,40787.0,558.0,729069.0,142218.0,"5,126,410 ",North America,25,"1,791",7
61,Kuwait,207249,,1156.0,,191417,,14676,195.0,48038.0,268.0,1893722.0,438941.0,"4,314,295 ",Asia,21,"3,732",2
62,Palestine,205652,,2228.0,,183003,,20421,168.0,39677.0,430.0,1269337.0,244896.0,"5,183,161 ",Asia,25,"2,326",4
63,Lithuania,204954,589.0,3389.0,13.0,191197,963,10368,148.0,76031.0,1257.0,2210099.0,819870.0,"2,695,669 ",Europe,13,795,1
64,Moldova,201909,,4258.0,,176150,,21501,334.0,50134.0,1057.0,763992.0,189698.0,"4,027,422 ",Europe,20,946,5
65,Slovenia,199004,,3926.0,,184753,,10325,84.0,95715.0,1888.0,967123.0,465156.0,"2,079,137 ",Europe,10,530,2
66,Egypt,189639,,11214.0,,146434,,31991,90.0,1829.0,108.0,1000000.0,9646.0,"103,667,896 ",Africa,547,"9,245",104
67,Guatemala,181974,,6546.0,,167425,,8003,5.0,10029.0,361.0,970699.0,53498.0,"18,144,574 ",North America,100,"2,772",19
68,Paraguay,177593,,3436.0,,146771,,27386,341.0,24689.0,478.0,801374.0,111406.0,"7,193,267 ",South America,41,"2,094",9
69,Honduras,177168,741.0,4325.0,14.0,68652,152,104191,455.0,17693.0,432.0,472651.0,47201.0,"10,013,604 ",North America,57,"2,315",21
70,Armenia,177104,,3243.0,,165718,,8143,,59689.0,1093.0,765879.0,258124.0,"2,967,100 ",Asia,17,915,4
71,Ethiopia,172571,,2510.0,,141195,,28866,454.0,1476.0,21.0,2214180.0,18937.0,"116,925,005 ",Africa,678,"46,584",53
72,Qatar,169284,,265.0,,157577,,11442,117.0,60291.0,94.0,1610526.0,573589.0,"2,807,805 ",Asia,17,"10,595",2
73,Nigeria,160332,,2009.0,,144059,,14264,10.0,765.0,10.0,1601396.0,7638.0,"209,658,679 ",Africa,"1,308","104,360",131
74,Oman,145257,,1600.0,,135227,,8430,72.0,27955.0,308.0,1550000.0,298304.0,"5,196,050 ",Asia,36,"3,248",3
75,Venezuela,144786,,1422.0,,136710,,6654,139.0,5102.0,50.0,2987875.0,105282.0,"28,379,718  ",South America,196,"19,958",9
76,Libya,143643,,2348.0,,130625,,10670,,20710.0,339.0,777560.0,112105.0,"6,936,016 ",Africa,48,"2,954",9
77,Bosnia and Herzegovina,142160,,5446.0,,120158,,16556,,43520.0,1667.0,702920.0,215187.0,"3,266,560 ",Europe,23,600,5
78,Myanmar,142122,,3201.0,,131728,,7193,,2600.0,59.0,2510923.0,45934.0,"54,663,290 ",Asia,385,"17,077",22
79,Bahrain,129825,,480.0,,123170,,6175,57.0,74522.0,276.0,3275677.0,1880305.0,"1,742,099 ",Asia,13,"3,629",1
80,Albania,116123,,2018.0,,79131,,34974,46.0,40382.0,702.0,500094.0,173909.0,"2,875,606 ",Europe,25,"1,425",6
81,Algeria,115008,,3031.0,,79672,,32305,19.0,2590.0,68.0,,,"44,398,335 ",Africa,386,"14,648",
82,Kenya,111935,,1901.0,,88209,,21825,96.0,2051.0,35.0,1358390.0,24884.0,"54,588,274 ",Africa,488,"28,716",40
83,North Macedonia,111077,,3280.0,,96925,,10872,124.0,53317.0,1574.0,559021.0,268333.0,"2,083,314 ",Europe,19,635,4
84,S. Korea,95176,490.0,1667.0,5.0,86625,882,6884,126.0,1855.0,32.0,7046782.0,137364.0,"51,299,927 ",Asia,539,"30,774",7
85,Latvia,92906,,1746.0,,83382,,7778,84.0,49640.0,933.0,1652688.0,883035.0,"1,871,599 ",Europe,20,"1,072",1
86,Sri Lanka,87286,,525.0,,83958,,2803,,4064.0,24.0,2236856.0,104157.0,"21,475,715 ",Asia,246,"40,906",10
87,Kyrgyzstan,86818,63.0,1480.0,,83809,43,1529,16.0,13157.0,224.0,784630.0,118908.0,"6,598,650 ",Asia,76,"4,459",8
88,Ghana,86737,,656.0,,81299,,4782,90.0,2752.0,21.0,929189.0,29479.0,"31,520,596 ",Africa,363,"48,050",34
89,Zambia,84240,,1149.0,,80462,,2629,192.0,4496.0,61.0,1153795.0,61575.0,"18,737,978 ",Africa,222,"16,308",16
90,Montenegro,82610,,1117.0,,72490,,9003,69.0,131519.0,1778.0,303555.0,483275.0,"628,121 ",Europe,8,562,2
91,Estonia,82286,,695.0,,58043,,23548,53.0,62002.0,524.0,1019342.0,768064.0,"1,327,157 ",Europe,16,"1,910",1
92,Uzbekistan,80481,89.0,622.0,,79145,68,714,27.0,2381.0,18.0,1377915.0,40761.0,"33,805,059 ",Asia,420,"54,349",25
93,Norway,78946,,639.0,,66014,,12293,21.0,14484.0,117.0,4115415.0,755027.0,"5,450,686 ",Europe,69,"8,530",1
94,Uruguay,69074,,689.0,,58627,,9758,102.0,19837.0,198.0,1114405.0,320037.0,"3,482,108 ",South America,50,"5,054",3
95,Finland,65315,,786.0,,46000,,18529,47.0,11775.0,142.0,3572800.0,644129.0,"5,546,715 ",Europe,85,"7,057",2
96,Mozambique,64004,,719.0,,48938,,14347,,2009.0,23.0,450293.0,14135.0,"31,857,555 ",Africa,498,"44,308",71
97,El Salvador,61947,,1945.0,5.0,58666,,1336,47.0,9517.0,299.0,797032.0,122451.0,"6,508,966 ",North America,105,"3,347",8
98,Singapore,60088,8.0,29.0,,59950,,109,1.0,10215.0,5.0,7805264.0,1326907.0,"5,882,301 ",Asia,98,"202,838",1
99,Cuba,59919,,365.0,,54852,,4702,80.0,5292.0,32.0,2612274.0,230730.0,"11,321,796 ",North America,189,"31,019",4
100,Luxembourg,57503,,681.0,,53941,,2881,32.0,90839.0,1076.0,2228285.0,3520070.0,"633,023 ",Europe,11,930,0
101,Afghanistan,55957,,2457.0,,49499,,4001,1089.0,1415.0,62.0,318019.0,8044.0,"39,532,913 ",Asia,706,"16,090",124
102,Namibia,40810,,456.0,,38217,,2137,29.0,15863.0,177.0,319666.0,124253.0,"2,572,709 ",Africa,63,"5,642",8
103,Cameroon,40622,,601.0,,35261,,4760,53.0,1504.0,22.0,905000.0,33517.0,"27,000,972 ",Africa,665,"44,927",30
104,Uganda,40544,,334.0,,15095,,25115,,868.0,7.0,900214.0,19263.0,"46,732,418 ",Africa,"1,153","139,917",52
105,Cyprus,38879,,238.0,,2057,,36584,36.0,32040.0,196.0,2478061.0,2042136.0,"1,213,465 ",Asia,31,"5,099",0
106,Ivory Coast,36824,,211.0,,33267,,3346,,1373.0,8.0,455436.0,16976.0,"26,828,189 ",Africa,729,"127,148",59
107,Senegal,36569,,951.0,,31977,,3641,41.0,2145.0,56.0,409588.0,24026.0,"17,047,593 ",Africa,466,"17,926",42
108,Zimbabwe,36423,,1496.0,,33996,,931,22.0,2426.0,100.0,357974.0,23845.0,"15,012,729 ",Africa,412,"10,035",42
109,Botswana,34098,,424.0,,28882,,4792,1.0,14300.0,178.0,856135.0,359055.0,"2,384,409 ",Africa,70,"5,624",3
110,Malawi,32746,,1079.0,,25422,,6245,60.0,1682.0,55.0,207710.0,10668.0,"19,470,243 ",Africa,595,"18,045",94
111,Jamaica,29387,,480.0,,14912,,13995,43.0,9894.0,162.0,238919.0,80440.0,"2,970,159 ",North America,101,"6,188",12
112,Australia,29112,10.0,909.0,,26225,3,1978,,1133.0,35.0,14870680.0,578512.0,"25,705,031 ",Australia/Oceania,883,"28,278",2
113,Sudan,28984,,1940.0,,23397,,3647,,651.0,44.0,,,"44,554,963 ",Africa,"1,537","22,966",
114,DRC,26846,,712.0,,22432,,3702,,294.0,8.0,,,"91,431,296 ",Africa,"3,406","128,415",
115,Thailand,26757,78.0,86.0,1.0,26086,30,585,1.0,383.0,1.0,1600951.0,22896.0,"69,921,924 ",Asia,"2,613","813,046",44
116,Malta,25969,,346.0,,22435,,3188,18.0,58705.0,782.0,746422.0,1687356.0,"442,362 ",Europe,17,"1,279",1
