#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,"(484, 'Country')","(245, 'Country')"
76,Armenia,224227,,4498.0,,216049,,3680,,75533.0,1515.0,1149863.0,387341.0,"2,968,609 ",Asia,13,660,3,,,"1,240",Dummy,Dummy
77,Thailand,221306,3175.0,1658.0,29.0,185789,"+2,030",33859,1343.0,3163.0,24.0,8129670.0,116189.0,"69,969,644 ",Asia,316,"42,201",9,45,0.4,484,Dummy,Dummy
78,Qatar,220800,,583.0,,218244,,1973,76.0,78638.0,208.0,2116093.0,753647.0,"2,807,805 ",Asia,13,"4,816",1,,,703,Dummy,Dummy
79,Bosnia and Herzegovina,204814,,9630.0,,179858,,15326,,62807.0,2953.0,1022709.0,313617.0,"3,261,014 ",Europe,16,339,3,,,"4,700",Dummy,Dummy
80,Libya,190748,,3174.0,,176217,,11357,,27400.0,456.0,1088962.0,156425.0,"6,961,550 ",Africa,36,"2,193",6,,,"1,631",Dummy,Dummy
81,Kenya,179075,,3456.0,,122704,,52915,113.0,3261.0,63.0,1904519.0,34683.0,"54,912,638 ",Africa,307,"15,889",29,,,964,Dummy,Dummy
82,Cuba,167804,,1159.0,,158488,,8157,146.0,14824.0,102.0,4795796.0,423660.0,"11,319,914 ",North America,67,"9,767",2,,,721,Dummy,Dummy
83,Nigeria,167206,,2117.0,,163557,,1532,11.0,792.0,10.0,2231409.0,10572.0,"211,058,853 ",Africa,"1,262","99,697",95,,,7,Dummy,Dummy
84,North Macedonia,155624,,5475.0,,149862,,287,25.0,74701.0,2628.0,854673.0,410251.0,"2,083,291 ",Europe,13,381,2,,,138,Dummy,Dummy
85,S. Korea,151506,357.0,2004.0,2.0,143268,369,6234,137.0,2953.0,39.0,10346047.0,201630.0,"51,311,943 ",Asia,339,"25,605",5,7,0.04,121,Dummy,Dummy
86,Myanmar,148022,,3262.0,,133606,,11154,,2703.0,60.0,2674702.0,48842.0,"54,762,786 ",Asia,370,"16,788",20,,,204,Dummy,Dummy
87,Latvia,136810,,2496.0,,132270,,2044,42.0,73320.0,1338.0,2847284.0,1525925.0,"1,865,940 ",Europe,14,748,1,,,"1,095",Dummy,Dummy
88,Algeria,135821,,3631.0,,94571,,37619,29.0,3044.0,81.0,230861.0,5175.0,"44,614,966 ",Africa,328,"12,287",193,,,843,Dummy,Dummy
89,Albania,132490,,2454.0,,129918,,118,3.0,46087.0,854.0,776734.0,270192.0,"2,874,751 ",Europe,22,"1,171",4,,,41,Dummy,Dummy
90,Estonia,130806,,1268.0,,126664,,2874,5.0,98543.0,955.0,1498510.0,1128906.0,"1,327,400 ",Europe,10,"1,047",1,,,"2,165",Dummy,Dummy
91,Norway,129333,,790.0,,88952,,39591,7.0,23678.0,145.0,6043353.0,1106385.0,"5,462,253 ",Europe,42,"6,914",1,,,"7,248",Dummy,Dummy
92,Zambia,129033,,1644.0,,108960,,18429,983.0,6835.0,87.0,1771358.0,93826.0,"18,879,194 ",Africa,146,"11,484",11,,,976,Dummy,Dummy
93,Kyrgyzstan,115615,585.0,1937.0,6.0,105410,360,8268,102.0,17443.0,292.0,1238112.0,186798.0,"6,628,086 ",Asia,57,"3,422",5,88,0.9,"1,247",Dummy,Dummy
94,Uzbekistan,106452,427.0,718.0,,102163,471,3571,23.0,3137.0,21.0,1377915.0,40601.0,"33,937,642 ",Asia,319,"47,267",25,13,,105,Dummy,Dummy
95,Afghanistan,103902,,4215.0,,64401,,35286,1124.0,2612.0,106.0,562501.0,14143.0,"39,773,035 ",Asia,383,"9,436",71,,,887,Dummy,Dummy
96,Montenegro,100075,,1605.0,,98167,,303,6.0,159319.0,2555.0,439114.0,699067.0,"628,143 ",Europe,6,391,1,,,482,Dummy,Dummy
97,Mongolia,95819,2268.0,447.0,11.0,63468,355,31904,126.0,28781.0,134.0,3155127.0,947699.0,"3,329,251 ",Asia,35,"7,448",1,681,3,"9,583",Dummy,Dummy
98,Ghana,94913,,793.0,,92881,,1239,9.0,2994.0,25.0,1230125.0,38807.0,"31,698,171 ",Africa,334,"39,972",26,,,39,Dummy,Dummy
99,Finland,94334,,967.0,,46000,,47367,12.0,17000.0,174.0,5300362.0,955182.0,"5,549,060 ",Europe,59,"5,738",1,,,"8,536",Dummy,Dummy
100,Cameroon,80328,,1313.0,,78162,,853,152.0,2955.0,48.0,1718937.0,63238.0,"27,182,066 ",Africa,338,"20,702",16,,,31,Dummy,Dummy
101,El Salvador,77100,,2332.0,,71347,,3421,30.0,11829.0,358.0,1039940.0,159552.0,"6,517,890 ",North America,85,"2,795",6,,,525,Dummy,Dummy
102,Cyprus,73643,,374.0,,71989,,1280,22.0,60569.0,308.0,7468681.0,6142699.0,"1,215,863 ",Asia,17,"3,251",0,,,"1,053",Dummy,Dummy
103,Namibia,73164,,1161.0,,59249,,12754,79.0,28300.0,449.0,490515.0,189732.0,"2,585,298 ",Africa,35,"2,227",5,,,"4,933",Dummy,Dummy
104,Mozambique,72507,,848.0,,70049,,1610,32.0,2259.0,26.0,576947.0,17975.0,"32,097,735 ",Africa,443,"37,851",56,,,50,Dummy,Dummy
105,Maldives,71896,,206.0,,66379,,5311,90.0,130784.0,375.0,962978.0,1751729.0,"549,730 ",Asia,8,"2,669",1,,,"9,661",Dummy,Dummy
106,Uganda,71543,,660.0,,49532,,21351,1026.0,1518.0,14.0,1257535.0,26683.0,"47,129,008 ",Africa,659,"71,408",37,,,453,Dummy,Dummy
107,Luxembourg,70516,,818.0,,69294,,404,1.0,110908.0,1287.0,3016850.0,4744907.0,"635,808 ",Europe,9,777,0,,,635,Dummy,Dummy
108,Botswana,63247,,940.0,,58541,,3766,1.0,26381.0,392.0,1244999.0,519311.0,"2,397,406 ",Africa,38,"2,550",2,,,"1,571",Dummy,Dummy
109,Singapore,62414,,34.0,,62042,,338,1.0,10588.0,6.0,12809152.0,2172938.0,"5,894,855 ",Asia,94,"173,378",0,,,57,Dummy,Dummy
110,Jamaica,49668,,1033.0,,28620,,20015,8.0,16703.0,347.0,421099.0,141609.0,"2,973,682 ",North America,60,"2,879",7,,,"6,731",Dummy,Dummy
111,Ivory Coast,48044,,308.0,,47445,,291,,1779.0,11.0,654588.0,24238.0,"27,007,198 ",Africa,562,"87,686",41,,,11,Dummy,Dummy
112,Cambodia,43446,735.0,441.0,10.0,38003,514,5002,,2564.0,26.0,1303316.0,76926.0,"16,942,460 ",Asia,390,"38,418",13,43,0.6,295,Dummy,Dummy
113,Senegal,42404,,1158.0,,40875,,371,7.0,2470.0,67.0,548963.0,31975.0,"17,168,564 ",Africa,405,"14,826",31,,,22,Dummy,Dummy
114,Madagascar,42123,,901.0,,40450,,772,71.0,1484.0,32.0,211118.0,7440.0,"28,376,243 ",Africa,674,"31,494",134,,,27,Dummy,Dummy
115,Zimbabwe,41779,,1672.0,,37184,,2923,10.0,2772.0,111.0,614799.0,40791.0,"15,071,869 ",Africa,361,"9,014",25,,,194,Dummy,Dummy
116,DRC,37809,,879.0,,27938,,8992,,410.0,10.0,187064.0,2029.0,"92,178,595 ",Africa,"2,438","104,868",493,,,98,Dummy,Dummy
117,Angola,37678,,859.0,,31676,,5143,18.0,1113.0,25.0,610763.0,18044.0,"33,848,756 ",Africa,898,"39,405",55,,,152,Dummy,Dummy
118,Sudan,36347,,2737.0,,30062,,3548,,811.0,61.0,234414.0,5228.0,"44,835,434 ",Africa,"1,234","16,381",191,,,79,Dummy,Dummy
119,Malawi,34868,,1168.0,,32871,,829,22.0,1778.0,60.0,257554.0,13137.0,"19,605,750 ",Africa,562,"16,786",76,,,42,Dummy,Dummy
120,Cabo Verde,32002,,283.0,,30988,,731,23.0,56961.0,504.0,164895.0,293499.0,"561,825 ",Africa,18,"1,985",3,,,"1,301",Dummy,Dummy
121,Rwanda,30813,,382.0,,26704,,3727,13.0,2324.0,29.0,1551520.0,116996.0,"13,261,352 ",Africa,430,"34,716",9,,,281,Dummy,Dummy
122,Trinidad and Tobago,30619,,737.0,,21608,,8274,22.0,21810.0,525.0,217371.0,154836.0,"1,403,877 ",North America,46,"1,905",6,,,"5,894",Dummy,Dummy
123,Malta,30589,,420.0,,30142,,27,,69099.0,949.0,964883.0,2179630.0,"442,682 ",Europe,14,"1,054",0,,,61,Dummy,Dummy
124,Australia,30352,21.0,910.0,,29272,,170,1.0,1177.0,35.0,19734192.0,765311.0,"25,785,841 ",Australia/Oceania,850,"28,336",1,0.8,,7,Dummy,Dummy
125,Réunion,28441,,220.0,,26333,,1888,32.0,31549.0,244.0,102720.0,113944.0,"901,495 ",Africa,32,"4,098",9,,,"2,094",Dummy,Dummy
126,French Guiana,26450,,137.0,,9995,,16318,36.0,86400.0,448.0,274198.0,895683.0,"306,133 ",South America,12,"2,235",1,,,"53,304",Dummy,Dummy
127,Syria,25118,,1845.0,,21738,,1535,,1402.0,103.0,103566.0,5783.0,"17,910,047 ",Asia,713,"9,707",173,,,86,Dummy,Dummy
128,Gabon,24864,,158.0,,24264,,442,17.0,10923.0,69.0,856066.0,376075.0,"2,276,318 ",Africa,92,"14,407",3,,,194,Dummy,Dummy
129,Guinea,23450,,168.0,,22250,,1032,24.0,1740.0,12.0,462528.0,34324.0,"13,475,534 ",Africa,575,"80,212",29,,,77,Dummy,Dummy
130,Mauritania,20336,,481.0,,19413,,442,16.0,4266.0,101.0,292227.0,61298.0,"4,767,279 ",Africa,234,"9,911",16,,,93,Dummy,Dummy
131,Suriname,20025,,460.0,,15323,,4242,36.0,33842.0,777.0,74627.0,126120.0,"591,716 ",South America,30,"1,286",8,,,"7,169",Dummy,Dummy
132,Mayotte,19389,,174.0,,2964,,16251,6.0,69456.0,623.0,176919.0,633768.0,"279,154 ",Africa,14,"1,604",2,,,"58,215",Dummy,Dummy
133,Guyana,19096,,447.0,,17073,,1576,21.0,24165.0,566.0,176574.0,223447.0,"790,227 ",South America,41,"1,768",4,,,"1,994",Dummy,Dummy
134,French Polynesia,18963,,142.0,,18787,,34,,67130.0,503.0,26355.0,93299.0,"282,480 ",Australia/Oceania,15,"1,989",11,,,120,Dummy,Dummy
135,Eswatini,18813,,677.0,,18017,,119,10.0,16055.0,578.0,221422.0,188962.0,"1,171,778 ",Africa,62,"1,731",5,,,102,Dummy,Dummy
136,Haiti,17239,,373.0,,12645,,4221,,1494.0,32.0,82797.0,7177.0,"11,536,854 ",North America,669,"30,930",139,,,366,Dummy,Dummy
137,Papua New Guinea,16933,,173.0,,16309,,451,7.0,1859.0,19.0,130467.0,14321.0,"9,110,488 ",Australia/Oceania,538,"52,662",70,,,50,Dummy,Dummy
138,Guadeloupe,16752,,229.0,,2250,,14273,23.0,41860.0,572.0,212247.0,530366.0,"400,190 ",North America,24,"1,748",2,,,"35,666",Dummy,Dummy
139,Somalia,14852,,775.0,,7150,,6927,,910.0,47.0,143202.0,8775.0,"16,319,747 ",Africa,"1,099","21,058",114,,,424,Dummy,Dummy
140,Mali,14381,,524.0,,10033,,3824,,691.0,25.0,312215.0,15002.0,"20,811,756 ",Africa,"1,447","39,717",67,,,184,Dummy,Dummy
141,Seychelles,14123,,55.0,,12505,,1563,,142749.0,556.0,21504.0,217353.0,"98,936 ",Africa,7,"1,799",5,,,"15,798",Dummy,Dummy
142,Taiwan,14005,,549.0,,8588,,4868,,587.0,23.0,1714353.0,71855.0,"23,858,540 ",Asia,"1,704","43,458",14,,,204,Dummy,Dummy
143,Andorra,13842,,127.0,,13650,,65,3.0,178872.0,1641.0,193595.0,2501712.0,"77,385 ",Europe,6,609,0,,,840,Dummy,Dummy
144,Togo,13721,,128.0,,13355,,238,,1621.0,15.0,352866.0,41682.0,"8,465,616 ",Africa,617,"66,138",24,,,28,Dummy,Dummy
145,Burkina Faso,13469,,167.0,,13293,,9,,628.0,8.0,194025.0,9043.0,"21,454,714 ",Africa,"1,593","128,471",111,,,0.4,Dummy,Dummy
146,Tajikistan,13308,,90.0,,13218,,0,,1366.0,9.0,,,"9,744,047 ",Asia,732,"108,267",,,,,Dummy,Dummy
147,Vietnam,13258,47.0,66.0,,5229,,7963,,135.0,0.7,6282417.0,63985.0,"98,185,643 ",Asia,"7,406","1,487,661",16,0.5,,81,Dummy,Dummy
148,Belize,13004,,328.0,,12551,,125,1.0,32141.0,811.0,145629.0,359940.0,"404,592 ",North America,31,"1,234",3,,,309,Dummy,Dummy
149,Curaçao,12318,,125.0,,12160,,33,4.0,74771.0,759.0,127108.0,771553.0,"164,743 ",North America,13,"1,318",1,,,200,Dummy,Dummy
150,Congo,12298,,161.0,,11211,,926,,2177.0,29.0,158304.0,28024.0,"5,648,867 ",Africa,459,"35,086",36,,,164,Dummy,Dummy
151,Bahamas,12295,,241.0,,11230,,824,3.0,30979.0,607.0,103069.0,259699.0,"396,878 ",North America,32,"1,647",4,,,"2,076",Dummy,Dummy
152,Martinique,12178,,98.0,,98,,11982,5.0,32476.0,261.0,191164.0,509794.0,"374,983 ",North America,31,"3,826",2,,,"31,953",Dummy,Dummy
153,Hong Kong,11887,,210.0,,11612,,65,1.0,1573.0,28.0,16710131.0,2211557.0,"7,555,821 ",Asia,636,"35,980",0,,,9,Dummy,Dummy
154,Djibouti,11587,,155.0,,11427,,5,,11565.0,155.0,168234.0,167919.0,"1,001,875 ",Africa,86,"6,464",6,,,5,Dummy,Dummy
