#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5201390,5474.0,209681.0,393.0,2619014.0,"+5,404",2372695,26296.0,,,,,,North America,"
",,
,South America,3792033,4669.0,135667.0,122.0,2541259.0,309,1115107,14309.0,,,,,,South America,"
",,
,Asia,3979309,8046.0,91316.0,144.0,2886791.0,"+13,483",1001202,19570.0,,,,,,Asia,"
",,
,Europe,2806724,6774.0,201832.0,168.0,1687010.0,"+10,069",917882,5255.0,,,,,,Europe,"
",,
,Africa,864139,45.0,18222.0,4.0,510111.0,22,335806,1094.0,,,,,,Africa,"
",,
,Oceania,17032,368.0,189.0,6.0,10936.0,1,5907,50.0,,,,,,Australia/Oceania,"
",,
,World,16661348,25376.0,656922.0,837.0,10255772.0,"+29,288",5748654,66578.0,2137.0,84.3,,,,All,"
",,
1,USA,4433410,,150444.0,,2136603.0,,2146363,19100.0,13388.0,454.0,55018236.0,166145.0,"331,145,197 ",North America,75,"2,201",6
2,Brazil,2446397,2917.0,87737.0,58.0,1667667.0,,690993,8318.0,11503.0,413.0,12601096.0,59252.0,"212,669,472 ",South America,87,"2,424",17
3,India,1484136,1633.0,33461.0,13.0,954004.0,815,496671,8944.0,1075.0,24.0,17334885.0,12553.0,"1,380,974,594 ",Asia,930,"41,271",80
4,Russia,823515,5395.0,13504.0,150.0,612217.0,"+8,888",197794,2300.0,5643.0,93.0,27327570.0,187253.0,"145,939,220 ",Europe,177,"10,807",5
5,South Africa,452529,,7067.0,,274925.0,,170537,539.0,7623.0,119.0,2802211.0,47206.0,"59,361,137 ",Africa,131,"8,400",21
6,Mexico,395489,4973.0,44022.0,342.0,256777.0,"+5,272",94690,3922.0,3065.0,341.0,924359.0,7164.0,"129,029,171 ",North America,326,"2,931",140
7,Peru,389717,,18418.0,,272547.0,,98752,1439.0,11808.0,558.0,2250256.0,68182.0,"33,003,766 ",South America,85,"1,792",15
8,Chile,347923,,9187.0,,319954.0,,18782,1555.0,18189.0,480.0,1546097.0,80829.0,"19,128,035 ",South America,55,"2,082",12
9,Spain,325862,,28434.0,,0.0,N/A,0,617.0,6969.0,608.0,6320836.0,135187.0,"46,756,155 ",Europe,143,"1,644",7
10,UK,300111,,45759.0,,0.0,N/A,0,104.0,4419.0,674.0,14981525.0,220601.0,"67,912,305 ",Europe,226,"1,484",5
11,Iran,293606,,15912.0,,255144.0,,22550,3819.0,3492.0,189.0,2353532.0,27995.0,"84,068,250 ",Asia,286,"5,283",36
12,Pakistan,275225,936.0,5865.0,23.0,242436.0,"+1,410",26924,1217.0,1244.0,27.0,1909846.0,8635.0,"221,178,468 ",Asia,804,"37,712",116
13,Saudi Arabia,268934,,2760.0,,222936.0,,43238,2126.0,7717.0,79.0,3056956.0,87715.0,"34,851,095 ",Asia,130,"12,627",11
14,Colombia,257101,,8777.0,,131161.0,,117163,1493.0,5049.0,172.0,1439436.0,28268.0,"50,921,453 ",South America,198,"5,802",35
15,Italy,246286,,35112.0,,198593.0,,12581,45.0,4074.0,581.0,6586123.0,108943.0,"60,454,987 ",Europe,245,"1,722",9
16,Turkey,227019,,5630.0,,210469.0,,10920,1263.0,2690.0,67.0,4617971.0,54713.0,"84,403,549 ",Asia,372,"14,992",18
17,Bangladesh,226225,,2965.0,,125683.0,,97577,1.0,1373.0,18.0,1124417.0,6823.0,"164,806,606 ",Asia,729,"55,584",147
18,Germany,207379,,9205.0,,191400.0,,6774,261.0,2475.0,110.0,7418812.0,88526.0,"83,803,959 ",Europe,404,"9,104",11
19,France,183079,,30209.0,,81082.0,,71788,398.0,2804.0,463.0,2982302.0,45682.0,"65,284,371 ",Europe,357,"2,161",22
20,Argentina,167416,,3059.0,,72575.0,,91782,1002.0,3702.0,68.0,647714.0,14322.0,"45,225,564 ",South America,270,"14,784",70
21,Canada,114597,,8901.0,,99860.0,,5836,2225.0,3034.0,236.0,3863830.0,102310.0,"37,765,990 ",North America,330,"4,243",10
22,Iraq,112585,,4458.0,,77144.0,,30983,415.0,2795.0,111.0,929839.0,23084.0,"40,281,305 ",Asia,358,"9,036",43
23,Qatar,109597,,165.0,,106328.0,,3104,92.0,39033.0,59.0,477194.0,169953.0,"2,807,805 ",Asia,26,"17,017",6
24,Indonesia,102051,1748.0,4901.0,63.0,60539.0,"+2,366",36611,,373.0,18.0,1394759.0,5095.0,"273,729,387 ",Asia,"2,682","55,852",196
25,Egypt,92482,,4652.0,,34838.0,,52992,41.0,903.0,45.0,135000.0,1318.0,"102,463,710 ",Africa,"1,108","22,026",759
26,Kazakhstan,84648,1526.0,585.0,,54404.0,"+1,833",29659,221.0,4504.0,31.0,2064778.0,109872.0,"18,792,532 ",Asia,222,"32,124",9
27,Philippines,82040,,1945.0,,26446.0,,53649,351.0,748.0,18.0,1359829.0,12398.0,"109,682,866 ",Asia,"1,337","56,392",81
28,Ecuador,81161,,5532.0,,34896.0,,40733,350.0,4595.0,313.0,225293.0,12756.0,"17,661,500 ",South America,218,"3,193",78
