#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
11,63172,Asia,India,2.0,,,"1,378,455,853 ",,1823.0,112028,3434.0,45422.0,2512388.0,81.0
12,59028,South America,Peru,92.0,,,"32,918,409 ",869.0,21733.0,104020,3024.0,41968.0,715423.0,3160.0
13,33335,North America,Canada,160.0,,,"37,704,575 ",502.0,36471.0,80142,6031.0,40776.0,1375126.0,2126.0
14,28728,Asia,Saudi Arabia,10.0,,,"34,750,295 ",276.0,18307.0,62545,339.0,33478.0,636178.0,1800.0
15,11628,North America,Mexico,47.0,2248.0,424.0,"128,777,650 ",378.0,1442.0,56594,6090.0,38876.0,185755.0,439.0
16,31986,Europe,Belgium,790.0,,,"11,584,014 ",313.0,62174.0,55983,9150.0,14847.0,720228.0,4833.0
17,30569,South America,Chile,28.0,,,"19,097,583 ",904.0,21451.0,53617,544.0,22504.0,409669.0,2808.0
18,32919,Asia,Pakistan,5.0,2193.0,32.0,"220,380,264 ",111.0,1949.0,48091,1017.0,14155.0,429600.0,218.0
19,0,Europe,Netherlands,336.0,,,"17,130,699 ",275.0,17652.0,44447,5748.0,0.0,302395.0,2595.0
20,30481,Asia,Qatar,6.0,,,"2,875,313 ",172.0,59276.0,37097,16.0,6600.0,170437.0,12902.0
21,28409,South America,Ecuador,164.0,,,"17,611,696 ",191.0,5692.0,34854,2888.0,3557.0,100248.0,1979.0
22,20832,Europe,Belarus,19.0,,,"9,449,661 ",92.0,41025.0,32426,179.0,11415.0,387673.0,3431.0
23,22721,Europe,Sweden,380.0,,,"10,092,199 ",352.0,20798.0,31523,3831.0,4971.0,209900.0,3124.0
24,966,Europe,Switzerland,219.0,,,"8,647,484 ",55.0,41098.0,30658,1892.0,27800.0,355393.0,3545.0
25,21945,Europe,Portugal,124.0,,,"10,199,902 ",93.0,66079.0,29660,1263.0,6452.0,674000.0,2908.0
26,18135,Asia,Singapore,4.0,,,"5,845,139 ",11.0,50369.0,29364,22.0,11207.0,294414.0,5024.0
27,21145,Asia,Bangladesh,2.0,,,"164,502,000 ",1.0,1239.0,26738,386.0,5207.0,203852.0,163.0
28,13962,Asia,UAE,24.0,,,"9,876,618 ",1.0,162092.0,26004,233.0,11809.0,1600923.0,2633.0
29,1684,Europe,Ireland,319.0,,,"4,931,451 ",54.0,59947.0,24315,1571.0,21060.0,295626.0,4931.0
30,10594,Europe,Poland,25.0,,,"37,851,101 ",160.0,17829.0,19739,962.0,8183.0,674861.0,521.0
31,12711,Europe,Ukraine,13.0,,,"43,761,557 ",245.0,5679.0,19230,564.0,5955.0,248529.0,439.0
32,13372,Asia,Indonesia,5.0,,,"273,192,339 ",,776.0,19189,1242.0,4575.0,211883.0,70.0
33,8714,Africa,South Africa,6.0,,,"59,222,219 ",119.0,8559.0,18003,339.0,8950.0,506861.0,304.0
34,12801,South America,Colombia,12.0,,,"50,820,749 ",136.0,4221.0,17687,630.0,4256.0,214536.0,348.0
35,12559,Asia,Kuwait,29.0,,,"4,263,192 ",167.0,60123.0,17568,124.0,4885.0,256314.0,4121.0
36,5884,Europe,Romania,60.0,,,"19,251,223 ",198.0,17271.0,17387,1147.0,10356.0,332487.0,903.0
37,2884,Asia,Israel,32.0,,,"8,639,658 ",48.0,60492.0,16667,279.0,13504.0,522632.0,1929.0
38,4035,Asia,Japan,6.0,,,"126,518,009 ",213.0,2021.0,16367,768.0,11564.0,255675.0,129.0
39,838,Europe,Austria,70.0,,,"9,000,647 ",37.0,42174.0,16353,633.0,14882.0,379592.0,1817.0
40,9555,Africa,Egypt,7.0,,,"102,104,567 ",41.0,1322.0,14229,680.0,3994.0,135000.0,139.0
41,5889,North America,Dominican Republic,41.0,,,"10,835,483 ",126.0,5535.0,13477,446.0,7142.0,59976.0,1244.0
42,9447,Asia,Philippines,8.0,,,"109,411,860 ",81.0,2369.0,13221,842.0,2932.0,259172.0,121.0
43,723,Asia,S. Korea,5.0,12.0,1.0,"51,264,360 ",15.0,15385.0,11122,264.0,10135.0,788684.0,217.0
44,1027,Europe,Denmark,96.0,,,"5,789,943 ",25.0,84765.0,11117,554.0,9536.0,490782.0,1920.0
45,5531,Europe,Serbia,27.0,,,"8,741,130 ",13.0,22524.0,10833,235.0,5067.0,196881.0,1239.0
46,3496,North America,Panama,67.0,,,"4,306,796 ",72.0,12223.0,9977,287.0,6194.0,52641.0,2317.0
47,5947,South America,Argentina,9.0,,,"45,148,586 ",154.0,2489.0,9283,403.0,2933.0,112370.0,206.0
48,2587,Europe,Czechia,28.0,,,"10,706,798 ",36.0,34776.0,8721,304.0,5830.0,372341.0,815.0
49,8015,Europe,Norway,43.0,,,"5,416,449 ",17.0,41179.0,8281,234.0,32.0,223045.0,1529.0
50,7028,Asia,Afghanistan,5.0,,,"38,822,151 ",19.0,662.0,8145,187.0,930.0,25700.0,210.0
51,4308,Asia,Bahrain,7.0,,,"1,693,992 ",9.0,150906.0,7888,12.0,3568.0,255633.0,4656.0
52,3006,Africa,Algeria,13.0,,,"43,757,106 ",22.0,,7542,568.0,3968.0,,172.0
53,3465,Asia,Kazakhstan,2.0,265.0,,"18,750,814 ",31.0,30481.0,7234,35.0,3734.0,571547.0,386.0
54,2841,Africa,Morocco,5.0,,,"36,860,148 ",1.0,2846.0,7133,194.0,4098.0,104915.0,194.0
55,511,Australia/Oceania,Australia,4.0,2.0,,"25,465,832 ",9.0,44670.0,7081,100.0,6470.0,1137558.0,278.0
56,1189,Asia,Malaysia,4.0,,,"32,317,999 ",11.0,14584.0,7009,114.0,5706.0,471318.0,217.0
57,4637,Africa,Nigeria,1.0,,,"205,514,164 ",7.0,186.0,6677,200.0,1840.0,38231.0,32.0
58,3372,Europe,Moldova,57.0,,,"4,034,973 ",251.0,10053.0,6553,228.0,2953.0,40565.0,1624.0
59,1339,Europe,Finland,55.0,,,"5,539,776 ",20.0,28196.0,6443,304.0,4800.0,156200.0,1163.0
60,4340,Africa,Ghana,1.0,,,"30,994,975 ",8.0,5948.0,6269,31.0,1898.0,184343.0,202.0
61,4352,Asia,Oman,6.0,,,"5,090,680 ",31.0,14143.0,6043,30.0,1661.0,72000.0,1187.0
62,2785,Asia,Armenia,23.0,,,"2,962,634 ",10.0,14876.0,5271,67.0,2419.0,44071.0,1779.0
63,4167,South America,Bolivia,17.0,438.0,10.0,"11,654,518 ",3.0,1270.0,4919,199.0,553.0,14803.0,422.0
64,134,Europe,Luxembourg,174.0,,,"624,780 ",6.0,102465.0,3971,109.0,3728.0,64018.0,6356.0
65,1992,Africa,Cameroon,6.0,,,"26,464,935 ",28.0,,3733,146.0,1595.0,,141.0
66,1152,Asia,Iraq,3.0,,,"40,113,204 ",,3732.0,3724,134.0,2438.0,149701.0,93.0
67,1335,Asia,Azerbaijan,4.0,,,"10,128,787 ",46.0,24249.0,3631,43.0,2253.0,245609.0,358.0
68,1674,Europe,Hungary,49.0,,,"9,662,990 ",29.0,14771.0,3598,470.0,1454.0,142729.0,372.0
69,2594,North America,Honduras,15.0,145.0,4.0,"9,886,106 ",13.0,1145.0,3100,151.0,355.0,11315.0,314.0
70,90,Asia,Thailand,0.8,,,"69,780,672 ",61.0,4701.0,3034,56.0,2888.0,328073.0,43.0
71,554,Asia,Uzbekistan,0.4,,,"33,412,612 ",6.0,13767.0,2939,13.0,2372.0,460000.0,88.0
72,1320,Africa,Guinea,1.0,,,"13,088,713 ",18.0,787.0,2863,18.0,1525.0,10304.0,219.0
73,1310,Europe,Greece,16.0,,,"10,428,469 ",22.0,13372.0,2850,166.0,1374.0,139445.0,273.0
74,2331,Africa,Sudan,3.0,,,"43,724,769 ",,6.0,2728,111.0,286.0,281.0,62.0
75,1498,Africa,Senegal,2.0,,,"16,689,519 ",6.0,1474.0,2714,30.0,1186.0,24599.0,163.0
76,645,Europe,Bosnia and Herzegovina,41.0,,,"3,282,976 ",4.0,16943.0,2338,136.0,1557.0,55624.0,712.0
77,1492,Europe,Bulgaria,17.0,,,"6,953,938 ",33.0,9814.0,2292,116.0,684.0,68243.0,330.0
78,2061,North America,Guatemala,3.0,132.0,2.0,"17,876,171 ",5.0,1165.0,2265,45.0,159.0,20820.0,127.0
79,160,Europe,Croatia,23.0,,,"4,107,943 ",8.0,13881.0,2234,96.0,1978.0,57021.0,544.0
80,1119,Africa,Ivory Coast,1.0,,,"26,298,323 ",,729.0,2231,29.0,1083.0,19174.0,85.0
81,1629,Asia,Tajikistan,4.0,,,"9,511,704 ",,,2140,41.0,470.0,,225.0
82,248,North America,Cuba,7.0,,,"11,327,367 ",8.0,7706.0,1900,79.0,1573.0,87288.0,168.0
83,381,Europe,North Macedonia,53.0,,,"2,083,383 ",21.0,10928.0,1858,110.0,1367.0,22767.0,892.0
84,767,Africa,Djibouti,9.0,,,"986,323 ",,20334.0,1828,9.0,1052.0,20056.0,1853.0
85,4,Europe,Iceland,29.0,,,"340,994 ",,169000.0,1803,10.0,1789.0,57628.0,5287.0
86,774,Europe,Estonia,48.0,,,"1,326,438 ",2.0,54631.0,1794,64.0,956.0,72464.0,1352.0
87,1368,Africa,DRC,0.7,,,"89,219,290 ",,,1731,61.0,302.0,,19.0
88,468,Europe,Lithuania,22.0,,,"2,726,154 ",17.0,90083.0,1577,60.0,1049.0,245580.0,578.0
89,1324,Africa,Somalia,4.0,,,"15,838,153 ",2.0,,1573,61.0,188.0,,99.0
90,1002,North America,El Salvador,5.0,,1.0,"6,482,554 ",27.0,9693.0,1571,32.0,537.0,62838.0,242.0
91,1190,Africa,Gabon,5.0,,,"2,219,341 ",9.0,3589.0,1567,12.0,365.0,7966.0,706.0
92,30,Australia/Oceania,New Zealand,4.0,,,"4,817,799 ",1.0,50819.0,1503,21.0,1452.0,244838.0,312.0
93,237,Europe,Slovakia,5.0,,,"5,459,353 ",3.0,27264.0,1496,28.0,1231.0,148845.0,274.0
94,562,Africa,Mayotte,70.0,,,"272,012 ",11.0,19117.0,1475,19.0,894.0,5200.0,5423.0
95,23,Europe,Slovenia,51.0,,,"2,078,907 ",4.0,35268.0,1468,105.0,1340.0,73319.0,706.0
96,346,Asia,Kyrgyzstan,2.0,,,"6,511,518 ",5.0,14504.0,1270,14.0,910.0,94441.0,195.0
97,1091,Asia,Maldives,7.0,,,"539,417 ",9.0,21829.0,1186,4.0,91.0,11775.0,2199.0
98,1041,Africa,Guinea-Bissau,3.0,,,"1,962,338 ",,764.0,1089,6.0,42.0,1500.0,555.0
99,26,Asia,Hong Kong,0.5,,,"7,490,095 ",1.0,22468.0,1056,4.0,1026.0,168291.0,141.0
100,136,Africa,Tunisia,4.0,,,"11,804,462 ",3.0,3704.0,1045,47.0,862.0,43723.0,89.0
101,613,Africa,Kenya,0.9,,,"53,628,156 ",1.0,921.0,1029,50.0,366.0,49405.0,19.0
102,435,Asia,Sri Lanka,0.4,,,"21,403,273 ",1.0,2220.0,1028,9.0,584.0,47521.0,48.0
103,301,Europe,Latvia,11.0,,,"1,888,351 ",3.0,49117.0,1016,21.0,694.0,92751.0,538.0
104,175,Europe,Albania,11.0,,,"2,878,137 ",1.0,4362.0,964,31.0,758.0,12555.0,335.0
105,684,Asia,Lebanon,4.0,,,"6,828,703 ",4.0,9572.0,961,26.0,251.0,65363.0,141.0
106,333,Africa,Mali,3.0,,,"20,178,087 ",,173.0,931,55.0,543.0,3483.0,46.0
107,389,Asia,Cyprus,14.0,,,"1,206,368 ",10.0,75199.0,922,17.0,516.0,90718.0,764.0
108,124,Africa,Niger,2.0,,,"24,093,552 ",,245.0,920,58.0,738.0,5909.0,38.0
109,305,North America,Costa Rica,2.0,,,"5,088,826 ",5.0,4185.0,897,10.0,582.0,21299.0,176.0
110,861,Africa,Equatorial Guinea,5.0,,,"1,397,127 ",,611.0,890,7.0,22.0,854.0,637.0
111,580,South America,Paraguay,2.0,,,"7,122,422 ",,3025.0,833,11.0,242.0,21542.0,117.0
112,628,Africa,Zambia,0.4,,,"18,319,980 ",1.0,1038.0,832,7.0,197.0,19014.0,45.0
113,552,South America,Venezuela,0.4,,,"28,444,595 ",1.0,21676.0,824,10.0,262.0,616562.0,29.0
114,96,Africa,Burkina Faso,2.0,,,"20,832,244 ",,,809,52.0,661.0,,39.0
115,72,Europe,Andorra,660.0,,,"77,251 ",3.0,48543.0,762,51.0,639.0,3750.0,9864.0
116,138,South America,Uruguay,6.0,,,"3,472,397 ",4.0,10261.0,746,20.0,588.0,35630.0,215.0
117,226,Asia,Georgia,3.0,,,"3,989,993 ",6.0,10203.0,713,12.0,475.0,40711.0,179.0
118,48,,Diamond Princess,,,, ,4.0,,712,13.0,651.0,,
119,217,Asia,Jordan,0.9,,,"10,191,568 ",5.0,14569.0,672,9.0,446.0,148482.0,66.0
120,395,Europe,San Marino,1209.0,,,"33,923 ",1.0,109071.0,656,41.0,220.0,3700.0,19338.0
121,553,North America,Haiti,2.0,,,"11,386,485  ",,199.0,596,22.0,21.0,2270.0,52.0
122,113,Europe,Malta,14.0,,,"441,413 ",1.0,124296.0,584,6.0,465.0,54866.0,1323.0
123,331,Africa,Sierra Leone,4.0,,,"7,957,533 ",,,570,34.0,205.0,,72.0
124,331,Africa,Chad,3.0,,,"16,367,109 ",,,565,57.0,177.0,,35.0
125,21,Europe,Channel Islands,259.0,,,"173,681 ",,30758.0,558,45.0,492.0,5342.0,3213.0
126,349,North America,Jamaica,3.0,9.0,,"2,959,730 ",,3048.0,529,9.0,171.0,9021.0,179.0
127,305,Africa,Tanzania,0.4,,,"59,522,334 ",7.0,,509,21.0,183.0,,9.0
128,35,Africa,Réunion,1.0,,,"894,592 ",2.0,19227.0,447,1.0,411.0,17200.0,500.0
129,397,Asia,Nepal,0.07,17.0,,"29,074,659 ",1.0,3803.0,444,2.0,45.0,110583.0,15.0
130,31,Asia,Taiwan,0.3,,,"23,812,039 ",,2934.0,440,7.0,402.0,69876.0,18.0
131,273,Africa,Congo,3.0,,,"5,501,474 ",,,420,15.0,132.0,,76.0
132,400,Africa,CAR,,,,"4,819,836 ",,2248.0,418,,18.0,10837.0,87.0
133,50,Asia,Palestine,0.4,,,"5,087,001 ",,8822.0,398,2.0,346.0,44876.0,78.0
134,262,Africa,Ethiopia,0.04,,,"114,615,025 ",,574.0,389,5.0,122.0,65760.0,3.0
135,238,Africa,Madagascar,0.07,,,"27,603,501 ",,205.0,371,2.0,131.0,5670.0,13.0
136,261,Africa,Cabo Verde,5.0,,,"555,294 ",,1606.0,349,3.0,85.0,892.0,628.0
137,218,Africa,Togo,1.0,,,"8,255,121 ",,1720.0,340,12.0,110.0,14196.0,41.0
138,10,Europe,Isle of Man,282.0,,,"84,983 ",4.0,50151.0,336,24.0,302.0,4262.0,3954.0
139,0,Africa,Mauritius,8.0,,,"1,271,536 ",,75237.0,332,10.0,322.0,95666.0,261.0
140,3,Europe,Montenegro,14.0,,,"628,057 ",2.0,16188.0,324,9.0,312.0,10167.0,516.0
141,60,Asia,Vietnam,,,,"97,239,013 ",2.0,2828.0,324,,264.0,275000.0,3.0
142,98,Africa,Rwanda,,,,"12,912,915 ",,4129.0,314,,216.0,53317.0,24.0
143,282,Africa,South Sudan,0.4,,,"11,178,612 ",,300.0,290,4.0,4.0,3356.0,26.0
144,199,Africa,Uganda,,,,"45,558,511 ",,1700.0,264,,65.0,77456.0,6.0
145,38,North America,Nicaragua,3.0,,,"6,615,470 ",,,254,17.0,199.0,,38.0
146,239,Africa,Sao Tome and Principe,37.0,,,"218,675 ",,800.0,251,8.0,4.0,175.0,1148.0
147,87,Africa,Liberia,5.0,,,"5,043,216 ",,,238,23.0,128.0,,47.0
148,100,South America,French Guiana,3.0,,,"297,729 ",,,237,1.0,136.0,,796.0
149,118,Africa,Eswatini,2.0,,,"1,158,790 ",,3590.0,217,2.0,97.0,4160.0,187.0
150,85,Asia,Myanmar,0.1,,,"54,368,782 ",,291.0,199,6.0,108.0,15838.0,4.0
151,87,North America,Martinique,37.0,,,"375,297 ",,,192,14.0,91.0,,512.0
152,0,Europe,Faeroe Islands,,,,"48,842 ",,183981.0,187,,187.0,8986.0,3829.0
153,149,Asia,Yemen,1.0,,,"29,746,579 ",,4.0,184,30.0,5.0,120.0,6.0
154,108,Africa,Mozambique,,,,"31,146,622 ",,217.0,156,,48.0,6769.0,5.0
155,33,North America,Guadeloupe,32.0,,,"400,117  ",3.0,7163.0,155,13.0,109.0,2866.0,387.0
156,4,Europe,Gibraltar,,,,"33,692 ",,166657.0,149,,145.0,5615.0,4422.0
157,130,Africa,Mauritania,0.9,,,"4,634,593 ",,557.0,141,4.0,7.0,2583.0,30.0
158,4,Asia,Brunei ,2.0,,,"437,001 ",2.0,40545.0,141,1.0,136.0,17718.0,323.0
159,114,Asia,Mongolia,,,,"3,272,084 ",27.0,3591.0,140,,26.0,11750.0,43.0
160,71,Africa,Benin,0.2,,,"12,084,074 ",,2187.0,130,2.0,57.0,26431.0,11.0
161,68,South America,Guyana,13.0,,,"786,129 ",3.0,1647.0,125,10.0,47.0,1295.0,159.0
162,36,North America,Bermuda,144.0,,,"62,303 ",2.0,91793.0,125,9.0,80.0,5719.0,2006.0
163,0,Asia,Cambodia,,,,"16,692,053 ",,933.0,122,,122.0,15572.0,7.0
164,1,North America,Trinidad and Tobago,6.0,,,"1,398,987 ",,1991.0,116,8.0,107.0,2785.0,83.0
165,55,North America,Cayman Islands,15.0,,,"65,633 ",,115430.0,111,1.0,55.0,7576.0,1691.0
166,3,North America,Aruba,28.0,,,"106,716 ",4.0,19191.0,101,3.0,95.0,2048.0,946.0
167,43,North America,Bahamas,28.0,,,"392,816 ",1.0,4648.0,97,11.0,43.0,1826.0,247.0
168,3,Europe,Monaco,102.0,,,"39,211 ",1.0,,97,4.0,90.0,,2474.0
169,13,North America,Barbados,24.0,,,"287,336 ",4.0,15042.0,90,7.0,70.0,4322.0,313.0
170,26,Europe,Liechtenstein,26.0,,,"38,116 ",,23612.0,82,1.0,55.0,900.0,2151.0
171,8,North America,Sint Maarten,350.0,,,"42,820 ",7.0,9925.0,77,15.0,54.0,425.0,1798.0
172,41,Africa,Malawi,0.2,,,"19,069,143 ",1.0,95.0,71,3.0,27.0,1803.0,4.0
173,31,Africa,Libya,0.4,,,"6,860,437 ",,530.0,69,3.0,35.0,3633.0,10.0
174,0,Australia/Oceania,French Polynesia,,,,"280,726 ",,13130.0,60,,60.0,3686.0,214.0
175,19,Asia,Syria,0.2,,,"17,448,736 ",,,58,3.0,36.0,,3.0
176,32,Africa,Angola,0.09,,,"32,737,396 ",,187.0,52,3.0,17.0,6136.0,2.0
177,26,Africa,Zimbabwe,0.3,,,"14,837,674 ",,1888.0,48,4.0,18.0,28019.0,3.0
178,0,Asia,Macao,,,,"648,306 ",,,45,,45.0,,69.0
179,21,Africa,Burundi,0.08,,,"11,846,415 ",,24.0,42,1.0,20.0,284.0,4.0
180,4,North America,Saint Martin,78.0,,,"38,588 ",1.0,,40,3.0,33.0,,1037.0
181,0,Africa,Eritrea,,,,"3,540,712 ",,,39,,39.0,,11.0
182,25,Africa,Comoros,1.0,,,"867,370 ",,,34,1.0,8.0,,39.0
183,3,North America,Antigua and Barbuda,31.0,,,"97,837 ",1.0,1870.0,25,3.0,19.0,183.0,256.0
184,7,Africa,Botswana,0.4,,,"2,345,938 ",,6088.0,25,1.0,17.0,14283.0,11.0
185,10,Africa,Gambia,0.4,,,"2,408,228 ",,613.0,24,1.0,13.0,1476.0,10.0
186,0,Asia,Timor-Leste,,,,"1,315,452 ",,561.0,24,,24.0,738.0,18.0
187,5,North America,Grenada,,,,"112,465 ",4.0,26737.0,22,,17.0,3007.0,196.0
188,16,Asia,Bhutan,,,,"770,633 ",,18548.0,21,,5.0,14294.0,27.0
189,5,Asia,Laos,,,,"7,263,242 ",,653.0,19,,14.0,4743.0,3.0
190,0,North America,Belize,5.0,,,"396,771 ",,3435.0,18,2.0,16.0,1363.0,45.0
191,3,Australia/Oceania,Fiji,,,,"895,713 ",,1451.0,18,,15.0,1300.0,20.0
192,0,Australia/Oceania,New Caledonia,,,,"285,185 ",,19124.0,18,,18.0,5454.0,63.0
193,0,North America,Saint Lucia,,,,"183,534 ",,4283.0,18,,18.0,786.0,98.0
194,4,North America,St. Vincent Grenadines,,,,"110,901 ",,1578.0,18,,14.0,175.0,162.0
195,1,North America,Curaçao,6.0,,,"164,018 ",,2957.0,16,1.0,14.0,485.0,98.0
196,0,North America,Dominica,,,,"71,966 ",,6017.0,16,,16.0,433.0,222.0
197,2,Africa,Namibia,,,,"2,535,445 ",,1020.0,16,,14.0,2586.0,6.0
198,0,North America,Saint Kitts and Nevis,,,,"53,157 ",,7356.0,15,,15.0,391.0,282.0
199,0,South America,Falkland Islands,,,,"3,467 ",,122873.0,13,,13.0,426.0,3750.0
200,1,North America,Turks and Caicos,26.0,,,"38,656 ",,2820.0,12,1.0,10.0,109.0,310.0
201,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
202,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
203,1,South America,Suriname,2.0,,,"586,035 ",,689.0,11,1.0,9.0,404.0,19.0
204,0,North America,Greenland,,,,"56,759 ",,31132.0,11,,11.0,1767.0,194.0
205,0,Africa,Seychelles,,,,"98,279 ",,,11,,11.0,,112.0
206,7,,MS Zaandam,,,, ,,,9,2.0,,,
207,1,North America,British Virgin Islands,33.0,,,"30,208 ",,5528.0,8,1.0,6.0,167.0,265.0
208,0,Australia/Oceania,Papua New Guinea,,,,"8,926,835 ",,269.0,8,,8.0,2402.0,0.9
209,0,North America,Caribbean Netherlands,,,,"26,195 ",,13629.0,6,,6.0,357.0,229.0
210,0,North America,St. Barth,,,,"9,874 ",,,6,,6.0,,608.0
211,0,Africa,Western Sahara,,,,"595,543 ",,,6,,6.0,,10.0
212,0,North America,Anguilla,,,,"14,988 ",,,3,,3.0,,200.0
213,1,Africa,Lesotho,,,,"2,140,328 ",,,1,,,,0.5
214,0,North America,Saint Pierre Miquelon,,,,"5,797 ",,,1,,1.0,,173.0
215,84,Asia,China,3.0,2.0,,"1,439,323,776 ",8.0,,82967,4634.0,78249.0,,58.0
,1188717,North America,Total:,,2534.0,431.0,,18978.0,,1764603,108306.0,467580.0,,
,852382,Europe,Total:,,,,,10927.0,,1830667,165798.0,812487.0,,
,300140,South America,Total:,,438.0,10.0,,10583.0,,520526,26635.0,193751.0,,
,339213,Asia,Total:,,2489.0,33.0,,5013.0,,865929,25883.0,500833.0,,
,54578,Africa,Total:,,,,,287.0,,96990,3010.0,39402.0,,
,544,Australia/Oceania,Total:,,2.0,,,10.0,,8688,121.0,8023.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,328560,Europe,European Union,277.02382394105445,0.0,0.0,,6368.0,38287.79858522522,1156484,123345.0,665880.0,17047662.0,2597.378248057452
