#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35165758,2259.0,804826.0,232.0,26666044,"+4,167",7694888,15117.0,,,,,,North America,"
",,
,South America,20102800,573.0,520316.0,14.0,17929998,585,1652486,19700.0,,,,,,South America,"
",,
,Asia,27095921,7352.0,417578.0,109.0,25185061,"+5,903",1493282,23938.0,,,,,,Asia,"
",,
,Europe,37745684,13708.0,881452.0,354.0,26768011,"+18,519",10096221,29022.0,,,,,,Europe,"
",,
,Africa,4148021,,110405.0,,3706720,,330896,2630.0,,,,,,Africa,"
",,
,Oceania,54149,6.0,1115.0,,34470,7,18564,10.0,,,,,,Australia/Oceania,"
",,
,World,124313054,23898.0,2735707.0,709.0,100291010,"+29,181",21286337,90417.0,15948.0,351.0,,,,All,"
",,
1,USA,30576962,,555945.0,,22846003,,7175014,8600.0,91987.0,1672.0,391112499.0,1176614.0,"332,405,010 ",North America,11,598,1
2,Brazil,12051619,,295685.0,,10507995,,1247939,8318.0,56408.0,1384.0,28600000.0,133863.0,"213,650,508 ",South America,18,723,7
3,India,11686796,466.0,160200.0,,11181253,"+2,194",345343,8944.0,8409.0,115.0,235413233.0,169388.0,"1,389,790,186 ",Asia,119,"8,675",6
4,Russia,4466153,,95391.0,,4077185,,293577,2300.0,30594.0,653.0,117700000.0,806276.0,"145,979,773 ",Europe,33,"1,530",1
5,UK,4301925,,126172.0,,3694155,,481598,830.0,63130.0,1852.0,115945692.0,1701487.0,"68,143,724 ",Europe,16,540,1
6,France,4298395,,92621.0,,281885,,3923889,4548.0,65747.0,1417.0,60494649.0,925306.0,"65,378,022 ",Europe,15,706,1
7,Italy,3400877,,105328.0,,2732482,,563067,3510.0,56308.0,1744.0,47060099.0,779174.0,"60,397,402 ",Europe,18,573,1
8,Spain,3228803,,73543.0,,2987474,,167786,1935.0,69039.0,1573.0,41884958.0,895592.0,"46,767,891 ",Europe,14,636,1
9,Turkey,3035338,,30178.0,,2844681,,160479,1644.0,35713.0,355.0,36556589.0,430111.0,"84,993,361 ",Asia,28,"2,816",2
10,Germany,2678262,,75418.0,,2433800,"+10,400",169044,2848.0,31893.0,898.0,47578793.0,566565.0,"83,977,714 ",Europe,31,"1,113",2
11,Colombia,2342278,,62148.0,,2235343,,44787,1982.0,45682.0,1212.0,12314769.0,240176.0,"51,273,917 ",South America,22,825,4
12,Argentina,2252172,,54671.0,,2037686,,159815,3530.0,49504.0,1202.0,8383836.0,184280.0,"45,494,987 ",South America,20,832,5
13,Mexico,2197160,1388.0,198239.0,203.0,1740254,"+4,095",258667,4798.0,16913.0,1526.0,5902321.0,45434.0,"129,909,494 ",North America,59,655,22
14,Poland,2073129,,49365.0,,1676008,,347756,2421.0,54821.0,1305.0,11232172.0,297017.0,"37,816,579 ",Europe,18,766,3
15,Iran,1808422,,61877.0,,1549649,,196896,3861.0,21334.0,730.0,12221274.0,144174.0,"84,767,319 ",Asia,47,"1,370",7
